Frame,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204,ROI205,ROI206,ROI207,ROI208,ROI209,ROI210,ROI211,ROI212,ROI213,ROI214,ROI215,ROI216,ROI217,ROI218,ROI219,ROI220,ROI221,ROI222,ROI223,ROI224,ROI225,ROI226,ROI227,ROI228,ROI229,ROI230,ROI231,ROI232,ROI233,ROI234,ROI235
144,24.42857,19.66667,24,29.16667,25.1,25.4,22.83333,22,27,25.29032,26.94444,21,18,28.01754,27.38461,18,27.78788,22,28.17931,28.4375,27.64912,29.877,26.12903,26.90909,33.78986,29.33333,34.8981,22,23,29.88235,26.76923,27.44444,26.05556,26.66667,29.93333,25.25455,24,29.66667,25.61539,28.55,24.0625,30.90909,23.83951,23.66667,23.70588,27.68639,20.4,32.02732,27.225,30.71756,23.59184,30.68421,24.02479,26.71428,26.15789,29.30769,32.52381,20,31.5177,33.08088,28.29412,25.61364,24.64286,38.65661,22.29412,23.66667,27.375,28.80263,22.1,22,23.37209,45.82262,25.81609,44.1301,23.9375,25.73333,29.95238,27.11765,25.76923,22.4,22.4,28.64407,32.92361,42.91906,39.71429,23.68421,27.18293,35.2649,32.88733,27.27143,17.5,25,24.7907,26.89091,39.5,32.11404,24.34615,23.66667,22.73333,28.23077,28.47059,32,24,27,26.34568,20.75,26.59006,26,22.54286,27,22.4,22.63636,28.26667,32,26.52212,22.53333,30.14286,24.55556,31.21569,24,31.36232,28.43478,26.82759,23.47826,22,24.98,34.90196,28.40741,25.95652,24.78572,25.26786,25.52941,24.86207,25.73077,27.4375,24.85714,24.63636,33.9,27,26.68518,26.25,20,23.84848,24.85714,24,27.72727,32.3252,28.34783,25.70833,28.28572,26.3,25.29032,27.33333,27.76238,28.41667,27.22222,18.66667,25.4,28.90119,21.9,20,28.07163,31.69519,32.71704,27.25926,29.02344,30,29.8,26.84375,23.82857,26.25,56.05329,26.53061,27.71579,27,28.96154,25.9,32,23.5,25.81818,23.1,25,28.39216,29.09091,29.24419,32.00746,30.68142,29.4375,30.77143,28.1,25.46154,28.26923,27.16981,28.22727,21.78572,26.64865,24.22222,26.88158,24.88235,28.4,27.17391,25.11111,28,30.53788,21,31.875,27.01818,30.23438,33.28571,30.3125,28.89189,35.96,28.21177,29.08955,27.89474,38.91327,26,42,38.237,43.18855,44.36842,26.52703,29.04938,44.44849,39.31849,25.58824,25,25.21428,28.32895,17,37.86598,25.15385,34,24.5,28.18182,31.53465
145,24.71428,23.5,21.7,25.83333,26.3,24.8,23,22.85714,29.71428,25.35484,25.66667,26.5,23,28.79825,27.16667,30,26.39394,21,29.43448,30.83333,24.40351,31.7754,23.67742,24,34.34783,34.29167,34.74784,22,24.16667,32.05882,27.51282,26.22222,24.27778,28,26.53333,25.05455,27.57143,26.66667,22.07692,27.475,27.375,25.81818,24.07407,22.66667,25.23529,27.52663,22.2,32.28962,26.325,29.42748,24.5102,31.44737,23.55372,25,28.47368,26.07692,34.85714,23,32.38938,31.25735,28.20588,26.70455,27.28572,38.98855,24.64706,23.71428,37.625,28.5,24.2,23,27.2093,46.7892,24.7931,43.27041,25.5625,27.04445,30.52381,27.01961,26.61539,24.6,25.2,30.28814,32.11806,43.49241,38.94643,25.26316,29.56098,35.24503,32.69014,27.97143,22,25.14286,25.04651,29.06364,33,32.07018,24.69231,22.11111,22.33333,30.69231,27.05882,29,22.8,33,28.51852,25.36364,27.34162,23,23.6,28,21.4,24.18182,28.33333,27,27.1062,23.2,27.93878,24.83333,29.84314,17,31.04348,27.43478,27.55172,23.86957,26.5,24.72,34.43628,28.25926,25.13043,26.39286,25.55357,23.47059,22.89655,22.88461,26.40625,22.07143,21.72727,28.3,20,26.27778,27.17857,22,24.45455,22.28572,26.68421,34,32.90651,26.3913,26.85417,26.80952,25.9,24.70968,25.58333,28.64356,25.89583,22.55556,22,23.2,28.77075,22.7,23.5,27.37536,32.27273,33.88746,26.40741,30.24219,27.25,25.6,24.5625,23.14286,22.25,57.38871,27.77551,26.73684,24.33333,26.5,27.6,25,22.25,30.36364,23.6,25.66667,28.97059,27.72727,29.82946,31.24627,29.90265,24.25,31.57143,27,23.07692,27.82051,24.49057,29.72727,24.07143,27.40541,28.11111,28.97368,27.58824,25.46667,27.73913,27.11111,26.66667,30.56439,23,29.6875,26.4,30.01563,30.85714,26.90625,28.83784,35.80571,29.17647,29.58209,25,40.18877,26,54,37.90173,42.34343,44.2193,28.78378,30.64198,45.28182,39.78174,25.35294,23.07143,28.78572,27.84211,23,38.35052,25.53846,33.57609,25.16667,28.5,30.76238
146,26.14286,23,23.3,26.5,26.3,24.6,22.5,22.57143,31,27.54839,25.11111,24,29,28.64912,28.64103,21,30.33333,25.28572,28.55172,27.64583,28.22807,31.36364,24.70968,23.45455,35.05435,31.79167,34.36269,23,26.33333,24.58824,28.05128,26.33333,26.16667,27.33333,24.4,23,24.85714,25,23.15385,26.425,25.4375,21.81818,24.83951,21.83333,26,28.21894,23.4,31.0765,26.425,30.64122,24.10204,29.76316,25.12397,25.71428,26,25.76923,31.14286,23,32.42478,31.55882,30.91176,27.47727,25.32143,39.05099,23.29412,25.14286,34,28.01316,29,29.28572,26.04651,46.21337,25.64368,45.08929,26.8125,23.42222,29.80952,28.4902,23.30769,25.8,30.4,29.61017,31.79861,43.35244,39.53571,24.84211,28.36585,34.33113,33.38028,28.92857,23.5,24.42857,25.2093,28.56364,24,29.71053,24.03846,23.33333,21.26667,30.46154,23.64706,32.66667,24.4,23,26.61728,21.45455,28.50311,25.875,23.65714,25,22.6,26.27273,32.56667,23.8,27.49557,23.46667,29.40816,25.11111,29.11765,18,32.17391,30.13043,27.81034,23.3913,23,25.46,34.14216,29.48148,24.56522,26,26.14286,22.35294,25.68966,26.53846,25.71875,21.71428,26.36364,29.9,20,25.12963,26.57143,24,23.63636,25.14286,27.73684,27.72727,32.40244,25,26.89583,27.23809,23.8,21.03226,28.58333,26.46535,28.91667,21.44444,28,19.8,28.3913,23.1,25.5,27.94556,31.37968,33.80064,26.92593,27.67969,29.25,28.4,24.875,23.77143,26.25,57.09248,26.02041,27.43158,28.66667,28.42308,30.4,34,26.25,25.72727,26.5,24.16667,29.59804,27.63636,29.20155,31.72388,29.51328,26.125,30.52857,27.06667,25,28.1282,25.58491,31.27273,24.07143,26.51351,27.55556,28.18421,27.47059,26.13333,28.13043,30.22222,29.86667,30.7197,18,31.75,27.58182,31.17188,32.14286,27.71875,29.04505,36.75143,28.82353,26.49254,28.36842,41.81633,23,36,37.65896,42.26263,44.14035,25.90541,30.34568,45.60909,40.84855,26.05882,25.71428,23.21428,26.32895,20,39.05155,22.15385,31.98913,24.83333,27,31.07921
147,26.57143,22.66667,24.7,27.83333,24.5,23.8,24.16667,28.14286,29,26.80645,28.61111,22.5,38,28.78947,29.94872,26,28.84848,29.71428,30.32414,30.20833,28.70175,31.02674,27.83871,24.72727,35.03623,31.16667,35.28843,20,25.83333,28.70588,28.94872,23.22222,26.61111,26.66667,27.2,21.21818,31.85714,25.33333,22.96154,26.625,30,23.54545,24.48148,23.66667,28.11765,29.15976,23.2,32.10929,29.575,30.79389,22.93878,29.94737,24.43802,28.14286,28.42105,27,37.04762,25,32.59734,32.95588,27.41176,24.77273,24.53572,38.76171,25.17647,23.71428,28.75,28.30263,26.9,26.14286,26.90698,45.04884,24.93103,44.96429,22.6875,26.57778,29.59524,27.07843,27,24.6,23.8,28.64407,32.52083,42.62563,39.64286,21.36842,29.42683,35.18212,32.2676,31.25714,22.5,25.28572,25.11628,29.42727,25,30.72807,22.46154,25.66667,26.73333,27.30769,25.52941,32.66667,29.8,22,26.7037,23.20455,27.84472,24.375,20.74286,24,26.9,25.72727,28.9,27.6,26.17699,26.63333,28.04082,23.05556,30.31373,29,30.92754,28.08696,26.63793,24.06522,22,24.76,34.29412,26.51852,26.21739,27.35714,25,24.11765,25.44828,23.57692,24.9375,23.64286,25.63636,26,25,26.09259,25.96428,30,26.27273,22.64286,25.89474,31.63636,32.95122,23.43478,26.8125,28.33333,20.8,22.80645,28,27.85148,25.77083,27.55556,21,25.3,29.21344,21.7,24,29.04012,32.83422,32.99678,25.81482,29.33594,25.75,30.2,23.90625,24.34286,26.25,57.76176,28.71428,28.91579,24,27.88461,30.3,32.5,26.25,28.18182,24.3,23.5,29.0098,25.36364,30.39923,33.28358,31.55752,27.6875,30.58571,28.73333,25.53846,27.98718,25.13208,31.59091,24.5,27.59459,25,28.65789,26.41176,26.86667,28.30435,25.66667,24.53333,30.4053,20,30.53125,28.01818,30.0625,29.28572,27.28125,28.92793,36.11428,29.15294,27.14925,25.84211,41.05102,25,51,37.49133,42.98653,43.76316,26.08108,30.7284,46.1303,40.4833,25.41176,29.21428,25.21428,28.07895,23,38.7732,22,33.63044,25.16667,27.59091,31.17822
148,25.85714,26.16667,21.9,31,25,22.2,24.33333,27.85714,30,25.41936,26.27778,23.5,34,28.37719,28.47436,31,30.09091,18.85714,30.95862,31.1875,27.57895,31.86096,28.80645,24.27273,35.47102,30.16667,34.86183,25,30.16667,27.23529,28.46154,26.77778,27.11111,27,25.26667,24.38182,22.85714,31.66667,25.80769,27.275,23.1875,23.36364,25.32099,21.16667,26.70588,27.97633,26.4,31.28415,28.6,30.41985,26.26531,29.42105,23.91735,28.80952,27.42105,28,33.76191,27,31.78761,31.89706,26.29412,25.52273,28,38.47867,25.35294,24.71428,31.875,27.13158,27.3,23.14286,24.76744,46.21337,27.22989,44.8597,24.125,25.55556,31.09524,27.88235,27.61539,27.4,23.2,29.79661,33.03472,43.4688,37.07143,23.73684,26.19512,35.50993,31.2676,28.45714,25.5,28.42857,28.11628,28.2,25,30.61403,25.88461,24.55556,22,27.61539,26.05882,40.66667,26.2,19,26.44444,23.11364,28.30435,23.125,22.17143,21,24.8,26.27273,31.4,27.6,26.8938,24.2,28.79592,26.44444,30.45098,18,29.46377,27.91304,26.77586,24.58696,23.5,27.54,33.92157,28.77778,27,25.96428,26.23214,25.05882,26.17241,24.15385,26.75,23.21428,25.27273,26.1,19,26.12963,25.57143,22,25.78788,24.64286,24.89474,33.27273,33.13821,25.82609,27.70833,26.03175,23.4,24.93548,26.66667,27.30693,27.39583,24.44444,25,24.4,29.35968,24.6,25.75,28.61604,33.04278,33.38264,25.18518,27.5,28.5,28.6,27.9375,23.97143,23,56.98276,27.32653,28.16316,34.33333,29.46154,28.2,28.5,22.5,27.27273,27.8,23,30.72549,29.36364,30.44186,32.46269,30.17699,27.5,31.01429,27.16667,24.53846,29.11539,25.98113,31.13636,23.5,30.2973,27.11111,29.14474,24.70588,25.93333,26.78261,26.77778,29.93333,30.66288,29,30.4375,26.63636,30.9375,33,26.6875,28.76577,36.09428,29.04706,27.83582,26.63158,39.17347,21,56,37.82659,42.58586,44.85088,26.27027,30.41975,45.54242,38.70824,26.94118,28.64286,27.64286,28.03947,31,36.82474,24.76923,32.51087,24.83333,26.63636,31.24752
149,26.71428,22.16667,21.8,28.16667,24.1,23,24.5,24.71428,31.42857,26.19355,24.77778,26,33,27.39474,28.52564,35,30.09091,23.28572,29.37241,29.39583,28.15789,30.04278,27.48387,21.81818,34.31522,31.58333,34.18307,20,24.16667,28,26.23077,24,25,32.66667,26.93333,22.92727,29.85714,24.33333,22,28.275,23.1875,21.45455,25.2963,25.83333,26.11765,27.76923,20,31.42076,26.15,29.9542,21.95918,30.36842,26.23967,25.76191,29,25.23077,34.71429,29,32.00885,31.25,26.29412,24.38636,27.10714,38.18106,24.64706,23.38095,27.875,27.80263,21.7,21.57143,23.53488,45.45758,25.85057,44.54847,25.625,24.97778,28.78572,26.5098,26.84615,24.2,27.2,28.9661,31.14583,42.52108,38.39286,22.68421,28.12195,34.68543,33.69014,27.95714,22,21.28572,26.44186,28.72727,18,32.03509,25.53846,25.55556,19,26.46154,23.47059,26,22.8,29,26.95062,26.22727,27.93789,25.125,22.71428,21,23.1,24.45455,28.6,22,26.26549,21.66667,30.73469,26.88889,29.05882,25,31.52174,28.21739,25.72414,23.95652,22,25.24,34.37255,26.03704,24.78261,24,24.91072,27.29412,27.51724,27.92308,26.59375,20.57143,22.72727,26.3,26,25.5,25.89286,31,24.45455,24.21428,27.05263,32.27273,31.78049,27.47826,29.27083,27.11111,21.8,23.77419,27.75,28.31683,27.70833,26,25,25,29.3834,20.4,22.75,28.07736,32.8984,33.38907,26.22222,28.5625,23.75,31,23.71875,20.94286,21.25,56.95925,27.28572,28.71579,17.33333,26.53846,27.9,28,25,30.27273,24.8,23.83333,30.91176,27.54545,29.93411,32.06717,30.68142,25.875,32.12857,26.23333,24.23077,28.60256,26.15094,31,25.53572,26.83784,26.66667,28.11842,25.41176,24.4,28.43478,26.22222,26.8,30.18561,21,29.375,29.70909,31.0625,31.42857,27.5625,29.1982,35.28286,26.64706,28.10448,26.89474,38.90306,24,44,37.83815,41.54209,43.44737,26.21622,29.96296,45.07576,39.03341,24.94118,25.14286,26,27.71053,23,37.56701,23.92308,32.01087,23.5,28.72727,31.73267
150,24.57143,20.66667,24.7,25,26.4,28.2,25.33333,27.57143,29.85714,25.83871,25.55556,25,17,28.45614,26.39744,32,30.0303,22,30.15172,28.83333,26.64912,29.72193,27.93548,25.45455,33.93478,31.125,33.60794,31,22.16667,29.82353,26.25641,23.88889,24,26.66667,27.4,23.50909,24.71428,34.66667,25.34615,27.55,27.3125,23,25.01235,28.33333,26.64706,28.26035,28.6,31.9071,27.5,30,23.5102,29.97368,26.23141,27.19048,28.21053,26.84615,33.95238,23,32.4115,33.52206,29.58824,25.31818,25.32143,38.92196,27.41176,23.85714,26.125,27.61842,26.8,23,24.67442,45.57584,26.68966,44.09694,23.9375,27.13333,30.71428,26.11765,27.23077,26.4,17.8,29.40678,31.30556,42.98145,38.67857,21.36842,28.60976,35.18543,32.66197,27.25714,40,25.14286,24.18605,28.13636,26,31.30702,24.80769,23.55556,25.53333,27.46154,26.23529,29,24,28,27.75309,23.40909,27.59627,21.5,23.37143,24,23.7,24.45455,27.7,30,26.82301,22.63333,27.81633,24.22222,30.2549,22,29.3913,31.6087,27.03448,22.32609,22,24.88,33.53922,29.11111,23.04348,25.64286,26.19643,24.94118,26.10345,27.80769,25.90625,21.42857,24.72727,28.1,38,26.12963,24.64286,19,22.54545,27.35714,25.31579,31.72727,31.76423,25.6087,27.1875,27.01587,24.4,23.16129,28.16667,28.39604,25.47917,20.77778,30.66667,26.5,28.85771,22.4,25.5,27.74212,31.67647,32.89389,25.22222,29.73438,27.25,27.8,21.6875,24.28572,18.75,57.14734,28.30612,27.78947,31.33333,27.30769,26.7,25.5,21.25,29.81818,25.3,23.16667,30.44118,29.27273,29.72481,32.26119,30.0708,24.3125,31.5,28.4,24.92308,29.21795,23.71698,31.86364,23.10714,24.83784,23.88889,28.67105,26,23.8,28.78261,25.77778,26.46667,30.8447,19,31.3125,25.74545,30.85938,32,28.1875,29.07207,35.88857,27.77647,27.34328,27.84211,40.0051,28,34,37.45087,42.58249,43.51754,25.41892,29.51852,45.55151,39.89978,26,27.35714,25.35714,27.61842,25,37.23711,23.53846,32.40217,24.16667,28.77273,30.15842
151,27,22.5,22.5,23.83333,24.2,28.2,21.5,22.28572,31,24.70968,28.33333,22.5,22,29.07895,26.6282,33,28.39394,28.28572,29.04827,28.16667,26.98246,30.90909,25.25806,27.45455,35.32971,29.41667,34.70466,29,29.83333,28.29412,26.69231,29.33333,26.05556,30.33333,27,25.90909,24,28,22.76923,27,26.5625,26.90909,23.98765,29.5,27.17647,27.71006,21.4,32.86339,28.675,30.47328,22.95918,30.84211,23.33058,26.61905,27.52632,25.30769,31.52381,22,32.4646,33.15441,28.44118,26.20455,24.92857,38.48179,26.17647,23.38095,31.5,27.46053,24.7,26.14286,23.60465,46.77635,25.26437,44.69133,27.9375,25.33333,29.54762,27.90196,28.38461,20,24.8,30.10169,32.03472,43.73524,38.92857,24.89474,27.2561,34.91391,34.56338,28.67143,27.5,28.14286,25.37209,27.92727,29,29.86842,23.84615,20.66667,24.2,28.38461,28,24.33333,25.8,27,26.85185,24.22727,27.41615,22.75,24.02857,23,23.8,25.45455,27.63333,28,27.54867,24.9,30.44898,21.05556,26.72549,17,30.92754,28.43478,28.17241,23.82609,21.5,25.54,34.15196,28.48148,27.69565,25.85714,25.10714,25.35294,24.10345,24.34615,26.1875,26.92857,23,26.3,32,25.61111,25.03572,24,25.15152,27.14286,23.57895,33.63636,32.78455,25.17391,27.5625,27.93651,24.5,26.06452,25.75,26.89109,24.66667,22.55556,25.33333,25.6,28.64032,22.9,27.25,28.03725,33.06417,32.87782,26.37037,27.05469,28,28.4,24.84375,24.37143,22,57.60658,27.87755,29.16316,28.33333,27.65385,25.5,27,22.375,25.45455,26.8,27.33333,29.57843,24.36364,29.13178,32.13433,31.04425,24,30.68571,29.46667,23.46154,28.82051,24.28302,28.22727,22.71428,26.72973,23,26.80263,26.76471,25.13333,27.95652,26.44444,27.4,30.67803,22,29.3125,28.03636,31.3125,34.14286,27.59375,28.26126,35.63428,28.09412,25.86567,25.36842,40.55612,25,41,37.99422,43.73737,45.33333,25.17568,32.06173,45.63334,40.02227,25.76471,26.57143,25.28572,26.5,27,38.02062,22.76923,33.29348,22.33333,26.81818,30.54455
152,25.42857,23.66667,26.7,26.33333,27.1,22,26,23.57143,31.85714,27.06452,25.38889,25,28,28.37719,30.73077,36,30.06061,30,28.53793,29.20833,26.5614,29.54545,27.6129,21.27273,34.54348,33.5,34.6114,29,21.16667,27,29.64103,30.44444,23.88889,22,28.06667,24.21818,21.71428,27.33333,25.19231,26.775,25.3125,25.81818,26.38272,28.16667,24.70588,28.88166,28.2,31.76503,27.6,30.1145,25.4898,31.26316,24.7438,27.19048,33.15789,27.84615,33.28571,23,32.15487,31.57353,28.73529,24.77273,26.82143,38.73673,22.94118,26.66667,32.25,28.63158,23.9,30.14286,25.39535,47.07712,26.70115,44.3852,24.375,26.4,30.33333,26.15686,26.61539,21.6,27.6,29.64407,31.22222,43.11467,39.60714,20.26316,27.41463,34.60596,32.88733,27.92857,22,23.28572,26.09302,29.67273,27.5,30.01754,29.84615,25.11111,26.93333,26.15385,26.64706,29.66667,26.2,26,27.80247,25.18182,27.73292,27.125,24.42857,19,22.6,25,30.06667,26,26.24779,25.26667,28.65306,24.61111,29.05882,29,31.81159,29.47826,27.68966,25.73913,23.5,25.78,34.12255,27.62963,23.73913,26.5,25.82143,23.82353,25.41379,26.23077,27.125,25,22.63636,28.2,21,26.57407,27.78572,21,23.9697,24.07143,28.26316,27.54545,33.43089,23.91304,26.85417,28.22222,25,25.3871,27.33333,28.35644,25.77083,23.22222,22.66667,25.2,30.0751,26.8,27.25,28.0659,33.10428,33.64309,26.33333,28.84375,27.75,29.4,25.8125,23.48571,23,56.73511,27.97959,28.0421,34.33333,28.57692,30,31,26.5,26.27273,24.6,25.16667,31.44118,27.81818,29.45349,34.09702,31.19469,24.8125,30.68571,29.1,24.38461,29.1282,26.5283,31.31818,25.35714,27.24324,26.11111,29.03947,26.52941,23.86667,26.21739,31.22222,24.73333,30.18561,25,30.5625,26.07273,29.3125,33.28571,26.78125,29.84685,35.64,28.84706,27.73134,28.73684,39.63776,26,39,38.60694,43.96296,44.15789,26.44595,30.49383,45.4697,40.56347,23.35294,27.14286,24.78572,26.73684,29,37.50515,26,30.67391,21.83333,29.63636,31.90099
153,28.42857,20.16667,24.4,31.66667,25.9,22,25,24.28572,29.28572,25.77419,23.88889,25.5,21,28.59649,28.61539,17,30.54545,25,29.74483,28.79167,27.78947,30.08021,27.51613,26.18182,34.60145,31.25,34.50605,27,26.33333,25.82353,28.71795,24.55556,25.77778,28.33333,28.06667,24.41818,26.42857,21,21.53846,26.9,26.25,21.18182,25.54321,28.16667,27.05882,28.43195,21.2,31.34426,25.575,31.26718,23.79592,28.39474,22.79339,28.80952,26.36842,24.30769,30.09524,35,31.85841,32.41912,28.08824,25.38636,23.82143,38.59209,23.88235,24.80952,30.625,27.67105,22.8,22,24.60465,45.99229,25.14943,44.03316,22.3125,26.06667,30.54762,25.29412,28.76923,23.8,24.6,30.13559,31.85417,42.3339,38.28571,24.57895,27.60976,35.05298,33.98592,29.72857,23,22.71428,27.13953,29.1,21,30.61403,23.92308,30.88889,25.46667,28.07692,24.17647,37.33333,27,22,27.65432,24.11364,26.9441,22.875,22.68571,21,22.3,21.36364,27.93333,31,26.76106,24.7,29.77551,20.5,29.82353,30,30.04348,29.56522,28.46552,25.54348,27.5,26.12,33.83823,27.11111,26.65217,26.46428,26.19643,22.17647,25.06897,25.96154,27.0625,24.5,21.72727,25,27,27.38889,26.10714,20,24.57576,26.07143,26.15789,28.54545,32.54878,26.04348,25.1875,27.73016,23.5,23.35484,31.08333,26.55445,26.22917,23.33333,29.66667,24.9,28.66798,22.5,26.5,28.41261,33.48396,33.97428,25.74074,28.4375,23.75,27,24.5625,21.34286,21.75,56.81348,28.7551,28.68947,25.33333,27.5,24.2,30.5,21.5,27.54545,24.3,27,29.88235,27.81818,29.26744,32.53731,31.18584,24.5625,31.51429,28.16667,24.46154,27.79487,23.64151,31.77273,22.32143,26.18919,25.22222,29.35526,28.23529,28.6,26.73913,28.55556,27.4,29.71212,24,29.6875,27.54545,29.64063,33,28.75,27.76577,34.82,29.42353,28,27.31579,39.72959,28,42,37.79769,43.06397,42.66667,26.39189,30.02469,44.57273,39.35635,25.76471,22.64286,22.92857,27.01316,24,36.97938,24.46154,31.58696,26.16667,26.90909,31.13861
154,25.71428,24,22.4,25,22,22.2,25.83333,22.85714,26,27.35484,27.72222,26.5,26,27.32456,27.38461,23,30.63636,23.14286,29.57931,29.1875,26.08772,30.47059,25.90322,25.45455,34.50362,32.95833,33.57167,24,18.83333,27.35294,27.89744,26.33333,26.72222,25.66667,27.86667,23.47273,26.85714,28,23.19231,26.125,23.3125,22.45455,23.23457,26.66667,21.82353,27.78106,25,30.78142,28.125,30.9084,23.63265,30.28947,24.75207,27.85714,27.52632,29.07692,33.42857,26,31.76991,32.82353,25.32353,25.77273,23.78572,38.36837,22,22.66667,30.25,27.82895,25,21.14286,25.83721,45.04113,25.95402,43.51786,24.9375,25.08889,31.30952,28.62745,28.07692,26.8,20.2,27.11864,30.85417,42.62226,39.73214,22.57895,25.93902,34.20861,33.49296,28.14286,20,24.42857,24.97674,28.86364,22.5,30.38597,26.88461,24.22222,22.6,31.38461,25.64706,27.33333,28.6,22,27.1358,24.65909,27.42236,20.375,22.68571,32,24.8,25,28.43333,25.6,25.79646,24.06667,29.83673,23.16667,32.2549,37,30.46377,30,27.86207,22.56522,24.5,25.4,34.13726,29.92593,24.78261,26.85714,26.39286,26,23.86207,24.76923,26,23.5,27,26.3,27,26.96296,25.14286,26,26.09091,28.28572,25,27.09091,32.73171,22,26.79167,26.38095,22.1,22.58064,28.83333,26.04951,25.75,20.77778,23.66667,26.2,28.79842,20.5,22,28.46418,33.6738,32.81029,27.74074,28.47656,30.25,28.4,25.90625,20.8,21,56.54075,25.69388,28.86316,22.66667,27.11539,27.5,26,24.75,27.63636,25.2,24.66667,30.79412,29.63636,28.51938,31.91791,29.47788,24.9375,33.2,27.9,23.61539,28.15385,24.81132,29.90909,25.32143,27.05405,23.88889,29.94737,24.76471,25.53333,27.69565,27.22222,27.6,29.94318,21,29.53125,26.98182,30.0625,31.85714,28.3125,27.18018,35.32857,26.55294,25.28358,26.21053,39.81633,22,33,38.33526,43.17845,42.78947,26.04054,31.59259,44.93636,39.89532,26.58824,22.57143,22.78572,25.72368,26,37.93814,24,31.40217,26,29.59091,29.36634
155,29.57143,24.83333,23,23.16667,22.4,29.4,26.16667,23.85714,36.85714,25.16129,26.94444,18,23,28.02632,28.83333,26,29.54545,24.71428,29.11724,30.20833,27.94737,30.51872,25.48387,25.27273,33.87319,31.45833,33.88083,26,25.33333,25.70588,26.79487,26.88889,26.11111,25.33333,24.13333,24.38182,26.42857,30.33333,22.03846,27.325,27.0625,24.54545,24.17284,24.33333,20.29412,27.72781,32.8,30.71585,26.3,29.92366,24.57143,27.84211,24.38843,25.85714,27.73684,24.84615,33.28571,43,31.69027,32.46323,28.64706,23.45455,26.32143,37.86576,28.29412,23.57143,33.5,28.47368,23.4,27.28572,23.93023,45.64267,25.62069,43.66327,25.9375,25.26667,27.71428,26.60784,24.61539,23.2,17.2,29,30.36806,42.6172,37.14286,22.42105,27.79268,34.97351,31.59155,26.64286,20,24.14286,26.23256,29.15454,19,28.35965,22.38461,24.88889,22.66667,33.76923,24.35294,32.66667,23.8,19,26.71605,24.86364,27.45963,22.5,22.97143,20,25.3,21.54545,29.13333,23.6,27.46903,25.66667,28.97959,23,30,18,30.57971,28.86957,26.44828,24.93478,21.5,26.54,33.38726,27.81482,27.3913,26.39286,26.5,25.17647,24,25.92308,24.4375,22.5,23.45455,24.8,20,25.46296,25.25,22,25.09091,24.35714,25.05263,27.18182,32.61789,25.34783,26.70833,28.01587,22.1,23.06452,24.66667,28.10891,25.85417,23.55556,28.33333,27.1,28.5415,22.3,24.75,28.6533,33.56684,33.34727,27.48148,28.39844,22.75,33.6,23.28125,24.62857,24.25,57.47492,28.40816,27.33158,28.33333,26.73077,28.7,26,28.625,27.63636,24.3,19.66667,31.80392,28.45455,29.08527,32.88806,30.0531,23.625,29.84286,26.56667,28.23077,28.33333,24.81132,31.04545,23.67857,26.05405,28.44444,26.80263,24.52941,23.26667,25.73913,28.55556,26.46667,30.49621,19,29.8125,30.27273,30,31.71428,25.28125,27.51351,35.90286,27.14118,27.22388,28,39.16837,23,40,37.34104,42.94949,43.65789,25.90541,33.37037,45.87273,39.60357,25.70588,24.35714,26.57143,25.72368,19,36.90722,24.76923,33.95652,24.66667,27.45455,30.66337
