Frame,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204,ROI205,ROI206,ROI207,ROI208,ROI209,ROI210,ROI211,ROI212,ROI213,ROI214,ROI215,ROI216,ROI217,ROI218,ROI219,ROI220,ROI221,ROI222,ROI223,ROI224,ROI225,ROI226,ROI227,ROI228,ROI229,ROI230,ROI231,ROI232,ROI233,ROI234,ROI235,ROI236,ROI237,ROI238,ROI239,ROI240,ROI241,ROI242,ROI243,ROI244,ROI245,ROI246,ROI247,ROI248,ROI249,ROI250,ROI251,ROI252,ROI253,ROI254
178,13.76991,11.90681,11.22619,6.8,12.01282,12.44578,9.931034,8.384615,16.63636,14.03333,7.545455,9.873418,6.963964,13.11905,9.555555,14.71429,10.29412,7.268817,7.495413,9.43578,9.755102,8.6,13.88272,11.59884,6.78,10,9.882353,7.121951,17.18581,10.71429,6.880952,12.55682,11.51923,7.35,10.16456,6.886364,8.695652,10.50382,8.857142,13.04762,8.666667,9.528302,7,10.02586,20.46943,6.377778,19.11336,6.56338,7.325582,7.333333,8.6,6.052631,7.571429,17.89144,6.444445,7,9.476821,7.335196,9.076923,7.65625,6.621622,12.13653,6.710526,7.222222,9.385715,7.4,8.192983,6.727273,8.29918,6.777778,7.290598,7.241379,6.797873,7.090909,6.9,10.84071,15.31975,7.508197,15.14674,6.705883,10.07407,6.666667,7.246913,9.577236,7.95,10.30986,8.6,7.028572,7.303571,13.20415,9.709302,10.55649,10.91667,11.12245,13.02817,7,11.25316,9.875,10.99375,8.534246,6.272727,7.905263,9.826087,10.63964,7.5,12.71517,7.5,6.547619,11.6015,8.657658,8.65,7.045455,6,10.32482,6.5,7.113636,7.828571,6.181818,10.79592,10.85714,6.875,13.36364,8.010989,6.911111,6.425532,7.366667,6.375,7.047619,7.481482,6.789474,13.6257,10.23954,8.027778,19.95041,8.791667,12.30952,7.108696,8.6,18.84375,7,6.1,8.81208,7.727273,9.033334,11.63111,42.01131,17.27316,14.1619,11.38922,8.741722,11.52091,9.788927,6.368421,9.75,7.75,8.826087,12.11321,8.323529,8.784946,8.130435,9.138889,10.33333,10.525,9.428572,8.869565,10.8172,10.08943,9.566667,9.795455,6.204082,8.333333,9.704403,11.4534,10.55263,10.18605,10.08823,7.25,7.255814,12.85227,10.28037,13.41667,9.733129,13,11.21978,6,15.89203,14.04545,8.860465,7.735294,11.95368,10.45455,8.054945,7.578948,7,7.137931,13.13761,14.70136,7.4,11.08997,9,7.103448,9.084337,9.201439,10.25,10.27386,10.51456,8.066667,7.706897,27.87097,7.2,11.43627,6.814159,9.107693,8.227273,6.857143,11,7.391304,7.87234,7.047619,8,10.28846,10.28205,8.288889,10.90541,7.043478,10.44737,8.459459,8.54,15.79688,8.424779,10.66667,12.5241,6.875,7.575472,14.05361,9.147058,6.5,9.427481,9.269231,9.814815,11.40741,9.078125,10.29655,8.946309,10.24561,8.045455,10.62,10.05882,9.285714,10.67296,11.4386,24.396,13.52564,12.76923,7
179,13.4469,12.06452,11.2619,6.766667,12.03846,12.31325,9.862069,7.442307,16.41056,13.23333,7.454545,9.70886,7.234234,12.86905,9.666667,15.42857,11.5098,6.892473,7.504587,9.509174,9.408163,8.8,13.98148,11.53488,6.84,10,10.91177,6.512195,17.22635,11.40476,7.214286,12.375,11.66667,7.114286,10.17722,6.772727,8.434783,10.47328,8.714286,11.66667,9.18254,9.330189,8.3,9.767241,20.53384,6.866667,19.53036,7.12676,7.046512,7.5,7.6,6.657895,7.571429,17.6263,6.37037,6.5,9.370861,7.653631,6.769231,8.21875,7.189189,12.10701,6.494737,6.111111,9.304762,6.575,8.192983,7,8.323771,6.888889,7.581197,6.901478,7.085106,7.727273,7.9,10.77876,15.54859,7.377049,15.2663,6.794117,10.55556,7.666667,7.444445,9.243902,6.5,9.929578,7,7.371428,7.214286,12.60554,10.16279,10.93724,10.65278,10.83673,12.98122,7,11.39241,10.675,11.56875,8.356164,6.363636,7.947369,9.858696,10.79279,8.25,12.46749,7,6.904762,12.34586,8.216216,8.716666,7.272727,6,10.24088,6.8,7,7.392857,6.69697,9.795918,10.5,7.1875,14.45455,8.054945,7.311111,6.446808,7.133333,5.65625,6.476191,7.537037,7.578948,13.41899,10,7.597222,20.39669,8.604167,12.07143,6.956522,8.6,18.53125,7.660714,6.4,8.597316,6.818182,9.133333,11.35556,42.31683,17.28728,14.31429,11.62874,9.119205,11.19392,9.581315,6.842105,8.75,7.75,10.28261,11.67453,8.117647,9.268817,7.434783,9.077778,9.916667,10.20833,8.904762,8.478261,10.37634,10.43902,9.275,9.386364,6.081633,5.666667,10,11.42569,11.19737,9.302325,10.14706,7.321429,7.139535,12.17045,10.60748,13.29167,9.653375,11.31579,11.16483,4,15.68123,14.33699,8.581395,8.147058,11.90191,10.45455,8.054945,7.052631,6.923077,7.172414,13.23394,14.62896,8.8,10.96886,8.461538,6.988506,8.662651,9.338129,12,10.17842,10.15534,8.733334,7.810345,27.71529,7.392592,11.47059,6.876106,8.923077,7.681818,6.857143,9.333333,7.380435,7.638298,7.095238,8.25,10.82692,9.48718,8.155556,10.97297,6.869565,9.552631,7.783784,8.616667,16.0125,8.690266,9.333333,12.56024,6.875,7.811321,14.14918,9.205882,6.5,10.27481,8.884615,9.691358,10.86111,9.671875,10.76552,8.892617,9.868421,6.863636,10.44,10.60294,9.714286,10.20126,11.17544,24.2,13.05128,12.17949,8
180,13.66814,11.72401,10.89286,7.1,11.33333,11.53012,9.482759,8.230769,16.62757,12.93333,6.848485,10.49367,6.954955,13.19643,9.111111,16.71428,10.23529,6.741935,6.908257,9.899082,9.551021,8.4,13.61111,11.58721,8,8,9.911765,7.682927,17.20608,10.80952,7.238095,12.72159,11.53205,7.128572,9.987342,6.840909,9.304348,11.28244,7.428571,11.85714,8.841269,9.301887,8.2,10.21552,20.50109,6.644444,19.40081,7.211267,6.627907,7.941176,7.4,6.421052,9,17.59081,7.518518,10.5,9.10596,7.553072,6.615385,7.90625,6.567567,12.38376,6.594737,6.111111,9.423809,6.6,7.736842,6.613636,8.622951,7.444445,6.803419,6.857143,6.680851,6.727273,7.35,10.72566,15.29624,7.639344,15.0163,6.705883,10,6,7.135802,9.747968,8.3,10.1831,7.2,8.085714,6.732143,13.12457,9.825582,10.38494,11.125,10.40816,12.98122,6.75,11.58228,9.625,11.05625,8.061644,6.272727,8.147368,10.38043,10.26126,9,12.5387,6.25,7.142857,12,9.009009,8.783334,6.386364,5.888889,10.37956,7.6,6.75,7.65,7.060606,11.16327,11.07143,7.265625,12.68182,8.32967,7.222222,6.425532,7.933333,6.3125,7.047619,7.833333,7,13.5419,9.741445,7.972222,19.86364,8.333333,11.85714,6.445652,8.8,18,6.857143,7.2,8.09396,6.909091,8.85,11.65333,42.37624,17.01884,13.90476,11.88024,8.688742,10.68441,9.865052,6.157895,8.25,6.5,9.130435,12.31132,8.117647,9.166667,7.782609,8.6,10.7,10.25833,8.452381,8.380435,10.55914,10.5122,9.308333,8.636364,6.571429,8.333333,9.767296,11.55919,11.05263,8.255814,9.852942,7.178571,6.976744,12.1875,10.04673,13.125,9.748466,12.31579,11.34066,7,15.75064,14.02665,7.930233,8.117647,11.77657,10.7,7.406593,7.421052,6.615385,7.137931,13.20183,14.47511,10.4,11.50865,7.673077,6.908046,8.554217,9.007195,10.5,10.0083,10.80583,9.6,8.362069,27.69705,7,11.46078,6.769911,9.092308,7.159091,6.75,11.66667,7.532609,7.489362,7.809524,9,10.21154,9.935898,8.488889,11.02703,6.565217,10.57895,7.432433,8.403334,15.475,8.557522,12.66667,12.60542,6.875,7.160378,14.14685,9.029411,7,10.12214,9.115385,10.14815,10.92593,8.53125,10.26207,9.194631,9.578947,8,10.33,9.558824,8.5,10.00629,11.61403,24.74,12.60256,12.2906,8.666667
181,13.35841,11.67025,11.35714,7.4,12.23077,11.22892,9,8.153846,16.50733,12.2,7,10.13924,7.198198,12.58333,9.388889,17.85714,10.39216,7.032258,7.165138,9.403669,8.408163,6.4,13.80864,11.69767,7.72,10.5,10.11765,7.390244,17.15203,10.75,6.761905,12.9375,11.89744,7.185714,9.873418,6.977273,8.217391,11.00763,7.428571,12.85714,9.015873,9.301887,7.2,10.09483,20.73472,6.355556,19.23077,7.140845,7.093023,8.019608,7.6,7.368421,7.571429,17.86848,6.37037,6.75,9.470199,7.351955,8,8.09375,6.756757,12.12915,6.457895,7,9.047619,6.75,7.561403,6.613636,8.602459,7.5,6.675214,6.807882,7.095745,7.272727,7.25,10.73009,15.13793,7.229508,15.31522,7.382353,10.09259,6,6.802469,9.609756,6.9,10.09859,7.6,7.028572,7,12.79239,10.24419,10.7113,10.34722,10.46939,12.97653,9.5,10.78481,9.825,11.2375,7.904109,5.727273,8.505263,9.978261,10.31532,7.75,12.36842,6,7.023809,11.72932,8.504504,8.766666,6.795455,7.888889,10.21168,7.6,7.136364,7.878572,8.060606,10.53061,12.78571,8.265625,12.22727,7.945055,8.133333,6.276596,7.7,6.34375,7.095238,7.611111,7.368421,13.7095,9.771863,8.152778,19.93802,9.125,11.95238,7.271739,8.6,17.84375,7.535714,6.6,8.28859,6.818182,8.95,11.32444,42.11598,17.13501,14.4,11.37725,8.827814,11.55513,9.692041,7.473684,8.375,7,8.391304,12.00472,8.382353,9.376344,7.369565,8.961111,9.2,9.841666,8.357142,7.913043,10.09677,10.43089,8.883333,9.090909,6,7,9.886792,11.43325,10.88158,10.67442,10.38235,6.892857,7.534883,12.19886,10.28037,14.125,10.13497,10.31579,10.84615,7,15.79692,14.12696,8.16279,9.117647,12.12262,11.4,7.54945,8.157895,7.846154,6.206897,13.5367,14.67723,8.8,11.08997,8.173077,7.551724,8.361445,9.208633,12.75,9.771784,10.2233,9.466666,7.948276,27.93408,7.481482,11.32353,6.575221,9.030769,8.068182,6.285714,9,7.456522,7.808511,6.809524,6.25,10.32692,9.974359,8.711111,10.68919,7.347826,10.57895,7.513514,8.466666,15.7375,8.601769,8.333333,12.08434,7.75,7.301887,13.96037,9.058824,7,9.458015,8.192307,9.271605,10.2963,8.648438,10.13793,9.255033,9.578947,7.045455,10.24,9.014706,9.142858,10.11321,10.59649,24.292,13.83333,12.4359,7.333333
182,13.38496,11.60215,11.20238,7,11.73077,11.28916,10.25862,7.923077,16.64516,12.2,7.424242,10.11392,7.36937,13.32738,10.61111,16.85714,10.23529,6.946237,7.495413,9.518349,9.367347,5.8,13.87346,11.62791,7.3,9,10.05882,7.121951,16.99324,11.28571,6.976191,12.88636,11.30769,6.857143,10.01266,6.840909,8.565217,11.1145,8.428572,12.7619,8.706349,8.95283,7.5,9.456897,20.53603,7.155556,18.64372,6.971831,8,7.539216,8.8,6.868421,7.857143,17.74948,7.666667,7,8.774835,7.458101,7.384615,8.1875,7.027027,12.3321,6.552631,6.111111,9.219048,7.125,8.22807,7.386364,8.241803,6.833333,7.08547,6.802956,6.56383,7.818182,7,10.93363,15.18966,7.47541,15.38587,6.529412,10.7963,6,7.444445,10.1626,6.45,9.605634,6.4,7.714286,7.25,12.88581,10.52326,10.5272,10.27778,10.79592,12.68545,7.75,11.18987,9.3,10.975,7.993151,7.363636,7.978947,10.15217,10.34234,8.5,12.18266,7,6.880952,11.90226,8.126126,8.75,6.863636,6,10.10949,5.7,6.75,7.692857,7.575758,10.73469,11,7.421875,13.13636,7.637362,7,6.957447,7.6,7.03125,7.380952,7.148148,6.894737,13.25698,9.56654,8.236111,19.79752,7.291667,11.30952,6.923913,8.2,19.28125,6.785714,7.6,8.416107,6.181818,8.466666,11.24889,42.22065,17.26217,13.92381,11.67665,9.10596,11.1749,9.484429,6.736842,10.25,6,9.369565,12.03774,7.970588,9.155914,7.26087,8.294444,10.23333,10.00833,9.142858,9.26087,10.73118,10.30081,9.358334,9.170455,7.22449,7,9.792453,11.62217,10.85526,10.34884,9.823529,7.25,7.162791,12.09091,11.13084,13.54167,10.30061,11.1579,10.26374,6,15.61182,14.33229,7.860465,9.441176,12.35695,10.71818,7.274725,7.578948,7.384615,6.931035,13.19495,14.40271,8.9,11.11419,8.961538,6.954023,8.638555,8.848921,13.625,9.630706,9.854369,8.066667,7.465517,27.71388,7.111111,11.53922,6.814159,9.984615,7.454545,6.785714,9,7.836957,7.361702,7.285714,7,10.55769,10.28205,8.333333,10.44595,7.086957,10.57895,8.027027,8.636666,15.83125,8.097345,12.33333,12.67169,7.875,7.481132,13.78788,9.441176,6,9.366412,8.346154,9.62963,10.80556,9.289063,9.862069,8.483221,9.833333,8.181818,9.726666,10,8.428572,10.16981,10.54386,23.824,12.82051,12.33333,7
183,13.9646,11.76702,11.45238,8.2,11.61539,11.44578,10.03448,8.25,17.01466,12.43333,8.484848,10.46835,8.585586,13.14881,9.611111,13.14286,11.27451,7.301075,7.458715,9.610092,9.244898,9.6,13.94136,11.5,7.34,10,10.14706,7.414634,17.83784,11.2619,7.095238,12.86364,11.84615,8.078571,10.39241,7.454545,9,10.71756,7.142857,12.52381,9.253968,9.792453,7.1,9,20.83079,7.2,19.27935,7.591549,7.930233,8.09804,8,7.026316,7.571429,17.91858,6.703704,7.5,9.642385,8.340782,7.615385,8.8125,8,11.89299,7.4,6.444445,9.652381,7.075,8.491228,7.522727,9.192623,7.388889,7.470086,8.08867,7.468085,7.818182,7.6,11.19027,15.57837,7.868853,15.59783,8.294118,10.55556,7,8.308642,10.34959,8.8,9.633802,8.8,7.371428,8.660714,13.15571,9.732558,10.53556,10.93056,10.4898,12.85915,7.75,12.13924,10.3,11.21875,8.777397,7,8.094737,10.75,10.91892,9,12.54489,7.25,8.142858,11.37594,8.558558,8.4,7.477273,7.666667,10.57664,7.9,6.590909,8.107142,7.030303,10.85714,13.14286,7.078125,13,8.703297,7.266667,7.106383,8.1,6.8125,6.666667,7.944445,7.122807,13.44693,9.577947,8.236111,20.19008,8.104167,10.64286,6.923913,9,17.96875,7.375,7.9,8.449664,7.272727,8.383333,11.18222,42.3041,17.19937,14.20952,11.1497,8.827814,11.1749,9.532872,8.052631,9.125,8.75,8.978261,11.68396,9.176471,9.317204,7,8.216666,9.383333,10.51667,7.714286,8.728261,10.31183,10.36585,9.491667,9.238636,6.142857,7,9.867925,11.38035,10.8421,10.13953,9.470589,7.071429,7.116279,12.33523,9.990654,14,9.720859,12.21053,10.98901,8,15.53985,13.86364,9.069767,8.088235,12.19891,10.42727,7.736264,7.789474,7.038462,7.724138,13.14908,14.21719,8.6,11.60554,7.634615,7.149426,8.819277,9.42446,10.875,10.46473,10.61165,8.666667,7.741379,27.42637,7.303704,11.69608,6.955752,9.123077,7.5,6.785714,9.666667,8.304348,7.106383,7.047619,7,11.28846,9.961538,8.511111,11.59459,7.173913,11.89474,6.783784,8.963333,15.82813,8,9.333333,12.29518,6.375,7.566038,13.89277,8.588235,8,8.885496,8.192307,9.753086,10.57407,8.671875,9.882759,9.080537,9.77193,8,9.916667,9.691176,9.214286,10.25157,11.63158,24.076,12.78205,12.94017,8
184,14.37611,13.05376,11.94048,10.33333,11.41026,11.89157,15.94828,9.884615,17.8739,11.53333,11.72727,13.34177,12.31532,12.34524,9.722222,14.28571,13.2549,10.74194,10.74312,10.38532,9.142858,15.2,16.48148,11.14535,9.54,12,10.67647,11.2439,18.89865,13.08333,8.785714,13.375,11.75,12.50714,12.5443,11.84091,13.26087,12.27481,12.57143,12.14286,10.40476,12.54717,10.3,9.543103,21.20961,10.91111,19.80972,10.66197,11.7907,11.0098,12.2,10.1579,10.14286,18.78497,11.22222,10,13.45033,12.35754,12.38461,10.5625,12.7027,12.17343,10.17368,10.88889,12.53333,9,9,10.79545,13.11475,11.11111,10.73504,13.75369,12.73404,9.909091,10.35,13.12389,16.02194,10.67213,16.82609,14.07353,14.38889,12.33333,14.34568,12.73984,14.45,9.887324,9.4,10.88571,13.16071,13.16263,11.01163,10.86193,12.52778,12.5102,13.40376,16.5,14.06329,12.325,11.29375,13.80479,9.272727,12.11579,10.66304,10.87387,12.75,12.78947,14,13.7381,12.99248,10.36937,10.16667,11.61364,10,10.98175,10.5,9.068182,12.57143,11.63636,11.26531,11.14286,11.9375,13.68182,11.28571,11.33333,9.595745,11.76667,9.875,11.2381,10.75926,10.40351,13.95531,12.76806,14.54167,23.33058,9.6875,11.35714,11.79348,8.4,19.875,9.696428,11.1,10.02685,11.09091,9.116667,11.18667,44.00424,17.2292,15.6,11.26347,11.86755,11.35361,9.823529,12.8421,9.75,7.5,9.5,16.84434,13.47059,13.03763,10.30435,10.40556,11.03333,13.63333,9.714286,8.76087,11.23656,10.80488,10.95833,9.261364,9.877551,8.333333,9.880503,11.68262,10.85526,9.72093,11.47059,7.821429,11.02326,12.25,11.20561,13.16667,13.16564,11.42105,11.53846,12,16.3856,14.28213,13.62791,8.323529,12.07629,11.63636,10.95604,11,11.07692,11.96552,13.45413,15.62745,9.8,11.15917,8.288462,9.896552,9.096386,14.11511,12.375,14.00415,12.07767,10.93333,11.58621,28.23282,10.73333,11.46569,8.504425,11.44615,10.54545,11.28571,9.333333,10.07609,13.12766,12.52381,12.5,11.5,11.67949,9.977777,12.64865,8.913043,15.31579,10,15.14,15.73438,8.265487,16.66667,13.35542,10.9375,11.42453,14.29371,10.38235,9,11.64122,13.69231,9.876543,10.98148,9.671875,10.77931,11.24832,12.29825,13.59091,11.10333,11.27941,13.42857,13.83019,12.50877,26.276,12.75641,12.79487,6.333333
185,14.64159,13.2724,12.78571,10.8,11.39744,12.21687,17.18966,10.86539,17.97947,11.9,12.30303,13.81013,12.98198,12.75595,10.83333,16.14286,14.07843,11.58065,11.49541,10.84404,9.632653,14.2,17.30556,11.20349,9.76,11,9.823529,11.90244,19.6723,14.17857,10.2381,14.09659,11.61539,13.65,13.96203,13.59091,12.56522,13.48855,17.42857,13.57143,11.05556,13.43396,11.4,9.862069,21.81004,11.44444,19.93522,10.46479,12.53488,10.94118,12.8,9.921053,12.57143,19.35491,13.85185,11.75,13.56954,12.78771,12.23077,9.859375,14.7027,12.76384,10.49474,10.88889,13.61429,10.275,9.719298,11.34091,14.12705,11.33333,11.16239,13.9803,14.43617,10.90909,10.15,13.69027,16.23825,10.73771,16.65761,13.57353,15.74074,12.66667,15.04938,12.58537,12.85,10.4507,12,10.82857,12.82143,13.23875,11.66279,10.71548,12.34722,12.73469,13.22535,15,14.3038,16.275,11.68125,15.47603,10.18182,13.65263,11.72826,10.97297,13,13.10836,13.5,14.21429,13.71429,11.47748,11.6,11.59091,10.22222,11.21533,9.7,10.81818,13.74286,11.84848,11.16327,12.35714,13.95313,13.81818,12.54945,13.6,9.829787,12.86667,10.46875,11.85714,11,10.98246,13.80447,14.23194,15.40278,23.79339,10.4375,13.19048,12.82609,8.7,18.9375,9.410714,12,10.42282,11.36364,8.833333,11.58222,44.44271,17.65463,15.87619,12.11976,12.37748,11.15209,10.26644,12.52632,8.25,9.25,10.21739,18.4434,14.94118,13.63978,9.630435,11.67222,10,14.975,11.04762,8.717391,11.32258,10.56098,11.24167,9.136364,10.2449,9,10.44025,11.38287,11.10526,10.04651,11.17647,7.285714,11.93023,12.42045,10.96262,14.29167,15.41411,14.63158,11.64835,9,16.6144,14.44044,13.53488,9.352942,12.00272,11.61818,11.68132,11.78947,12.42308,12.62069,13.36239,16.25943,11.8,11.6609,8.923077,10.03448,9.457831,15.04317,13.5,15.57261,12.19417,13.2,13.32759,28.43198,11.02222,11.95098,10.37168,12.27692,10.34091,10.67857,10.66667,11.67391,14.38298,12.95238,14.25,12.01923,12.94872,10.06667,13.09459,9.652174,14.36842,11.13513,16.73,15.96875,8.840708,19.33333,13.15663,11.375,13.09434,14.25874,10.85294,9.5,12.37405,13.23077,10.33951,11.01852,10.375,10.47586,11.49664,12.7807,14.77273,11.35,11.66177,15.21429,15.61006,11.64912,26.556,13.0641,12.90598,8
186,14.20354,13.69893,13.02381,11.3,11.61539,11.79518,17.55172,10.5,17.32551,13.1,11.90909,13.82278,13.56757,13.875,11.44444,17.57143,15.27451,10.89247,12.0367,11.11009,10.93878,14.4,17.43518,11.53488,9.7,9.5,9.676471,12.04878,19.64189,14.69048,10.90476,13.59091,11.55769,14.39286,14.58228,13.77273,13.73913,12.53435,11.71429,14.28571,11.71429,13.34906,10.3,9.974138,22.08952,11.17778,20.04049,11.69014,13.7907,11.09804,15.4,9.973684,12.42857,19.39666,13.18519,13,14.71523,12.93855,13.53846,10.0625,13,12.41328,10.6579,11.33333,14.0619,10.05,9.789474,10.38636,14.29098,12.33333,11.01709,13.76847,13.7234,9.818182,9.65,14.61504,16.46865,11.55738,16.61957,12.72059,16.64815,10.66667,13.61728,13.58537,15.1,9.661972,12,12.37143,12.55357,13.02076,12.2093,11.08787,12.66667,13.69388,13.16432,16.5,14.43038,16.225,11.55,15.86986,9.363636,12.8421,11.88043,11.63063,13.25,13.10526,12.75,14.2619,13.57143,11.9009,10.76667,12.65909,10.55556,11.37226,10.2,11.90909,14.18571,12.72727,10.77551,14.21429,13.90625,13.31818,12.41758,12.73333,10.3617,13.26667,10.59375,11.28571,10.7037,10.70175,13.59776,14.90114,16.02778,23.30578,10.375,11.71429,11.82609,8.6,20.125,10.48214,11.8,10.83893,12.63636,7.816667,11.50667,44.37765,17.43642,16.32381,11.37126,13.18543,11.54373,10.07266,13.05263,9.875,10.5,9.173913,19.75,14.32353,13.6129,9.826087,11.78889,10.96667,15.16667,10.21429,8.967391,11.94624,10.81301,11.60833,10.21591,10.18367,8.666667,11.06289,11.50378,11.72368,10.37209,12.08823,7.428571,11.13953,13.08523,10.82243,13.04167,15.81902,14.05263,12.21978,11,16.86375,14.66458,13.18605,9.352942,12.09264,12.33636,12.45055,11.36842,12.42308,12.51724,13.74771,17.07843,10.8,11.62284,9.365385,10.68966,10.03614,15.74101,12,16.14938,12.61165,11.86667,13.60345,28.53436,11.64444,11.93137,11.73451,12.61539,11.13636,10.96429,8.666667,11.03261,13.3617,14.14286,12.75,13.09615,12.84615,9.444445,13.58108,9.130435,14.71053,12.32432,16.51667,15.84062,9.327434,18,13.31325,10.5625,12.70755,13.99301,10.76471,11,12.76336,12.57692,9.41358,11.48148,9.867188,10.70345,11.66443,12.89474,14.63636,11.45,12.80882,15.42857,15.80503,11.54386,27.216,14.0641,12.76068,8
187,14.09292,13.46595,12.7381,10.46667,11.67949,11.84337,17.32759,11.03846,17.10264,11.23333,12.0303,14.06329,13.27928,13.46429,12.61111,15.85714,15,10.91398,11.25688,10.41284,10.87755,11,17.3858,11.33721,9.66,14,9.352942,11.92683,19.34797,15.08333,10.66667,13.67045,11.85897,13.77143,14.07595,12.06818,13.30435,13.0458,12.42857,13.95238,11.6746,13.87736,11.6,10.18103,22.2369,9.8,19.89474,12.05634,12.81395,9.990196,15.4,9.421053,10,18.90188,13.37037,11.25,14.24503,12.37989,12.30769,10.23438,13.18919,12.35424,10.68421,10.33333,14.22381,9.825,10.17544,10.29545,14.21311,12.77778,11.74359,13,14.51064,11.27273,10.85,15.17257,16.69906,11.19672,16.58696,12.02941,14.68519,11.33333,14.03704,13.22764,11.75,10.4507,13.4,12.22857,12.5,13.37024,12.94186,11.30544,13.36111,13.06122,13.24883,13.75,14.78481,16.875,11.73125,16.17123,10.18182,12.89474,11.78261,11.13513,11.25,12.70279,13.25,13.57143,13.84962,12.51351,10.4,13.13636,10.77778,11.83577,9.9,11.22727,14.49286,12.63636,9.959184,12.78571,13.51563,14.95455,12.53846,12.4,10.3617,13.56667,10.21875,10.57143,10.35185,11.03509,13.8771,14.67681,15.01389,23.83471,9.729167,11.28571,12.45652,10,19.21875,11.75,12.8,11.36242,11.72727,8.633333,12.12,44.40736,17.63265,16.47619,11.52096,13.2649,11.3384,9.948097,12.89474,9,10.25,9.23913,19.61321,15.55882,13.66129,11,12.16111,11.01667,15.55,10.88095,8.836957,11.54839,10.79675,11.65,9.488636,11.14286,8.333333,11.22013,11.74811,12.5921,9.27907,12.41177,7.714286,10.69767,12.75,11.17757,13.875,15.66564,13.36842,11.50549,14,16.94602,14.65517,14.04651,9.735294,11.94005,11.68182,11.8022,10.8421,12.11539,11.89655,13.76606,17.46305,10.3,11.54325,9.076923,10.91954,10.22892,16.1223,10.5,16.09544,13.38835,12.8,13.08621,28.67321,12.11852,11.7549,12,12.84615,11.90909,12.89286,11.66667,12.6413,13.12766,12.71429,14,13.15385,12.17949,9.688889,12.83784,9.043478,14.60526,11.32432,15.13333,16.55313,9.699115,17.33333,13.88253,12.125,12.5283,14.15851,11.61765,10,12.77863,13.84615,10.37654,11.46296,9.96875,10.82759,11.81208,13.54386,13.5,12.31667,11.83823,14.42857,16.20126,11,26.968,13.28205,12.81197,8
