Frame,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204,ROI205,ROI206,ROI207,ROI208,ROI209,ROI210,ROI211,ROI212,ROI213,ROI214,ROI215,ROI216,ROI217,ROI218,ROI219,ROI220
163,8.6,6,6,8.777778,7.564103,6,6,5.107143,7.818965,8.333333,9.167883,9.315789,7.162162,8,7.15847,9.568293,5.533333,6.581395,8.263637,6.733333,7.8,5.75,9.006536,10.31579,7.093023,7.175676,6.287356,6.111111,5.465346,7.219512,5.869565,7.40678,8.16129,5.947369,5.813187,6.266667,7,5.583333,8.75,6.733333,8.79021,6.948795,6.512821,8.551724,8.037288,7.857143,7.612245,5.487179,11.70333,8.684211,7.854167,7.258065,9.282759,8.431034,6.057971,7.8,8.098765,8.613545,8.888889,7,6,6.555555,7.2,9.816326,11.15607,9,6.733333,11.10096,9.198198,9.085366,9.285714,8,8.466666,7.419355,7.363636,10.23757,9.884817,7.142857,10.22864,7.146552,8.8,9.87747,8.763158,9,7.375,8.825397,9.133333,10,7.941176,8.178572,6.634921,7.232705,6,7.727273,5.923077,8.953795,6.539682,8.571428,6,7.415094,7.527778,7.527778,8.932907,7.855967,7.076923,7.669725,7.828432,7,7.5,8,7.797468,6,7.368421,7.809524,5.783784,6.53125,8.130177,7.408163,8.973958,7.933333,6.592593,9.956897,7.033708,8.871795,5.135593,7.25,9.186363,9.928814,6.235294,7.669683,8,7,8.62963,7.96875,9.858109,5,7,8.623188,9.703214,12.88314,6.886364,7.424242,8.271493,7.76,10.30751,8.547445,7.786885,9.6,8.267123,9.22488,10.19403,8.896552,7,9.426724,8.363636,8.597316,6.847826,7.22973,6.929824,6.333333,8,6.714286,26.74095,5,6.6875,8.388889,7.763158,8.508474,8.177778,9.079439,9.833057,5.4,8,8.744,9.6,7.565217,7.607143,6.341464,6.875,9,9.4498,7.616279,7.038095,8.375,7,11.91562,29.08967,9.643564,8.606061,8.5,7.282609,8.083333,8.458536,7.702381,8.325,6.666667,6.2,6.666667,8.69863,11.2,6.526316,7.242424,8,6.75,7.863636,7.75,7.826087,8.913043,8.020202,8.257143,9.291375,8.84,7.076923,7.542857,8,7,6.666667,7.809524,8.341463,7.111111,8.9
164,8.8,7,4,7.555555,7.764102,6.5,5,6.142857,7.922414,7.857143,9.175182,9.578947,7.054054,7,7.163934,9.643903,6.066667,7.302326,8.290909,7.6,8,6.55,8.424836,9.631579,7.302326,7.878378,6.057471,5.888889,5.504951,6.682927,5.869565,7.288136,7.645161,7.157895,6.054945,8.333333,6.818182,5.361111,7.979167,7.6,9.062937,7.578313,7.794872,8.24138,8.244068,8.214286,8.061225,5.551282,11.84143,9.060729,8.75,7.774194,9.575862,8.75862,6.231884,9,8.123457,8.673306,8.111111,7,7,6.5,7.2125,9.836735,11.4422,10.65517,5.4,10.88942,9,9.134147,9.548572,7.833333,7.666667,7.903226,7.636364,9.596685,9.926702,9.214286,9.988453,6.991379,7.2,9.794466,9.394737,6.666667,7.28125,8.888889,9.533334,10.01176,7.75,8.880953,7.523809,7.333333,5.5,7.272727,6.230769,8.79538,6.301587,9.357142,7.4,8.160378,7.055555,8.347222,9.035144,8.201646,7.120879,8.366973,8.147058,6,6.75,7,7.43038,6.2,8.105263,7.476191,5.756757,7.34375,8.508876,7.591837,8.953125,7.503704,6.666667,10.02155,7.94382,8.632479,5.372881,7.65,8.75,9.757627,6.882353,8.144796,8.081633,7.083333,9,7.765625,9.47973,5.75,6.5,8.351449,9.797731,12.92488,7.261364,7.545455,8.294118,8.44,10.57627,8.510949,7.508197,11.2,8.308219,9.028708,9.945273,10.06897,7,9.25862,8.436363,8.872483,7.097826,7.581081,6.631579,5.666667,7.166667,8,26.94667,5.333333,7.09375,8.333333,7.56579,8.841808,8.6,9.843458,9.872727,5,7.692307,8.528,6.2,8.108696,7.535714,6.243902,7.375,9.666667,9.393575,7.860465,7.4,6.9375,6.5,11.5375,28.79891,9.336634,9.227273,9.166667,7.271739,8.694445,8.268292,7.654762,8.175,7,7.3,6.333333,8.219178,12.26667,6.561403,6.969697,9,6.333333,6.772727,5.75,7.652174,8.315217,7.434343,9.114285,9.531468,7.92,7.384615,7.857143,7.121212,9,6,7.595238,9.04878,7.833333,8.3
165,6.8,6.375,4,6.666667,7.5,6.5,6,5.196429,8.155172,8.047619,8.759124,10.10526,6.540541,7,6.508197,9.585366,6.155556,7.139535,8.309091,6.733333,10.6,6.15,8.535948,10.42105,6.744186,7.864865,5.954023,6.555555,5.811881,6.853659,7.26087,7.050848,8.387096,6.368421,6.417583,8,8.090909,5,8.375,7.466667,9.314685,7.201807,7.025641,8.275862,8.58983,8.285714,8.530612,5.884615,11.79028,9.587045,8.6875,7.716129,9.113793,9.155172,6.115942,8.2,8.061728,9.091634,8.666667,6,7,5.388889,7.0875,10.89796,11.27168,10.27586,6.533333,11.02404,8.981982,8.926829,9.531428,8.666667,7.2,7.516129,7.863636,9.79558,9.942409,8.428572,10.45035,7.37931,7,10.05534,10.18421,7.333333,7.28125,9.174603,9.866667,10.13333,7.529412,8.940476,7.190476,7.295598,8,9,6.076923,8.702971,6.587302,8.571428,7,7.924528,7.472222,8.243055,9.246006,8.168724,7.043956,8.055046,7.642157,6.5,8,7,7.556962,5.971428,6,8.273809,6,6.84375,8.248521,7.244898,9.15625,7.318519,6.537037,9.935345,7.438202,8.905983,5.423729,6.1,8.704545,9.859322,5.411765,8.113122,7.816327,6.75,9.333333,8.140625,9.425675,6.25,6.5,8.652174,9.814745,12.87646,7.068182,8,8.511312,7.84,10.38015,8.182482,7.52459,10.6,7.89726,9.090909,9.736319,9.603448,7,9.400862,8.218182,8.865772,7.673913,7.716216,7.298245,6.833333,6.333333,7.857143,26.72,5,7.03125,8.37037,8.013158,9.548022,8.288889,9.521028,10.29587,5,7.076923,8.608,7,8.347826,6.75,6.682927,6.375,9.818182,9.401607,8.046512,6.847619,7.5,6.625,11.325,28.78804,9.544555,8.787879,9.5,7.717391,7.75,8.126829,7.619048,8.6875,7.333333,6.9,6.366667,8.232877,11.2,6.77193,6.666667,7,6.541667,6.727273,8.5,7.434783,8.858696,7.69697,8.428572,9.958042,9.36,7.5,7.685714,8.060606,10,7,7.952381,8.682927,7.277778,8.2
166,9.4,5.875,4,8,7.807693,6.5,5,5.857143,7.637931,9.142858,8.883212,9.052631,7.594594,8,7.049181,9.621951,6.688889,6.883721,7.872727,6.333333,8.6,5.85,8.052288,9.526316,7.488372,8.054054,6.252873,6.666667,5.732673,7.097561,6.73913,6.991526,7.677419,7.31579,6.483517,6.8,7.181818,5.944445,8,7.466667,9.251748,7.746988,7.102564,8.413794,8.301695,8.428572,8.448979,5.179487,11.85166,9.591093,7.979167,7.658064,9.351724,9.706897,7.333333,11.2,8.074074,9.047809,10.55556,8,7,6.111111,7.025,10.10204,10.8815,9.379311,7,10.64423,9.936937,8.865853,9.634286,7.833333,7.533333,7.016129,8.681818,9.419889,9.895288,8.357142,10.30254,7.267241,7,10.30435,9.026316,6,7.46875,9.031746,10.46667,10.18431,7.867647,8.988095,7.063492,7.27673,6,8.363636,7,8.772277,6.142857,8,6.8,7.726415,7.25,8.347222,9.156549,7.967078,7.252747,7.614679,7.882353,5.25,7,8,7.759494,5.428571,7.052631,7.404762,5.783784,7,8.08284,7.377551,9.083333,7.785185,6.203704,10.14224,7.483146,8.777778,5.067797,5.65,8.604546,9.9,6.705883,7.891403,8.408163,6.75,9.259259,7.734375,9.013514,6,6,8.735507,9.612476,12.68948,6.75,7.848485,8.828054,8.24,10.43099,8.642336,7.295082,10.4,8.40411,8.894737,9.820895,8.810345,9,9.590517,8.381818,9.053691,7.413043,7.5,7.157895,6.833333,8,7.714286,25.72952,5,6.78125,8.759259,7.157895,10.20904,8,9.693925,10.14711,5,7.230769,8.976,8,8.586957,7.678571,6.341464,8.125,9.545455,9.578313,8.069767,7.009524,6.625,6.5,11.33125,29.09239,9.207921,8.712121,9,7.336957,7.75,8.258536,7.738095,8.6625,6.666667,7.9,6.35,8.273973,9.866667,6.438597,6.787879,9.833333,6.458333,6.590909,5.25,7.478261,8.173913,7.747475,7.628572,9.622377,7.44,7.653846,8.257143,7.151515,8,6.416667,8.476191,8.902439,8.166667,8.2
167,8.2,7,5.5,7.444445,7.446154,6.5,5,5.464286,8.068966,8.904762,9.021898,9.684211,6.405406,6,7.431694,9.695122,6.622222,7.511628,8.227273,6.466667,8.9,6.45,8.614379,8,8.16279,7.527027,5.954023,7.666667,5.475247,6.853659,6.347826,7.915254,8.354838,7.789474,6.307693,7.666667,7,5,8.916667,7.8,9.566434,7.533133,7.102564,8.172414,8.237288,7.785714,7.632653,5.974359,11.44246,9.842105,8.520833,7.709677,9.320689,8.844828,6.463768,9.2,7.82716,9.569721,9.222222,7.5,9,6.333333,6.825,10.59184,11.37283,9.931034,6,11.18269,9.900901,8.695122,9.657143,8.277778,8.333333,7.370968,9.454545,9.729281,9.308901,9.857142,10.05312,7.5,6,10.32806,9.131579,6,6.53125,8.476191,8.733334,10.69412,7.205883,8.380953,7.126984,7.327044,6.5,8.090909,5.807693,8.696369,5.984127,9.071428,8,7.424528,7.527778,8.368055,9.603834,8.415638,7.703297,8.027523,8.308824,8.5,5.25,8,7.367089,6,7.210526,7.940476,5.297297,7.03125,8.360947,7.82653,8.635417,7.511111,6.444445,9.603448,7.842697,8.863248,5.271186,6,8.804545,9.40339,5.235294,7.986425,8.32653,7,8.962963,7.6875,9.013514,5.75,6,9.072464,9.3138,12.72955,7.170455,7.424242,9.045249,9.32,10.64649,8.459854,7.442623,11.1,8.650685,8.803827,9.776119,9.534483,7,9.323276,8.181818,8.496644,7.619565,7.878378,7.508772,5.666667,7,7.428571,26.37143,5,7.21875,8.12963,8.394737,11.0678,8.111111,9.53271,10.26612,6.4,8.769231,9.032,7.8,8.152174,7.035714,6.365854,7.5,9.969697,9.20482,7.523256,7.2,6.75,6.625,11.1125,29.13587,8.945544,8.454545,10,7.597826,8.222222,8.356097,8.345238,8.425,7,8.6,6.333333,7.931507,11.73333,7.157895,6.878788,9,6.75,7.181818,5.5,8,8.630435,7.515152,9.542857,9.641026,7.84,7.846154,7.714286,8,7,7.583333,7.714286,9.414634,7.444445,10.6
168,7.2,5.625,4.5,7.444445,7.115385,7,6,6.142857,7.741379,9.190476,9.029197,9.473684,7.27027,11,7.174863,9.617073,6.466667,6.906977,7.772727,5.866667,8.6,5.55,7.888889,9.315789,6.976744,8.297297,6.264368,6.777778,6.089109,6.95122,6.130435,7.101695,7.129032,6.263158,6.164835,6.733333,6.818182,5.194445,7.895833,6.466667,9.895105,7.509036,7.461538,8.482759,8.054237,8.428572,8.346939,5.948718,11.67775,9.206478,8.395833,7.987097,9.27931,8.275862,6.826087,12.8,8.345679,9.151395,9.111111,8,7,6.444445,7.5625,9.469388,11.47688,10.13793,7.4,10.92789,9.144144,8.829268,9.462857,7.777778,8,6.774194,8.272727,9.403315,9.596859,9.214286,10.47806,7.698276,7.2,10.03162,9.605263,7.666667,6.875,8.936508,8.866667,10.16863,7.661765,8.226191,7.222222,7.679245,5.5,9.181818,5.615385,8.627063,5.920635,8.214286,5.6,8.056603,6.861111,8.680555,9.533546,8.119342,7.362638,7.853211,7.54902,7.75,7.75,7,7.012658,5.714286,6.842105,7.416667,5.027027,7.4375,8.213017,7.663265,9.302083,7.8,6.62963,9.879311,8.044944,9.008547,5,6.05,8.809091,9.706779,5.529412,8.072398,7.857143,5.333333,9.592592,7.03125,9.040541,6.25,5,8.576087,9.137997,12.43239,6.045455,7.242424,8.773756,10.04,10.56901,8.60584,8.163935,10.7,8.452055,8.980862,10.01493,9.086206,6,9.051724,9.072727,8.422819,7.913043,8.743243,7.421052,5.833333,8,7.5,26.14286,5,6.96875,8.12963,7.93421,10.29379,7.822222,9.422897,10.43141,5,9,8.344,7.6,7.826087,7.964286,6.756098,6.625,9.636364,9.293173,7.953488,7.304762,7.8125,6,11.07187,28.61957,9.242575,8.106061,9.166667,7.391304,8.027778,8.02439,7.452381,8.0875,7,8,6.583333,7.616438,10.26667,6.543859,7.272727,9.333333,6.458333,7.181818,7.25,6.956522,7.847826,7.808081,7.942857,10.10256,8.16,8.5,8.628572,7.818182,8,7,8.452381,9,8.666667,9.5
169,9.4,7.125,4,8.666667,7.520513,5.5,6,5.339286,7.37931,8.047619,9.445255,9.605263,7.540541,7,7.289618,9.287805,7.177778,7.953488,8.1,6.133333,8.7,6.6,8.346405,8.473684,7.441861,7.297297,6.241379,7.555555,5.702971,6.536585,6.956522,7.101695,8,7.31579,6.142857,8.133333,7.909091,5.027778,7.666667,7.066667,9.20979,7.23494,7.128205,8.896552,8.027119,7.928571,8.183674,5.589744,11.17647,9.469636,8.520833,8.077419,9.358621,8.689655,6.985507,9,7.728395,9.175299,9.111111,9,8,6.277778,6.625,9.489796,11.62428,8.75862,6.533333,10.74519,9.585586,8.95122,9.548572,8.833333,7.8,7.129032,9.636364,9.248619,9.83246,7.642857,10.45266,8.051724,6.4,9.873518,8.868421,5,7.515625,8.095238,9.533334,9.921569,6.955883,9.226191,7.492064,7.371069,6,7.454545,6.115385,8.557755,6.126984,7.785714,7,8.160378,6.388889,9.034722,9.530352,8.403293,7.164835,8.018349,7.789216,7,6.75,7,6.898734,5.914286,5.263158,7.571429,5.486486,7.15625,7.982248,7.142857,9.03125,7.392592,6.888889,9.306034,7.853932,9.188034,5.016949,6.3,8.818182,9.723729,7.235294,8.520362,9.040816,5.833333,9.148149,7.921875,8.959459,6,6,8.971014,9.21172,12.58765,6.840909,7.727273,8.9819,8.28,10.18644,7.970803,7.442623,9.7,8.924658,9.492823,10.45771,9.396552,6,9.271552,8.309091,8.845637,7.282609,7.702703,7.824562,4.833333,7.333333,5.857143,26.27619,4.333333,7.28125,7.777778,8.026316,10.26554,7.533333,9.640187,10.40826,5.2,8,8.736,9.6,7.913043,7.357143,6.04878,7.75,9,8.58233,7.883721,7.352381,6.0625,5.625,11.1625,28.35326,8.811881,8.560606,10,7.173913,7.805555,8.087805,7.952381,7.775,6.666667,7,6.133333,7.821918,9.866667,6.210526,6.787879,8,6.791667,6.909091,6,7.434783,8.065217,7.262626,8.342857,9.787879,8.12,7.346154,8.114285,7.454545,9,8,7.428571,8.609756,7.944445,9.2
170,8.8,6.25,5.5,6.888889,7.330769,7,6.4,5.178571,8.137931,8.809524,9.218978,9.263158,6.72973,7,7.486339,9.146341,6,6.697674,7.763637,7,7.8,6.2,7.869281,8.421053,7.813953,8.243243,6.390805,6.777778,5.663366,7.414634,8.043478,6.923729,7.354839,7.894737,5.527472,6.866667,7.727273,5.472222,8.583333,8.866667,9.503496,7.475904,7.076923,8.586206,7.742373,8.571428,7.387755,5.5,11.43223,9.178138,7.916667,8.2,9.134482,9,7.072464,8.6,8.024692,9.565737,9.333333,7.25,5,6.611111,7.0125,10.18367,11.36705,11.10345,6.733333,10.61058,9.972973,8.768292,9.12,9.444445,8.4,6.951613,7.409091,9.303867,9.424084,8.642858,10.16166,8.206897,7.8,10.12648,9.184211,5,7.390625,7.952381,8.533334,10.38039,7.352941,9.071428,6.380952,7.220126,6.5,8.181818,6.192307,8.739274,6.238095,8.785714,7,8.028302,6.833333,8.986111,9.846645,8.341564,7.010989,7.761468,8.352942,8,5.75,7,7.936709,6.085714,6,7.952381,5.459459,7.0625,7.852071,7.408163,9.119792,7.481482,6.555555,9.939655,8.516854,8.564102,5.050848,6,8.977273,9.491526,6,8.212669,9.22449,5.75,9.296296,7.90625,9.398648,6.5,8.5,9.09058,8.882798,12.59933,6.079545,7.393939,9.180996,8.84,10.68765,8.437956,7.213115,10.1,8.239726,8.942584,9.691543,9.275862,6,8.982759,8.618182,8.81208,7.48913,7.391892,7.263158,7.166667,6.666667,7,26.22095,5,6.78125,8.037037,7.973684,10.0678,7.933333,9.518692,10.60331,6,7.461538,8.376,8.8,8.26087,7.321429,5.902439,6.875,9.69697,8.771085,8.186047,7.419048,7.6875,6.5,11.08438,28.88043,8.752475,8.469697,7.5,6.73913,8.055555,8.336585,7.5,8.7875,7,6.2,7.033333,8.027397,10.13333,6.929824,8,8.333333,7,6.636364,7,7.304348,7.826087,7.353535,7.885714,9.913753,8.72,7.115385,8.542857,8,7,6.5,7.547619,7.195122,7.5,8.5
171,8.2,5.875,4,5.777778,7.064103,6,6,5.178571,7.784483,9.285714,9.080292,8.947369,7.702703,9,6.606557,8.792683,6.488889,7.186047,7.927273,7.8,8.7,6.85,6.941176,8.157895,7.046512,8.256757,5.758621,8.111111,5.603961,6.414634,6.304348,7.254237,7.806452,6.052631,6.241758,6.466667,6.909091,4.777778,7.833333,6.6,9.167832,7.412651,7.25641,8.103448,7.952542,8.285714,7.265306,5.115385,10.92072,9.441296,8.625,7.935484,9.237931,7.724138,6.898551,10.2,7.839506,9.358565,9.666667,7,7,7.444445,6.7875,10.08163,10.96532,9.793103,5.933333,10.43269,9.045045,8.902439,9.354285,7.277778,7.6,6.790323,7.818182,9.038674,9.298429,8.928572,9.969977,7.862069,6.2,9.636364,8.5,9,6.71875,8.253968,8.8,10.08235,7.279412,8.345238,6.730159,7.144654,6,7.090909,6.307693,8.60066,6.412698,7.285714,6.6,7.716981,6.583333,9.659722,9.638978,7.794239,6.45055,7.889908,7.759804,6,6.5,8,6.974684,6.4,5.31579,8.035714,5.135135,7.34375,8.295858,7.836735,9.234375,7.333333,7.037037,9.396552,8.157304,8.367521,5.474576,5,8.25,9.391525,6.058824,7.877828,9.285714,5.083333,9.62963,7.640625,8.195946,7,6,8.634058,8.922495,12.30551,7.25,6.393939,8.923077,8.08,10.11138,7.927007,7.688525,11.5,8.267123,9.033493,9.61194,8.862069,6,8.969828,7.727273,8.778523,7.434783,7.148649,7.491228,5.666667,8.5,6.357143,26.01714,6.333333,6.625,7.444445,7.447369,9.542373,8,9.607476,10.46612,5,7.076923,8.248,8,7.434783,7.25,6.146341,7.125,9.333333,9.200803,8.011628,7.485714,8.375,5.25,11.10938,28.17935,8.584158,8.893939,8.833333,7.608696,7.888889,8.053658,7.928571,8.225,7.333333,7,6.883333,7.60274,10.33333,6.701755,6.363636,10,6.041667,7.318182,5.25,7.434783,7.684783,7.282828,8.371428,10.03496,8.52,7.538462,8.485714,8.575758,8,7,8.071428,8.658537,7.333333,9.3
172,9,5.5,4,6.555555,6.889744,6.5,5,5.767857,7.568965,8.285714,8.905109,8.973684,6.351351,6,6.579235,8.875609,6.377778,6.627907,7.954545,5.666667,7.6,6.6,8.09804,9.578947,7.627907,8.013514,5.08046,5.888889,5.574257,6.682927,7.217391,6.398305,7,7.31579,5.78022,6.133333,6.272727,4.833333,8.625,6.933333,9.041958,7.512048,6.410256,7.62069,7.779661,7.571429,8.285714,5.269231,11.03069,8.898786,8.020833,7.845161,8.996552,8.103448,6.405797,7.8,7.62963,9.438247,10.22222,7.5,7,6.111111,6.4625,9.285714,11.06647,10.17241,6,10.07211,8.972973,8.5,9.171429,7.166667,7.333333,6.870968,7.954545,8.906077,9.068063,7.571429,9.976905,7.827586,9.4,9.656126,8.631579,6,6.515625,8.015873,8.133333,9.596079,7.220588,8.285714,7.047619,7.283019,5.5,7.727273,5.807693,8.39604,6.301587,8.714286,5.6,7.707547,5.666667,9.006945,9.600639,7.691358,6.747253,7.862385,7.509804,6.75,6,7,6.544304,6.4,6.631579,7.904762,5.324324,7.15625,8,7.785714,8.125,7.074074,7.203704,9.314655,7.617978,8.205129,5.305085,5.45,8.045455,9.179661,6.176471,7.873303,8.67347,5.333333,8.407408,7.59375,9.006757,6,6,8.474638,8.731569,12.41235,6.409091,7.909091,9.366516,7.92,9.753027,7.978102,7.409836,9.1,8.191781,8.909091,9.910448,8.896552,7,8.469828,8.654546,8.791946,7.043478,7.675676,6.982456,5,6.666667,7.142857,26.05524,5,6.09375,8.111111,7.171052,9.41243,7.711111,9.324766,10.70413,5,8.923077,8,8.6,8.326087,7.142857,6.390244,8.25,9.636364,9.485944,8.523255,7.171429,7.25,6.125,10.64688,29.05435,8.356436,8.606061,9.5,7.23913,7.055555,7.790244,8.047619,8.7875,6.666667,6.8,6.366667,7.958904,10.73333,7.280702,6.666667,9.833333,6.541667,6.590909,6,6.608696,7.51087,7.171717,9.142858,9.703962,8.84,8.461538,8.571428,7.69697,9,6.833333,8.309524,8.170732,7.722222,8.1
173,7.2,7.125,4,7.333333,7.371795,7.5,4.4,5.160714,7.189655,9.428572,9.343065,8.631579,7.378378,8,6.502732,8.870731,6.133333,7.395349,7.372727,7.6,8.9,6.1,7.54902,8.894737,7.511628,7.878378,5.16092,7.555555,5.376237,6.609756,7.043478,6.779661,7.419355,7,6.230769,6.466667,7.909091,5.194445,8.166667,7.6,9.034965,7.379518,6.871795,7.551724,7.779661,7.928571,7.22449,5.769231,10.83887,9.453442,7.770833,8.032258,9.068966,8.189655,6.347826,9.2,7,9.378486,8.444445,8,6,5.777778,6.5,10.16327,10.60116,9.275862,5.4,9.673077,8.288288,8.170732,9.314285,7.611111,7.333333,7.516129,7.727273,8.867403,9.052356,8.285714,9.979215,7.456897,6,9.442688,8.684211,7,6.796875,8.380953,8.466666,9.662745,7.088235,8.273809,6.444445,7.534591,6.5,6.818182,7,8.561056,5.888889,8.071428,7.4,7.896226,5.861111,8.736111,9.693291,8.053498,6.813187,7.522936,7.147059,7,6.25,6.75,6.898734,5.828571,6.263158,8.011905,5.054054,6.9375,8.094674,7.510204,8.739583,7.244444,6.481482,8.978448,7.797753,8.162394,4.59322,6.15,8.281818,8.911864,5.470588,8,9.183674,5.833333,8.074074,7.046875,8.324325,5.25,7,8.485507,8.933838,12.31553,6.704545,6.545455,8.941176,7.96,9.707022,8.262774,7.459016,9.9,7.842466,8.870813,9.507463,9.310345,7.5,8.547414,7.636364,8.624161,6.858696,7.297297,7.421052,5,6,6.928571,26.71619,5,6,7.074074,7.578948,9.135593,7.4,9.119159,10.42645,4.8,7.461538,7.992,8.4,8.108696,7.178571,6.756098,6.75,8.030303,9.542169,8.023255,7.447619,7,6.25,10.57813,28.78261,8.346535,8.136364,11,7.130435,7.694445,8.107317,7.666667,8.45,6.333333,6.8,6.966667,7.904109,10.2,6.105263,5.909091,7.833333,6.208333,8.045455,6,7.608696,8.065217,7.666667,8,9.876457,8.72,7.346154,7.371428,8.151515,9,6,8.166667,8.02439,7.555555,7.9
174,7.8,5.625,4,7.222222,7.348718,5.5,5.2,5.25,7.844828,8.476191,9.109489,9.210526,7.459459,7,6.278688,8.646341,6.755556,6.72093,8.063637,6,8.3,5.7,8.274509,8.052631,6.837209,7.621622,5.091954,7.222222,5.950495,6.487805,5.913043,6.644068,7.516129,7.631579,5.813187,6.2,6.181818,5.861111,7.395833,7.333333,8.223776,7.26506,6.461538,7.655172,7.39322,7.428571,7.183673,5.153846,10.5422,8.615385,7.604167,7.63871,8.806896,7.982759,6.608696,8,7.54321,9.087649,8,8.25,7,5.5,6.8125,8.857142,10.46243,9.103448,5.533333,9.322115,8.27928,8.085366,8.268572,7.444445,7.2,6.467742,6.818182,8.027624,8.879581,8.357142,9.26328,6.974138,6,8.620553,8.315789,5,6.34375,8.031746,8,9.388235,6.647059,7.154762,6.380952,7.339622,6,5.818182,6.192307,7.412541,5.634921,7.714286,5.4,6.943396,5.805555,8.243055,9.210862,7.674897,6.351648,7.330275,7.779412,6,5.75,6.25,6.810127,5.371428,4.842105,7.714286,5.486486,6.75,7.710059,6.612245,8.489583,6.548148,5.962963,8.637931,8.651686,8.008547,5.559322,5,7.345455,8.388136,5.176471,7.253394,7.918367,6.5,7.481482,7.296875,8.331081,5,5,8.028986,8.62949,12.07679,6.193182,6.090909,8.443439,7.16,9.307506,7.627737,7.983606,10.2,8.041096,8.598086,8.910448,7.810345,7,7.913793,7.581818,8.563759,6.869565,7.689189,6.877193,5,6,6,26.60762,6.333333,5.78125,7.759259,7.842105,8.864407,7.511111,8.413551,10.18347,5,8.307693,7.824,7.2,7.304348,7,5.487805,6,9.30303,9.136546,7.988372,7.657143,6.75,6.75,10.2875,29.0163,7.752475,8.469697,7.5,6.934783,7.888889,8,8,7.9,5.666667,6,6.133333,7.328767,11.4,6.403509,6.363636,6.5,6.875,6.454545,7,6.434783,7.01087,7.262626,8.285714,9.340326,8.68,6.923077,8.314285,6.909091,9,7.833333,7.952381,7.658536,7.055555,8.8
