Frame,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204
157,6.218182,4,4.84,4.875,4,4,7.904762,8.032258,9.263158,6,7.052631,10.10588,11.42789,8,10.66875,5.943662,2.666667,9.254545,5.196721,3.078947,4,3.125,6.764706,7.927536,3.666667,7.2,7.561644,3.826087,10.60396,4.40625,8.12,4,4,13.41842,5.476191,3.944444,3.333333,3,3.444444,3.957143,4,4,3,3.891428,7.93038,7.305085,3,5.851852,3.5,6,7.785714,3,3.111111,3.272727,4,3.434783,5.333333,3,5.455883,3.931035,4.377778,3,5.886793,5.927966,4,4.282609,8.727811,9.760417,3.5625,7.181208,7.227848,4.787234,4,6.774775,5.714286,4.851852,3,3.142857,8.117647,4,5.666667,3.1,4.952381,4.463158,4,12.59813,3.625,4,8.671159,5.87324,4.058824,7.669145,6.285714,16.52,5.88,8.781512,3.6,5.583333,4.521739,8.889862,6.76259,4.136364,14.3913,9.3,7.5,7,21.63077,12.62088,8.2,6.546667,7.587571,13.85081,4.9,4.982143,4,6.054054,3,7.55618,7.929155,4,3.85,4.116279,3,5.310345,4.4,5.986577,5.097561,5.606061,6.280992,7.333333,7.597015,6.6,3,32.04232,35.89655,6.46602,7.619792,6.92,12.47143,26.87972,3,4.645454,3.333333,4.842105,5.608333,10.77401,3.5,6.168317,7.223776,4,14.48889,6.537313,4.529412,3.5,7.08642,6.329545,8.043478,5.6,9.987879,7.244813,11.63322,7.375,12.27206,6,7,14.75,5.125,6.313725,6.117647,5.904412,10.80384,5.085106,7.931035,4.681818,5.340741,4.795455,4.689655,4.844444,5.163522,6.890977,6.214286,3.958333,6.763052,5.727273,6.207547,5,5.258707,6.115385,6,10.425,8.473684,6.368421,9.125,4.966102,5.333333,5.770833,7.746666,5.875,10.96367,10.16052,5.457143,5.969697,11.13725,5.178571,8.16
158,5.945455,4,4.4,4.625,4,4,8.952381,8.032258,9.631579,6,6.87218,9.964705,11.25961,8.591241,10.375,6.28169,3.333333,8.454545,5.180328,3.921053,4,4.0625,6.845588,7.927536,4.981482,5.8,7.150685,3.478261,10.89109,4.890625,7.72,4,3.5,13.26053,4.84127,3.925926,3.666667,3.9375,3.444444,3.985714,4,3.333333,4,3.982857,7.721519,7.016949,3,5.296296,3,4,8,3,4,3,3,4,4.802469,3.285714,5.272059,3.482759,4.4,4,5.433962,5.79661,5.4,4.586957,8.692307,9.791667,3.4375,7.221477,6.848101,4.595745,3,7.117117,5.142857,5.018518,3.290323,3.214286,7.823529,4,4.333333,3.4,5.476191,4.936842,4.666667,12.53271,4,4,8.681941,6.492958,4,7.750929,6.714286,16.04,5.52,8.957983,4,6.166667,4.565217,8.785982,6.863309,3.5,14.44928,9.210714,9,6.555555,21.48846,12.90659,8.233334,6.68,7.920904,14,4.9,5.696429,4,6.108108,4,7.382022,7.970027,4,3.575,4.348837,3.529412,5.413793,4.4,5.926175,4.097561,5.272727,5.520661,7.925926,7.731343,8,4,31.99109,35.98707,6.038835,7.770833,6.8,12.82857,27.08811,4,4.390909,4,5.157895,5.466667,10.9548,4,6.237624,6.79021,4,13.90476,6.873134,4.627451,4,7.333333,6.181818,7.949275,5.426087,9.454545,7.522821,11.95848,7.66875,12.29044,5.627451,6.1875,14.5538,5.409091,6.401961,6.117647,5.889706,10.84861,5.361702,8.045977,4,5.251852,4.693182,5.034483,4.844444,5.471698,6.81203,7.357143,4.041667,6.73494,6.636364,5.943396,4.722222,5.029851,5.692307,5,9.575,7.719298,5.578948,8.95,5.161017,5.592593,5.5625,8.033334,5.515625,10.76482,10.36009,4.342857,5.272727,11.11765,4.482143,8.48
159,5.2,3.285714,4.48,4.041667,3,4,8,7.56682,8.789474,5,6.969925,9.876471,10.49519,7.883212,10.48125,5.507042,4,8.727273,4.852459,3.736842,3,4.875,7.058824,7.608696,4,5.2,7.452055,3.478261,10.63366,5.15625,8.12,4,4,13.32105,4.603175,3.833333,4,3.75,3.444444,3.928571,3,2.5,4,3.794286,7.721519,7.508474,4,6,3,3,7.785714,3,4,4,4,3,4.814815,3.714286,4.830883,3,4.333333,4,5.396226,5.461864,4,4.304348,8.52071,9.5,3.4375,7.067114,7.037975,5.191489,3.461539,7,4.857143,5.314815,3.580645,3.571429,7.294117,3,5,3,5.666667,5.094737,4.666667,12.59813,3.375,4,8.743936,6.169014,3,7.620818,6.142857,15.8,5.12,8.344538,3,5.75,5.456522,9.030038,6.741007,3.5,14.37198,8.775,9.5,6.666667,21.46923,12.46154,8.266666,6.206666,7.887006,14.14919,4.95,5.035714,4,5.702703,4,7.814607,8.076294,4,3.15,4.046512,3.470588,5.804598,4.2,5.825503,4.146341,5.075758,6.07438,7.5,7.910448,7.2,4,31.78396,36.02155,5.980583,7.265625,7.08,12.32857,26.57622,3,4.336364,4,5.263158,5.85,10.91525,4,5.871287,6.755245,4,14.06032,6.477612,4.784314,3.5,7.469136,6.284091,7.818841,5.408696,9.472727,7.170125,11.77855,7.59375,12.58088,5.147059,6.09375,14.21519,5.340909,6.029412,6.098039,5.823529,10.76759,5.702127,7.436781,4,5.451852,4.079545,4.689655,5.333333,5.08805,6.868421,5.214286,4.25,6.674699,5.818182,5.943396,5.222222,4.905473,5.961538,5,9.4,7.736842,4.894737,8.2375,4.81356,6,5.270833,7.673333,5.546875,10.79732,10.21041,5.314286,6.242424,9.813725,5.071429,7.96
160,5.545455,4,4.08,5.041667,4,4,7.880952,7.571429,9.947369,5,6.706767,9.929412,10.80289,8.306569,10.51875,5.352113,4,8.581819,5.426229,3.684211,3.125,4.5625,6.801471,7.333333,3.925926,5.8,7.39726,4,10.30198,4.546875,8.68,4,4,13.41842,4.507936,3.981482,3,3.3125,3.555556,3.314286,4,4,3.8,3.908571,7.462025,7.18644,4,5.074074,3.5,5,8.107142,3.125,4,3.636364,3.857143,3.543478,4.753087,3.285714,4.926471,3.413793,4.533333,4,4.943396,5.635593,4,4.934783,8.668639,9.390625,4,6.731544,6.088608,4.744681,4,6.558558,5,4.796296,3.225806,3.428571,7.058824,3,6,3,4.809524,5.021053,5,12.3785,2.75,4.5,8.757412,5.915493,3.882353,7.828996,6.285714,15.7,5.28,8.218488,3,6.555555,4.608696,8.953692,6.697842,3.5,14.44928,9.025,8.5,6.444445,21.51154,11.97802,7.833333,6.546667,7.514124,13.76613,5.2,5.125,3.5,5.693694,4,7.337079,7.719346,3,2.9,4.627907,3.529412,5.425287,4.75,5.496644,4.268293,5.439394,5.636364,7,6.776119,8.2,3,32.08018,35.75,6.07767,7.40625,6.56,13.02857,26.86993,5,4.618182,4,5.368421,5.475,10.65537,3.25,5.831683,6.783217,5,14.03492,6.686567,4.54902,3.5,7.567901,6.340909,7.702899,5.426087,9.40606,7.452282,11.57093,7.50625,12.40441,4.901961,5.9375,14.0538,4.897727,6.205883,5.960784,5.654412,10.90405,4.829787,7.643678,4,5.037037,4.806818,5.034483,4.866667,5.314466,6.796992,5.357143,3.875,6.694779,5.363636,5.924528,5.166667,4.631841,5.769231,5,9.025,7.964912,4.526316,7.9875,4.737288,5.62963,5.75,7.753334,5.171875,10.65201,10.09761,5.685714,4.848485,9.90196,5.035714,8.52
161,5.727273,4,4.4,4.75,3.666667,4.571429,7.595238,7.396313,9.368421,6,6.842105,9.888235,10.80769,8.197081,10.31875,5.492958,4,7.327273,4.901639,3.578947,2.4375,4,7.051471,6.913043,4.425926,6,7.493151,4.26087,10.63861,5.203125,8.12,4,4,13.06711,4.507936,3.537037,4,3,3.888889,4,3,3.333333,4,3.965714,7.367089,7.152543,3,5.481482,3,4,7.678571,3,4,3,3,3.521739,4.962963,4,4.860294,3.482759,4.311111,4,4.415094,6.033898,4.8,4.228261,8.242603,9.604167,4,6.718121,6.050633,4.595745,3.692308,6.711712,5,4.592593,3.645161,3,7.588235,3,4.333333,3,5,4.526316,5.666667,12.34112,4,4,8.959569,5.985916,4.705883,7.739777,6,15.48,5.76,8.285714,3.6,6.472222,4.630435,8.882353,6.848921,3.681818,14.53623,9.135715,7.5,6.666667,21.40385,12.33517,7.866667,6.893333,7.548023,13.6371,4.85,4.785714,4,5.432433,4,7.370787,8.12534,3.333333,3.575,4.302326,3.647059,5.448276,4.55,5.33557,4.195122,5.121212,5.702479,8.037037,6.880597,6.6,2.809524,31.95546,35.60345,5.92233,7.114583,6.28,13.38571,26.55664,3,4.590909,3.666667,5.68421,5.216667,10.57345,3.25,6.009901,6.734266,4,13.87936,6.626866,4.588235,4,7.351852,5.954545,7.492754,5.347826,9.224242,7.373444,11.70588,7.53125,12.47794,4.852941,5.875,14.06646,5.215909,6.019608,5.823529,5.75,10.91258,4.638298,7.781609,4,5.444445,5.102273,5.551724,5.466667,5.238994,6.774436,5.785714,4,6.919679,5.727273,5.943396,5,4.81592,6.038462,5,9,7.807017,4.052631,8.075,4.70339,5.296296,5.375,7.62,5.796875,10.74952,10.10412,5.142857,6.151515,9.627451,4.928571,8.72
162,5.636364,3.571429,4.8,5.208333,3.333333,3.142857,7.428571,7.474654,10.1579,7,7.082707,9.735294,10.79327,8.313869,10.03125,5.408451,3.666667,7.927273,5.426229,3.973684,3,4,7.066176,6.782609,3.351852,5,6.821918,3.521739,10.45545,4.28125,7.8,4,4,13.26316,5.269841,3.583333,3,3.3125,4,3.857143,4,3,4,3.794286,7.632911,7.237288,4,4.814815,3.5,4,7.678571,3,3.444444,4,3.571429,3,4.876543,3.428571,5.389706,3.103448,4,4,4.981132,5.5,4,4.282609,8.325444,9.598958,4,7.09396,6.594937,5.021276,3.769231,6.981982,5.428571,4.351852,3.903226,3,7.058824,3.7,5,4,4.857143,4.926316,4.333333,12.27103,3.75,5,8.884097,6.098591,4,7.695167,6.714286,15.81,5.68,8.252101,2.6,5.833333,4.608696,8.812265,7.129497,3,14.32367,9.114285,8.5,4.777778,21.84231,12.33517,8.266666,6.033333,7.700565,14,5,4.857143,3.5,5.603604,4,7.674157,8.095367,4,3.6,4.139535,4,5.057471,5.25,5.885906,4.341464,4.606061,5.677686,7.425926,8.208955,6.2,4,31.91091,36.03017,6.106796,6.916667,6.52,12.4,26.63217,4,5.336364,4,4.473684,5.375,10.9548,4,6.415842,6.517482,4,14.2127,6.768657,4.666667,4.5,7.981482,5.954545,7.847826,5.626087,9.333333,7.419087,11.48443,7.6,12.51471,5.254902,6.109375,14.14873,5.465909,6.235294,5.254902,5.580883,10.46908,4.978724,7.413793,4.272727,4.859259,4.693182,4.689655,4.8,5.201258,6.849624,6,3.958333,6.831326,5.909091,6.188679,5.833333,4.606965,5.461538,6,9,7.210526,5.842105,7.45,5.20339,4.62963,5.541667,7.093333,5.625,10.73996,9.967462,4.685714,5.090909,9.039216,4.660714,8.4
163,6.127273,4,4.6,4.791667,3.666667,4,7.476191,7.612903,8.578947,6,6.571429,10.25882,11.04808,8.759124,10.6625,5.450704,3.666667,7.672727,5.229508,3.5,3.125,4,7.272059,6.289855,4,6,7.424657,4,10.55446,4.515625,7.96,3.333333,4,13.3,5.587302,4,3.333333,3.4375,3,3.914286,4,4,4,3.782857,7.044304,7.915254,3,5,4,5,7.714286,2.375,4,3,3.857143,3,5.283951,4,4.860294,3.758621,4.644444,4,4.471698,5.75,4,4.836957,8.366864,9.796875,3.5625,6.530201,6.367089,4.808511,4,6.657658,4.142857,4.425926,4.129032,3.071429,7.294117,3,5,3,4.761905,4.6,4,12.57009,4,4.5,9.145553,5.901409,3.117647,7.747212,6,15.785,5.8,8.663865,3.6,5.861111,4.804348,8.773467,6.942446,4.090909,14.68116,9.210714,8,5.666667,21.37308,12.03846,8.033334,6.413333,7.338983,13.97984,4.5,5.178571,3,5.873874,4,7.561798,8.163487,3,3.4,4.395349,3.529412,5.333333,4.55,5.536913,4.219512,4.954545,5.785124,7.222222,7.970149,6.8,2.809524,31.79733,36.06897,5.53398,7.140625,6.16,13.08571,26.66573,3,5.318182,4,4.842105,5.666667,10.70339,4,6.663366,6.587412,4,14.07302,6.559701,4.921568,3.5,7.308642,6.056818,7.688406,5.4,9.393939,7.261411,11.78893,7.40625,12.48162,5.039216,6.40625,14.3481,5.272727,6.284314,5.901961,5.279412,10.51386,5.212766,7.597701,4,5.518518,5.068182,4.689655,4.977778,4.930818,6.68797,5.071429,4.791667,6.963855,6.272727,5.924528,5.222222,6.562189,6.307693,6.5,9.075,7.526316,4.736842,7.4,4.889831,5.703704,5.479167,7.213333,6.015625,10.93499,10.01735,5.514286,4.969697,9.156863,5.214286,9.56
164,5.218182,4,4.68,4.708333,4,3.142857,7.071429,8.078341,9.842105,5,6.796992,10.10588,11,8.014599,10.35625,5.267606,3.666667,7.636364,4.704918,3.789474,4.3125,3.75,7.058824,7.072464,3.5,5.8,7.164383,4,10.75247,4.40625,6.6,3.666667,4,13.075,4.650794,3.972222,3,3.8125,4,3.785714,3,3.5,4,3.782857,7.436709,7.864407,3,4.814815,2.5,4,7.5,3,4,3.636364,3,3.413043,4.641975,3.285714,4.911765,3.344828,4,3,5.207547,5.305085,4,4.891304,9.159763,9.46875,3.6875,6.463087,6.632911,4.425532,3.692308,6.702703,5,4.259259,4.225806,3,6.588235,3.7,5,4.7,5,5.189474,5.666667,12.63084,4,4,8.884097,5.774648,4,7.639405,5.714286,15.52,5.64,8.05042,3.9,6.333333,4.347826,9.070087,6.964029,3,14.30918,9.121428,7.5,7.555555,21.21154,11.71429,7.5,6.3,7.751412,13.8629,4.1,5.196429,3.5,5.801802,4,7.494382,7.787466,3,3.5,3.953488,3.470588,5.781609,4.8,5.684564,4.317073,5.333333,6.256198,7.388889,6.701492,7.4,3,32.42762,36.29741,5.786408,7.052083,6.28,12.22857,26.72168,3,5.036364,4,5.263158,5.325,10.5,4,5.564356,6.377623,3.5,13.94603,6.641791,4.666667,3.5,7.166667,6.068182,7.572464,5.017391,9.357575,7.46888,11.86505,7.5875,12.16177,4.892157,5.765625,13.91772,4.829545,6.22549,5.843137,5.411765,10.66738,4.702127,7.528736,4,5.155556,5.045455,6.034483,5.244444,4.867925,6.800752,5.571429,4.375,6.502008,5.454545,5.830189,4.722222,6.79602,6.038462,6,7.475,7.245614,4.736842,7.5125,4.754237,5.074074,4.875,7.486667,5.53125,10.77629,9.830803,4.914286,5.969697,9.078431,5,7.92
165,5.272727,4,4.24,5.375,3.666667,3.142857,7.023809,7.437788,6.789474,6,6.721805,10.01176,10.67308,8.226277,10.25,5.098591,3.666667,8.309091,4.590164,4.368421,4,4,6.852941,6.376812,3.814815,5,6.369863,3.826087,10.95545,5.125,6.84,4,3.5,13.18684,5.095238,4.416667,4,4,3.555556,3.971429,4,4,4,4.977143,7.936709,7.898305,3,4.962963,4.5,4,6.785714,3,4,4,4,4.478261,4.851852,2.714286,4.867647,4,4.377778,3,5.849057,5.661017,4,4.304348,8.556213,9.71875,3.5625,6.651007,6.253165,4.659575,4,6.432433,5.142857,4.407407,3.645161,3.428571,6.647059,4,4,3,4,4.852632,4,12.30374,3.375,3.5,8.582211,6.042253,2.411765,7.687732,5.714286,15.505,5.48,8.521008,3,5.277778,5.5,8.772215,6.669065,4.090909,14.36232,8.985714,9,6.333333,21.17308,12.16483,7.166667,6.213333,7.514124,14.25,3.45,5.232143,4,5.900901,3,7.297753,7.991826,3.333333,3.35,4.674418,3.794118,5.264368,4.5,5.469799,4.073171,5.712121,6.057851,7.462963,7.014925,7.4,3,31.91759,36.34914,5.757282,6.630208,6.76,12.55714,26.76643,4,4.881818,3,5,5.858333,10.62994,3.5,6.138614,6.538462,4,14.13016,6.455224,4.529412,4,7.358025,6.147727,7.405797,5.347826,8.721212,7.311203,11.7128,7.3625,12.26838,5.470588,5.234375,14.2943,5.238636,6.441176,5.235294,4.838235,10.61194,5.042553,7.517241,4,5.466667,5.136364,4.689655,5.088889,5.301887,6.451128,5,3.875,6.7751,4.909091,5.943396,4.388889,7.004975,5.961538,5.5,8.675,7.614035,4.736842,7.5375,4.889831,5.333333,4.666667,7.2,5.65625,10.72084,10.02169,5.685714,5.181818,8.421569,4.589286,8.12
166,5.436364,3.285714,4.16,4.625,4,3.714286,6.761905,7.387097,8.421053,6,6.744361,9.452941,10.84135,8.080292,10.30625,5.338028,3,7.581818,4.786885,3.868421,4,3.125,7.088235,6.57971,4.148148,6.4,7.013699,4,10.66832,5.5,7.16,3.666667,3.5,13.40395,4.825397,5.222222,4,3,3,5,4,3.833333,4,5.885714,7.5,7.254237,4,4.62963,2.5,4,6.214286,3,4.333333,5,3,5.434783,5.320988,3.285714,5.169117,3.655172,4.4,3,5.150943,5.211864,4,4.521739,8.301775,9.770833,3.4375,6.583893,6.56962,4.829787,4,6.954955,4,4.87037,3.16129,4,6.529412,4,5.333333,4,4.190476,5.042105,5.666667,12.58411,3.625,4,9.161725,5.56338,3.882353,7.888476,5.571429,15.615,5.64,7.613445,4,6.194445,4.630435,8.778473,6.733813,4,14.61353,9.021428,7,5.888889,21.16154,11.85714,7.866667,6.526667,7.40678,13.56855,4,5.232143,3,5.234234,5,7.651685,7.997275,4,2.825,4.116279,3.470588,5.183908,4.9,5.449665,4.243902,5.439394,5.545455,7.296296,6.940299,6.4,3.380952,32.16481,36.19397,5.689321,6.671875,6.76,12.55714,26.64475,4,5.018182,3.666667,5.68421,5.516667,10.80509,4,6.049505,6.594406,4,14.09206,6.574627,4.470588,3.75,7.555555,6.136364,7.507246,5.147826,8.884849,7.365145,11.77855,7.41875,11.93382,4.901961,5.1875,14.17405,5.022727,6.411765,5.196078,4.926471,10.71855,4.957447,7.91954,4.272727,5.318519,5.295455,5.551724,5.022222,5.320755,6.665413,5,4,6.626506,5.454545,5.320755,5.333333,6.154229,5.730769,5.5,8,6.789474,4.31579,7.45,4.737288,4.851852,5.1875,7.133333,5.5,10.76291,9.466377,5.428571,4.969697,8.725491,4.821429,7.72
167,5.345455,4,4.24,4.75,4,3.714286,6.833333,7.382488,7.368421,5,6.578948,9.829412,10.61539,7.948905,10.4,5.15493,3.333333,7.509091,5.114754,4,3.125,4,6.860294,6.246377,4,5,6.876712,4,10.76238,4.359375,7.48,3.666667,4,13.2829,4.777778,6.12037,3.333333,3.6875,3.444444,5.257143,4,4,4,6.234286,7.367089,7.237288,3,4.259259,3,5,6.785714,3,3.444444,5.272727,3,5.847826,4.888889,3,4.911765,3,4.533333,4,5.283019,5.419491,4,4.347826,8.207101,9.473958,3.25,6.013423,6.037975,4.531915,4,6.783784,4.714286,4.333333,3.967742,3.571429,6.235294,3,4.333333,4.6,5,4.810526,6,12.21495,3.5625,4.25,8.838275,5.704226,3.941176,7.598513,5.142857,15.76,5.92,8.201681,4,5.388889,4.521739,8.690864,6.690648,3.5,14.72464,9.032143,8.5,6.777778,20.95769,12.03846,7.866667,6.526667,7.265537,13.71774,4,5.535714,4,5.648649,4,7.533708,7.959128,3.666667,3.25,3.930233,4,5.264368,4.75,5.134228,4.097561,5.681818,5.975206,7.407407,7.089552,6.8,3,31.61915,35.66379,6.184466,6.583333,6.36,12.51429,26.35105,3,4.645454,4,4.947369,5.508333,10.29096,3.5,6.237624,6.454545,4,14.0127,6.447761,4.607843,4,7.518518,5.988636,7.101449,5.06087,8.751515,7.13278,11.60554,7.775,11.91177,4.911765,4.96875,14.14557,4.965909,5.598039,4.960784,4.735294,10.76333,5.212766,7.333333,4,4.733333,4.488636,4.689655,4.311111,5.163522,6.924812,5,3.791667,6.706827,5,5.377358,5.277778,5.681592,5.884615,5.5,7.675,6.736842,4.736842,7.1375,4.618644,4,4.583333,7.26,5.84375,10.97323,9.631236,5.057143,4.969697,8.176471,4.482143,7.92
168,5.018182,4,5.2,5.125,3.666667,3.142857,6.785714,7.792627,6.105263,5,6.744361,9.535295,10.76923,8.138686,10.6375,5,4,7.163636,5.213115,4,4,3.6875,7.029412,6.086957,3.462963,4.6,6.20548,4,10.64356,4.65625,6.56,3.666667,4,13.12105,5.380952,6.018518,3,4,4,5.014286,3,4,4,6.388571,7.594937,7.576271,4,4,3.5,4,5.75,4,3.666667,5.363636,3.857143,6.913043,4.074074,4,4.860294,3.482759,4.688889,3,5.339622,5.43644,4,4.532609,8.662722,9.572917,3.5625,6.463087,6.164557,5.085106,4,6.36036,4.142857,4,3.225806,3.5,6.058824,3,4.666667,4,4.761905,4.842105,4,12.23832,4,4,8.681941,6.084507,3.647059,7.780669,5.714286,15.745,5.68,7.697479,4.3,6.111111,4.673913,8.652065,6.417266,3.5,14.69565,9.221429,7,7,21.15769,11.37363,8.233334,6.326667,7.435028,13.90323,3.8,4.839286,4,5.351351,4,7.47191,8.021798,4.333333,3.625,4.441861,3.470588,5.54023,5,5.355705,4.609756,4.939394,5.702479,6.925926,7.089552,6.4,3.476191,31.64365,36.125,5.747573,6.427083,6.24,12.34286,26.55524,4,5,4,4.526316,5.491667,10.55367,3,6.336634,6.391608,4,13.84127,6.38806,4.568627,3,7.246913,5.443182,7.166667,5.156522,9.339394,7.091286,11.38754,7.5125,12.34191,5.039216,4.9375,14.14873,4.761364,6.019608,5.215686,4.852941,10.53092,4.829787,7,4.090909,5.6,4.715909,4.965517,4.577778,4.924528,6.857143,5.142857,4.041667,6.522089,5.090909,5.45283,5.111111,5.368159,6.269231,7,8.425,7.754386,3.684211,7.95,4.31356,4.481482,4.9375,6.826667,5.5625,10.70363,9.915401,5.342857,5.272727,8.264706,5.071429,8.2
169,5.381818,4.285714,4.4,4.375,3.333333,3.142857,6.238095,7.714286,8.105263,5,6.56391,10.08823,10.88942,8.40146,10.11875,5.12676,4,7.054545,4.885246,4.078948,3.4375,3.4375,6.610294,5.898551,4.333333,4.4,6.109589,3.913043,10.58911,4.390625,5.84,3.666667,4,13.15132,4.587302,6.712963,3,3.9375,3.777778,5.4,4,2.666667,4,6.422857,7.632911,7.220339,3,3.925926,4,4,6.678571,4,4.333333,6.636364,3,6.630435,5.049383,3,5.036765,3,4.533333,4,4.90566,5.18644,4,4.173913,8.242603,9.463542,3.4375,6.47651,6.367089,4.808511,4,6.738739,5.428571,4,3.774194,2.857143,6.823529,3,4.666667,4,4.285714,4.8,3.666667,12.46262,3.375,5.5,9.234501,5.507042,4,7.423792,5.571429,15.91,5.32,8.134454,4,5.75,4.652174,8.936171,6.690648,3.5,14.43961,9.082143,7.5,6.777778,21.35,11.10989,7.833333,6.333333,7.497175,13.41129,3.75,5.142857,3.428571,5.540541,4,7.348315,8.035422,3.666667,4,4.162791,4,4.563219,4.75,5.127517,4.097561,5.136364,6.016529,6.666667,6.746269,7,4,31.80846,36.125,5.61165,6.416667,7.96,11.78571,26.51468,5,4.890909,3.666667,5,5.441667,10.67514,3,6.217822,6.13986,4,14.08889,6.589552,4.666667,4.5,7.253087,5.829545,6.927536,5.565217,8.866667,7.526971,11.59862,7.70625,12.44118,4.294117,4.796875,13.93354,4.840909,5.882353,4.941176,4.838235,10.59915,4.680851,7.448276,4,5.333333,4.659091,4.689655,4.977778,4.962264,6.981203,4.642857,4.5,6.823293,5.727273,4.962264,4.166667,5.0199,6.153846,4,8.55,6.736842,4.31579,7.1,4.627119,4.851852,4.4375,6.94,5.953125,10.76099,9.902386,4.942857,5.121212,8.392157,4.767857,7.72
170,5.527273,4,4.72,4.666667,4,4.142857,7.023809,7.050691,6.052631,4,6.616541,10.14706,10.80769,7.985402,10.2,5,3.333333,6.872727,4.491803,3.921053,3,4,7.014706,6.057971,4,5,6.082192,3.347826,10.54455,4.46875,6.08,3.833333,4,13.32105,4.698413,6.407407,4,4,4,5.942857,4,3.666667,3,6.611429,7.550633,7.559322,3,5,3.5,4,6.964286,3,4,5.909091,3,6.413043,4.506173,4,4.911765,3,4,3,4.056604,5.622881,4,4.423913,8.502958,9.130208,3.4375,6.100671,6.544304,5.12766,4.076923,6.738739,4.428571,4.555555,3.709677,3.214286,6.529412,3,4,3,4.238095,4.568421,4.666667,12.21028,3.625,4,8.711591,5.352113,3,7.531599,6,15.68,5.6,7.504202,3,5.722222,4.586957,8.6796,6.410072,3.5,14.57005,8.782143,7.5,5.777778,21.03461,11.10989,8.066667,6.18,7.00565,13.70161,3.8,5,3,5.18018,4,7.606741,7.60218,4,3,4,3.794118,4.701149,4.3,5.087248,4.268293,4.878788,5.966942,7.592593,6.835821,5.8,3,31.87528,35.57328,5.902913,6.666667,5.96,12.25714,26.15524,3,4.290909,4,4.789474,6,10.19491,3,5.861386,6.552447,3,14.11429,6.507463,4.431373,3.5,7.308642,6.193182,7.050725,5.113043,9.121212,7.145228,11.63668,7.3125,12.03677,4.970588,5.09375,13.84177,4.420455,5.901961,4.921568,4.772059,10.16418,5,7.505747,4,4.807407,4.875,5.068965,4.822222,5.339622,6.496241,4.857143,3.916667,6.574297,4.818182,5.415094,4.555555,4.691542,5.615385,5,8.175,6.543859,4.157895,7.05,4.762712,4.592593,4.708333,6.913333,5.375,10.6501,9.555314,5.2,4.969697,7.990196,5.089286,7.64
