"","x"
"4136",8916
"4137",100873748
"4138",266812
"4139",401145
"4140",4547
"4141",79982
"4142",115265
"4143",5530
"4144",4790
"4145",4126
"4146",7323
"4147",133308
"4148",54790
"4149",57117
"4150",9255
"4151",9061
"4152",113612
"4153",3033
"4154",6164
"4155",84570
"4156",55013
"4157",81579
"4158",54433
"4159",2028
"4160",5308
"4161",132720
"4162",55435
"4163",51574
"4164",100093630
"4165",729218
"4166",9871
"4167",54532
"4168",401152
"4169",401149
"4170",645513
"4171",8654
"4172",7222
"4173",11162
"4174",79633
"4175",27152
"4176",80167
"4177",79960
"4178",54510
"4179",1998
"4180",4717
"4181",4258
"4182",55534
"4183",60592
"4184",1047
"4185",84068
"4186",55751
"4187",90826
"4188",4306
"4189",6189
"4190",729830
"4191",23321
"4192",303
"4193",6423
"4194",2244
"4195",1519
"4196",2743
"4197",2110
"4198",92345
"4199",55319
"4200",55016
"4201",152756
"4202",7092
"4203",55601
"4204",51809
"4205",8819
"4206",79804
"4207",26269
"4208",80817
"4209",2823
"4210",140458
"4211",60559
"4212",175
"4213",55714
"4214",1635
"4215",80014
"4216",201965
"4217",27295
"4218",285440
"4219",2483
"4220",57491
"4221",65980
"4222",10723
"4223",81037
"4224",64979
"4225",4726
"4226",153572
"4227",153571
"4228",79192
"4229",170690
"4230",54888
"4231",11044
"4232",108
"4233",4552
"4234",9037
"4235",100505806
"4236",22948
"4237",10299
"4238",1611
"4239",7204
"4240",90268
"4241",56172
"4242",1008
"4243",1004
"4244",51663
"4245",10923
"4246",5810
"4247",167127
"4248",6502
"4249",6507
"4250",65250
"4251",3977
"4252",9180
"4253",100506548
"4254",6167
"4255",730
"4256",5019
"4257",100506639
"4258",100652772
"4259",2255
"4260",10884
"4261",348980
"4262",133418
"4263",79668
"4264",3670
"4265",3672
"4266",3673
"4267",10468
"4268",8988
"4269",8611
"4270",379013
"4271",153129
"4272",3572
"4273",133383
"4274",166968
"4275",65056
"4276",91942
"4277",643155
"4278",3796
"4279",27292
"4280",51194
"4281",401190
"4282",373
"4283",80006
"4284",57486
"4285",375449
"4286",1022
"4287",202243
"4288",102157402
"4289",6607
"4290",4671
"4291",4131
"4292",2297
"4293",64283
"4294",3074
"4295",84340
"4296",10087
"4297",22987
"4298",10788
"4299",2151
"4300",2149
"4301",1393
"4302",55109
"4303",6902
"4304",411
"4305",133746
"4306",9456
"4307",105379046
"4308",7060
"4309",644936
"4310",441089
"4311",9765
"4312",167555
"4313",100462981
"4314",1160
"4315",23635
"4316",6228
"4317",92270
"4318",153339
"4319",1462
"4320",1404
"4321",10085
"4322",1350
"4323",5921
"4324",902
"4325",100505894
"4326",4208
"4327",1070
"4328",153364
"4329",10622
"4330",79772
"4331",22836
"4332",831
"4333",64167
"4334",4012
"4335",285704
"4336",1105
"4337",345757
"4338",7903
"4339",5066
"4340",1946
"4341",9867
"4342",4124
"4343",642987
"4344",91137
"4345",134429
"4346",64097
"4347",114915
"4348",7905
"4349",4163
"4350",5229
"4351",1036
"4352",9140
"4353",100422885
"4354",51334
"4355",4015
"4356",9627
"4357",5480
"4358",93166
"4359",1456
"4360",65983
"4361",501
"4362",644873
"4363",6558
"4364",28965
"4365",171019
"4366",3094
"4367",96459
"4368",553103
"4369",6584
"4370",441108
"4371",11127
"4372",27089
"4373",27125
"4374",54819
"4375",56951
"4376",5515
"4377",7320
"4378",10802
"4379",79770
"4380",84105
"4381",100616209
"4382",100996485
"4383",7045
"4384",6695
"4385",4888
"4386",51306
"4387",8697
"4388",2676
"4389",64374
"4390",9782
"4391",51247
"4392",389333
"4393",202052
"4394",100505636
"4395",5813
"4396",492311
"4397",1839
"4398",54882
"4399",4695
"4400",3550
"4401",3035
"4402",56141
"4403",56134
"4404",26167
"4405",56125
"4406",56124
"4407",54660
"4408",56121
"4409",8641
"4410",56106
"4411",56099
"4412",56105
"4413",5098
"4414",56098
"4415",89848
"4416",64411
"4417",5097
"4418",23092
"4419",2908
"4420",81555
"4421",57528
"4422",153768
"4423",153769
"4424",5521
"4425",6690
"4426",11005
"4427",81545
"4428",22885
"4429",133522
"4430",644762
"4431",5159
"4432",815
"4433",340075
"4434",972
"4435",6208
"4436",3340
"4437",11346
"4438",2760
"4439",6678
"4440",2890
"4441",55568
"4442",79685
"4443",9421
"4444",9337
"4445",25929
"4446",153743
"4447",114825
"4448",2561
"4449",57451
"4450",345630
"4451",4869
"4452",6793
"4453",92181
"4454",285590
"4455",54492
"4456",57222
"4457",51121
"4458",8992
"4459",8614
"4460",80315
"4461",1812
"4462",51491
"4463",192286
"4464",1212
"4465",23197
"4466",22838
"4467",51720
"4468",23567
"4469",2264
"4470",64324
"4471",27166
"4472",10636
"4473",2161
"4474",9260
"4475",79930
"4476",51428
"4477",54732
"4478",11285
"4479",728554
"4480",91522
"4481",57396
"4482",117608
"4483",9509
"4484",821
"4485",9794
"4486",55819
"4487",5601
"4488",9945
"4489",100859930
"4490",729678
"4491",100507602
"4492",100132062
"4493",5269
"4494",401232
"4495",4835
"4496",7280
"4497",347733
"4498",389362
"4499",63027
"4500",26240
"4501",6239
"4502",6745
"4503",83732
"4504",1832
"4505",81567
"4506",55003
"4507",51522
"4508",81853
"4509",54898
"4510",221710
"4511",4739
"4512",100113407
"4513",3096
"4514",1906
"4515",221692
"4516",51256
"4517",23408
"4518",10048
"4519",63933
"4520",84062
"4521",2766
"4522",221662
"4523",221656
"4524",1871
"4525",51473
"4526",2822
"4527",7915
"4528",51567
"4529",9750
"4530",55604
"4531",3077
"4532",8353
"4533",11118
"4534",11119
"4535",54718
"4536",11120
"4537",29777
"4538",7718
"4539",100129195
"4540",80345
"4541",7746
"4542",387032
"4543",64288
"4544",5987
"4545",3134
"4546",3135
"4547",3136
"4548",3105
"4549",3137
"4550",30834
"4551",3139
"4552",414777
"4553",23
"4554",79969
"4555",8449
"4556",2968
"4557",3107
"4558",100507436
"4559",4277
"4560",7918
"4561",80737
"4562",3305
"4563",50854
"4564",7936
"4565",6499
"4566",720
"4567",7146
"4568",721
"4569",7148
"4570",1388
"4571",10554
"4572",6048
"4573",177
"4574",3123
"4575",3108
"4576",1302
"4577",6257
"4578",7923
"4579",6222
"4580",8705
"4581",9277
"4582",5863
"4583",6892
"4584",1616
"4585",5252
"4586",51596
"4587",221504
"4588",221496
"4589",3159
"4590",11165
"4591",222663
"4592",7629
"4593",2178
"4594",4736
"4595",6732
"4596",9025
"4597",23070
"4598",154467
"4599",60685
"4600",10930
"4601",7942
"4602",10817
"4603",100188893
"4604",9477
"4605",129685
"4606",55173
"4607",23304
"4608",5961
"4609",285855
"4610",10695
"4611",27232
"4612",4201
"4613",5528
"4614",51069
"4615",5754
"4616",23113
"4617",24149
"4618",89845
"4619",9587
"4620",55168
"4621",101929705
"4622",64928
"4623",2030
"4624",3326
"4625",8464
"4626",51302
"4627",9481
"4628",9697
"4629",125050
"4630",26268
"4631",221336
"4632",57691
"4633",51715
"4634",375513
"4635",100463487
"4636",441155
"4637",1310
"4638",1297
"4639",60682
"4640",80759
"4641",135228
"4642",1303
"4643",1347
"4644",55754
"4645",3351
"4646",83699
"4647",90025
"4648",23033
"4649",112611
"4650",4199
"4651",9892
"4652",51167
"4653",112609
"4654",9096
"4655",4907
"4656",387066
"4657",57038
"4658",55122
"4659",51465
"4660",57226
"4661",23195
"4662",6885
"4663",26235
"4664",25957
"4665",154442
"4666",9474
"4667",100133941
"4668",51250
"4669",2309
"4670",285755
"4671",6610
"4672",64780
"4673",9841
"4674",221264
"4675",9896
"4676",23097
"4677",262
"4678",112495
"4679",84154
"4680",2534
"4681",3910
"4682",4082
"4683",728402
"4684",221294
"4685",23270
"4686",29940
"4687",51389
"4688",345895
"4689",221302
"4690",3841
"4691",285761
"4692",57120
"4693",116150
"4694",57515
"4695",10924
"4696",154214
"4697",7164
"4698",135112
"4699",135114
"4700",84870
"4701",3908
"4702",93663
"4703",114801
"4704",2037
"4705",9465
"4706",9439
"4707",5167
"4708",1490
"4709",26002
"4710",6206
"4711",2070
"4712",154091
"4713",54806
"4714",9053
"4715",53832
"4716",7128
"4717",58527
"4718",51696
"4719",57211
"4720",153910
"4721",2519
"4722",5325
"4723",83443
"4724",10981
"4725",10090
"4726",23118
"4727",85313
"4728",116254
"4729",645958
"4730",11104
"4731",5110
"4732",84918
"4733",79465
"4734",81706
"4735",25902
"4736",23345
"4737",22828
"4738",26230
"4739",57492
"4740",729515
"4741",79683
"4742",51429
"4743",84947
"4744",56995
"4745",6993
"4746",94120
"4747",202459
"4748",6648
"4749",39
"4750",6950
"4751",6581
"4752",4216
"4753",135138
"4754",10846
"4755",113402
"4756",6196
"4757",8635
"4758",7058
"4759",55274
"4760",6991
"4761",28514
"4762",84498
"4763",6908
"4764",56975
"4765",441307
"4766",51608
"4767",90639
"4768",26173
"4769",4521
"4770",55501
"4771",80727
"4772",222962
"4773",60
"4774",27102
"4775",5879
"4776",79034
"4777",7559
"4778",56913
"4779",6119
"4780",729852
"4781",113263
"4782",100505938
"4783",4697
"4784",221806
"4785",729920
"4786",57037
"4787",27075
"4788",222901
"4789",6671
"4790",8701
"4791",84668
"4792",55975
"4793",115416
"4794",256355
"4795",1197
"4796",51678
"4797",54205
"4798",136895
"4799",9603
"4800",9586
"4801",9865
"4802",54504
"4803",101928208
"4804",222166
"4805",223082
"4806",222161
"4807",23080
"4808",100129460
"4809",441208
"4810",401321
"4811",102724668
"4812",441212
"4813",11328
"4814",51251
"4815",27241
"4816",23333
"4817",100506725
"4818",54749
"4819",273
"4820",57002
"4821",8621
"4822",3624
"4823",2737
"4824",5683
"4825",64951
"4826",84820
"4827",401331
"4828",10652
"4829",816
"4830",23386
"4831",54606
"4832",4967
"4833",5814
"4834",9238
"4835",3484
"4836",3486
"4837",3364
"4838",375567
"4839",2887
"4840",23242
"4841",23480
"4842",55915
"4843",360132
"4844",5723
"4845",908
"4846",25870
"4847",51142
"4848",643253
"4849",154807
"4850",2990
"4851",27297
"4852",285908
"4853",100996437
"4854",644794
"4855",64940
"4856",64409
"4857",441250
"4858",260294
"4859",442578
"4860",100093631
"4861",55695
"4862",84277
"4863",6804
"4864",83451
"4865",1365
"4866",3984
"4867",84163
"4868",442582
"4869",5383
"4870",729438
"4871",389524
"4872",54441
"4873",51657
"4874",4191
"4875",3315
"4876",136853
"4877",222194
"4878",57157
"4879",9863
"4880",948
"4881",10512
"4882",781
"4883",223117
"4884",222223
"4885",5244
"4886",442523
"4887",261729
"4888",79846
"4889",54467
"4890",5189
"4891",257415
"4892",1278
"4893",23089
"4894",5445
"4895",10165
"4896",7979
"4897",57001
"4898",440
"4899",389538
"4900",22853
"4901",25851
"4902",8295
"4903",57154
"4904",10095
"4905",11333
"4906",8896
"4907",9551
"4908",221785
"4909",89122
"4910",7551
"4911",245812
"4912",389541
"4913",221914
"4914",441272
"4915",5379
"4916",55063
"4917",221908
"4918",2783
"4919",64599
"4920",2050
"4921",56996
"4922",7205
"4923",81844
"4924",5054
"4925",7425
"4926",8985
"4927",64792
"4928",1523
"4929",729597
"4930",79706
"4931",80228
"4932",5439
"4933",100271927
"4934",548644
"4935",10156
"4936",246721
"4937",100310812
"4938",10234
"4939",349152
"4940",27000
"4941",5701
"4942",5649
"4943",222255
"4944",79872
"4945",50640
"4946",54674
"4947",401397
"4948",26136
"4949",858
"4950",857
"4951",51691
"4952",3751
"4953",23554
"4954",54556
"4955",79974
"4956",10447
"4957",93664
"4958",79571
"4959",402483
"4960",346653
"4961",813
"4962",2318
"4963",23534
"4964",286016
"4965",407835
"4966",340348
"4967",23382
"4968",51530
"4969",95681
"4970",4232
"4971",26958
"4972",100506881
"4973",5420
"4974",100500804
"4975",84912
"4976",231
"4977",669
"4978",800
"4979",4850
"4980",647087
"4981",9162
"4982",64764
"4983",8805
"4984",57670
"4985",51631
"4986",154791
"4987",84255
"4988",4708
"4989",673
"4990",51650
"4991",100463482
"4992",3792
"4993",373156
"4994",835
"4995",7791
"4996",445328
"4997",728377
"4998",7984
"4999",8454
"5000",9601
"5001",155060
"5002",27153
"5003",23145
"5004",155066
"5005",653857
"5006",65999
"5007",113763
"5008",5919
"5009",29803
"5010",285971
"5011",28959
"5012",55365
"5013",285973
"5014",11194
"5015",83590
"5016",10061
"5017",54480
"5018",51667
"5019",6009
"5020",58508
"5021",57180
"5022",22976
"5023",202781
"5024",155435
"5025",129790
"5026",140545
"5027",7434
"5028",169270
"5029",157695
"5030",9639
"5031",9920
"5032",9172
"5033",90459
"5034",8658
"5035",4482
"5036",85002
"5037",100506990
"5038",91694
"5039",7991
"5040",51201
"5041",29883
"5042",6542
"5043",5157
"5044",427
"5045",63898
"5046",55174
"5047",11178
"5048",2039
"5049",649
"5050",661
"5051",541565
"5052",9583
"5053",51312
"5054",80005
"5055",2796
"5056",54793
"5057",665
"5058",2053
"5059",51435
"5060",55246
"5061",5368
"5062",55893
"5063",51669
"5064",10671
"5065",7993
"5066",29942
"5067",80185
"5068",100507420
"5069",11160
"5070",728024
"5071",11212
"5072",25960
"5073",55290
"5074",80223
"5075",155
"5076",9070
"5077",27257
"5078",84513
"5079",2260
"5080",286140
"5081",83877
"5082",8754
"5083",79698
"5084",7419
"5085",114926
"5086",81790
"5087",84376
"5088",2339
"5089",84197
"5090",138050
"5091",23514
"5092",7336
"5093",6591
"5094",4067
"5095",5324
"5096",54928
"5097",6386
"5098",9760
"5099",8836
"5100",9420
"5101",55156
"5102",9650
"5103",5150
"5104",84675
"5105",137872
"5106",80124
"5107",641638
"5108",79848
"5109",23213
"5110",10499
"5111",2138
"5112",6129
"5113",27067
"5114",55284
"5115",54968
"5116",54332
"5117",83690
"5118",101805492
"5119",5569
"5120",3574
"5121",11075
"5122",23462
"5123",65986
"5124",3612
"5125",92421
"5126",64089
"5127",51115
"5128",8895
"5129",4325
"5130",1666
"5131",286144
"5132",25962
"5133",286148
"5134",79666
"5135",157657
"5136",392255
"5137",7381
"5138",9791
"5139",6383
"5140",10404
"5141",85453
"5142",4147
"5143",6156
"5144",10940
"5145",6788
"5146",1345
"5147",25897
"5148",83955
"5149",100506753
"5150",528
"5151",8323
"5152",115908
"5153",81034
"5154",25879
"5155",29967
"5156",55074
"5157",93035
"5158",55638
"5159",84294
"5160",2131
"5161",401474
"5162",4982
"5163",64798
"5164",7373
"5165",28998
"5166",22882
"5167",93594
"5168",84933
"5169",11244
"5170",157378
"5171",55039
"5172",11236
"5173",4715
"5174",286053
"5175",101867536
"5176",4609
"5177",51571
"5178",23167
"5179",3786
"5180",6482
"5181",57623
"5182",169044
"5183",54108
"5184",27161
"5185",5747
"5186",57210
"5187",11156
"5188",4061
"5189",286128
"5190",2738
"5191",116447
"5192",78998
"5193",114822
"5194",79792
"5195",93100
"5196",84948
"5197",286075
"5198",22827
"5199",5339
"5200",2907
"5201",81858
"5202",84232
"5203",727957
"5204",642658
"5205",3297
"5206",8694
"5207",79581
"5208",29894
"5209",55630
"5210",2875
"5211",113655
"5212",9684
"5213",90987
"5214",80778
"5215",6132
"5216",340385
"5217",7553
"5218",28991
"5219",55871
"5220",6595
"5221",9933
"5222",169792
"5223",10171
"5224",3717
"5225",55848
"5226",29126
"5227",79956
"5228",26953
"5229",23081
"5230",90871
"5231",101929407
"5232",8777
"5233",54796
"5234",6194
"5235",401494
"5236",1030
"5237",63951
"5238",1993
"5239",286319
"5240",79886
"5241",48
"5242",23586
"5243",10210
"5244",100129250
"5245",4712
"5246",138474
"5247",2683
"5248",573
"5249",51510
"5250",304
"5251",25853
"5252",51271
"5253",57462
"5254",84688
"5255",138716
"5256",2592
"5257",25822
"5258",7415
"5259",30968
"5260",6023
"5261",7169
"5262",57704
"5263",9827
"5264",4882
"5265",84681
"5266",8434
"5267",152007
"5268",152006
"5269",100506710
"5270",84186
"5271",9380
"5272",51010
"5273",79269
"5274",92014
"5275",100289137
"5276",253650
"5277",401509
"5278",100132352
"5279",105376057
"5280",105376066
"5281",642236
"5282",26149
"5283",100885775
"5284",320
"5285",687
"5286",7763
"5287",301
"5288",55071
"5289",54981
"5290",26578
"5291",653162
"5292",2650
"5293",158471
"5294",23230
"5295",29968
"5296",158158
"5297",102723989
"5298",414328
"5299",3190
"5300",23287
"5301",389765
"5302",60560
"5303",51280
"5304",81689
"5305",440173
"5306",494127
"5307",1612
"5308",23552
"5309",53358
"5310",1164
"5311",3376
"5312",55035
"5313",54829
"5314",100128361
"5315",84270
"5316",65268
"5317",158293
"5318",5253
"5319",169841
"5320",54754
"5321",728026
"5322",84641
"5323",5727
"5324",100128782
"5325",441454
"5326",84278
"5327",23424
"5328",7507
"5329",54187
"5330",9830
"5331",203286
"5332",79695
"5333",7046
"5334",10952
"5335",55014
"5336",27130
"5337",347273
"5338",7743
"5339",56254
"5340",25934
"5341",55335
"5342",55151
"5343",58499
"5344",8727
"5345",23731
"5346",11217
"5347",7295
"5348",79987
"5349",23392
"5350",22949
"5351",2790
"5352",64420
"5353",1318
"5354",23307
"5355",246184
"5356",9128
"5357",54836
"5358",81932
"5359",210
"5360",54107
"5361",5998
"5362",259
"5363",80709
"5364",203197
"5365",3371
"5366",5069
"5367",1955
"5368",5711
"5369",253039
"5370",7185
"5371",727
"5372",2934
"5373",158135
"5374",92400
"5375",54542
"5376",57684
"5377",23637
"5378",81571
"5379",55342
"5380",57706
"5381",10783
"5382",5695
"5383",100129034
"5384",2649
"5385",100379345
"5386",11224
"5387",2800
"5388",10244
"5389",3309
"5390",23099
"5391",84253
"5392",6136
"5393",64855
"5394",6812
"5395",286207
"5396",100289019
"5397",79095
"5398",25792
"5399",1759
"5400",375757
"5401",26995
"5402",51117
"5403",10999
"5404",81605
"5405",51148
"5406",4957
"5407",6709
"5408",89891
"5409",100506100
"5410",2021
"5411",56262
"5412",23511
"5413",28989
"5414",27348
"5415",23048
"5416",57720
"5417",25
"5418",8021
"5419",83549
"5420",2889
"5421",64794
"5422",9329
"5423",7248
"5424",26301
"5425",6130
"5426",26815
"5427",6835
"5428",6836
"5429",11093
"5430",11094
"5431",11182
"5432",9719
"5433",1757
"5434",8019
"5435",11091
"5436",6256
"5437",1289
"5438",10439
"5439",9858
"5440",10422
"5441",728489
"5442",6621
"5443",56623
"5444",9919
"5445",51162
"5446",84973
"5447",84960
"5448",389813
"5449",8721
"5450",286256
"5451",5730
"5452",20
"5453",56654
"5454",91373
"5455",11253
"5456",29952
"5457",286262
"5458",27158
"5459",727800
"5460",25920
"5461",54863
"5462",10811
"5463",375775
"5464",92715
"5465",85026
"5466",79813
"5467",774
"5468",293
"5469",105373102
"5470",8623
"5471",9189
"5472",401577
"5473",4267
"5474",414
"5475",8228
"5476",3730
"5477",357
"5478",55841
"5479",1183
"5480",3052
"5481",7114
"5482",9367
"5483",6399
"5484",8481
"5485",2824
"5486",54960
"5487",286480
"5488",158747
"5489",8544
"5490",59272
"5491",9185
"5492",6792
"5493",5160
"5494",389840
"5495",30011
"5496",256643
"5497",1964
"5498",6197
"5499",404281
"5500",139411
"5501",10549
"5502",23597
"5503",1968
"5504",5165
"5505",2710
"5506",105373154
"5507",5638
"5508",7504
"5509",94122
"5510",7102
"5511",58526
"5512",10159
"5513",159013
"5514",9282
"5515",8239
"5516",4128
"5517",139341
"5518",101927574
"5519",55634
"5520",56548
"5521",84679
"5522",9104
"5523",54539
"5524",7317
"5525",5127
"5526",6853
"5527",7076
"5528",2002
"5529",8409
"5530",57232
"5531",24140
"5532",64840
"5533",5935
"5534",10013
"5535",27344
"5536",7355
"5537",11230
"5538",27238
"5539",89801
"5540",55190
"5541",9500
"5542",8242
"5543",23096
"5544",8243
"5545",3028
"5546",10075
"5547",54954
"5548",2245
"5549",54552
"5550",10916
"5551",212
"5552",90736
"5553",100463488
"5554",158880
"5555",442454
"5556",169981
"5557",474343
"5558",54466
"5559",158586
"5560",7789
"5561",92249
"5562",55613
"5563",340554
"5564",4478
"5565",9843
"5566",64219
"5567",3476
"5568",51248
"5569",54857
"5570",105373244
"5571",1741
"5572",4303
"5573",441502
"5574",392490
"5575",5303
"5576",6191
"5577",4674
"5578",100302692
"5579",6567
"5580",57692
"5581",546
"5582",84061
"5583",1349
"5584",441531
"5585",5230
"5586",6451
"5587",139324
"5588",139322
"5589",7552
"5590",1121
"5591",56062
"5592",1730
"5593",64102
"5594",7105
"5595",27286
"5596",94121
"5597",1678
"5598",695
"5599",3188
"5600",84460
"5601",158931
"5602",11013
"5603",9737
"5604",80823
"5605",100287765
"5606",55859
"5607",90843
"5608",56849
"5609",27018
"5610",79921
"5611",85012
"5612",9338
"5613",286527
"5614",401612
"5615",139231
"5616",203447
"5617",79589
"5618",5631
"5619",1831
"5620",5716
"5621",1288
"5622",1287
"5623",102464835
"5624",55916
"5625",2182
"5626",84187
"5627",91851
"5628",79868
"5629",154796
"5630",5358
"5631",54521
"5632",139818
"5633",10857
"5634",100303728
"5635",292
"5636",63932
"5637",55922
"5638",23157
"5639",6170
"5640",65109
"5641",7737
"5642",4694
"5643",79576
"5644",10009
"5645",55026
"5646",23439
"5647",3920
"5648",8450
"5649",28985
"5650",29071
"5651",2747
"5652",57187
"5653",331
"5654",10735
"5655",63035
"5656",2000
"5657",9131
"5658",9363
"5659",9016
"5660",51634
"5661",10495
"5662",3547
"5663",51765
"5664",57826
"5665",101928578
"5666",90161
"5667",2719
"5668",3251
"5669",10761
"5670",441518
"5671",8933
"5672",26071
"5673",644596
"5674",203522
"5675",93380
"5676",79649
"5677",9459
"5678",158696
"5679",2258
"5680",286410
"5681",23641
"5682",139065
"5683",2334
"5684",100131434
"5685",10046
"5686",83692
"5687",79057
"5688",1069
"5689",633
"5690",139728
"5691",3897
"5692",393
"5693",8260
"5694",3054
"5695",3654
"5696",2316
"5697",2010
"5698",6134
"5699",26778
"5700",1774
"5701",158960
"5702",537
"5703",2664
"5704",55558
"5705",8270
"5706",60343
"5707",2539
"5708",8263
"5709",65991
"5710",100272147
"5711",79184
"5712",7411
"5713",474383
"5714",474384
"5715",10251
"5716",6845
