"sigVDA3.ENTREZID","sigVDA3.SYMBOL","sigVDA3.logFC","sigVDA3.AveExpr","sigVDA3.t","sigVDA3.P.Value","sigVDA3.adj.P.Val","sigVDA3.B"
"27107","ZBTB11",-0.972340257264029,5.13655013897168,-4.56137586449347,2.37790543869037e-05,0.00210300948336863,2.3666780033636
"7561","ZNF14",0.876899138790634,2.18552396026477,4.56094803826596,2.38155443262599e-05,0.00210300948336863,2.52238207289593
"9935","MAFB",-2.06673909558357,3.27283333981517,-4.56006482088328,2.38910478087888e-05,0.00210300948336863,2.50639198197296
"132430","PABPC4L",1.34032562762958,2.33584249075364,4.55121280302954,2.46607687576272e-05,0.00215728116262374,2.49048119564977
"9859","CEP170",0.551818298792115,6.44392428680886,4.52248608912822,2.73286483985482e-05,0.00237590545706884,2.1902356188822
"168850","ZNF800",0.7381687674838,4.09808888317408,4.51902648302283,2.76683033200962e-05,0.00239067720221003,2.30355822610259
"81558","FAM117A",-0.965170504200198,2.65449193332875,-4.50591076375945,2.89936687434845e-05,0.00248991969867827,2.32953192601239
"51542","VPS54",0.403813630878164,5.03155367307559,4.4721147339641,3.26998078135393e-05,0.0027735985355885,2.07125590412742
"90362","FAM110B",0.769262920645221,4.2977950665516,4.47144236994428,3.27780253257706e-05,0.0027735985355885,2.15374765477738
"140628","GATA5",1.00486775273073,3.84215852427244,4.47050186227287,3.28877417951774e-05,0.0027735985355885,2.15027758025533
"162514","TRPV3",2.3782489836686,0.119680298424573,4.43577823510458,3.71980489824328e-05,0.00311843643969395,2.05342820186761
"7543","ZFX",0.575929323719452,5.40827145706574,4.41621838934288,3.98627256561294e-05,0.00332205105408832,1.85991989817218
"2959","GTF2B",-0.894691112748795,5.05105838907148,-4.41291162374161,4.03311672528093e-05,0.0033413185858151,1.87629672943171
"23677","SH3BP4",0.879849657489592,6.99135397037521,4.40665379451276,4.12323358915258e-05,0.00339600127892543,1.80712830875914
"54439","RBM27",0.43096630397457,5.05522604092306,4.39996621441943,4.22170015599034e-05,0.00345688517424232,1.82012985877264
"51742","ARID4B",0.792537692149763,5.79517305097035,4.39176711831169,4.34554057018814e-05,0.0035377221613023,1.7785936816603
"9775","EIF4A3",-0.66920122318649,6.65557588309481,-4.37784138633823,4.56400322974733e-05,0.003680184471408,1.70684928446716
"197407","ZNF48",0.556629449083676,4.65687602677754,4.37729467410275,4.57279382630219e-05,0.003680184471408,1.7817650912338
"11218","DDX20",0.528092406697465,4.66839051481796,4.37362513802374,4.63222310300031e-05,0.0037068312603782,1.74715308961093
"387496","RASL11A",-2.57965847557693,1.69943944230461,-4.36965204132543,4.69741372226873e-05,0.00373776129177587,1.90052351775198
"80311","KLHL15",-1.38072210042675,4.52652013493645,-4.36662109594538,4.74774328683068e-05,0.00375658519391704,1.73903799518305
"7707","ZNF148",0.485440814057313,5.59868104429151,4.36236725993117,4.81926266292432e-05,0.00379187124830314,1.6674756187417
"7852","CXCR4",-2.17606315200147,2.35977649720729,-4.3530712005633,4.97921336169661e-05,0.00389595783256305,1.84683399786405
"51557","LGSN",-1.95080377676435,2.62614051265189,-4.34205686145842,5.17540112576999e-05,0.00402709113012953,1.81674228989069
"151987","PPP4R2",0.487441512747497,4.76124567601499,4.33487777708227,5.30728936087611e-05,0.00410702545926259,1.63838468754681
"155054","ZNF425",-1.20372142868343,3.62181706175673,-4.30529866552575,5.88590466612965e-05,0.0045298951539765,1.6378768042702
"7549","ZNF2",0.68469829066986,2.49948971283531,4.29989313466441,5.99805754952556e-05,0.00459112187649554,1.67312548344697
"101928793",NA,1.92610278844357,0.0394814257716136,4.29653628322921,6.06874426420588e-05,0.00460056563825602,1.62995022242902
"57479","PRR12",0.751233660873044,5.13268476595081,4.29620679890864,6.07572570800639e-05,0.00460056563825602,1.47481546094959
"2049","EPHB3",1.41849562920295,7.75860309379693,4.29137989689119,6.17889942655722e-05,0.00465366949324235,1.45356368999538
"25805","BAMBI",0.922710727640002,8.69006985222772,4.28037237602167,6.42057143202247e-05,0.00480273899313947,1.44595915816099
