"sigVDX24.ENTREZID","sigVDX24.SYMBOL","sigVDX24.logFC","sigVDX24.AveExpr","sigVDX24.t","sigVDX24.P.Value","sigVDX24.adj.P.Val","sigVDX24.B"
"143425","SYT9",2.78030991771972,3.29294187476721,4.03799646841449,0.000147654713577688,0.000617816098047582,0.395675410811317
"9545","RAB3D",1.2138220018823,2.7640948085654,4.03723344946073,0.000148036768167046,0.000619230722561533,0.421686066297815
"100874249","DENND5B-AS1",-1.62703206858278,1.32322307871997,-4.03481110003652,0.000149255996354467,0.000624145324422895,0.536047502293309
"421","ARVCF",-0.981116501904873,6.43315110048425,-4.0332663006273,0.000150038578659994,0.00062723162417553,0.0166200862872188
"3115","HLA-DPB1",2.10313090622414,0.109751084115128,4.03237631050516,0.000150491233580587,0.000628937250370619,0.681729356215914
"23387","SIK3",-0.752363452688253,5.88996361427561,-4.03105000266753,0.000151168244982115,0.000631579223473185,0.00502119600651607
"728233","PI4KAP1",-0.627172872013863,4.13892047977567,-4.03047549545064,0.000151462411119858,0.000632620580727187,0.15648438121446
"9314","KLF4",-1.83734470793456,2.29116740607092,-4.02952788659048,0.000151948822752293,0.0006344640437721,0.396900229148924
"55103","RALGPS2",0.641160448001731,4.48031243227594,4.02906572761139,0.000152186596560199,0.000635268531699418,0.108479597785278
"54974","THG1L",0.539586832748591,3.29947573090959,4.02812725908293,0.000152670527940547,0.0006370997675599,0.292787552102846
"27440","HDHD5",1.27018303528572,5.30342348810259,4.02788327799493,0.000152796582022858,0.000637436925713843,0.071831496394303
"4752","NEK3",1.62046390394123,3.54144171814065,4.02768615223935,0.000152898501286044,0.000637673228342506,0.317172879829691
"162514","TRPV3",2.05491187123292,0.119680298424573,4.02627225560348,0.0001536314454756,0.000640540342829588,0.622024772607223
"84900","RNFT2",0.97738098303278,1.55947688609113,4.02546958008736,0.000154049046223563,0.000642091378222157,0.508931301026431
"493856","CISD2",0.786538980158618,4.96661143470941,4.02435748705035,0.00015462943232116,0.000644319800240006,0.0581432704312865
"23576","DDAH1",-1.22226513249849,6.54947889056665,-4.0238683867953,0.000154885353444157,0.000645195302545847,-0.00547874032699269
"10478","SLC25A17",-0.508511947690034,4.67256892564602,-4.02376035478102,0.000154941936057425,0.000645240161866579,0.0702945324501671
"196743","PAOX",-0.825179710735823,2.66947027706,-4.02300741710201,0.000155336846442431,0.000646693510285307,0.335103610617196
"81611","ANP32E",0.713735110350791,6.51354687231459,4.02190800467441,0.000155915222316765,0.000648909571840815,-0.0311277797377985
"10687","PNMA2",1.71534102170565,1.11507890454783,4.02137313215566,0.000156197356154147,0.000649891747141805,0.590026297897202
"85439","STON2",-3.37144610829065,1.61716790154368,-4.02125980385844,0.000156257197517699,0.000649948721157491,0.451923025673006
"90293","KLHL13",2.03329307004641,4.56644763070514,4.02088777367418,0.000156453797941918,0.00065057434018718,0.139941237632293
"7259","TSPYL1",-0.389865868948407,7.298610392357,-4.02022558616186,0.000156804322485458,0.000651766839476637,-0.00251069474292454
"6468","FBXW4",-0.647356425355564,5.50233039839586,-4.02017122620468,0.00015683313114075,0.000651766839476637,-0.0147384247846043
"147650","SPACA6",-0.772076152873353,2.24900754742724,-4.01981778792291,0.000157020564005983,0.000652353281256715,0.366849156379466
"10206","TRIM13",0.66217612842702,5.08458482136887,4.01961392057354,0.000157128775585738,0.00065261034365955,0.01679833732865
"8501","SLC43A1",1.045028353982,1.83627106256012,4.0191069291953,0.000157398195135158,0.00065353660975341,0.479665371951723
"25878","MXRA5",-3.50464967992229,2.89126136338414,-4.01874341383863,0.000157591644142134,0.000654146983818984,0.293015571974973
"84299","MIEN1",-0.593532066373416,5.4946324796988,-4.01785430119915,0.000158065761523098,0.000655921680993314,-0.0184384697303317
"55526","DHTKD1",0.598550352039213,5.3522322985059,4.01748378826548,0.000158263742032739,0.000656549791690454,0.00131369719884322
"55833","UBAP2",-0.625357779985529,5.5744256674778,-4.017206199782,0.000158412225614612,0.00065683366445629,-0.0272458187730802
"64135","IFIH1",-1.80852813608468,0.509475075772463,-4.01718149965477,0.000158425444345216,0.00065683366445629,0.548409429031172
"5980","REV3L",-0.691362601157583,5.81054180223246,-4.01608273334602,0.000159014545492163,0.000659082065541972,-0.0452424219262779
"222389","BEND7",-0.768141288340864,3.28909301368577,-4.0157631857705,0.000159186265868655,0.000659599696526665,0.211264287056145
"222235","FBXL13",-1.36806115858483,-0.0850513025821873,-4.01472042504529,0.000159747874093402,0.000661732076097493,0.590248367063585
"56122","PCDHB14",0.614114839551852,3.87580369970928,4.01296128729519,0.000160699635107854,0.000665478877053518,0.146591214202147
"745","MYRF",1.92906963957472,6.60185439022726,4.01241480968438,0.000160996410583166,0.000666511889080925,-0.033768361222382
"51281","ANKMY1",-0.755161092925269,0.853598959799159,-4.00871863701383,0.000163017592924676,0.000674681098663278,0.488377680853155
"54934","KANSL2",-0.566590112243473,5.09324604497716,-4.00765110539615,0.000163605885811309,0.000676916949402607,-0.0217469655997711
"375704","ENHO",-1.55278986581356,0.697903201138939,-4.00740629409403,0.000163741083749591,0.000677277363738398,0.481685342388841
"56129","PCDHB7",0.985048760207359,0.95107669443247,4.00687376071351,0.000164035548904579,0.000678216611944104,0.521435443937492
"728734","NPIPB8",-1.03197550896207,0.244584557361971,-4.00682150705945,0.000164064470100366,0.000678216611944104,0.546337422283697
"140886","PABPC5",0.893940199770075,2.34591299137568,4.00667253708761,0.000164146948509241,0.000678358457395585,0.334863209748006
"105378954","LOC105378954",-1.52175161573226,0.156597788010918,-4.00650896100164,0.000164237559699665,0.00067853381953948,0.554943695702615
"10678","B3GNT2",0.872263784229637,5.87600782085645,4.00567595530271,0.000164699741796747,0.000680243742951725,-0.0686800540478112
"22932","POMZP3",-2.35976354937835,2.54227529137483,-4.00558552626198,0.000164749990435431,0.000680251792815189,0.291676283368683
"56127","PCDHB9",0.65699258123757,2.69235013039621,4.00482072438869,0.000165175558109641,0.000681705055998477,0.294849412880987
"1373","CPS1",1.52600892645586,4.02104327816875,4.00477907947375,0.000165198761440131,0.000681705055998477,0.146559562167788
"734","OSGIN2",-0.698006682816241,4.74470668235569,-4.00461380427677,0.000165290878902103,0.00068188539497868,-0.0052745789034585
"10018","BCL2L11",-1.41080292225401,3.21584414334467,-4.00447639150559,0.00016536750467036,0.000682001738148565,0.175737702569867
"4929","NR4A2",-2.07456715591844,0.352423442644675,-4.00390701923381,0.000165685369546176,0.000683112630178086,0.54895781725985
"54620","FBXL19",0.783604093761225,4.94325618793948,4.00342928188426,0.000165952530991442,0.000683849267342863,-0.00900312301558515
"91584","PLXNA4",1.66321682042916,6.36350320512523,4.00341388690969,0.000165961147101527,0.000683849267342863,-0.0745750902099136
"10135","NAMPT",-1.01941155606961,6.55777864716974,-4.00285519174338,0.000166274123810446,0.000684938508261575,-0.0758624177823695
"23295","MGRN1",-0.731714326410664,6.4512929390436,-4.00236667345283,0.000166548253614713,0.000685867135646087,-0.0871846991582776
"5775","PTPN4",0.658906002913783,4.47041488060895,4.00210009669267,0.000166698025406084,0.000686283247535601,0.00212558006904384
"6556","SLC11A1",-1.51986268410717,0.000351255797441406,-4.00086673737571,0.000167392657727947,0.000688941610590414,0.559956861164078
"23518","R3HDM1",0.59732231923543,4.8803030461842,4.0006379880878,0.000167521796138943,0.000689271684727101,-0.019977929917018
"353355","ZNF233",0.899129717512017,0.908138530663498,3.99999692359728,0.000167884214773717,0.0006905611217503,0.479785693261691
"230","ALDOC",1.9503624198952,4.17600163110044,3.99962069764049,0.000168097261292573,0.000691235570231999,0.14377175578546
"55204","GOLPH3L",0.544176666012894,3.87886191153247,3.99925747660097,0.000168303190417791,0.000691880365979034,0.0974770504056517
"8733","GPAA1",-0.457892924591798,7.54606820805654,-3.99883110312963,0.000168545233883012,0.000692673205138121,-0.0546194434136265
"84273","NOA1",-0.338234783286318,5.34288529380113,-3.99790988346138,0.000169069336146901,0.000694624425406346,-0.0813380364909726
"79414","LRFN3",1.01027808684472,3.86207613126584,3.99749416494905,0.000169306361062071,0.000695395389092507,0.124550329189348
"101930085","HERPUD2-AS1",-0.744964754785098,3.61195524657348,-3.99734843619169,0.000169389525068347,0.000695534131505129,0.0984622947453566
"57666","FBRSL1",-0.566363961168046,6.16072263226606,-3.99581904346386,0.00017026468935614,0.000698923895334271,-0.11330406952901
"79075","DSCC1",1.87281135307866,1.16605397492949,3.99522745496452,0.000170604380165797,0.000700114245412321,0.416165165691806
"642366","ISL1-DT",-1.41762828413729,0.198152774275435,-3.98991611861627,0.000173683519109457,0.0007124194720186,0.484528461755648
"51752","ERAP1",-1.0814621888384,6.1251246926731,-3.98988093303829,0.000173704094498145,0.0007124194720186,-0.123385498081138
"54529","ASNSD1",-0.517982923702742,5.71851042157071,-3.98933444245975,0.000174023965887389,0.000713397412331513,-0.129893084171402
"145567","TTC7B",0.673469724926148,4.98344841489942,3.98930051202706,0.000174043844701156,0.000713397412331513,-0.0498072399148937
"79007","DBNDD1",-1.91533037738055,3.78922128992338,-3.98913017370391,0.000174143673803498,0.000713598924017594,0.0686357755414919
"1453","CSNK1D",-0.476333310951008,7.41186687298669,-3.9872184836935,0.000175267832803335,0.000717996555323495,-0.0984715753605458
"51071","DERA",-0.743670425135346,3.86659427099307,-3.98638563991281,0.000175759763422004,0.000719802415828876,0.0372195385483707
"1849","DUSP7",-0.795288051050711,4.89038865902085,-3.98627511461925,0.000175825146499532,0.000719860861424245,-0.0721464049017744
"741","ZNHIT2",-0.811357310101289,4.14751868971947,-3.98613379173313,0.00017590878250932,0.000719993982232277,0.00456442045026595
"91368","CDKN2AIPNL",0.727971769148518,3.70661166911885,3.98521651201359,0.000176452567505789,0.000721825870934223,0.109927831644765
"2717","GLA",-1.08097521692603,4.65586856228604,-3.98520592672576,0.000176458852146161,0.000721825870934223,-0.0659075192153837
"9842","PLEKHM1",-0.917649423506693,4.85178627019189,-3.98442668042217,0.000176922094223407,0.000723510678003038,-0.078669606509373
"219743","TYSND1",-0.89195421396133,4.65099330060429,-3.98216156896068,0.000178275300537542,0.000728832897756383,-0.0644625436669575
"3437","IFIT3",-3.27515167757628,0.0576216153265158,-3.98091045122524,0.000179026998698578,0.000731504020810975,0.440732293208949
"201283","AMZ2P1",-0.677399307522926,3.09784288903272,-3.98085814513361,0.000179058491644625,0.000731504020810975,0.13195458620161
"137835","TMEM71",1.57259093977467,4.64242069618577,3.98081498259587,0.000179084483368094,0.000731504020810975,-0.0172407686397733
"23583","SMUG1",-0.403468049274801,4.06008957284904,-3.98049926508163,0.000179274713359433,0.000732068733822632,-0.0110398539511065
"201292","TRIM65",0.742985133540718,3.75164273279957,3.97995318317918,0.000179604204469167,0.000733201627751813,0.0666963335528781
"727910","TLCD2",-0.830345392827743,4.0807223839656,-3.97902192791321,0.000180167443526328,0.000735287822261607,0.0206176137855909
"54996","MTARC2",0.938054895782097,4.77034874766268,3.97853791075236,0.000180460856256127,0.000736271929174765,-0.0581519238642576
"23411","SIRT1",-0.674239252254038,5.41996132137318,-3.97822795488547,0.000180648993933989,0.000736826073144021,-0.140154570568861
"23250","ATP11A",0.632898798466512,7.30461118003787,3.97734937991277,0.000181183299533769,0.00073879142751407,-0.147868862722897
"7349","UCN",-1.36178949110227,0.478211734234464,-3.97714787606964,0.000181306058355922,0.000739078010386342,0.457002671370455
"6632","SNRPD1",0.77184439868092,4.27364484498208,3.97632474370532,0.000181808353276979,0.000740911124870654,-0.0196845725764865
"80254","CEP63",-0.547856722170757,4.76236644868518,-3.97621951567931,0.000181872662366828,0.000740958801496791,-0.109808418270787
"64207","IRF2BPL",-0.575053206578644,6.52100865093947,-3.97580335888984,0.000182127207080008,0.00074178125636635,-0.166011184719723
"105376114","UBQLN1-AS1",-1.12083021576451,0.280574595813242,-3.97545380931069,0.000182341275962075,0.00074243843037001,0.456470982623566
"8292","COLQ",1.32321379797149,6.54723087943931,3.9751097943471,0.000182552191743341,0.000743082389743704,-0.173479434262329
"11243","PMF1",0.933396132107145,4.02521311638706,3.97467867764453,0.000182816841093191,0.00074394463737547,0.0450197689064007
"1155","TBCB",0.654804759248684,6.08845566890467,3.97321916796767,0.00018371553253496,0.000747385777071742,-0.184449323355798
"140459","ASB6",-0.465161370512429,4.81082674567266,-3.97138470529646,0.000184851130936747,0.000751788428562848,-0.0977887783806866
"115992","RNF166",-0.616660508669128,4.20657408491606,-3.97046858872672,0.000185420765549682,0.000753887431293801,-0.0546062557964948
"80339","PNPLA3",-1.92086223035065,0.0182708766841307,-3.97034683953599,0.000185496595326052,0.000753978080395995,0.446783766195337
"441263","DTX2P1-UPK3BP1-PMS2P11",-0.7672265082955,1.44447595244817,-3.97007449713094,0.00018566632800528,0.000754450249170907,0.320770297648422
"78996","CYREN",-0.537877803131005,3.92105537003829,-3.9695412884861,0.00018599907379459,0.000755584354001445,-0.00641031471351816
"10558","SPTLC1",-0.625407907454428,6.25652514833004,-3.96867452616996,0.000186541196488088,0.000757568111689224,-0.198883184511621
"23173","METAP1",0.606646827756448,6.50936175193329,3.96766108975913,0.000187176985379618,0.000759931006655098,-0.20693261220655
"656","BMP8B",-2.72737803520547,0.0359201798746418,-3.96728196980108,0.000187415365245917,0.000760679540093225,0.4206624284144
"25837","RAB26",1.26182251623904,0.485407989031015,3.96709133922304,0.000187535338662536,0.00076094719381249,0.461992651488202
"56997","COQ8A",-0.992646457042577,6.05893956939251,-3.96684782213684,0.000187688703696209,0.000761350144832205,-0.199562117873129
"8416","ANXA9",0.821664833983056,1.64273544646314,3.96641339380724,0.000187962602712079,0.000762241663287336,0.304045688578553
"90523","MLIP",1.40823778471996,6.99673149868122,3.96604776036241,0.000188193425792254,0.00076295803363791,-0.195773592968858
"58497","PRUNE1",0.944435275573958,4.84803886013637,3.96560941145718,0.000188470513311028,0.000763861499128781,-0.120263644372487
"8814","CDKL1",-0.891608446823225,0.955068262909995,-3.96533887561889,0.000188641719249312,0.000764335435531446,0.35065702158224
"5558","PRIM2",0.90261974697124,1.98632882807417,3.96499900880934,0.000188857012649538,0.000764987680804167,0.241919508384883
"8470","SORBS2",0.846643384184514,9.65406164664224,3.96482268575756,0.000188968800063874,0.00076522040830926,-0.0301021079660195
"3978","LIG1",-0.794104906187575,4.67806035031655,-3.96471326078508,0.000189038206632581,0.000765281432081997,-0.141837888370967
"114882","OSBPL8",-0.691739801048731,6.98569995666327,-3.96410297458933,0.000189425751734033,0.000766629967650036,-0.182103619393275
"3428","IFI16",-1.1914869373968,3.47474123554333,-3.963404546273,0.000189870206832579,0.000768207984208572,-0.0183318833870478
"57190","SELENON",-0.660348732552736,8.01790134527571,-3.96312056119651,0.000190051211615184,0.00076871949005981,-0.136342891706942
"4677","NARS1",0.527410266236757,8.16036347848329,3.96248729505757,0.000190455437099445,0.000770133326473898,-0.151525260619072
"90355","MACIR",0.964437724916761,3.16131065549689,3.9593715220195,0.000192456366968858,0.00077800099666745,0.104597212094926
"26118","WSB1",-0.850668371869089,6.72778561142406,-3.95766420144569,0.000193561356983377,0.000782243372095804,-0.220591913968089
"27301","APEX2",0.475364635754131,3.77647941193789,3.95640980152035,0.000194377099404542,0.000785257632743556,-0.0190825130781453
"101928483","NALT1",-1.73864451522983,-0.0920906036200543,-3.9563459233917,0.00019441872801596,0.000785257632743556,0.39250755571696
"7804","LRP8",1.17225116569844,4.39431054496589,3.95566863317598,0.000194860637692678,0.000786816863894401,-0.0444282530141882
"116496","NIBAN1",0.900210734765396,7.89892307639963,3.95488523338994,0.000195372985312063,0.000788659537155372,-0.189075768427557
"6100","RP9",0.671865247113041,3.66323957892679,3.95435028980561,0.000195723585374529,0.000789848417310852,-0.00542519075681547
"23008","KLHDC10",-0.385971345528607,5.66937526322989,-3.95294048675766,0.000196650466065259,0.0007933615479986,-0.243294543513368
"5426","POLE",1.19634473321871,4.08071957889881,3.95146507412837,0.000197625001952671,0.000797064870418505,-0.0798182236494664
"8189","SYMPK",-0.435308625333555,5.99539149497186,-3.95131491319867,0.00019772444586328,0.000797237645444728,-0.256091276594048
"11264","PXMP4",0.97300318452486,3.29531631319595,3.9495412595246,0.000198902692998878,0.000801758880422494,0.0379268456409356
"619279","ZNF704",1.05073588001602,5.70602903819965,3.94882807417509,0.000199378366364603,0.000803446326717901,-0.247184880971079
"79905","TMC7",-1.51130099372099,3.47433591660487,-3.94802124929798,0.000199917813233371,0.000805389725852059,-0.0160748729945066
"10643","IGF2BP3",-0.467032219151665,6.27018995713953,-3.94775958318407,0.000200093065604388,0.000805865237624307,-0.267527834948435
"23288","IQCE",0.485085537767135,4.34855577101587,3.94673138326587,0.000200783140131519,0.000808373564875904,-0.125574853422685
"83933","HDAC10",-0.727084638535995,3.88423328063455,-3.94666069523471,0.000200830666252541,0.000808373564875904,-0.0854060819777169
"79677","SMC6",0.482273395251147,4.98394111674402,3.94610578179182,0.000201204130573194,0.000809645421426532,-0.21299124002194
"102724159","LOC102724159",0.540287476622148,3.49237437556095,3.94532419697377,0.000201731280637136,0.000811320348715539,-0.00501295775155697
"80164","PRR36",1.25234402454114,2.6703408637653,3.94531783554923,0.000201735576626088,0.000811320348715539,0.150597653795197
"51626","DYNC2LI1",0.841047804381609,3.65097094969954,3.94517322301858,0.000201833259904096,0.000811481482297826,-0.0162345704229949
"23520","ANP32C",0.729625831556447,2.210907120218,3.94435992714992,0.000202383474944478,0.000813461432967472,0.19690646250369
"55610","VPS50",0.710767000413515,5.42692113560103,3.9438023636639,0.00020276151355332,0.00081474840424678,-0.251250463894674
"84937","ZNRF1",0.473967283439721,5.27075740565669,3.94217567910859,0.000203868320327401,0.00081881675678174,-0.250617277477282
"84525","HOPX",2.28279999704028,5.65523469190934,3.94214352586544,0.0002038902560376,0.00081881675678174,-0.203570725005542
"283459","GATC",-0.813229071167112,4.70923938534951,-3.94069422734714,0.000204881361811575,0.000822562457170531,-0.212101648117757
"170384","FUT11",0.789110912399481,4.17057661892323,3.94054419027972,0.000204984229134678,0.000822740918533146,-0.104251587074314
"27190","IL17B",1.72845021383785,0.708868467388876,3.94041824540868,0.000205070616873541,0.00082275328206807,0.366398090211788
"9831","ZNF623",-0.505063048694048,3.83289151268073,-3.94036937892066,0.000205104144656418,0.00082275328206807,-0.0896036711205479
"23446","SLC44A1",0.839639917540745,4.29375109704524,3.94026322276719,0.000205176997607713,0.000822811171499725,-0.144407231701702
"222699","TOB2P1",-0.816946965826882,1.14504596341414,-3.93971764980944,0.000205551806610342,0.000824079602704256,0.240519642091661
"27342","RABGEF1",-0.338047920876015,5.08083609222073,-3.93879754602876,0.000206185410155536,0.000826384552256848,-0.243377492631421
"440672","NUDT4B",1.35998244134583,5.63613451052234,3.93696454689151,0.000207453253859367,0.000831229481466663,-0.280741707994757
"119369","NUDT9P1",-1.35783962799031,1.11449434450634,-3.93682943185428,0.000207547005838039,0.000831368609278426,0.232700310663009
"51205","ACP6",0.832373147791802,3.47085789718869,3.93546005635777,0.000208499472424385,0.000834870992715578,-0.00974796214767171
"9444","QKI",0.874906561049028,7.89695030819359,3.9354020457029,0.000208539914255425,0.000834870992715578,-0.244602122205229
"84451","MAP3K21",-1.73358886660914,1.34015310736673,-3.93486527346199,0.000208914480132108,0.000836132861091391,0.230347785796356
"50650","ARHGEF3",-0.738608804788655,4.16374591176999,-3.93477801438765,0.000208975431600553,0.000836139198483576,-0.190328275806949
"8379","MAD1L1",-0.738518808407378,4.9193559596505,-3.93459461271264,0.000209103595507812,0.000836414382031247,-0.259771232999936
"9816","URB2",0.741408717622993,3.7650233988293,3.93450223821633,0.000209168176832742,0.000836435151196006,-0.0639233095866736
"81610","FAM83D",1.47375720662415,2.89390471227991,3.93437206041827,0.000209259219941583,0.000836561695616594,0.0297644212465489
"9150","CTDP1",-0.459749344498113,5.03204760691247,-3.93394457376044,0.000209558461466149,0.000837520252919763,-0.260767485192103
"126299","ZNF428",0.613639993689172,5.07226300053892,3.93376462273541,0.000209684550526641,0.000837786442444598,-0.240973235788539
"116931","MED12L",-0.78889351184543,3.34201593848294,-3.93296797049863,0.000210243629703374,0.000839781985462938,-0.0645966431771994
"2731","GLDC",-2.0711021998321,1.07492741731859,-3.9325468280077,0.000210539760151113,0.00084072639125837,0.215087638433184
"79929","MAP6D1",-0.874596872595135,3.2309595958458,-3.93069504429803,0.000211846623688762,0.000845705172344819,-0.0200044665638091
"338811","TAFA2",-1.68640591076203,1.31138165099974,-3.93038030758006,0.0002120695173535,0.000846355081441399,0.167675622965903
"5584","PRKCI",-0.879140750398707,5.69080042220006,-3.92986398653634,0.000212435659461835,0.000847576155201271,-0.313780471260392
"152877","FAM53A",0.919283451548299,0.921604459515015,3.92888226795949,0.000213133508519687,0.000850119607474165,0.267759845029961
"51361","HOOK1",1.17537490789618,4.35846867504545,3.92849628515619,0.000213408485175406,0.000850975397851193,-0.149127076144335
"93973","ACTR8",0.638852929645379,5.1629838661579,3.92780613029512,0.000213901006075231,0.000852697925152435,-0.274050650726928
"1213","CLTC",0.457096454862317,9.36003806991395,3.92674624675569,0.000214659507164456,0.000855479484692755,-0.177834436045251
"64222","TOR3A",-0.865634322757898,4.98207359703492,-3.92665266511627,0.000214726602514811,0.000855504800514455,-0.279075971146706
"23286","WWC1",-1.66842115504261,5.22410624067712,-3.92593506060423,0.00021524177462391,0.000857314805939806,-0.289946907491428
"1163","CKS1B",1.17735775904058,3.07502982919532,3.92572646152531,0.000215391751710688,0.000857669615802467,0.0113241821143575
"6924","ELOA",-0.40921879488662,5.90582320456149,-3.92557057813101,0.000215503893209343,0.000857873609937929,-0.335185872091422
"9120","SLC16A6",-1.90887109934699,1.59534878946402,-3.92347352086063,0.000217017967902692,0.000863656699616138,0.136624828356361
"57231","SNX14",0.8128892050539,6.64492649213143,3.92311582942707,0.00021727723942698,0.000864444248612877,-0.345851629141772
"100101467","ZSCAN30",0.857195710534769,2.92303639125565,3.92297590223397,0.00021737874619421,0.000864603858062482,-0.0049025612638296
"55083","KIF26B",0.776467603473324,7.59609820788959,3.92245096494368,0.000217759955443224,0.000865875554054875,-0.296052324115305
"10484","SEC23A",0.6805391443497,8.00613422377944,3.92180042837017,0.000218233266247299,0.00086751265081201,-0.291687101428385
"2787","GNG5",0.70590359296986,7.35434911970107,3.92144622318847,0.000218491390766711,0.000868293664660936,-0.329635649667742
"23399","CTDNEP1",0.361791515857758,6.40980244511542,3.92063517901281,0.000219083538902144,0.000870401286854105,-0.359338710203762
"192670","AGO4",0.634855564412788,4.77078585373003,3.91955145852732,0.000219877176944663,0.000873307997768932,-0.25736240950457
"6737","TRIM21",-0.850505308856599,3.29066725498387,-3.91827229517316,0.000220817498066111,0.000876795501201892,-0.103094685116617
"101927599","ZNF529-AS1",-0.757057474989621,0.969126595535864,-3.91685023871947,0.000221867396175444,0.000880716011199255,0.219100883236678
"2998","GYS2",2.20912395829649,1.00998513928398,3.91638688502081,0.000222210522985673,0.000881829531059516,0.268736580797479
"340527","NHSL2",0.817372015853367,3.19784807961662,3.91619254965092,0.000222354585658275,0.000882152671665112,-0.0817115803458126
"8446","DUSP11",-0.733288212542198,3.82443382808311,-3.91593576561874,0.000222545079752603,0.000882659786886977,-0.178474550871478
"171024","SYNPO2",2.01913825772106,7.2888203768623,3.91532192883389,0.000223001087476856,0.000884219402033795,-0.343302576221788
"64757","MTARC1",1.26907006501163,2.28124997621211,3.91339047062258,0.000224441795060164,0.000889681464009947,0.0860975524149312
"57529","RTL9",-1.79176218891844,0.834876195703048,-3.91321649009254,0.000224572008230527,0.000889947147979388,0.169271614640105
"284161","GDPD1",1.07321672081512,3.08908727402733,3.91118315619722,0.000226099217945013,0.000895747225186374,-0.053683921090764
"51181","DCXR",-0.870483369477227,5.59426331053286,-3.91084361455366,0.0002263552133336,0.000896509230762212,-0.366802348496849
"143162","FRMPD2",-1.83397209800915,0.0218467074060394,-3.91013019911902,0.000226893996073383,0.000898390509051878,0.24369247401347
"3739","KCNA4",1.09864127044542,2.95238694149569,3.90948233062916,0.00022738434392981,0.000900079005033007,-0.0357340484319115
"55092","TMEM51",-0.815136015314931,4.13855486238339,-3.90828429079268,0.000228293779301469,0.000903425003563331,-0.28561943160102
"80012","PHC3",-0.470580616257903,4.91297496817856,-3.90733245519425,0.000229018810088079,0.000906039584629353,-0.347259343270622
"9753","ZSCAN12",0.909351128758645,3.1514035913735,3.90684756736466,0.000229389007990971,0.000907249308774174,-0.0715378426720816
"29964","PRICKLE4",-0.883584265486952,3.11307450841563,-3.90651971395223,0.000229639640283477,0.000907985596224731,-0.109000801753698
"105375620",NA,-0.87544356194905,0.459948146437791,-3.90614432900161,0.000229926931761267,0.000908866378592669,0.224298216211107
"84443","FRMPD3",-1.65846602799242,1.04399919075253,-3.90593491790975,0.000230087349283968,0.00090924529385954,0.156503339243086
"57520","HECW2",1.15002828781143,5.61969674212572,3.90379944063477,0.000231729362585875,0.000915477234967593,-0.384941654743612
"23505","TMEM131",-0.686161161944542,6.50005776307351,-3.90367580057505,0.000231824775917139,0.000915597348294164,-0.399608256472002
"5527","PPP2R5C",0.564552507915939,6.13596989021081,3.90331321627898,0.000232104800723576,0.000916446317182745,-0.412167689867854
"29119","CTNNA3",1.68390198038104,5.95059026907553,3.90270682613979,0.000232573843573678,0.000918040922895652,-0.381673998273909
"55331","ACER3",0.428594078807814,5.54796217584633,3.90227134326152,0.000232911251155936,0.000919115175477783,-0.394508492294832
"6517","SLC2A4",1.63025017467434,5.92254298815774,3.90189912960809,0.000233200011003735,0.00091999690615591,-0.364820165864081
"1606","DGKA",-1.77901402953045,4.27672566745726,-3.90093112167029,0.000233952593237932,0.000922707455380294,-0.280138438195336
"23108","RAP1GAP2",1.54595651993764,2.62739814144152,3.8993682520711,0.000235172578967154,0.000927259407103414,0.0313025834438481
"51075","TMX2",0.508143107157044,7.208313541519,3.89679271593655,0.000237196400126671,0.000934977357790103,-0.41576788633138
"29087","THYN1",0.623864855317388,4.20312690248658,3.89651214440008,0.000237417876968557,0.000935588522446882,-0.25240270948332
"55711","FAR2",0.543741027512753,2.97529177594889,3.89626613333124,0.000237612235950594,0.000936092512203684,-0.100676945331477
"4641","MYO1C",0.577618425809661,7.74669698547229,3.89612255950053,0.000237725735848602,0.000936277758303052,-0.392619329935124
"643837","LINC01128",0.982856516295012,4.73099609615217,3.89454830972586,0.000238973652746698,0.000940929529014396,-0.330154755821958
"122616","CLBA1",-0.86456599194471,2.75164448823935,-3.89356783185651,0.000239754059663207,0.000943738450613919,-0.0969635073903028
"51043","ZBTB7B",0.490443139600301,4.78512759195131,3.89223038382523,0.000240822542160838,0.000947679431068244,-0.355922146607065
"578","BAK1",-1.07726914626346,5.95663924729073,-3.8910915682107,0.000241735940701003,0.000951008097439365,-0.437841022443596
"4597","MVD",0.570349580766545,5.3228039103326,3.8905053242634,0.000242207439594934,0.000952596922439278,-0.393266478843821
"55906","ZC4H2",0.752491925329472,4.76449704803782,3.89031519960668,0.000242360540836996,0.000952932958444513,-0.34274402431978
"1123","CHN1",1.25522177844667,3.97764138202032,3.89015008888723,0.00024249357454744,0.000953189925739924,-0.228745290350436
"11177","BAZ1A",-1.07863311489646,5.84159534028667,-3.88997507994034,0.000242634660043719,0.000953478390640554,-0.44213903232563
"26000","TBC1D10B",-0.453349626579154,6.10392212899944,-3.88953745597405,0.000242987800723678,0.000954599772773301,-0.454729286641963
"8890","EIF2B4",0.360155368847161,5.4585675398748,3.88893831188884,0.000243472080468016,0.000956235577610579,-0.427014711836683
"144577","KICS2",-0.75164620912984,1.29827838852206,-3.88795350038086,0.00024427010384795,0.000959102353664491,0.0534987901357225
"134145","ATPSCKMT",0.523125008278703,3.39510758529529,3.88708046442362,0.000244979651451206,0.000961092112800474,-0.194681551179636
