"sigVEP24.ENTREZID","sigVEP24.SYMBOL","sigVEP24.logFC","sigVEP24.AveExpr","sigVEP24.t","sigVEP24.P.Value","sigVEP24.adj.P.Val","sigVEP24.B"
"6339","SCNN1D",-2.25304580633268,2.02007188437526,-7.25166071494417,6.97714719919837e-10,1.95360121577554e-08,12.3396062130364
"51175","TUBE1",1.77839156277181,3.39325069037515,7.24973304967944,7.03166844926454e-10,1.96496068332226e-08,12.2911865952587
"104472848","IRAIN",-3.51636696243552,2.28421950776912,-7.24713119581357,7.10593297103919e-10,1.98178138542804e-08,12.3166045409381
"753","LDLRAD4",2.06899187702588,3.40494373922823,7.24049312417109,7.2989679806228e-10,2.02949338220916e-08,12.236845368883
"730101","LOC730101",-1.5024568766366,3.4094349170377,-7.24026037906281,7.30583033783046e-10,2.02949338220916e-08,12.2126744163407
"9368","SLC9A3R1",-2.184540761806,3.16954686300553,-7.23785470497905,7.37713855734272e-10,2.04436767828541e-08,12.2278240688893
"307","ANXA4",-1.75375990391107,5.3480591414863,-7.23747669635224,7.3884063351837e-10,2.04436767828541e-08,12.048805118986
"389941","C1QL3",-3.07892025991478,1.40867077367755,-7.23612097055463,7.42895959065637e-10,2.05152600734976e-08,12.306269718828
"5111","PCNA",-1.71024835859563,6.55974408061802,-7.23563968404484,7.44340947000659e-10,2.05152600734976e-08,12.0248920082868
"3832","KIF11",2.751322159759,3.26482004202746,7.22890667163603,7.64852309088904e-10,2.10394139086096e-08,12.2097775415057
"10513","APPBP2",-0.647372740614633,6.18620758165729,-7.21990083249518,7.93171943496806e-10,2.1775894058887e-08,11.9405906129017
"11270","NRM",1.64486764110713,2.77677970650027,7.21516013483616,8.08497365444291e-10,2.21534569940027e-08,12.189188708182
"8030","CCDC6",1.1055112123467,5.35751295011154,7.18530567516168,9.1203261460918e-10,2.49418783381664e-08,11.8468224383212
"93134","ZNF561",-1.96821328938482,5.977149808633,-7.18270767159393,9.21645071474868e-10,2.51559092764574e-08,11.8158159345224
"259266","ASPM",3.24917537635369,3.80662913859644,7.17943804139908,9.33886271974796e-10,2.54070700945992e-08,11.9906995514055
"84837","ARHGAP5-AS1",-1.77934626931705,3.01527608090175,-7.17928721108554,9.34454864314285e-10,2.54070700945992e-08,11.9928923437153
"6837","MED22",1.06083883354641,4.90793056563957,7.1771137420747,9.42686744098077e-10,2.55815030903224e-08,11.8584331940033
"27350","APOBEC3C",-1.6838550092241,5.80526923873696,-7.17621927647249,9.46095452847615e-10,2.56246314575112e-08,11.7879222681958
"8266","UBL4A",1.07777638496246,5.21966742176014,7.17230636821646,9.61152242917042e-10,2.59824725321375e-08,11.802960672528
"81930","KIF18A",2.9196579449538,2.01438490605582,7.17038833896487,9.68619847608096e-10,2.61341799496407e-08,12.0453181643677
"1051","CEBPB",-1.64382935394147,4.58075594966848,-7.16661638940653,9.83474701775869e-10,2.64842403438075e-08,11.8156227130497
"4288","MKI67",3.09116945124935,4.52579174743959,7.16355083751932,9.95714826339699e-10,2.67626862865808e-08,11.8725482314894
"164091","PAQR7",-1.60557515966448,5.03052823537324,-7.16105541208258,1.00579065973766e-09,2.6982010765229e-08,11.7566091444809
"80127","BBOF1",1.36662198908156,2.09168914028383,7.1603243932173,1.00876152553278e-09,2.70102610752921e-08,12.0089794452292
"26960","NBEA",1.10104475705662,4.66147699815642,7.15217314480329,1.04248715564858e-09,2.78603208731587e-08,11.7838763820539
"57526","PCDH19",-4.10678550420952,1.66895548576803,-7.15157276301755,1.04501524104654e-09,2.78749898767036e-08,11.9713228771302
"125206","SLC5A10",-2.25617389837134,1.66228526065813,-7.14761482832879,1.06183502420414e-09,2.82701029884519e-08,11.9550168635772
"10585","POMT1",1.09607933884477,5.62806631253144,7.14485971305223,1.07370240335976e-09,2.85026462562595e-08,11.6788349267624
"50484","RRM2B",-1.95205265664707,6.77032963668011,-7.14437165740375,1.07581840453379e-09,2.85026462562595e-08,11.6677576041906
"57050","UTP3",-0.770258639967571,6.09232866213997,-7.14418225015806,1.07664071345712e-09,2.85026462562595e-08,11.6432664970073
"285489","DOK7",3.16171669238629,3.8992021449617,7.14341785488321,1.07996570020537e-09,2.85370298718431e-08,11.8716909589153
"29070","CCDC113",2.39408117920425,1.88124055311648,7.1416761300949,1.08758020695107e-09,2.86844187915709e-08,11.9480477345312
"127829","ARL8A",-0.847679535526431,6.15721369791486,-7.13964694550125,1.09651899602003e-09,2.88661187662545e-08,11.6236827842271
"5427","POLE2",2.76939990449043,0.670132599625254,7.12476677061612,1.16434571007517e-09,3.05944869042887e-08,11.882261554
"115201","ATG4A",-0.671237585635319,5.88471685546283,-7.12238074774517,1.1756043615113e-09,3.0832796699302e-08,11.5573364460118
"80852","GRIP2",-3.72160680695103,1.52747154416958,-7.12038348363731,1.18511205631959e-09,3.10243832736154e-08,11.8475324630717
"146705","TEPSIN",-1.39737042190878,4.43938913469424,-7.11294893592276,1.22118210649032e-09,3.19093298475134e-08,11.6155178196445
"160777","CCDC60",-4.07871191332998,0.972455677414887,-7.11140990981333,1.22878465987514e-09,3.19897773381858e-08,11.8296111390789
"54821","ERCC6L",2.47129855348449,1.3423865616695,7.11140609272485,1.22880357426573e-09,3.19897773381858e-08,11.8312305585805
"6988","TCTA",-0.836591525086894,5.328047267242,-7.10955784840334,1.23799616316627e-09,3.21696272362247e-08,11.5311499813864
"93649","MYOCD",2.23558678547419,7.40039313302353,7.10877853598666,1.24189274446215e-09,3.22114501160313e-08,11.5347811549703
"3177","SLC29A2",1.5984921618386,4.77091670380005,7.10719912515571,1.24982738971489e-09,3.23576635234274e-08,11.6169339103504
"101752400","CAPN10-DT",-2.12811337098865,1.36745022394301,-7.1065864888204,1.25291874315893e-09,3.23781790433952e-08,11.8038969998826
"220972","MARCHF8",-1.15499577024997,5.550349986736,-7.10218448143486,1.27535657788341e-09,3.28976594192491e-08,11.4886617791594
"5151","PDE8A",-1.48490938840147,4.04434253577443,-7.09752708146948,1.29953258128424e-09,3.34599942866676e-08,11.5754542149134
"283638","CEP170B",-1.59605959380647,6.16894284067036,-7.0889184478579,1.34542833493328e-09,3.45784902722634e-08,11.4326663049116
"5836","PYGL",-1.14413716588096,6.46860733448031,-7.08196571388245,1.38367299346002e-09,3.54966310380527e-08,11.3977152766631
"1742","DLG4",1.34804698918356,3.83874145539023,7.08036566289193,1.39262666454385e-09,3.56613708062464e-08,11.5731631431692
"79048","SECISBP2",-0.808527579096369,4.42715593691353,-7.07977320512235,1.39595661490358e-09,3.56817658154301e-08,11.4908047388218
"126669","SHE",-4.47459358873767,0.285840536506698,-7.0775201038453,1.40869299731186e-09,3.59420872719931e-08,11.7006905819732
"9344","TAOK2",0.743217692570813,6.7560342074905,7.07011903687528,1.45135095107576e-09,3.69635204248661e-08,11.3472427097492
"80313","LRRC27",1.12122043726499,2.53458366730629,7.06080706950634,1.50685713784178e-09,3.8307898789465e-08,11.5930766681365
"80178","TEDC2",1.59364998210962,1.95483934863975,7.0593789118111,1.51555520937886e-09,3.84596028268321e-08,11.6154331825812
"337873","H2BC20P",-2.07990489970286,0.601013448102874,-7.05810095863327,1.52338090168947e-09,3.85886629845226e-08,11.6254862163794
"84838","ZNF496",1.16484255452617,5.0922039697426,7.05356352464921,1.55149327494372e-09,3.92302177456146e-08,11.3470373924591
"9107","MTMR6",1.06951423618373,5.6088606285129,7.05214871716942,1.56036426565151e-09,3.93838177731825e-08,11.3060430222143
"7412","VCAM1",4.99748456532347,5.24992895958028,7.0504181809,1.57128369136266e-09,3.95884785494664e-08,11.4670671883344
"100268168","RPL26L1-AS1",-1.69333347636531,1.00578910258811,-7.04904284106772,1.58001618571462e-09,3.97374070707228e-08,11.5884722139686
"374659","HDDC3",1.47699255843651,2.43743188121834,7.04592891908828,1.59996671980104e-09,4.01674354397109e-08,11.5463704891571
"10059","DNM1L",0.653779859876443,6.60715861180717,7.04136323755673,1.62967343653838e-09,4.08042850401416e-08,11.2297981678809
"440465","BAIAP2-DT",1.39398403581448,4.13701843555584,7.04114175711675,1.63112840653221e-09,4.08042850401416e-08,11.3971446592295
"285671","RNF180",1.3629639250028,2.10422413793506,7.03954432956784,1.64166080005627e-09,4.09949480638164e-08,11.5324877062811
"55288","RHOT1",1.0233831442209,5.46682537759409,7.03895608000792,1.645556390344e-09,4.10194977019556e-08,11.2592881599956
"89839","ARHGAP11B",2.52184081199653,0.112456117443171,7.03666097418058,1.66084368658969e-09,4.13022992414922e-08,11.5356829370505
"388499","LYPLA2P2",-1.41324123618092,2.03558378332775,-7.03637378835064,1.66276652015948e-09,4.13022992414922e-08,11.5106211485506
"6305","SBF1",-0.827871078127524,7.73304226136511,-7.03546826298553,1.66884394738239e-09,4.13802784417844e-08,11.2505446141632
"11342","RNF13",-1.03956219011274,5.30224834222062,-7.03306722091166,1.68506593923263e-09,4.16845543554347e-08,11.2221189177941
"8646","CHRD",-3.99284919867403,1.65879761180058,-7.03277739851492,1.68703464801177e-09,4.16845543554347e-08,11.5097761592787
"257236","CCDC96",-1.42376406870468,2.2590611856208,-7.03068087589721,1.70134437966086e-09,4.19645083067312e-08,11.4778443111952
"286205","SCAI",1.14100889376258,3.95660782231793,7.02728948419644,1.72474879741349e-09,4.24064132227617e-08,11.3431299907675
"375061","FAM89A",-2.11519642378755,1.86746256768504,-7.02721272509038,1.72528221930151e-09,4.24064132227617e-08,11.475053824771
"28966","SNX24",1.13524475023245,4.39886473377159,7.02604791783204,1.73339702379205e-09,4.25316440471904e-08,11.3156546481811
"1662","DDX10",1.2575757515686,4.18670296145404,7.02495267789047,1.74106187989514e-09,4.26454182894664e-08,11.3057109188415
"57576","KIF17",-3.08729262319271,1.29136511402639,-7.02451859381353,1.7441090862036e-09,4.2645889531409e-08,11.4876020184411
"11140","CDC37",-0.679345786358605,7.13332911197187,-7.02353715493611,1.75101825495684e-09,4.26744011321574e-08,11.1763259389708
"64924","SLC30A5",0.951344455654579,6.68139234769134,7.02349223703294,1.75133512172586e-09,4.26744011321574e-08,11.162481089173
"140883","ZNF280B",2.2042766291206,1.90304893158465,7.02211974893062,1.76104474288158e-09,4.28368811031851e-08,11.4812266226937
"23404","EXOSC2",1.07510463846104,3.44846661646691,7.02157359466525,1.76492340127128e-09,4.28572089370772e-08,11.3796129404069
"138151","NACC2",-1.27948411933025,6.68231291507993,-7.02006901007169,1.77565270396549e-09,4.30435330166092e-08,11.1593503198269
"85456","TNKS1BP1",1.20442523412145,6.32161131928783,7.01895716948377,1.78362307286779e-09,4.31132477112476e-08,11.1522100177988
"51478","HSD17B7",-1.3125664054681,3.01989426081763,-7.01846638436335,1.78715266343373e-09,4.31132477112476e-08,11.3732722449326
"6432","SRSF7",1.31087229571945,6.2941773759374,7.01813233493027,1.78955903568695e-09,4.31132477112476e-08,11.1497417742333
"79663","HSPBAP1",-1.24829381129679,1.95866773348812,-7.01796395455428,1.79077321152229e-09,4.31132477112476e-08,11.4278772753568
"9792","SERTAD2",-0.996531546562422,5.89570801251783,-7.01527728916859,1.81025796965001e-09,4.35079748200525e-08,11.1319424248177
"10228","STX6",-1.12493821391083,5.0154122317824,-7.01330968506398,1.82466173331572e-09,4.37794477887881e-08,11.1684458395842
"146712","B3GNTL1",1.26091402380597,1.76947191470751,7.00494504797094,1.88718073807967e-09,4.52024719644797e-08,11.4082823457629
"387521","PEDS1",1.10196403634544,4.48725604139942,7.00093127660144,1.91793406789046e-09,4.58610923805928e-08,11.198007367131
"2982","GUCY1A1",1.60283950304417,8.17381751796993,6.98817899817846,2.01899486820177e-09,4.81958029216164e-08,11.0799126124367
"91614","DEPDC7",-2.89624650685069,1.01220820944996,-6.9866515853745,2.03145001782301e-09,4.84110694602695e-08,11.3443271731245
"105377021",NA,-2.05891670590902,1.43591485101265,-6.98073342891234,2.08043649962363e-09,4.94947088863161e-08,11.3082661264408
"10428","CFDP1",1.02695769801431,5.00708020278234,6.9797477942697,2.08870851253456e-09,4.96077077412087e-08,11.0614818332706
"6284","S100A13",-1.44751532574974,5.53472703003236,-6.9766568671994,2.11486251966816e-09,5.01149501573029e-08,10.9968174340784
"9648","GCC2",-0.653640598784556,5.60978684938404,-6.97638455460912,2.11718228795763e-09,5.01149501573029e-08,10.981269496587
"10741","RBBP9",1.37195648829199,4.0548060167121,6.97568852282307,2.12312315334059e-09,5.01712525027666e-08,11.1425956429333
"221150","SKA3",3.36934639591219,0.986709999629801,6.97169681865691,2.15751594001883e-09,5.07657484469111e-08,11.29093606108
"5892","RAD51D",1.30268539848028,2.3351263761473,6.97168594613524,2.15761037252959e-09,5.07657484469111e-08,11.2570151960638
"23479","ISCU",-1.11480680186034,6.92511876111296,-6.97151516239974,2.15909424309144e-09,5.07657484469111e-08,10.9653879281669
"84303","CHCHD6",1.52699691992716,4.16533679509139,6.97017623892455,2.17076290149559e-09,5.09521480827224e-08,11.1282971565261
"285605","DTWD2",1.65583171397693,3.70874187752094,6.96977665891708,2.17425738410368e-09,5.09521480827224e-08,11.1544471915912
"5983","RFC3",1.90255394540009,3.08838294435811,6.96639709149078,2.20403812483595e-09,5.15642407810457e-08,11.1858710585771
"80237","ELL3",-1.71019483740607,3.19716979081666,-6.96282829890931,2.23592767662858e-09,5.22235578733614e-08,11.118338619495
"10612","TRIM3",-1.59269217807267,4.43776197525992,-6.96190212946819,2.24427849850956e-09,5.23318184983587e-08,11.0121628778003
"23376","UFL1",1.00271661068685,5.75159253892582,6.96123507840411,2.25031222177357e-09,5.23857807131552e-08,10.9346624716805
"134492","NUDCD2",1.46757485369963,3.46226589669439,6.95586134345294,2.29951299790976e-09,5.3418900496843e-08,11.114580931206
"79980","DSN1",1.96514507707027,2.7243908257984,6.95556284074318,2.30227723669296e-09,5.3418900496843e-08,11.1723337281295
"2058","EPRS1",1.10760064179874,7.90736779093374,6.95326738373528,2.3236448939579e-09,5.3826010997538e-08,10.9193868053559
"23516","SLC39A14",1.44926197175226,6.98239818283392,6.94215316716468,2.42993132720862e-09,5.6195653222342e-08,10.8488528436562
"84709","MGARP",-2.87100985988686,0.886563101475088,-6.93544063739687,2.49645610436232e-09,5.76394881538344e-08,11.141470933741
"5501","PPP1CC",0.904042128299166,6.98081865236953,6.93333586781394,2.51768687795143e-09,5.80345368069853e-08,10.8080654273004
"1943","EFNA2",1.77871610001272,1.55372155501145,6.92744350395355,2.57808463681292e-09,5.93296470994659e-08,11.1149923058867
"151056","PLB1",-1.79742612756315,0.0613364068578928,-6.9267675669152,2.58510475903526e-09,5.93941524082424e-08,11.1146248551384
"51426","POLK",0.800707798331655,4.30896703118699,6.92605008888005,2.5925771543793e-09,5.9417753885015e-08,10.8958553288924
"1780","DYNC1I1",1.65969639016264,3.29472048093587,6.92572366446714,2.59598392045496e-09,5.9417753885015e-08,11.0172201355406
"2068","ERCC2",1.1168468814471,4.61377845413691,6.92545526531499,2.59878844029887e-09,5.9417753885015e-08,10.8906354023949
"121551","BTBD11",-2.04446827871254,2.67123935597171,-6.9223142728661,2.63183409883053e-09,5.99050609992407e-08,11.0061742213374
"100507283","MSANTD2-AS1",-2.6266101315467,0.162336951987244,-6.92227562309057,2.6322433207605e-09,5.99050609992407e-08,11.0984266833965
"84221","SPATC1L",1.85100675884693,3.5095382281456,6.92221717290455,2.63286230889875e-09,5.99050609992407e-08,11.0072198758186
"126789","PUSL1",1.15787949923052,3.10983679565374,6.92159001554524,2.63951304537171e-09,5.99595189209921e-08,11.0150476789571
"93145","OLFM2",-2.18685159317805,4.61142840644587,-6.91824776885626,2.6752394468213e-09,6.06732244267814e-08,10.8307090592469
"56910","STARD7",0.960225599761661,7.77435739987132,6.91369241286383,2.72471019376345e-09,6.16958494677885e-08,10.7551672535811
"83479","DDX59",-0.824284434789089,3.94998265106216,-6.90670064207086,2.80241876670419e-09,6.33535568383014e-08,10.8459667953308
"51513","ETV7",-5.23449736586915,-0.129732144130432,-6.90123757883931,2.86467006812432e-09,6.46570724991394e-08,11.0170566327708
"374879","ZNF699",-1.74308229699918,0.872778431048255,-6.89984316384865,2.88077881444387e-09,6.48934618766243e-08,11.012126530327
"29104","N6AMT1",1.68913628181401,2.35743154336102,6.8995343395377,2.88435864347961e-09,6.48934618766243e-08,10.9834338299092
"64793","CEP85",1.23548315031725,4.04626586103089,6.89456784499127,2.94254171909971e-09,6.59723474504007e-08,10.8171710892898
"8428","STK24",-0.829777958799919,6.52260696799637,-6.89456306819823,2.94259823883397e-09,6.59723474504007e-08,10.6490622385722
"5036","PA2G4",-0.735740365942689,7.22608701313024,-6.89424491307072,2.94636513393226e-09,6.59723474504007e-08,10.6645343021383
"7272","TTK",3.09603307779377,2.69594276144726,6.89346858730843,2.95557685348726e-09,6.60735625468485e-08,10.9310303131663
"125476","INO80C",-0.745043747874615,4.37277793447653,-6.89281599965848,2.96334251296292e-09,6.61421805904434e-08,10.7403556523693
"51520","LARS1",0.62792751050443,7.12940513656191,6.89128888146473,2.98159443113707e-09,6.64442657723648e-08,10.6418961202224
"57103","TIGAR",-1.63857189609033,6.41876386443226,-6.89025451962195,2.99402055859608e-09,6.66157749561884e-08,10.6441647226538
"440689","H2BC18",-1.4650976421516,3.02519370840766,-6.88703532029748,3.03302492377556e-09,6.73771656568691e-08,10.8553558347871
"7298","TYMS",-1.24440609609217,5.05410938240465,-6.88497593997658,3.05824176718791e-09,6.78173168472397e-08,10.6474193312126
"26086","GPSM1",0.979103242137055,5.52488496272926,6.88463237064559,3.06246900843826e-09,6.78173168472397e-08,10.6449373060885
"23673","STX12",-1.1094275083324,5.73124635128426,-6.87524110925359,3.18029934819438e-09,7.02550597948196e-08,10.5832187274992
"1435","CSF1",-2.08057248652937,5.91268138145394,-6.87506682027802,3.18252826960344e-09,7.02550597948196e-08,10.5976424832615
"9394","HS6ST1",-1.23093128674508,5.14416380744497,-6.87237684639665,3.21712740477663e-09,7.09077032376745e-08,10.5900999408425
"25998","IBTK",0.975646998370205,6.17458691296732,6.8707559712162,3.23815614424787e-09,7.12596736493547e-08,10.5602943141233
"1723","DHODH",1.31104639105831,2.36284156459646,6.86653557112532,3.29355486726262e-09,7.23657203596361e-08,10.8443982573441
"283687","ST20-AS1",-1.05457534657635,3.07577259853594,-6.86524199303803,3.31072317070707e-09,7.26296341685956e-08,10.7810897228742
"285613","RELL2",-2.13552606910156,1.22042667891984,-6.86462098150602,3.31899684260427e-09,7.26444649446189e-08,10.8706872929264
"64789","EXO5",-1.63735559724334,2.91403644005482,-6.86441728917449,3.32171509687124e-09,7.26444649446189e-08,10.7679493807491
"283849","EXOC3L1",-1.38561932891335,0.697231690137978,-6.86183011223541,3.35643426797811e-09,7.32899538452771e-08,10.8656148225182
"4175","MCM6",2.00818448237898,4.94235185141891,6.85972058104788,3.38501088804661e-09,7.37995253053381e-08,10.5887628461349
"55314","TMEM144",1.88248088360415,4.78280205689547,6.85791251886189,3.40969644412269e-09,7.42228202766986e-08,10.6255605599341
"8517","IKBKG",-0.727976924293734,3.77688227828151,-6.85723606464375,3.41897812207761e-09,7.42267532768573e-08,10.6598550685512
"56894","AGPAT3",1.21300768852764,6.26776297646086,6.85713131126223,3.42041769928148e-09,7.42267532768573e-08,10.5090123050694
"57646","USP28",1.30261450663897,6.51076664762668,6.84774194222144,3.55193402259318e-09,7.69622134987727e-08,10.4692768536738
"7879","RAB7A",-0.798101922749676,8.0494080966844,-6.84329880085168,3.61591242120757e-09,7.82281267899959e-08,10.5012317972069
"1936","EEF1D",-0.677400543419624,7.39432753686263,-6.84047148900611,3.65722006839951e-09,7.90004408640165e-08,10.4595353588371
"9787","DLGAP5",2.92173790690145,3.64444073900582,6.83823762850368,3.69018931364781e-09,7.95905456254453e-08,10.6585836393806
"9692","PRORP",0.890611208511487,5.30736985267835,6.8361745465514,3.72090089317592e-09,8.01302265741432e-08,10.4637088783789
"79596","OBI1",1.38221311485588,3.71554629234045,6.83521465114334,3.7352767819397e-09,8.03170048806698e-08,10.6169797427682
"5218","CDK14",1.02407630378031,5.54671773734128,6.83305219625166,3.76786579718423e-09,8.07975239107199e-08,10.4279066058557
"114","ADCY8",-3.1837189819263,1.5040815203995,-6.83297081308152,3.76909778538363e-09,8.07975239107199e-08,10.7323050953386
"79640","C22orf46",1.17436681115194,3.7378337036307,6.83197557189508,3.7841963534279e-09,8.09979049265632e-08,10.5956260400459
"55696","RBM22",-0.84401627787121,5.43745426801318,-6.83144621314516,3.7922516514218e-09,8.10471506200677e-08,10.4204875593604
"202915","TMEM184A",2.73346368381509,1.60736492783343,6.82941065960307,3.82338623368376e-09,8.15887450230335e-08,10.7401500066389
"57595","PDZD4",-2.25972733452564,2.53616161363595,-6.82584015149752,3.87861460306516e-09,8.26420696967771e-08,10.644308107387
"83540","NUF2",3.16487916760139,2.13597943887435,6.8243611610425,3.90172354517253e-09,8.3008873731435e-08,10.6977196617368
"10200","MPHOSPH6",1.7790385599483,2.83625984202333,6.8223386807781,3.9335464959162e-09,8.35596815210916e-08,10.6540902523393
"83860","TAF3",-1.53987277475008,4.68599139913373,-6.82080539014475,3.9578443592059e-09,8.39492167997831e-08,10.4251395369552
"51760","SYT17",-3.44714330735322,0.290175075944733,-6.81987246148496,3.97270143309123e-09,8.41376345618901e-08,10.7042588445538
"5393","EXOSC9",1.42518763269687,4.31823146803845,6.81803952797121,4.00205318912111e-09,8.45342891521183e-08,10.4936255567633
"5636","PRPSAP2",-0.881351357086576,5.0845250414009,-6.8178001692228,4.00590207659782e-09,8.45342891521183e-08,10.3857592793993
"6426","SRSF1",1.26761438047802,6.7991754773455,6.81758056175381,4.00943660562447e-09,8.45342891521183e-08,10.3497328284726
"8357","H3C10",-2.81231832556215,0.154531533477108,-6.81609177179248,4.03348034186185e-09,8.49141063300184e-08,10.6903297295457
"29950","SERTAD1",-1.57038648812942,5.166248330474,-6.81357289290616,4.07448723484428e-09,8.56493704709654e-08,10.3985998607115
"10112","KIF20A",2.79615032452132,3.71572739271139,6.80878067134137,4.15365330436035e-09,8.70837048552794e-08,10.5362478695871
"54149","C21orf91",-1.36962417152933,5.36292085643888,-6.80863740200883,4.15604350167295e-09,8.70837048552794e-08,10.338948856598
"8351","H3C4",-2.54308133676023,0.400292606620585,-6.80832438091877,4.16127047483691e-09,8.70837048552794e-08,10.6601593470383
"90141","EFCAB11",1.57946015275672,1.30669203227695,6.80416351560534,4.23137551009226e-09,8.84194253473878e-08,10.6393465243982
"10494","STK25",-0.580964533876903,6.95535126159915,-6.80091206800341,4.28697551321808e-09,8.94485379676495e-08,10.2836948501102
"11057","ABHD2",1.1677062384621,6.65205071311945,6.79665112536311,4.3609405840517e-09,9.08572295647695e-08,10.264265436985
"90423","ATP6V1E2",-1.12572913390868,1.66034098482892,-6.79612433540847,4.37017286029981e-09,9.09150879829579e-08,10.5789370792687
"7705","ZNF146",0.777080507345461,5.91720527532027,6.79407418155886,4.40628850894197e-09,9.15312202948949e-08,10.2568438301071
"374987","NEXN-AS1",-2.01984268668286,0.5387929143412,-6.79346017757817,4.41716255599737e-09,9.16219697182135e-08,10.603090370473
"151176","ERFE",-2.37440079359195,0.171885574988681,-6.79087829969083,4.46318090737764e-09,9.24403527933922e-08,10.5931179818472
"56605","ERO1B",-1.92046204009546,4.47093593344253,-6.78906992692581,4.49569654145085e-09,9.29770779585812e-08,10.3281759207555
"80271","ITPKC",-1.52750363514644,5.22403972930957,-6.78684182071328,4.53608370522785e-09,9.36747843173446e-08,10.2678725134466
"60491","NIF3L1",1.18598466412722,3.72836913881584,6.78379781888372,4.5918444164347e-09,9.46874623148849e-08,10.4054490355144
"84864","RIOX2",1.01406781417431,3.53292394126655,6.78208693774009,4.62348373056845e-09,9.52005041832251e-08,10.4287185024182
"80705","TSGA10",-2.14499164203905,1.27261384645607,-6.77245931242127,4.8056169922317e-09,9.88062915599873e-08,10.500578948606
"145508","CEP128",2.27780773110729,0.846959688091847,6.77125235867454,4.82894798273751e-09,9.9141258584366e-08,10.5167930810262
"105378828","CLCA4-AS1",-2.56436180903942,1.51997198905118,-6.77000444278775,4.85318935754104e-09,9.94939139906958e-08,10.486109697142
"4162","MCAM",1.72260093502969,6.91469182634103,6.76785531235336,4.89522155359426e-09,1.00209738896543e-07,10.1619668619645
"6786","STIM1",-1.28085698538713,5.79562158285129,-6.75965604371407,5.05893620018787e-09,1.03410823575393e-07,10.1235460754573
"51209","RAB9B",2.2966574505232,5.30639357919287,6.75928662149239,5.06643940764307e-09,1.03414105242384e-07,10.201832574139
"23645","PPP1R15A",-1.21080718283975,7.03530882824924,-6.75583566565514,5.13706782914926e-09,1.0470399899528e-07,10.1154513010641
"155054","ZNF425",-1.85833702951746,3.62181706175673,-6.7551908063394,5.15037400428277e-09,1.04823507913755e-07,10.3006274756261
"10202","DHRS2",-4.99112592876742,0.459188006104998,-6.75409084282765,5.17315011864123e-09,1.05135131704103e-07,10.4451868561841
"7421","VDR",-4.07086411142941,0.188126333040278,-6.75039214945517,5.2504740331649e-09,1.06552847670165e-07,10.4360410816185
"5590","PRKCZ",1.29507779437887,4.8758633248718,6.74872340772376,5.28573587040042e-09,1.07114106472978e-07,10.1719768500007
"4814","NINJ1",-1.79601954604622,4.30517294407652,-6.74806730660718,5.29966427574576e-09,1.07242056982189e-07,10.1889453424871
"90102","PHLDB2",1.66593152456994,7.13586026005795,6.74735850539988,5.31475250739759e-09,1.07393076490944e-07,10.0830590478612
"84645","C22orf23",-2.15016884881614,4.17028159078059,-6.74662401184043,5.33043276123735e-09,1.07555608895798e-07,10.1803184968002
"646450","ARIH2OS",-2.03646129199675,0.470935714436804,-6.74580795400482,5.34790828577978e-09,1.07610646705845e-07,10.4182779139513
"55312","RFK",-1.07070990554505,5.71990586703322,-6.74578308751636,5.34844168518118e-09,1.07610646705845e-07,10.0685626009786
"10193","RNF41",1.24890845917489,5.70144584530756,6.74487776222033,5.36789749450022e-09,1.07772919387658e-07,10.0919854683279
"440093","H3-5",-1.49171758176961,4.4686597935835,-6.74469604122252,5.37181123332403e-09,1.07772919387658e-07,10.1738186710586
"57414","RHBDD2",-1.04756191485392,7.01879594374555,-6.74332535543267,5.40142344537078e-09,1.08212870276817e-07,10.059820843753
"79616","CCNJL",1.8040640044209,4.09907424297271,6.74066916903438,5.45927079877949e-09,1.09216434559674e-07,10.2132273939593
"440081","DDX12P",1.9320198941661,1.15767443818392,6.73829913455048,5.51140656023788e-09,1.09867178119781e-07,10.3874657548696
"25940","FAM98A",1.10518631154899,5.95760856686179,6.73813129214415,5.51511747327628e-09,1.09867178119781e-07,10.046496258615
"7536","SF1",0.943539977507652,6.81082147421035,6.73812750258235,5.51520128732501e-09,1.09867178119781e-07,10.0297149444853
"8518","ELP1",0.95836008540091,5.78375440622343,6.73556511911488,5.57216494997705e-09,1.10703708445092e-07,10.0339485599679
"4832","NME3",1.93547614570869,4.20368256698508,6.73553157167535,5.57291460434322e-09,1.10703708445092e-07,10.1920068756636
"6890","TAP1",-2.91674782131836,5.63284221062443,-6.73375939041592,5.6126589772109e-09,1.11336181739491e-07,10.0681234089512
"9194","SLC16A7",1.86610836946545,5.54457448893271,6.72925873278264,5.71486686134235e-09,1.13204198136632e-07,10.0540171549937
"730202","PAPOLA-DT",-2.52739767955208,-0.0436926051255398,-6.72710812899269,5.76435804458281e-09,1.14024183567281e-07,10.3477272129922
"647033","PA2G4P4",-0.660185304231996,4.74009588826731,-6.72459588509342,5.82271194687058e-09,1.15016935567637e-07,10.0508796210742
"3274","HRH2",2.05642499673977,4.30630786627411,6.72164691779663,5.89196044951604e-09,1.16221808082611e-07,10.1245079991188
"168544","ZNF467",2.15217625768218,2.68013736594447,6.71992930697457,5.93267095212674e-09,1.1686117159406e-07,10.2577764595568
