"sigVDA24.ENTREZID","sigVDA24.SYMBOL","sigVDA24.logFC","sigVDA24.AveExpr","sigVDA24.t","sigVDA24.P.Value","sigVDA24.adj.P.Val","sigVDA24.B"
"643246","MAP1LC3B2",-1.19935880856921,5.03290650580941,-5.88429572982368,1.63042724927473e-07,1.44420989803681e-06,6.68534173266537
"7029","TFDP2",0.798202632911607,5.89090789872144,5.88148649209357,1.64843326999634e-07,1.45924162002693e-06,6.62688771292718
"8412","BCAR3",-1.86297394582316,2.28298137359524,-5.88074633165045,1.65321003947955e-07,1.46255089171043e-06,6.94929294469653
"1129","CHRM2",2.30604406424668,5.9236261627338,5.88046246658276,1.65504564884222e-07,1.46325567597576e-06,6.65485809457903
"286336","FAM78A",1.80521875033455,6.77201320763092,5.87972925241915,1.65979630337081e-07,1.46653520305361e-06,6.62739768541623
"7050","TGIF1",-1.43702938530239,4.9131167847002,-5.87852192571183,1.66764824951891e-07,1.47244857003405e-06,6.66952484540913
"51131","PHF11",-1.21897767417008,2.93988111443857,-5.87837904861574,1.66857989049585e-07,1.47244857003405e-06,6.86588013901359
"101928370","S1PR1-DT",-1.19809799504796,3.10259883004177,-5.87637999667744,1.6816689889279e-07,1.48306988353541e-06,6.8559923916992
"8517","IKBKG",-0.633747413123363,3.77688227828151,-5.87505572929436,1.69039571240139e-07,1.48983311723787e-06,6.78001329728579
"124045","SPATA33",1.17643746192247,1.42634989379058,5.87451789868873,1.6939527142446e-07,1.49200977888201e-06,7.03878495084789
"7473","WNT3",-1.64563536606539,2.6260356070237,-5.87436215437531,1.69498412823858e-07,1.49200977888201e-06,6.88418554667408
"440416","CCDC144NL-AS1",-1.30101463325578,3.09277291448556,-5.87357536540638,1.70020412893591e-07,1.49566989081408e-06,6.84055996175433
"440145","MZT1",1.59390504508147,3.6174543497934,5.87215453958471,1.70967100907185e-07,1.50305908188314e-06,6.85618734583824
"51692","CPSF3",-0.592920997066146,5.9264219132009,-5.87167819114033,1.71285654837297e-07,1.50492025123424e-06,6.57196011900688
"29890","RBM15B",-0.693350515308765,6.44239948382729,-5.87040778253942,1.72138103685117e-07,1.51146699021271e-06,6.56468317069178
"113802","HENMT1",-1.65548061444727,1.38051033517094,-5.86814940722939,1.73663855842792e-07,1.52391386024292e-06,6.98608197090126
"3742","KCNA6",2.24598447438229,1.95000917904384,5.8679353540907,1.73809161764391e-07,1.52423924924637e-06,7.02068832078049
"84206","MEX3B",-1.28124576568529,4.41456774013754,-5.86481100419691,1.75943807392917e-07,1.54199911843301e-06,6.6714006247749
"1969","EPHA2",-1.66950035607406,8.29855627898688,-5.86382631010759,1.76621938051308e-07,1.54659452733201e-06,6.62492501298323
"4891","SLC11A2",0.884977722169486,5.12795627794883,5.86373091235284,1.76687772967708e-07,1.54659452733201e-06,6.61585351200678
"55835","CENPJ",1.40186923298592,2.47045095506647,5.86094300908903,1.78622489141796e-07,1.56255847023171e-06,6.90102567388175
"54664","TMEM106B",1.1704389726811,6.6137151749481,5.85887331416159,1.80072330691585e-07,1.57426362846697e-06,6.5320969381277
"26610","ELP4",1.17988983883735,3.08618112846462,5.85829720769955,1.80477965805167e-07,1.57634433763491e-06,6.83042130708248
"283130","SLC25A45",-1.91933747115668,3.36028918036885,-5.85821746754398,1.80534181809508e-07,1.57634433763491e-06,6.74568386010681
"387521","PEDS1",0.905840517761951,4.48725604139942,5.85641902194213,1.81806678353453e-07,1.58647165918837e-06,6.64528691189606
"8744","TNFSF9",-3.43259468870596,1.02625676000927,-5.85608405073934,1.82044666600096e-07,1.58756475813978e-06,6.99794024002453
"4174","MCM5",2.21193471029965,4.57929812294448,5.85558295501459,1.82401257337855e-07,1.58969016605591e-06,6.66609389028317
"729375","FAM86HP",-1.57343225422973,0.495848778175022,-5.85308853942751,1.84186643872554e-07,1.60353046475848e-06,6.99992442335031
"332","BIRC5",2.44029735512085,3.80873752808926,5.85304632877008,1.84217004542688e-07,1.60353046475848e-06,6.76768754281238
"9674","KIAA0040",-2.12180112312807,3.98851802305521,-5.85227546686966,1.84772330360821e-07,1.60737090846312e-06,6.6784102465924
"65981","CAPRIN2",-0.725703982090343,5.21290883157854,-5.85153745259009,1.85305544218232e-07,1.61101437331455e-06,6.52574831561504
"90407","TMEM41A",-1.2326841632234,5.7825252646971,-5.85075452179372,1.85872873920049e-07,1.61494975711904e-06,6.50666977315302
"10497","UNC13B",-1.05573299824435,6.3638609634446,-5.84925806726813,1.86962023430527e-07,1.62341130579257e-06,6.48742936022024
"105371414","LOC105371414",-1.35852776285209,3.77390782090899,-5.84265312801891,1.91845132330622e-07,1.66478548597934e-06,6.66570300438538
"84552","PARD6G",-1.54409512096324,4.2864474209532,-5.84174829907144,1.92523832501369e-07,1.66964634048601e-06,6.57485402823497
"79731","NARS2",0.997500743932004,4.26455621578309,5.83897211712759,1.94621064618777e-07,1.68679573790207e-06,6.62500804922178
"51274","KLF3",-1.0541624080194,4.83245590903415,-5.83778280546563,1.95526413486122e-07,1.69327044858104e-06,6.5069930186414
"9488","PIGB",1.44198860440938,2.43917060547185,5.83767515766232,1.95608564317052e-07,1.69327044858104e-06,6.83911842145486
"84824","FCRLA",-2.95167289789788,0.574681088827137,-5.83338423350702,1.98911106192569e-07,1.72080099485021e-06,6.91130585277574
"3017","H2BC5",-1.47862796183455,3.88394429368701,-5.83150327551287,2.0037612669759e-07,1.73241090755608e-06,6.58824449872353
"388796","SNHG17",1.11267561019811,2.61311858267882,5.83073597175373,2.0097681575606e-07,1.73653832706033e-06,6.79527348531525
"8831","SYNGAP1",0.931542187779462,4.68133968238215,5.82969258483256,2.01796496493784e-07,1.74255172079611e-06,6.52470773865788
"4043","LRPAP1",-1.03002011493062,9.62062156860904,-5.82910564386448,2.02259047073007e-07,1.74547574692171e-06,6.57233073771232
"55644","OSGEP",0.715697549274616,3.81845628944656,5.82852058208464,2.0272116012787e-07,1.74839241839616e-06,6.62815096353969
"119032","BORCS7",-1.01694588772802,3.84887210288163,-5.82792451930998,2.0319303606211e-07,1.75138966946068e-06,6.58107032314916
"571","BACH1",-0.835239848117248,5.93072672173359,-5.82731576500716,2.03676080411289e-07,1.75447945964073e-06,6.40560063416944
"7375","USP4",0.76441062079569,5.20665595090454,5.825852181247,2.04842080777533e-07,1.76344490566674e-06,6.46234201165101
"2040","STOM",-1.1453651695303,5.78836237724308,-5.82240639631826,2.0761337916752e-07,1.78621064886704e-06,6.39078372873048
"26353","HSPB8",-1.0744974170073,8.47585224669014,-5.82160425184389,2.08263811037827e-07,1.79071276841072e-06,6.47072650221179
"9550","ATP6V1G1",-0.728167490588826,7.15836967694629,-5.82107712359128,2.08692338265876e-07,1.79330255774045e-06,6.39208840131289
"653190","ABCC6P1",2.42469581879168,0.251735340737324,5.82060682137541,2.09075404848117e-07,1.79549878163468e-06,6.89617590526017
"23376","UFL1",0.838563965343742,5.75159253892582,5.82034766152959,2.09286790577384e-07,1.79621886562576e-06,6.39690781093064
"432","ASGR1",2.23168807357144,0.562010980080862,5.81843355843109,2.10854601742719e-07,1.80857260106239e-06,6.88670861649875
"10360","NPM3",1.65507353440629,3.44037397890094,5.81748004821834,2.11639934545626e-07,1.8142037967989e-06,6.70475802282078
"782","CACNB1",1.89373566596751,3.46865240313406,5.8157522211123,2.13070388251865e-07,1.82524641150981e-06,6.67587360081532
"6867","TACC1",-0.880695681961869,6.13636978641071,-5.81561147694257,2.13187329376145e-07,1.82524641150981e-06,6.35675913806826
"65265","C8orf33",-0.480420934069675,6.07068076383444,-5.81470350688948,2.13943267758296e-07,1.83060570055154e-06,6.35435068101637
"9553","MRPL33",-0.835728112759599,5.64935166199988,-5.8125740528841,2.1572657595001e-07,1.84401404581149e-06,6.36290772509956
"130535","KCTD18",0.914747970360099,3.14771913396511,5.81251984536228,2.15772163270188e-07,1.84401404581149e-06,6.65146153311152
"55972","SLC25A40",1.84984300761804,3.6791990644991,5.81031143382839,2.17637509059221e-07,1.85882757889028e-06,6.60432285770968
"90580","TIMM29",-0.652772447435948,4.24922190827158,-5.80905319861989,2.18707404301086e-07,1.86683338313727e-06,6.47299149018725
"9665","MARF1",-0.710935884161104,5.23488956025882,-5.80723059517838,2.20266418056737e-07,1.8790019575476e-06,6.3483983514272
"126823","KLHDC9",1.67383197804673,2.14838388310166,5.80360977018137,2.23396258090443e-07,1.90454775965242e-06,6.74640862046489
"4909","NTF4",1.52412353011812,2.84848327428611,5.80192012264697,2.2487179606906e-07,1.9159675594898e-06,6.67264230540729
"10129","FRY",1.97469668752026,5.31176279173459,5.79798266884965,2.28347795249492e-07,1.94440770755371e-06,6.37931276930977
"7866","IFRD2",0.659751219129832,4.78556553638841,5.79479128239028,2.31204095250834e-07,1.96753986556662e-06,6.38540893944319
"5688","PSMA7",1.05375197072663,7.22215320175043,5.79148333433062,2.34201997850475e-07,1.99184839234667e-06,6.27723675551306
"100505678","STARD4-AS1",2.93413097203811,2.60848128633628,5.7880244959158,2.37377747195023e-07,2.01763922238666e-06,6.64256765766501
"1026","CDKN1A",-1.56697585748576,10.8157354157415,-5.78700128600986,2.38325345102326e-07,2.02447174934931e-06,6.47957245928047
"9742","IFT140",0.842789741560707,4.38994583164853,5.78470057030942,2.40469723551854e-07,2.04145604973135e-06,6.38853712066572
"1431","CS",0.947723861912002,8.10496061011928,5.7829056333083,2.42155926236699e-07,2.05453256934799e-06,6.27638225330472
"2177","FANCD2",2.08935451421447,2.32953410476766,5.78252396487326,2.42515977865734e-07,2.05634860461228e-06,6.62048518454964
"27315","PGAP2",1.33509078824462,3.626274970494,5.78122074151995,2.43749382657517e-07,2.06556336061882e-06,6.50505961067953
"6523","SLC5A1",3.06370374012054,6.14817429217351,5.78075427027047,2.4419236854283e-07,2.06807295162792e-06,6.33042141708835
"10904","BLCAP",-1.00665116159978,7.21420179278885,-5.78057536521693,2.44362477340783e-07,2.06826991037716e-06,6.24202565503146
"54892","NCAPG2",1.88297958236981,3.277509118281,5.77831037986683,2.46526255273067e-07,2.08533079835788e-06,6.50679092945496
"101927027","CHROMR",0.940673454203818,2.02364276343801,5.77717903149932,2.47614132562048e-07,2.09327577611277e-06,6.61673080556341
"29988","SLC2A8",-0.867404509418607,5.23141954055843,-5.77506501401425,2.49659653339998e-07,2.10930207416948e-06,6.2403962406281
"112840","WDR89",1.00061172532333,3.1128692433813,5.77486810313317,2.49851032255352e-07,2.10965344021845e-06,6.49235605703379
"5586","PKN2",1.12084992188869,6.6117679987449,5.77393189668568,2.50762922614745e-07,2.11608448298746e-06,6.20541341535501
"9910","RABGAP1L",1.63120364211882,4.74104168582122,5.7733937801734,2.5128855062561e-07,2.11925026767131e-06,6.34859680376508
"100128398","LOC100128398",-1.24830183299473,1.49133413094295,-5.77254194686922,2.52122841975668e-07,2.1250138278787e-06,6.61878258254695
"4254","KITLG",-1.47024746081176,6.61156990775658,-5.76347685357314,2.61172617816348e-07,2.19997317543388e-06,6.16812380228471
"136","ADORA2B",-1.55695042778128,2.30656084939834,-5.76325389713625,2.61399195789171e-07,2.20056561476072e-06,6.5045196048259
"9100","USP10",0.506304854778094,5.99230409644844,5.76293257140441,2.617260826801e-07,2.20200128343281e-06,6.15952522664966
"6596","HLTF",1.21342684747778,6.91244633381234,5.76112258134507,2.63574959484063e-07,2.21623267425286e-06,6.16035949114905
"57595","PDZD4",-1.93714571741913,2.53616161363595,-5.75933666720498,2.65411893270971e-07,2.23034672125797e-06,6.47957027710813
"386617","KCTD8",-1.78124997004573,0.650715094678383,-5.75832522377099,2.66457837299248e-07,2.23780094247025e-06,6.6126936830012
"7109","TRAPPC10",-0.811337391556521,5.12853002668364,-5.75800226159892,2.66792673036633e-07,2.23927771576159e-06,6.17852950996968
"10007","GNPDA1",-1.03978644178677,5.03163761131534,-5.75677647485705,2.6806731377651e-07,2.24863612104131e-06,6.18077294460022
"135932","TMEM139",1.73209370229071,1.57571035272443,5.75454486227045,2.7040333851454e-07,2.26688132121356e-06,6.59442170671789
"79017","GGCT",1.21336743209918,4.33508800209322,5.7523059798777,2.72767187284918e-07,2.28495099430431e-06,6.28882614844845
"114821","ZBED9",1.15774480072379,2.4336762277658,5.75219655537748,2.72883241438501e-07,2.28495099430431e-06,6.49000387508626
"50937","CDON",1.30595017840287,3.21350054651149,5.75164960392459,2.73464062716364e-07,2.28845386767514e-06,6.42202934717712
"11057","ABHD2",0.992099269055502,6.65205071311945,5.75116470931954,2.73980005822048e-07,2.29140997743332e-06,6.11624440221624
"4052","LTBP1",1.0869642779429,9.85609055339436,5.75080773253971,2.74360455000811e-07,2.29323005829758e-06,6.25445311766929
"79642","ARSJ",2.00137112498094,4.09799343482619,5.74991466246494,2.75314535674253e-07,2.29881792629789e-06,6.36140146926271
"125488","TTC39C",-1.69654410692388,2.42732036424799,-5.74987645388171,2.75355427553575e-07,2.29881792629789e-06,6.42950355833166
"83957","FRMD8P1",-2.19479786073432,0.322165153678414,-5.74957664274461,2.75676502086962e-07,2.30013498542226e-06,6.61239993649601
"9482","STX8",1.15550386086706,4.05262420449061,5.7489760257193,2.76320829834555e-07,2.30414598424504e-06,6.31543612142223
"55715","DOK4",0.824935347374101,6.68789113359742,5.74689211162459,2.78567964241238e-07,2.32084250721093e-06,6.09770283088868
"84894","LINGO1",-2.46286173917985,2.77875623215757,-5.7468138525577,2.78652703755586e-07,2.32084250721093e-06,6.40114714428093
"105369669","LOC105369669",-2.58692665283008,-0.0939499664655534,-5.74504581271959,2.80573953681967e-07,2.33546309908796e-06,6.59147039439079
"11132","CAPN10",-0.886712429761166,4.73710716330832,-5.74430424383279,2.81383674607217e-07,2.34081965337746e-06,6.16892608061553
"2954","GSTZ1",-0.882269843060546,4.37340739029862,-5.74346702673339,2.82300609379101e-07,2.34706126475517e-06,6.20189680410566
"5612","THAP12",0.813295098000116,4.63417739575607,5.74249638114586,2.83367373728121e-07,2.3545404670129e-06,6.20361715232469
"5213","PFKM",1.44440177765802,7.81108344644549,5.7403829249996,2.85703914271738e-07,2.37188011123925e-06,6.10248509021124
"79801","SHCBP1",2.03724898378996,3.30348912916456,5.74030447773072,2.85791007439151e-07,2.37188011123925e-06,6.3636618498103
"598","BCL2L1",-1.2990117882852,7.55418747869148,-5.73831983577986,2.8800313066649e-07,2.38883162091098e-06,6.10466807755371
"55521","TRIM36",-1.65907490353595,2.52599585273219,-5.7377563179831,2.88634317493693e-07,2.39265787379704e-06,6.39555701231955
"55869","HDAC8",0.965358607451805,3.6398724934704,5.73705209475772,2.89425027779551e-07,2.39780123014541e-06,6.31377979311971
"6457","SH3GL3",1.83391072910794,5.17651109125585,5.73670932654432,2.89810666081702e-07,2.39958460969706e-06,6.17492468371871
"269","AMHR2",2.23588918179471,2.42555790242319,5.73581483235168,2.90819427729575e-07,2.40652222100078e-06,6.4884617557034
"5064","PALM",0.811729633496269,5.64951803472076,5.73524421908477,2.91464745868936e-07,2.40979574181633e-06,6.0836867899591
"339416","ANKRD45",-2.9115337877415,2.07042215721724,-5.73509364889382,2.91635264557018e-07,2.40979574181633e-06,6.38157212965506
"6556","SLC11A1",-2.14336294817078,0.000351255797441406,-5.73501151135713,2.91728325745303e-07,2.40979574181633e-06,6.57034019968082
"2618","GART",0.721238845160427,5.79028994266147,5.73165365318249,2.95557975230023e-07,2.43999913431397e-06,6.05675658911211
"147808","ZNF784",2.1506053923498,3.10314028984077,5.73017829339428,2.97256295679871e-07,2.45258211385782e-06,6.39967888145902
"1958","EGR1",-2.59331405428357,5.07896300700582,-5.72838339009506,2.99335454932253e-07,2.46829071853972e-06,6.11572601164651
"60496","AASDHPPT",0.615279839265284,6.39734684852288,5.72491154878416,3.03397984416219e-07,2.50032604594384e-06,6.01127223919836
"84640","USP38",-0.617013922734973,5.81310202654893,-5.72385647468459,3.0464332327042e-07,2.50912079821087e-06,6.01354056310154
"147339","C18orf25",-0.654748046848797,5.45310369736736,-5.72352393583498,3.05036875565058e-07,2.51008456846685e-06,6.02664732734697
"84895","MIGA2",1.2264219393742,6.13814357528168,5.72345646786473,3.05116783670494e-07,2.51008456846685e-06,6.03057737614816
"84440","RAB11FIP4",-2.3413086409829,2.02079448298941,-5.72064223703058,3.08468405307869e-07,2.53617572700293e-06,6.37486687166241
"92126","DSEL",-2.17499948939741,4.96203278312559,-5.72016482869493,3.0904057444881e-07,2.53939757907646e-06,6.07563063541364
"119559","SFXN4",1.48122511243816,5.26217789816998,5.71956866357218,3.09756544767533e-07,2.54255156177509e-06,6.08955193199754
"54780","NSMCE4A",1.29768099136397,3.88546820539757,5.71954461178734,3.09785464357147e-07,2.54255156177509e-06,6.21556859282416
"57446","NDRG3",1.11337295455022,5.49257770927269,5.71806410556536,3.11570752975651e-07,2.55571490093714e-06,6.04738899988605
"4487","MSX1",-1.41050000141322,3.52507707132086,-5.71247269122317,3.18405389218009e-07,2.61025698588268e-06,6.20664173183131
"22858","CILK1",0.814741065450385,4.65702238420161,5.71215651855305,3.18796254870375e-07,2.61129828274501e-06,6.0812633215907
"112483","SAT2",1.09984901831382,5.12651494469075,5.71207005530242,3.18903226804986e-07,2.61129828274501e-06,6.05645783318762
"91875","TTC5",1.77628357352329,2.68120676989777,5.71152707844643,3.19575806252546e-07,2.61528509893135e-06,6.35425738321233
"79970","ZNF767P",-1.79459384011088,2.9249725356571,-5.7099559383555,3.21529863786454e-07,2.62974831682254e-06,6.22982819640675
"11142","PKIG",1.67039718208779,6.20787055932564,5.70572721476452,3.26848037210986e-07,2.6716934161808e-06,5.96983984090239
"79621","RNASEH2B",1.518564448902,3.45136768877799,5.70441007049189,3.28522197070891e-07,2.68382054730071e-06,6.22628325964504
"5828","PEX2",1.00288690512539,4.59433527390282,5.7042211243732,3.2876305124165e-07,2.68423119634052e-06,6.06686849445356
"144811","LACC1",-2.40653212957046,6.05985476657301,-5.70292629164722,3.30418305603903e-07,2.69618274398921e-06,5.9556965353469
"84790","TUBA1C",1.32766682175711,7.48603396662394,5.70226713546505,3.31264099690975e-07,2.70151915463097e-06,5.94738559593111
"253959","RALGAPA1",0.706381786553543,4.35988179433655,5.70076730090362,3.33196584791862e-07,2.71476379160393e-06,6.048650937604
"148398","SAMD11",-2.73808410702996,0.820219471725938,-5.70070763962424,3.33273686146208e-07,2.71476379160393e-06,6.39783912424853
"4170","MCL1",-0.880126375542956,7.98147794521015,-5.70037755634715,3.33700577331e-07,2.71666990238717e-06,5.97927416530474
"100137047","JMJD7",-1.20962385331953,2.13860852554185,-5.70010466653449,3.34053908970572e-07,2.71797530556992e-06,6.28299516961393
"64218","SEMA4A",-1.91134262244506,0.435292245320207,-5.69896496764937,3.35533564427021e-07,2.72843806084883e-06,6.40747474880898
"117247","SLC16A10",-2.28150022236221,2.25805143375766,-5.6946977714483,3.41131325723534e-07,2.77080555765857e-06,6.23409037350129
"56675","NRIP3",-3.09024588493158,2.88833965714371,-5.69469330239559,3.41137236366086e-07,2.77080555765857e-06,6.20535706372396
"83480","PUS3",1.12105599410497,3.41870667762215,5.69429630039634,3.41662703775824e-07,2.77347407491568e-06,6.17578110545292
"51506","UFC1",0.715940962820133,5.65666754826944,5.69143114631342,3.45478767245646e-07,2.80283580523484e-06,5.91679036126926
"22929","SEPHS1",0.638914078022009,5.37154362081074,5.69044855510859,3.46797138052078e-07,2.81191185510965e-06,5.92318094084982
"29984","RHOD",-1.4420300254657,6.25968253883426,-5.6872741438298,3.51090386188238e-07,2.84508457944484e-06,5.87431851213934
"91351","DDX60L",-1.60821782735792,3.83522613530252,-5.68685136057712,3.51666128303769e-07,2.84811141519855e-06,6.02912844298134
"5298","PI4KB",-0.603361842010267,5.93185631603959,-5.68546709583098,3.53557738953713e-07,2.8617857444966e-06,5.86332832444034
"255512","TOLLIP-DT",-1.90677658865005,-0.0448962533773215,-5.68514611638107,3.5399779356544e-07,2.86370185213995e-06,6.3919384409329
"59307","SIGIRR",2.32342049125802,2.88065668923197,5.68014796357348,3.60920336566658e-07,2.91802641802802e-06,6.24196917242652
"54475","NLE1",1.38989349731322,3.42168651448112,5.67992238749443,3.61235897347179e-07,2.91890211029126e-06,6.13792006114813
"54795","TRPM4",1.44159349631077,5.30364396484734,5.67855768896849,3.63150807447197e-07,2.93269264454491e-06,5.93188767980837
"10283","CWC27",0.797182913967553,5.14478717514154,5.67805946395454,3.63852399132643e-07,2.93667460709693e-06,5.90460005353818
"54505","DHX29",0.56378648507462,5.8161744925249,5.66963960984888,3.7591357378158e-07,3.03228337522324e-06,5.8143161448372
"169834","ZNF883",2.69582251295293,0.340874056771713,5.66941330118532,3.76243143864773e-07,3.03320460113993e-06,6.33312771666735
"79644","SRD5A3",1.31697389234929,4.25997812342001,5.66894778317639,3.76921968457098e-07,3.03693878933053e-06,5.98201780836507
"57646","USP28",1.08059073304659,6.51076664762668,5.66803298538881,3.78259464218673e-07,3.04597272387409e-06,5.80079664769059
"478","ATP1A3",2.2721019019562,7.38008390468266,5.66697282433091,3.79815354420808e-07,3.05675397237866e-06,5.82554952331803
"338692","ANKRD13D",-0.894924505538667,4.51311460890034,-5.66326555782216,3.85305981851037e-07,3.09828251206762e-06,5.87299986006036
"541471","MIR4435-2HG",-1.97270286479826,4.32158596217131,-5.66319218785442,3.85415433196711e-07,3.09828251206762e-06,5.91557522117266
"51514","DTL",2.28723516715106,2.74980489879875,5.66217347054119,3.86938304407181e-07,3.10875018783271e-06,6.11839254510219
"83990","BRIP1",2.35328348393355,1.78138133347762,5.66145869190795,3.88010365842574e-07,3.11558608467891e-06,6.19188582692319
"7528","YY1",-0.611517678436376,6.64960723974752,-5.66065113445433,3.89225110565328e-07,3.12355923487298e-06,5.76606738141312
"51176","LEF1",-1.59298748773457,2.39689732628973,-5.66040685691159,3.89593297101441e-07,3.12431570009907e-06,6.08353755867064
"83605","CCM2",-0.928514939283722,5.7562891182083,-5.66029431441559,3.89763042109774e-07,3.12431570009907e-06,5.77173078879764
"84108","PCGF6",0.923868096690572,3.45499546957193,5.65504575819125,3.9776094691837e-07,3.18661272832669e-06,6.03405692876075
"100505881","MAGI2-AS3",0.744232688774555,5.20074874962918,5.6523175683285,4.01982028127244e-07,3.21859856972376e-06,5.79505691875408
"9317","PTER",-1.47979323725923,3.49485757784295,-5.65168530382636,4.02966568774456e-07,3.22296877431762e-06,5.9392523912882
"5902","RANBP1",1.26571501942484,5.17525554711716,5.65167315083374,4.02985516300294e-07,3.22296877431762e-06,5.82259229772099
"54903","MKS1",1.72756701834252,2.6917597957227,5.64936891369016,4.06593953279023e-07,3.24998254141984e-06,6.11054671331949
"79774","GRTP1",-2.12596337501896,1.70410131323243,-5.64838985435698,4.08136800398136e-07,3.26046437708869e-06,6.13153586610339
"9382","COG1",-0.826841613022777,5.62411839872935,-5.6460729582928,4.11810933423693e-07,3.28795078590663e-06,5.72611736889418
"113829","SLC35A4",0.830528517512107,5.97282386343112,5.64565532592202,4.12476679537342e-07,3.29023783971313e-06,5.72948351448413
"5499","PPP1CA",-0.58829288116185,6.62928644418625,-5.64560021303528,4.12564614096378e-07,3.29023783971313e-06,5.70743102494441
"55165","CEP55",2.64036157593201,2.73712054475233,5.64455089180059,4.1424237830802e-07,3.30174853202612e-06,6.06833033188568
"170691","ADAMTS17",-3.50618027471478,2.86807270916619,-5.64239006106015,4.17718585793304e-07,3.32757271624032e-06,5.98342735224645
"4215","MAP3K3",-0.929649441822349,5.37470738660465,-5.64089770446604,4.20136191551514e-07,3.3449395827086e-06,5.71827685247174
"55667","DENND4C",-1.11714248634121,5.61779926002721,-5.64024408980776,4.21199386954223e-07,3.35150969822784e-06,5.69771041978566
"57161","PELI2",-2.38314687566728,0.638212196603572,-5.63867168672561,4.23768012877018e-07,3.37004443442119e-06,6.17390635106758
"80820","EEPD1",-1.32082655947265,3.23743789834599,-5.63828131741027,4.24408099688714e-07,3.37277739224446e-06,5.9099339091719
"100506190","LINC00963",-1.3307663887997,3.95117406234713,-5.63817010930706,4.24590621730291e-07,3.37277739224446e-06,5.84001600748555
"1040","CDS1",-1.09864674039118,4.20432114381276,-5.63757486150023,4.25568899731922e-07,3.37864283191905e-06,5.80633695761063
"22870","PPP6R1",-0.511140342403396,7.46856488077843,-5.63575413013726,4.28575068760367e-07,3.40059226389916e-06,5.69916593514902
"30851","TAX1BP3",-1.23147677159168,3.17068572948701,-5.63527287692607,4.2937315169911e-07,3.40500645750578e-06,5.96502628368749
"64410","KLHL25",-1.10569739709919,4.18993150585659,-5.63483841683558,4.30094895533445e-07,3.40790322338414e-06,5.80542636456134
"3416","IDE",0.607993664653856,6.23332442958822,5.63476175416288,4.30222375119071e-07,3.40790322338414e-06,5.66974855044036
"4846","NOS3",1.72608524391055,0.99203784451239,5.63004110496249,4.38144453934203e-07,3.46870516537904e-06,6.16875604208574
"93611","FBXO44",-1.17449498143939,5.31355427707325,-5.62908594659265,4.39764806101815e-07,3.47957726356065e-06,5.6804507294131
"9652","TTC37",0.552555433219672,6.74779750966759,5.62540792050537,4.46059721430907e-07,3.52740320978826e-06,5.63334165286179
"121536","AEBP2",-0.707580607228802,4.36134336978144,-5.62520073462819,4.46416952775042e-07,3.52824711721868e-06,5.72757794641303
"57018","CCNL1",-1.24710040947845,6.33943197916365,-5.62483426133338,4.47049520240202e-07,3.53126497087101e-06,5.63422687751873
"84464","SLX4",1.72140237146487,3.32374860126335,5.62465327627311,4.4736224379773e-07,3.53175439554217e-06,5.93271549653126
"111","ADCY5",1.34311092104271,8.12809894978707,5.62449230135666,4.47640573316778e-07,3.53197189613082e-06,5.68395733691977
"54850","FBXL12",-0.660121075771452,4.77263000128148,-5.62366769567941,4.49069019013852e-07,3.54125871432872e-06,5.71337708235493
"79019","CENPM",2.21411084237712,2.01577150951532,5.62038478830541,4.54800672639062e-07,3.58445029292028e-06,6.05073197463661
"29767","TMOD2",1.69603212950089,3.85104326547463,5.61950816660106,4.56343349127203e-07,3.59459716393039e-06,5.86802873759254
"643236","TMEM72",3.09155398810046,0.319240217836009,5.61910785356577,4.57049535579591e-07,3.59814737792228e-06,6.14824211980849
"9837","GINS1",1.4059282665317,2.61811044052598,5.61889386570625,4.5742747075589e-07,3.5991108928078e-06,5.96268510729314
"113177","IZUMO4",-1.34462543625503,-0.0155641921897081,-5.61709671331824,4.60613713113201e-07,3.6221571945764e-06,6.14486053100393
"8525","DGKZ",-0.775004704668885,5.18323552409583,-5.61369509233661,4.66704666235821e-07,3.66800698619715e-06,5.62685218600933
"64105","CENPK",2.24805624504119,1.70045327846556,5.61312158391769,4.67739394179216e-07,3.67408902823206e-06,6.03779282451456
"8227","AKAP17A",-0.9387084768562,5.6583342727236,-5.60936624803924,4.74570971415523e-07,3.72567311115732e-06,5.58722425008735
"54922","RASIP1",-1.28071951840784,1.06163324710139,-5.60887932300077,4.75463949640838e-07,3.73060404832399e-06,6.04829099607807
"340481","ZDHHC21",1.20627690291565,5.25080528834337,5.60571433373092,4.81308819655364e-07,3.774361590215e-06,5.63383864827877
"51422","PRKAG2",1.02038890996196,6.97616467527888,5.60364281874669,4.85172675654349e-07,3.80254422032045e-06,5.56021328669138
"79583","TMEM231",1.39322810700804,3.45670105980297,5.60183067799884,4.88577829184523e-07,3.82710241726075e-06,5.84469927203625
"2308","FOXO1",-1.13941472778025,5.57692680545903,-5.60159280501009,4.89026558544388e-07,3.82848807700898e-06,5.5542448698415
"7004","TEAD4",-0.789559966898183,5.03001969468949,-5.59954726133785,4.92902145665918e-07,3.85668545531044e-06,5.59112451445826
"51313","GASK1B",-1.33029575691385,7.63652183793404,-5.59896117547312,4.94018148068704e-07,3.86327129228186e-06,5.58235446613559
"64582","GPR135",-1.20933668910743,3.03306892966768,-5.59809092079717,4.95679855438446e-07,3.87224417967763e-06,5.78016136501178
