"sigVMT24.ENTREZID","sigVMT24.SYMBOL","sigVMT24.logFC","sigVMT24.AveExpr","sigVMT24.t","sigVMT24.P.Value","sigVMT24.adj.P.Val","sigVMT24.B"
"7508","XPC",-1.12668106825037,5.98651526167899,-4.9498348905186,5.76887446644336e-06,0.000280689941237443,3.28328523122283
"26153","KIF26A",1.1624637629461,5.11278624482921,4.94929979527833,5.78032023312869e-06,0.000280689941237443,3.32388450897514
"220042","DDIAS",2.01676916845572,1.63926127713199,4.94840342152481,5.79954365947855e-06,0.000280689941237443,3.72448876073377
"347240","KIF24",1.14846142071208,1.26308831838552,4.94016170333763,5.97925376785421e-06,0.00028839660981664,3.6585198288102
"10001","MED6",-0.406892170865,4.44387087300992,-4.93114943340757,6.18200981436348e-06,0.000297158451281554,3.31130422397058
"1031","CDKN2C",3.20620082961612,0.580728781479131,4.92687685726101,6.28047100253461e-06,0.000300864468026182,3.70123382659572
"55320","MIS18BP1",1.34268165104141,2.76825109846258,4.90441907119876,6.82379906084087e-06,0.000325784359230111,3.37525826253429
"51557","LGSN",-2.08066702917172,2.62614051265189,-4.90009358602668,6.93360898748282e-06,0.000329908611417932,3.50927589146186
"54058","C21orf58",1.5979539170557,1.52784879548863,4.89567543350177,7.04755665101571e-06,0.000334167831204311,3.52439130307965
"4037","LRP3",0.653790799482069,5.55135007029072,4.8943204597127,7.0828682984935e-06,0.000334167831204311,3.09290363310812
"5831","PYCR1",0.993092158848206,5.63536654317373,4.89388305666879,7.09430428359052e-06,0.000334167831204311,3.08815033510154
"2119","ETV5",-1.28645443394583,6.78738248509791,-4.89102887937698,7.16937223611999e-06,0.000335961023195285,3.0822124672689
"6470","SHMT1",1.57303127927808,1.95072137815992,4.89062408529956,7.18008150964078e-06,0.000335961023195285,3.46664841737675
"9001","HAP1",-2.11790957760799,1.2841913128603,-4.88685331181723,7.28059662589774e-06,0.000339536168473986,3.53745888399467
"3070","HELLS",1.75411985124669,2.35398781837955,4.88026228709706,7.45960651608367e-06,0.000346736297599084,3.40073497859528
"147007","TMEM199",-0.433194908581992,4.95902644043053,-4.8742044829087,7.62792831269349e-06,0.000353393889328866,3.06114994592853
"64946","CENPH",1.86272664144126,2.23299776310199,4.85472330311226,8.19481330097806e-06,0.000378412296822869,3.33610648454662
"27346","TMEM97",1.19054706770561,5.13764513272991,4.84684859494907,8.43547806224296e-06,0.000388252526237353,2.99232576103509
"740","MRPL49",-0.439460779181184,5.86033108951311,-4.82455346860521,9.15496646670404e-06,0.000419995269436677,2.82896209187089
"79000","AUNIP",1.06154651418344,0.928937076550448,4.82290470037267,9.21049510827479e-06,0.000420921605514429,3.31468131216598
"898","CCNE1",0.824475169305671,4.06145956321534,4.82203197979514,9.24002049357113e-06,0.000420921605514429,2.9968817193775
"4919","ROR1",0.864223802532,7.25566804697595,4.82130110929987,9.26481807082314e-06,0.000420921605514429,2.83653609624442
"220001","VWCE",-2.31126898329205,2.56826114694679,-4.82026741071331,9.3000013733804e-06,0.00042116147698614,3.15962036609671
"2013","EMP2",1.10900833538398,8.47775393746686,4.81102000267359,9.62061607508675e-06,0.000434284476927955,2.87515040351265
"54069","MIS18A",0.938235479996806,2.24251121343428,4.80889259810941,9.69588980131821e-06,0.000436284063775609,3.14201614954111
"6505","SLC1A1",1.86208282239814,2.37648007423138,4.80533324242932,9.82311945308544e-06,0.000440601319672788,3.09637796148685
"27350","APOBEC3C",-1.11720660171872,5.80526923873696,-4.79655455638377,1.01439312428306e-05,0.000453546436901671,2.74088906963317
"2876","GPX1",-1.07674503669285,8.16125340982508,-4.79077070343723,1.03608709526646e-05,0.000461780083852302,2.770745852458
"55823","VPS11",-0.565869840762223,5.47252493663549,-4.78876925293942,1.04369918064874e-05,0.00046370533944028,2.71796868733363
"100506302","RBM33-DT",-0.686708317781109,1.03732166300249,-4.77930787317886,1.08042966865259e-05,0.000478514825575567,3.14619646669396
"124222","PAQR4",1.25191808241218,3.28125261490721,4.76320124082216,1.14588357849557e-05,0.00050591298807309,2.87704757244095
"148206","ZNF714",0.83709716286574,3.30508731379313,4.76170704264544,1.15214843708525e-05,0.000507089330872144,2.86154763708325
"63827","BCAN",-1.91404166732008,0.447334246645924,-4.7593547862998,1.16207880882069e-05,0.000508161327006775,3.08855289849189
"83696","TRAPPC9",0.788155525262658,5.07586009175731,4.75874817350682,1.16465323808603e-05,0.000508161327006775,2.64753631361767
"378805","LINC-PINT",-1.19968951948205,1.94960455761427,-4.75791471563488,1.16819947207978e-05,0.000508161327006775,3.00045509286049
"8678","BECN1",-0.46422320252827,5.80268711252049,-4.75772306614257,1.16901640123683e-05,0.000508161327006775,2.59189245950632
"105373311","LOC105373311",-1.52365712656426,2.42090549041278,-4.75476413099138,1.18170026295836e-05,0.000512094353954016,3.0062727791782
"3653","IPW",0.818698609978689,5.670351281052,4.74937487385734,1.20514827479825e-05,0.000520653628903638,2.56412121661436
"6839","SUV39H1",0.990383335454963,2.41069300547432,4.7453282700762,1.22305266286648e-05,0.000525610292443767,2.87722266956049
"5550","PREP",0.712856743972307,7.00992906204421,4.74489196971434,1.22499853869146e-05,0.000525610292443767,2.54574318281477
"1056","CEL",-1.75270115972424,3.64048160365189,-4.74426115527386,1.2278172835416e-05,0.000525610292443767,2.71527619194699
"79073","TMEM109",0.770274843764275,6.62019113107049,4.74275119870113,1.23459015796634e-05,0.000526908114690848,2.5310356000134
"1967","EIF2B1",-0.423027103641046,5.37710963516239,-4.74174055937157,1.23914372488247e-05,0.000527253783119174,2.55493629489476
"6427","SRSF2",0.587737691245943,6.61918374715446,4.73069331952133,1.2900003911812e-05,0.000547239924981806,2.49051466651449
"5198","PFAS",0.584012072708371,4.77458898073621,4.71616538522652,1.35999252790438e-05,0.000575199242132289,2.49044349232481
"2595","GANC",-0.792134631073107,2.71703300163653,-4.71076844946263,1.38692690180454e-05,0.000584834685180096,2.74435546148148
"389792","IER5L",-1.0942475769147,5.07003700052838,-4.70884156192247,1.39666895223949e-05,0.000587184642487789,2.50707846582675
"4998","ORC1",1.92557572127624,0.835596700689608,4.70665709303775,1.40779408703986e-05,0.00059010035481754,2.92356474148416
"65080","MRPL44",-0.377041182865161,5.55889036453809,-4.69926808408943,1.44606988727499e-05,0.000604345646658187,2.39469245628952
"7832","BTG2",-0.932015133981305,6.84606783727974,-4.69184037199204,1.4855691460419e-05,0.000619016445350716,2.36283205445515
"10103","TSPAN1",-1.48912105223277,0.690384023120558,-4.6895802955924,1.49779536719068e-05,0.000621375088793823,2.85490454992599
"375057","STUM",1.2004354676653,3.9944457370836,4.68916484523606,1.50005346627307e-05,0.000621375088793823,2.54271783342748
"8970","H2BC11",-1.63103300976688,1.62846401459549,-4.68625699487009,1.51595177368264e-05,0.000624868875476549,2.80406225570436
"8110","DPF3",0.847972324074139,5.57072333274527,4.68600063878816,1.51736122843638e-05,0.000624868875476549,2.33614826548515
"8365","H4C8",-1.53410821686451,2.98077679826553,-4.68301180268403,1.5338886032881e-05,0.000629833442819522,2.64887960984208
"775","CACNA1C",1.4185847149294,6.90251703854371,4.68129782121087,1.54344551584117e-05,0.000631915309450788,2.32785443102277
"8797","TNFRSF10A",-2.03109170172658,3.03349523336292,-4.67796463616052,1.56219749712988e-05,0.000637738827523977,2.68088248718563
"65055","REEP1",0.518740886683767,5.93077444369119,4.67692614637261,1.56808515892727e-05,0.000638292236367967,2.29759733023137
"23649","POLA2",1.21643586062109,3.69940662646272,4.67469291269211,1.58081978130359e-05,0.000641621492791925,2.53003226993182
"11073","TOPBP1",0.668522345094513,4.69724300200571,4.65841571605732,1.67673411352823e-05,0.000678595495831369,2.30242223937802
"127544","RNF19B",-0.952716874230128,5.3792625890013,-4.65566818996087,1.69347446544762e-05,0.000683406715511869,2.2886099201218
"115290","FBXO17",0.801361618483885,3.26354206906142,4.65383563133509,1.7047305260605e-05,0.000685983563686747,2.47243713805343
"55723","ASF1B",3.10552568011924,2.70877255982603,4.64882348204751,1.73589044371977e-05,0.000696532222488582,2.66461520616742
"100505994","LUCAT1",-2.13047772137655,1.64323449856737,-4.64767328012843,1.74311907897482e-05,0.000697445713303449,2.62986452109205
"196513","DCP1B",-1.30967599525929,3.6452304592474,-4.63818907858272,1.80385359152354e-05,0.000719701812550072,2.39964892576107
"100144748","KLLN",-1.60888008394536,2.55615742415872,-4.62471901587331,1.89367174283952e-05,0.000753403187179429,2.52237814043971
"78995","HROB",1.13060342111814,1.93953474173467,4.62045341984609,1.9230128377606e-05,0.00076129660387855,2.53092587317274
"2237","FEN1",1.45765987571406,4.64462840404147,4.61995608265688,1.92646250313265e-05,0.00076129660387855,2.23494126110942
"105371931",NA,-1.4026462899788,0.323357803889633,-4.61948610010326,1.92972797205795e-05,0.00076129660387855,2.64484622652725
"201163","FLCN",-0.746597092826314,4.77035065358994,-4.61810819904471,1.93933284269459e-05,0.00076294870828242,2.16332508046446
"10592","SMC2",1.00136806447869,5.57807818359983,4.61641558774486,1.95119523749293e-05,0.000765477262530653,2.09381127247304
"580","BARD1",1.34815326697569,3.1282934133726,4.60861124830112,2.00681169820805e-05,0.000785025130800253,2.3204139300899
"11169","WDHD1",1.25478738559264,3.38640449534653,4.60787046585796,2.01217035088676e-05,0.000785025130800253,2.30435730865399
"2905","GRIN2C",-2.16763458078997,0.66717827883344,-4.58743143599475,2.16564601453209e-05,0.000842567913499168,2.53602382201862
"79858","NEK11",-1.41737959836321,0.473900592672296,-4.58589043662784,2.17766883495719e-05,0.00084491151161259,2.51989931366541
"284992","CCDC150",1.18017760217004,0.551764619010433,4.58266410025804,2.20305153392557e-05,0.000851659673851305,2.49414014894485
"84299","MIEN1",-0.674348811516763,5.4946324796988,-4.58214585740163,2.20715550238374e-05,0.000851659673851305,1.98860275962476
"83667","SESN2",-0.792032640944967,7.01912496210995,-4.5783308643288,2.23759648604481e-05,0.000861046691515168,1.96277020729936
"1017","CDK2",1.05237878763711,4.18864683042395,4.52915102541498,2.66857031595656e-05,0.00102409112615619,1.96517563143314
"8406","SRPX",1.20992629182114,7.11719467516587,4.52639514010895,2.69497496061489e-05,0.00103141378655707,1.78960453546128
"63922","CHTF18",1.014904136365,3.09243019548697,4.52073977069407,2.7499587038801e-05,0.00104960483429397,2.06089042143298
"54386","TERF2IP",-0.448470395722231,6.80725911911633,-4.51635008420797,2.79338795870438e-05,0.00106329935163223,1.75226328476009
"27244","SESN1",-0.982407018401752,6.15004593473175,-4.51312659806796,2.8257036531278e-05,0.00107270108492323,1.7393522949633
"56474","CTPS2",0.438185961755806,5.27732520710595,4.51157081157009,2.8414303865881e-05,0.00107577165496524,1.74026600932447
"50484","RRM2B",-1.2072875176635,6.77032963668011,-4.51034547529633,2.85387666553174e-05,0.00107758710341418,1.73679065973021
"50937","CDON",0.961729659987515,3.21350054651149,4.50860649845313,2.87163130895018e-05,0.00108139185441856,1.99530257064604
"9404","LPXN",-0.754077571098574,2.17104070024105,-4.50455680832687,2.91339543574275e-05,0.00109419363512003,2.10581839526049
"23338","JADE2",-0.919103064538864,3.2465723942598,-4.49721911646244,2.99057866147608e-05,0.00112019441138907,1.90243454974442
"10007","GNPDA1",-0.801881087639629,5.03163761131534,-4.49199833543048,3.04670188098893e-05,0.00113818963638854,1.70439526789224
"4026","LPP",0.754097551911867,6.9269522941119,4.49006764339778,3.06771512101329e-05,0.00113915898673129,1.66664906764218
"286","ANK1",-1.78669542703989,5.18042991685116,-4.48959898761417,3.07283709134484e-05,0.00113915898673129,1.73225510291848
"27347","STK39",0.950059436488817,7.66375050779399,4.48947562332095,3.07418673010957e-05,0.00113915898673129,1.69950389447999
"55055","ZWILCH",1.14732053898522,3.36445242781504,4.48879439734453,3.08164991440374e-05,0.00113915898673129,1.90931854868066
"79832","QSER1",0.533238587921314,5.40433373467337,4.4835342355608,3.13987404104974e-05,0.00115764361241216,1.64556971260812
"4684","NCAM1",1.03889788246628,9.05928910934809,4.47939278885326,3.18646657647441e-05,0.00117175444551085,1.74458683421838
"2956","MSH6",0.854968861602393,6.02025427649766,4.47247680670683,3.26577623368706e-05,0.0011977914707096,1.58922391583149
"340485","ACER2",-1.94591175334703,2.75524357560668,-4.46614263660218,3.34009543594411e-05,0.00122186763947628,1.95360328802026
"649446","DLGAP1-AS1",-1.05864616861342,2.13175186103325,-4.46323890132351,3.37471230510209e-05,0.00123133285246264,1.95561121086128
"7155","TOP2B",0.394402556168825,7.63014889643793,4.45506860507828,3.47399611840107e-05,0.00126428323854162,1.5876202315091
"340719","NANOS1",-1.16106253621034,5.22924915776564,-4.44551156913122,3.59373653615513e-05,0.00130448931379404,1.55767547015419
"29089","UBE2T",1.39917108264595,3.36595679481284,4.44327762893219,3.62229869248479e-05,0.00131147698675979,1.72220946792111
"51661","FKBP7",1.02205867243428,3.77361366947648,4.43815161579831,3.68867388662501e-05,0.00133208417998017,1.68783144440354
"84515","MCM8",0.971889666388129,3.07451991642815,4.43403951171706,3.74277312912194e-05,0.00134712732137307,1.73416350161066
"730091","LINC00886",-1.18641189357631,0.81566280378691,-4.4323073696371,3.76579140152456e-05,0.00134712732137307,1.9445848021244
"10055","SAE1",0.588664581260207,6.94663135124072,4.43215904986379,3.7677687892067e-05,0.00134712732137307,1.46193063006687
"5143","PDE4C",-2.39191281655252,1.13903060223762,-4.43209750189665,3.768589638036e-05,0.00134712732137307,1.96520228499764
"283807","FBXL22",1.85311818158438,3.29240804209753,4.43107616707708,3.78223629732723e-05,0.00134858268383688,1.66338496022041
"151176","ERFE",-1.59444209052796,0.171885574988681,-4.429318105387,3.80583932525525e-05,0.00135357174386098,2.01696563434655
"1466","CSRP2",0.792913586591752,7.3207857307532,4.42642333890832,3.84501541318314e-05,0.00136406037983051,1.45318980321577
"9223","MAGI1",0.563922843777381,6.37237521381494,4.42048977172625,3.92654507900587e-05,0.00138948394202811,1.4084043490702
"8531","YBX3",-0.817062687351872,7.79837271731327,-4.41752592516631,3.96789596611936e-05,0.0014005976638302,1.44689277862579
"4173","MCM4",1.22164155192576,5.98403692812274,4.41052585465313,4.06724545706267e-05,0.00143207712543177,1.39155625896842
"6450","SH3BGR",1.7388486826663,6.79100966200047,4.39789384021548,4.2526740747073e-05,0.00149363246055306,1.35426201015836
"1909","EDNRA",0.894997165614465,7.50719772957432,4.39618604173746,4.2783647364665e-05,0.00149891763553219,1.37984309648947
"256949","KANK3",-1.81466527641608,0.85237727509979,-4.39522907365778,4.29282635401061e-05,0.00150025226724281,1.87415749987016
"8618","CADPS",0.81409428499188,5.64601694591267,4.39329546869037,4.32219178828093e-05,0.00150677596896407,1.32806835035591
"132320","SCLT1",0.737863048521464,2.98345617550694,4.3778686593334,4.56356513649729e-05,0.00158699386129451,1.53912417941791
"57763","ANKRA2",-0.606395190905026,4.85865199285506,-4.37446977479844,4.6184778938023e-05,0.00160213405557418,1.34680514156665
"121665","SPPL3",0.353783310188917,6.30924816618213,4.36885811771496,4.71054673946134e-05,0.00163005750070205,1.23178231845441
"441631","TSPAN11",-1.56389844125606,4.6300816000174,-4.36398741886318,4.79190067044866e-05,0.00165414531967154,1.36749792928945
"253827","MSRB3",0.754258680823527,6.76936102383214,4.35616540602271,4.92541004818427e-05,0.00169607518627451,1.19954949936592
"199720","GGN",-0.993205769533431,0.666155624028193,-4.35436627309895,4.9566250873563e-05,0.0017026611641543,1.73696012129605
"4856","CCN3",-2.02861596861169,0.532604631008815,-4.34763137437339,5.07518868919348e-05,0.00173914738439419,1.71315813447077
"57822","GRHL3",-3.35334959446227,0.992031525106654,-4.34336292060197,5.1517514828243e-05,0.0017534975081928,1.69709288874029
"10500","SEMA6C",0.794001732819059,4.81437102163083,4.34323095844534,5.1541362370279e-05,0.0017534975081928,1.22923633161191
"81704","DOCK8",-2.8939479652003,0.385249350372254,-4.34321547398937,5.15441613456276e-05,0.0017534975081928,1.71937740072988
"5912","RAP2B",-1.0341433272857,5.44093472880579,-4.34225668777128,5.17177593315762e-05,0.00175400592184629,1.18183655072764
"26154","ABCA12",-2.40064314597945,2.38099928304597,-4.34119446202361,5.19107482342672e-05,0.00175400592184629,1.55678148125832
"54853","WDR55",-0.57240100638103,3.87654443954574,-4.3410737547139,5.19327229061279e-05,0.00175400592184629,1.30590369592749
"27085","MTBP",1.11421620548029,0.509619588863782,4.33921007956034,5.22731506665852e-05,0.00176128003346456,1.67695299792376
"9768","PCLAF",1.94632802735286,2.94450912194056,4.33582986053788,5.28961280844901e-05,0.00177801686859656,1.46016325744294
"26263","FBXO22",-0.601527136931212,5.85716448465967,-4.32565543390066,5.48150452860052e-05,0.00183813118525737,1.10281375924774
"6262","RYR2",1.68411464466338,7.89478344546064,4.3248109755028,5.49773111290933e-05,0.00183919346779608,1.13821756320186
"27242","TNFRSF21",-1.25790696543348,6.98409818204383,-4.32234694834986,5.54534496975284e-05,0.00185072603208528,1.10766975052702
"5145","PDE6A",-1.19532412178696,1.08678699596043,-4.3148977803644,5.69173358257227e-05,0.00189509162593257,1.56119337043782
"102724334","LOC102724334",-0.934141316456226,2.13248290109675,-4.29593915024685,6.08140264408682e-05,0.00202005836885186,1.40565128757747
"488","ATP2A2",1.06249944546129,11.5162005277319,4.29177521942156,6.17038608710815e-05,0.00204466350429161,1.26751894582855
"10606","PAICS",0.908461001293394,6.57015634224557,4.29089465180546,6.18936482322209e-05,0.00204466350429161,0.975878054673787
"64785","GINS3",1.31923700438942,2.31656089036478,4.29044723843727,6.19902951102327e-05,0.00204466350429161,1.38767362846842
"23310","NCAPD3",0.760573048432473,3.66254751404181,4.28672027797705,6.28010672131387e-05,0.00206656595941553,1.14872832888561
"10579","TACC2",0.724322662673177,6.80432820769069,4.28174412312937,6.38996232652432e-05,0.00209781420528598,0.950154120722265
"8317","CDC7",1.36788652001851,2.69053481851297,4.28086910546963,6.40947106403361e-05,0.00209792220950676,1.3104804150873
"79366","HMGN5",0.982229308151878,3.34161570124662,4.28039422085377,6.42008287629519e-05,0.00209792220950676,1.2111102117974
"57699","CPNE5",1.20667170485494,4.99554310504492,4.27885726835811,6.45454455689914e-05,0.00210430105415202,1.03160030736679
"64320","RNF25",-0.451674065336664,4.68395546709275,-4.27619240683738,6.51472144957574e-05,0.0021190147089105,1.02955968058371
"655","BMP7",1.11633148652165,7.40326497339044,4.26282095034727,6.82496870529854e-05,0.00221481242500978,0.895571775160537
"113177","IZUMO4",-1.01858766127597,-0.0155641921897081,-4.25975042547969,6.89820610268582e-05,0.00222936872334573,1.47080484119199
"57646","USP28",0.79868741353401,6.51076664762668,4.25950601287722,6.90406835878675e-05,0.00222936872334573,0.868907400038848
"85459","CEP295",0.481214231217415,4.04604615086618,4.25895461680358,6.9173113611338e-05,0.00222936872334573,0.95546363963392
"9802","DAZAP2",-0.470635053732891,6.47855280018009,-4.25593459836861,6.99028123549861e-05,0.00224678951632452,0.857564097551425
"43","ACHE",-1.29039960680594,3.95387503331404,-4.25540021712347,7.00327036116491e-05,0.00224678951632452,1.11113109705748
"83959","SLC4A11",-2.52755087698757,2.41821323560548,-4.24747446116508,7.19868599127085e-05,0.00230423394320588,1.27364241667966
"115201","ATG4A",-0.398746116235806,5.88471685546283,-4.24607150565047,7.23382248403721e-05,0.00231023029172744,0.828587927434928
"166785","MMAA",-0.606325383994852,3.00970104406264,-4.24279205970259,7.31660378375547e-05,0.00233138116946634,1.088851112218
"55314","TMEM144",1.05822121664528,4.78280205689547,4.23637514082104,7.48124320961318e-05,0.00237846115946257,0.863894166545161
"162655","ZNF519",1.48918469437496,0.0595181926157674,4.23507036790012,7.51515581183028e-05,0.00237938605163434,1.37855812433908
"84131","CEP78",0.664588083280616,3.99847639342096,4.23496346708582,7.51794087601024e-05,0.00237938605163434,1.01339571276614
"55571","CNOT11",0.665497879500688,7.16881583689959,4.23384932712463,7.5470268482356e-05,0.00238323601189575,0.800080194194451
"3930","LBR",0.96992001881472,4.96873992570895,4.22258955534332,7.84715515625608e-05,0.00247246830471389,0.813677504384242
"11313","LYPLA2",-0.712395545671924,5.92966990058138,-4.2141643628453,8.07924866897936e-05,0.00253991380031039,0.728685047656515
"84989","JMJD1C-AS1",-1.43395390616321,1.1607793591449,-4.21004879232908,8.19502338137034e-05,0.00257057259027216,1.25680409068651
"7980","TFPI2",-1.83230291200469,4.82226758378643,-4.20883344134854,8.22951813469552e-05,0.00257565629797893,0.796738375374242
"79701","OGFOD3",0.52182743159753,5.60181479399796,4.20793714921544,8.25504712384877e-05,0.0025776701533663,0.708383647608586
"8720","MBTPS1",0.675305816418461,6.75875788775765,4.20732395188921,8.27255686823038e-05,0.0025776701533663,0.706233018938749
"60626","RIC8A",-0.444171667347916,6.90935282968714,-4.20316928314064,8.39214251769392e-05,0.00260915971786316,0.693416193491524
"84920","ALG10",0.881895331391562,1.0640018588683,4.2017514091084,8.43333516529447e-05,0.00261619146405302,1.18223584974609
"10011","SRA1",-0.593160664753615,5.46726200287894,-4.19854088817048,8.52733248761828e-05,0.0026395373792443,0.687240065676386
"55722","CEP72",0.956678266186443,0.723933477835005,4.19706829254331,8.57078519445864e-05,0.00264716970786745,1.20097217986904
"1163","CKS1B",1.25922662099611,3.07502982919532,4.18049782058148,9.07473896532318e-05,0.00279668760585583,0.940976789940951
"23093","TTLL5",0.517037667082912,3.98320204955277,4.17685932649891,9.18917082833555e-05,0.00282577034817201,0.749096675528783
"9401","RECQL4",1.06055699914525,3.61173819341716,4.16985231464307,9.4134858231174e-05,0.00288844301378617,0.851286332226296
"1308","COL17A1",-3.38706868003235,-0.0458162321157705,-4.16777089925565,9.4811313685197e-05,0.00290287509117895,1.13575341447161
"91433","RCCD1",0.646847648028948,3.05363349105701,4.15280836273546,9.98142578956035e-05,0.00304942301128347,0.822179144613989
"11334","TUSC2",-0.47460614474121,5.61767981586343,-4.14954783191039,0.000100937829634445,0.0030770744427955,0.526259756065396
"126382","NR2C2AP",0.712753173916884,2.08423482667237,4.14462747349288,0.000102656538013027,0.00312270989497941,0.938844837187874
"79109","MAPKAP1",0.310475868172132,6.63269142957608,4.14172776526013,0.000103682625054139,0.0031471251966864,0.47588220971614
"29965","CDIP1",-0.687917929648822,7.28743846094088,-4.13640493947978,0.000105591993451008,0.00319691254132816,0.473736112571665
"8339","H2BC8",-1.83198636339911,1.93857708427709,-4.13589453531891,0.000105776856309211,0.00319691254132816,0.963976380877513
"101926888","RALY-AS1",-1.04724906955578,0.0133138101254736,-4.13415188163314,0.000106410384968769,0.00320917315182042,1.07333755428364
"25788","RAD54B",1.13667408650049,1.77197070946003,4.13258583546041,0.000106982834248447,0.00321954324263916,0.861259831769763
"9415","FADS2",1.09798853651989,7.19494390888642,4.12845589658165,0.000108506782671276,0.00325574176608333,0.459997857723962
"5422","POLA1",1.04351019202282,4.00991439030337,4.12807599636978,0.000108648014062707,0.00325574176608333,0.579549812917573
"6382","SDC1",-1.74286602749849,5.54066318876354,-4.12555574633462,0.000109589444865661,0.00327698034286193,0.504178757813671
"153527","ZMAT2",-0.407491959418014,6.08340703152698,-4.1239143284841,0.000110206821209028,0.00328845947014397,0.419084558553058
"5255","PHKA1",0.52881003544113,4.22996836120582,4.12126221735054,0.000111211445891138,0.00331142072712641,0.57675781658504
"1028","CDKN1C",-0.825699722237035,4.79169763860811,-4.11393512856249,0.000114033131145562,0.00338827556762469,0.480023910915524
"222236","NAPEPLD",0.519478274750819,3.65563934855692,4.10926746383883,0.000115866566721222,0.00343550468568778,0.551282392544745
"4356","MPP3",0.928055950189385,1.72279284942334,4.10172323166598,0.000118890211000445,0.00351775153724846,0.78806768258113
"441478","NRARP",1.0823678997457,2.26763954790931,4.09931729780563,0.000119870395687178,0.00353931793052037,0.817137614865396
"84700","MYO18B",0.810968625966192,8.25893089028372,4.09611325994294,0.000121187844600479,0.0035707313877681,0.409817931539155
"22950","SLC4A1AP",-0.378786631652458,5.37814304354613,-4.09214555607873,0.000122838672571499,0.00361181600103756,0.333539626387998
"529","ATP6V1E1",-0.468012020149517,7.76267754309922,-4.09010798899804,0.000123694846626056,0.00362283206960853,0.358726935323363
"7786","MAP3K12",-0.90934486610841,3.64901379933468,-4.09002985555527,0.000123727792209721,0.00362283206960853,0.485541770162237
"22824","HSPA4L",-0.830036987257855,4.91979617464782,-4.08727615514125,0.000124894333937594,0.00364940207298148,0.375451059083847
"100996573",NA,-0.979496164890334,2.23254854522663,-4.08612456496367,0.000125385318765579,0.00365616320806298,0.663664748649947
"55780","ERMARD",-0.637848507054967,3.05377384743565,-4.08441974500573,0.000126115595437036,0.00366985959945293,0.572459180374866
"114659","LRRC37B",-0.508295617617901,2.02535539886839,-4.08194316418316,0.000127183777648368,0.00369331200907137,0.706921929391219
"94241","TP53INP1",-0.762429220086839,6.689759867922,-4.07976941661066,0.000128128531190945,0.00371309101500674,0.280837440378849
"162681","C18orf54",1.50048475094972,1.15370758552765,4.07650130522278,0.00012956166711643,0.00374691277139177,0.746488642778529
"3148","HMGB2",1.75019843582496,5.68581811799836,4.0736965414769,0.000130803932596515,0.00377508726780597,0.312581264755171
"7402","UTRN",0.631336063611847,7.12985309921704,4.07077498524663,0.000132110139311405,0.00380498814327571,0.259480057926938
"6546","SLC8A1",1.78622557868943,9.62162522521159,4.06867805047396,0.000133055408678959,0.00382166448343132,0.425558142463299
"27165","GLS2",-2.15442020559791,2.39252913932927,-4.06828825201138,0.000133231841903208,0.00382166448343132,0.729066516022963
"1057","CELP",-1.85945090122395,0.117432966509187,-4.06558615315613,0.000134461101414665,0.00384908567545556,0.800808618691042
"1111","CHEK1",0.976543340416475,3.69065025578755,4.06489879079113,0.000134775542168263,0.00385026112758178,0.42385792914509
"9901","SRGAP3",-1.06541499937595,2.3949340141142,-4.06387897835907,0.00013524337222459,0.00385286876180681,0.605806202573284
"8794","TNFRSF10C",-1.71282481626615,4.70337992111218,-4.06350799101408,0.000135413947535812,0.00385286876180681,0.352011042430654
"639","PRDM1",-2.65001441151531,-0.178915026442894,-4.06187350699616,0.000136167936100562,0.00386651050814581,0.844342413371209
"147807","ZNF524",-0.77853790469069,3.30156681087209,-4.05835044824288,0.000137806915482177,0.00390517625281887,0.500715567794249
"6330","SCN4B",-2.17222855914499,2.87476228475943,-4.05314609538476,0.000140262903903366,0.00396679264774098,0.603681807322503
"170961","ANKRD24",-1.28788044504064,0.300137374862588,-4.05169682988974,0.000140954304136794,0.00397835755403328,0.765297482681219
"129401","NUP35",0.692196383586188,2.96042768182257,4.05054687512049,0.000141505248830588,0.00398591984906,0.470662318277301
"10383","TUBB4B",0.622550325431339,8.15546985096929,4.04307853700724,0.000145134182262379,0.00407997968659351,0.216931662282655
"5138","PDE2A",-1.82114239433526,0.00365951451869083,-4.03784229288745,0.000147731834808158,0.00414473139728703,0.757148867565743
"83596","BCL2L12",0.832688129393551,3.74674544380376,4.036599635256,0.000148354852210853,0.00414837967556081,0.36758571941884
"1000","CDH2",0.740104113083337,10.0472301488695,4.03640838342152,0.00014845096254492,0.00414837967556081,0.344382628008219
"55331","ACER3",0.441237443067852,5.54796217584633,4.03086554334137,0.000151262634030755,0.00421394999459519,0.132686839838773
"285343","TCAIM",-0.338525373539876,5.16911249260531,-4.03060545826533,0.000151395817755266,0.00421394999459519,0.144076033305443
"494514","TYMSOS",-1.33937225686674,1.53797402760413,-4.02806180731112,0.000152704334097753,0.00424198785292456,0.621064418233926
"55038","CDCA4",0.866930278239297,2.92494290916771,4.02449737608166,0.000154556310501763,0.00428498243524966,0.408579221233235
"1663","DDX11",1.25639499861669,2.36299428485357,4.01983744246132,0.000157010135288253,0.00434446118939049,0.475895231517815
"54936","ADPRS",-0.352512366178133,4.98504639526538,-4.01407236997104,0.000160097863430011,0.00441490438083669,0.144590296444893
"6604","SMARCD3",0.652494906699658,7.20597270806762,4.01391509572432,0.000160182912425983,0.00441490438083669,0.082816646882244
