"","x"
"3617","83937"
"3618","8851"
"3619","2241"
"3620","10319"
"3621","100131755"
"3622","105379054"
"3623","8996"
"3624","7534"
"3625","84059"
"3626","9801"
"3627","9761"
"3628","23500"
"3629","57221"
"3630","79005"
"3631","55325"
"3632","147694"
"3633","1503"
"3634","145173"
"3635","132864"
"3636","10542"
"3637","112479"
"3638","89853"
"3639","9745"
"3640","54065"
"3641","859"
"3642","83850"
"3643","3115"
"3644","57415"
"3645","5692"
"3646","211"
"3647","55262"
"3648","23047"
"3649","84874"
"3650","8633"
"3651","138639"
"3652","51322"
"3653","102724642"
"3654","57552"
"3655","399687"
"3656","84759"
"3657","114790"
"3658","79893"
"3659","85021"
"3660","26099"
"3661","51141"
"3662","399844"
"3663","100507297"
"3664","8673"
"3665","55257"
"3666","78988"
"3667","6692"
"3668","56952"
"3669","1843"
"3670","2257"
"3671","439931"
"3672","92346"
"3673","4810"
"3674","163882"
"3675","3556"
"3676","57592"
"3677","55665"
"3678","389421"
"3679","23133"
"3680","5001"
"3681","81554"
"3682","54439"
"3683","10471"
"3684","9049"
"3685","163081"
"3686","84536"
"3687","83591"
"3688","54751"
"3689","132321"
"3690","29063"
"3691","23347"
"3692","28987"
"3693","123720"
"3694","57477"
"3695","7342"
"3696","101928000"
"3697","11260"
"3698","129787"
"3699","353355"
"3700","80000"
"3701","80139"
"3702","26259"
"3703","147947"
"3704","23061"
"3705","84517"
"3706","84617"
"3707","139716"
"3708","643837"
"3709","144100"
"3710","84124"
"3711","9262"
"3712","55253"
"3713","6272"
"3714","10133"
"3715","8395"
"3716","57529"
"3717","221322"
"3718","23022"
"3719","100128731"
"3720","47"
"3721","6583"
"3722","171392"
"3723","553115"
"3724","643641"
"3725","201294"
"3726","10370"
"3727","147166"
"3728","7620"
"3729","206412"
"3730","55289"
"3731","345462"
"3732","10657"
"3733","54101"
"3734","81786"
"3735","57035"
"3736","667"
"3737","162972"
"3738","27037"
"3739","137392"
"3740","4337"
"3741","23353"
"3742","283848"
"3743","5584"
"3744","51174"
"3745","121601"
"3746","26226"
"3747","5822"
"3748","26750"
"3749","4599"
"3750","100507316"
"3751","100129550"
"3752","100128071"
"3753","1176"
"3754","88745"
"3755","151516"
"3756","4076"
"3757","7771"
"3758","23607"
"3759","26060"
"3760","29093"
"3761","10891"
"3762","51230"
"3763","56950"
"3764","55449"
"3765","23011"
"3766","9931"
"3767","105378862"
"3768","10613"
"3769","440926"
"3770","2512"
"3771","10469"
"3772","253461"
"3773","90362"
"3774","25816"
"3775","27124"
"3776","8636"
"3777","4507"
"3778","349075"
"3779","10467"
"3780","57214"
"3781","203228"
"3782","6737"
"3783","572"
"3784","84988"
"3785","10113"
"3786","92259"
"3787","51447"
"3788","347734"
"3789","27190"
"3790","51257"
"3791","22849"
"3792","4686"
"3793","2730"
"3794","169714"
"3795","10127"
"3796","57715"
"3797","220441"
"3798","224"
"3799","9525"
"3800","6891"
"3801","203"
"3802","55160"
"3803","55260"
"3804","100507421"
"3805","81848"
"3806","2201"
"3807","79609"
"3808","54541"
"3809","30833"
"3810","6421"
"3811","140578"
"3812","374443"
"3813","100506495"
"3814","130916"
"3815","79004"
"3816","10713"
"3817","26020"
"3818","80254"
"3819","582"
"3820","116225"
"3821","57711"
"3822","11331"
"3823","9832"
"3824","1353"
"3825","23190"
"3826","6224"
"3827","23075"
"3828","129138"
"3829","55809"
"3830","7090"
"3831","9590"
"3832","5412"
"3833","57630"
"3834","162514"
"3835","57827"
"3836","729234"
"3837","54545"
"3838","83787"
"3839","126526"
"3840","80772"
"3841","3767"
"3842","4863"
"3843","144406"
"3844","64223"
"3845","2892"
"3846","643650"
"3847","23520"
"3848","100134444"
"3849","51759"
"3850","22986"
"3851","51076"
"3852","80317"
"3853","83871"
"3854","29953"
"3855","203069"
"3856","84619"
"3857","84707"
"3858","4121"
"3859","10641"
"3860","23471"
"3861","1583"
"3862","7275"
"3863","27101"
"3864","55794"
"3865","6541"
"3866","58986"
"3867","134265"
"3868","59269"
"3869","94234"
"3870","1266"
"3871","55149"
"3872","442459"
"3873","29914"
"3874","26751"
"3875","10991"
"3876","10455"
"3877","64318"
"3878","100134868"
"3879","10371"
"3880","7531"
"3881","92235"
"3882","399972"
"3883","150737"
"3884","84261"
"3885","27343"
"3886","7311"
"3887","6764"
"3888","118490"
"3889","128553"
"3890","10847"
"3891","23644"
"3892","79874"
"3893","387263"
"3894","375248"
"3895","22879"
"3896","404093"
"3897","103910"
"3898","117177"
"3899","10413"
"3900","342908"
"3901","51155"
"3902","83987"
"3903","254428"
"3904","51496"
"3905","57804"
"3906","92935"
"3907","728215"
"3908","567"
"3909","57678"
"3910","83875"
"3911","6879"
"3912","221078"
"3913","308"
"3914","2274"
"3915","10544"
"3916","401093"
"3917","25901"
"3918","340146"
"3919","51761"
"3920","352909"
"3921","81557"
"3922","102723859"
"3923","51013"
"3924","26577"
"3925","50805"
"3926","84807"
"3927","105378954"
"3928","100820829"
"3929","55500"
"3930","10626"
"3931","157247"
"3932","8575"
"3933","116540"
"3934","347252"
"3935","339803"
"3936","9689"
"3937","29920"
"3938","140733"
"3939","272"
"3940","126308"
"3941","55759"
"3942","1646"
"3943","8939"
"3944","55344"
"3945","79891"
"3946","55007"
"3947","84279"
"3948","8446"
"3949","22978"
"3950","84725"
"3951","3488"
"3952","23299"
"3953","9183"
"3954","51042"
"3955","10480"
"3956","2091"
"3957","728239"
"3958","203859"
"3959","102724159"
"3960","79864"
"3961","114793"
"3962","114049"
"3963","105376204"
"3964","51747"
"3965","79665"
"3966","1628"
"3967","26003"
"3968","3156"
"3969","147525"
"3970","7266"
"3971","1195"
"3972","91966"
"3973","11000"
"3974","5296"
"3975","137886"
"3976","7697"
"3977","55084"
"3978","64403"
"3979","64949"
"3980","5685"
"3981","10134"
"3982","140730"
"3983","4620"
"3984","55244"
"3985","101927597"
"3986","10412"
"3987","254128"
"3988","9958"
"3989","10128"
"3990","22979"
"3991","4086"
"3992","4676"
"3993","64838"
"3994","1315"
"3995","5592"
"3996","643827"
"3997","646471"
"3998","100505876"
"3999","56937"
"4000","100507458"
"4001","85027"
"4002","6666"
"4003","5721"
"4004","55255"
"4005","55171"
"4006","29979"
"4007","9015"
"4008","23401"
"4009","8905"
"4010","79882"
"4011","23429"
"4012","11014"
"4013","4641"
"4014","23509"
"4015","64145"
"4016","100996724"
"4017","100127983"
"4018","7464"
"4019","11329"
"4020","191"
"4021","4920"
"4022","2863"
"4023","23555"
"4024","2998"
"4025","7804"
"4026","9628"
"4027","3798"
"4028","101929555"
"4029","1271"
"4030","161247"
"4031","101927275"
"4032","4548"
"4033","8728"
"4034","152519"
"4035","80830"
"4036","3269"
"4037","10479"
"4038","7494"
"4039","79734"
"4040","8405"
"4041","5865"
"4042","54555"
"4043","377677"
"4044","51151"
"4045","127495"
"4046","6525"
"4047","10482"
"4048","84159"
"4049","7175"
"4050","9487"
"4051","51619"
"4052","91862"
"4053","10231"
"4054","30812"
"4055","79669"
"4056","5994"
"4057","653113"
"4058","57456"
"4059","10445"
"4060","56848"
"4061","120379"
"4062","51742"
"4063","8760"
"4064","23493"
"4065","728577"
"4066","375790"
"4067","57521"
"4068","1602"
"4069","100289410"
"4070","79740"
"4071","92856"
"4072","100287616"
"4073","8859"
"4074","7291"
"4075","148137"
"4076","155370"
"4077","79899"
"4078","390916"
"4079","4494"
"4080","9659"
"4081","80328"
"4082","4771"
"4083","4904"
"4084","8602"
"4085","201895"
"4086","284370"
"4087","8514"
"4088","51060"
"4089","5608"
"4090","27010"
"4091","57731"
"4092","741"
"4093","9880"
"4094","22866"
"4095","2845"
"4096","201973"
"4097","6903"
"4098","246269"
"4099","58485"
"4100","84630"
"4101","54830"
"4102","7625"
"4103","129450"
"4104","55824"
"4105","104355295"
"4106","51239"
"4107","1139"
"4108","7539"
"4109","5538"
"4110","1636"
"4111","140691"
"4112","401491"
"4113","3184"
"4114","5129"
"4115","8655"
"4116","4358"
"4117","5803"
"4118","100128822"
"4119","221981"
"4120","25809"
"4121","6627"
"4122","8935"
"4123","63905"
"4124","5546"
"4125","6881"
"4126","6770"
"4127","9619"
"4128","84263"
"4129","9372"
"4130","6396"
"4131","120227"
"4132","26098"
"4133","23759"
"4134","1645"
"4135","10489"
"4136","55089"
"4137","9825"
"4138","3141"
"4139","80258"
"4140","5361"
"4141","54929"
"4142","55094"
"4143","1001"
"4144","9939"
"4145","204"
"4146","150726"
"4147","10951"
"4148","201292"
"4149","100996511"
"4150","5738"
"4151","5914"
"4152","199870"
"4153","79570"
"4154","32"
"4155","79917"
"4156","286495"
"4157","26115"
"4158","51300"
"4159","196403"
"4160","54874"
"4161","6545"
"4162","8554"
"4163","59285"
"4164","146059"
"4165","222553"
"4166","148423"
"4167","122786"
"4168","10365"
"4169","440854"
"4170","25836"
"4171","5777"
"4172","7010"
"4173","60673"
"4174","595135"
"4175","23186"
"4176","83744"
"4177","55145"
"4178","85415"
"4179","54463"
"4180","9341"
"4181","25900"
"4182","29978"
"4183","84327"
"4184","5100"
"4185","4148"
"4186","29"
"4187","6940"
"4188","6169"
"4189","56658"
"4190","767"
"4191","9464"
"4192","4921"
"4193","29114"
"4194","54503"
"4195","90957"
"4196","4350"
"4197","5890"
"4198","348938"
"4199","8480"
"4200","55326"
"4201","7913"
"4202","81669"
"4203","23361"
"4204","10644"
"4205","80018"
"4206","3097"
"4207","162073"
"4208","4899"
"4209","55245"
"4210","23399"
"4211","9112"
"4212","2067"
"4213","54880"
"4214","27072"
"4215","8545"
"4216","57213"
"4217","1515"
"4218","27250"
"4219","133619"
"4220","57531"
"4221","54512"
"4222","113146"
"4223","5780"
"4224","8226"
"4225","8667"
"4226","4616"
"4227","7701"
"4228","23126"
"4229","6229"
"4230","10419"
"4231","84284"
"4232","1445"
"4233","22924"
"4234","6731"
"4235","9325"
"4236","5281"
"4237","65123"
"4238","23037"
"4239","170384"
"4240","10235"
"4241","57761"
"4242","266655"
"4243","381"
"4244","3428"
"4245","58516"
"4246","84962"
"4247","25778"
"4248","10265"
"4249","7589"
"4250","27069"
"4251","7678"
"4252","79575"
"4253","29888"
"4254","90233"
"4255","80318"
"4256","23220"
"4257","6446"
"4258","91419"
"4259","147172"
"4260","1479"
"4261","4645"
"4262","28970"
"4263","6456"
"4264","4582"
"4265","5423"
"4266","57677"
"4267","92949"
"4268","23683"
"4269","196"
"4270","140890"
"4271","9767"
"4272","83604"
"4273","51347"
"4274","84984"
"4275","143684"
"4276","26112"
"4277","23175"
"4278","252884"
"4279","9044"
"4280","8556"
"4281","4292"
"4282","55324"
"4283","375704"
"4284","197322"
"4285","1801"
"4286","54961"
"4287","729288"
"4288","143"
"4289","729440"
"4290","50618"
"4291","8804"
"4292","284565"
"4293","23255"
"4294","5355"
"4295","4753"
"4296","6102"
"4297","58190"
"4298","2272"
"4299","9197"
"4300","57673"
"4301","28996"
"4302","133022"
"4303","54963"
"4304","6300"
"4305","11332"
"4306","10277"
"4307","116372"
"4308","388566"
"4309","404201"
"4310","55226"
"4311","57089"
"4312","80218"
"4313","201562"
"4314","22888"
"4315","6209"
"4316","22984"
"4317","222171"
"4318","100507567"
"4319","101929130"
"4320","100129434"
"4321","2197"
"4322","10726"
"4323","388165"
"4324","6664"
"4325","10920"
"4326","3980"
"4327","114990"
"4328","78992"
"4329","389677"
"4330","29934"
"4331","5195"
"4332","60312"
"4333","1620"
"4334","101241892"
"4335","84222"
"4336","50814"
"4337","9886"
"4338","137964"
"4339","100505854"
"4340","25983"
"4341","56947"
"4342","2222"
"4343","83640"
"4344","646903"
"4345","3993"
"4346","1201"
"4347","22927"
"4348","4836"
"4349","9187"
"4350","5763"
"4351","51444"
"4352","5696"
"4353","115825"
"4354","23051"
"4355","7726"
"4356","10643"
"4357","1855"
"4358","9620"
"4359","55885"
"4360","7273"
"4361","3800"
"4362","9435"
"4363","339005"
"4364","23158"
"4365","54677"
"4366","100289678"
"4367","28952"
"4368","154"
"4369","222584"
"4370","1607"
"4371","548645"
"4372","1781"
"4373","22852"
"4374","901"
"4375","9322"
"4376","89792"
"4377","344967"
"4378","57562"
"4379","3304"
"4380","26224"
"4381","116987"
"4382","55652"
"4383","51320"
"4384","92105"
"4385","23625"
"4386","139189"
"4387","84878"
"4388","23288"
"4389","7165"
"4390","9960"
"4391","64864"
"4392","27436"
"4393","157869"
"4394","23042"
"4395","387841"
"4396","54553"
"4397","56986"
"4398","89832"
"4399","25980"
"4400","23609"
"4401","494115"
"4402","170685"
"4403","54517"
"4404","103689912"
"4405","863"
"4406","642273"
"4407","84946"
"4408","55776"
"4409","60314"
"4410","103091866"
"4411","9330"
"4412","55229"
"4413","5871"
"4414","65992"
"4415","10633"
"4416","221545"
"4417","51019"
"4418","12"
"4419","10335"
"4420","63917"
"4421","79639"
"4422","11257"
"4423","3704"
"4424","4218"
"4425","79674"
"4426","23151"
"4427","1717"
"4428","9298"
"4429","2120"
"4430","283106"
"4431","4092"
"4432","54103"
"4433","60386"
"4434","10078"
"4435","51282"
