"","x"
"1871","2026"
"1872","1822"
"1873","113246"
"1874","5777"
"1875","11331"
"1876","677777"
"1877","10436"
"1878","10162"
"1879","716"
"1880","51279"
"1881","9746"
"1882","5830"
"1883","144195"
"1884","6515"
"1885","55810"
"1886","25977"
"1887","653113"
"1888","8076"
"1889","57494"
"1890","1911"
"1891","4074"
"1892","144571"
"1893","2"
"1894","100422872"
"1895","100499405"
"1896","374443"
"1897","29121"
"1898","23710"
"1899","10748"
"1900","100129361"
"1901","2120"
"1902","100506248"
"1903","54682"
"1904","503693"
"1905","118426"
"1906","1389"
"1907","1027"
"1908","81575"
"1909","51202"
"1910","387841"
"1911","9052"
"1912","50865"
"1913","100506314"
"1914","83445"
"1915","2012"
"1916","55729"
"1917","79887"
"1918","144608"
"1919","4256"
"1920","397"
"1921","85004"
"1922","2059"
"1923","11171"
"1924","4257"
"1925","55885"
"1926","728622"
"1927","54477"
"1928","5139"
"1929","79912"
"1930","5965"
"1931","51026"
"1932","3945"
"1933","3764"
"1934","10060"
"1935","55907"
"1936","9847"
"1937","6660"
"1938","586"
"1939","144363"
"1940","3845"
"1941","100506451"
"1942","11228"
"1943","79365"
"1944","8082"
"1945","3709"
"1946","26127"
"1947","51768"
"1948","9412"
"1949","23012"
"1950","56938"
"1951","8496"
"1952","387849"
"1953","5744"
"1954","55297"
"1955","83857"
"1956","254013"
"1957","55196"
"1958","636"
"1959","121512"
"1960","51067"
"1961","144245"
"1962","114134"
"1963","1272"
"1964","283464"
"1965","10138"
"1966","83448"
"1967","5756"
"1968","84216"
"1969","51054"
"1970","196527"
"1971","400027"
"1972","81539"
"1973","54407"
"1974","100288798"
"1975","55089"
"1976","347902"
"1977","91523"
"1978","79657"
"1979","10411"
"1980","79022"
"1981","1280"
"1982","140461"
"1983","387856"
"1984","121274"
"1985","904"
"1986","112"
"1987","784"
"1988","9416"
"1989","27289"
"1990","51303"
"1991","377"
"1992","7480"
"1993","23109"
"1994","5571"
"1995","8085"
"1996","55716"
"1997","79962"
"1998","65244"
"1999","10445"
"2000","84070"
"2001","25766"
"2002","91010"
"2003","7009"
"2004","57701"
"2005","100286844"
"2006","144233"
"2007","41"
"2008","6602"
"2009","84987"
"2010","91012"
"2011","51474"
"2012","113251"
"2013","57609"
"2014","25875"
"2015","7024"
"2016","5463"
"2017","57228"
"2018","11226"
"2019","6334"
"2020","401720"
"2021","91"
"2022","160622"
"2023","144501"
"2024","3855"
"2025","3854"
"2026","1975"
"2027","283335"
"2028","84926"
"2029","3489"
"2030","283337"
"2031","84975"
"2032","5204"
"2033","60314"
"2034","5094"
"2035","6895"
"2036","11016"
"2037","23583"
"2038","22818"
"2039","3678"
"2040","5153"
"2041","5502"
"2042","196410"
"2043","3679"
"2044","2647"
"2045","967"
"2046","10220"
"2047","85406"
"2048","440104"
"2049","4327"
"2050","84305"
"2051","102724112"
"2052","6490"
"2053","5869"
"2054","6231"
"2055","6171"
"2056","84872"
"2057","23344"
"2058","140465"
"2059","4637"
"2060","6601"
"2061","79035"
"2062","283373"
"2063","93058"
"2064","10330"
"2065","9924"
"2066","6773"
"2067","283377"
"2068","5939"
"2069","11176"
"2070","506"
"2071","10728"
"2072","4666"
"2073","9880"
"2074","23306"
"2075","6778"
"2076","4035"
"2077","22864"
"2078","4141"
"2079","1649"
"2080","114785"
"2081","10540"
"2082","3798"
"2083","196403"
"2084","2583"
"2085","10956"
"2086","6302"
"2087","4234"
"2088","10102"
"2089","10677"
"2090","10106"
"2091","100506844"
"2092","121227"
"2093","57460"
"2094","283417"
"2095","57522"
"2096","2799"
"2097","23592"
"2098","8091"
"2099","84298"
"2100","11213"
"2101","92797"
"2102","23426"
"2103","55832"
"2104","8445"
"2105","56890"
"2106","57122"
"2107","11052"
"2108","10576"
"2109","117177"
"2110","196446"
"2111","101928062"
"2112","4848"
"2113","27345"
"2114","5801"
"2115","7103"
"2116","196441"
"2117","64786"
"2118","729633"
"2119","552889"
"2120","84698"
"2121","11010"
"2122","23390"
"2123","1466"
"2124","6857"
"2125","5074"
"2126","4659"
"2127","374462"
"2128","8825"
"2129","8499"
"2130","29080"
"2131","84190"
"2132","160335"
"2133","55117"
"2134","84125"
"2135","9182"
"2136","4922"
"2137","400058"
"2138","91298"
"2139","160418"
"2140","282809"
"2141","4060"
"2142","1634"
"2143","440107"
"2144","8411"
"2145","7334"
"2146","28977"
"2147","8835"
"2148","8738"
"2149","10154"
"2150","57458"
"2151","55967"
"2152","7181"
"2153","55785"
"2154","55591"
"2155","10988"
"2156","84101"
"2157","59277"
"2158","144193"
"2159","2004"
"2160","121441"
"2161","121456"
"2162","100128191"
"2163","55592"
"2164","120863"
"2165","55681"
"2166","27340"
"2167","400"
"2168","56994"
"2169","79158"
"2170","51019"
"2171","79023"
"2172","7184"
"2173","728568"
"2174","6996"
"2175","29915"
"2176","4801"
"2177","50515"
"2178","160428"
"2179","23325"
"2180","55198"
"2181","387882"
"2182","9891"
"2183","10970"
"2184","55188"
"2185","80298"
"2186","1407"
"2187","11137"
"2188","11108"
"2189","1240"
"2190","11153"
"2191","9733"
"2192","6404"
"2193","23603"
"2194","54434"
"2195","84749"
"2196","83892"
"2197","326625"
"2198","51434"
"2199","10094"
"2200","51184"
"2201","29902"
"2202","51699"
"2203","144715"
"2204","160760"
"2205","79600"
"2206","160762"
"2207","4633"
"2208","100131138"
"2209","23316"
"2210","6311"
"2211","80724"
"2212","217"
"2213","51275"
"2214","8550"
"2215","89894"
"2216","8759"
"2217","10961"
"2218","80018"
"2219","6128"
"2220","5781"
"2221","79039"
"2222","84934"
"2223","80024"
"2224","196463"
"2225","113675"
"2226","255480"
"2227","23389"
"2228","79794"
"2229","54997"
"2230","23014"
"2231","54621"
"2232","5037"
"2233","64426"
"2234","11021"
"2235","10985"
"2236","6175"
"2237","100506649"
"2238","5829"
"2239","26834"
"2240","23409"
"2241","4440"
"2242","1337"
"2243","8683"
"2244","8655"
"2245","100506668"
"2246","84274"
"2247","9921"
"2248","51367"
"2249","84747"
"2250","35"
"2251","6927"
"2252","64897"
"2253","5025"
"2254","10645"
"2255","51433"
"2256","80196"
"2257","84876"
"2258","23067"
"2259","5715"
"2260","605"
"2261","22877"
"2262","56616"
"2263","65082"
"2264","55596"
"2265","65117"
"2266","8562"
"2267","79720"
"2268","51329"
"2269","91574"
"2270","8099"
"2271","387893"
"2272","196383"
"2273","11066"
"2274","353116"
"2275","10959"
"2276","57696"
"2277","2967"
"2278","79867"
"2279","23545"
"2280","144348"
"2281","7316"
"2282","57647"
"2283","140707"
"2284","114795"
"2285","121260"
"2286","23504"
"2287","2054"
"2288","283383"
"2289","80324"
"2290","57634"
"2291","317781"
"2292","79050"
"2293","100996573"
"2294","23141"
"2295","55743"
"2296","100289635"
"2297","7574"
"2298","7637"
"2299","7699"
"2300","101060200"
"2301","7556"
"2302","10795"
"2303","284232"
"2304","54737"
"2305","55269"
"2306","7750"
"2307","2700"
"2308","2706"
"2309","51084"
"2310","8100"
"2311","53342"
"2312","78988"
"2313","650794"
"2314","253832"
"2315","221154"
"2316","2254"
"2317","6445"
"2318","26278"
"2319","100506697"
"2320","55504"
"2321","4285"
"2322","542767"
"2323","221178"
"2324","143"
"2325","5042"
"2326","9818"
"2327","6144"
"2328","2971"
"2329","219402"
"2330","222484"
"2331","51082"
"2332","432369"
"2333","255967"
"2334","2321"
"2335","51371"
"2336","84056"
"2337","10208"
"2338","10443"
"2339","23047"
"2340","90627"
"2341","9201"
"2342","23111"
"2343","4093"
"2344","5994"
"2345","29880"
"2346","55578"
"2347","122011"
"2348","10631"
"2349","7223"
"2350","341640"
"2351","80209"
"2352","57511"
"2353","10240"
"2354","1997"
"2355","89890"
"2356","9617"
"2357","160851"
"2358","94240"
"2359","29103"
"2360","387923"
"2361","8848"
"2362","26747"
"2363","55425"
"2364","2963"
"2365","7178"
"2366","100190939"
"2367","253512"
"2368","83548"
"2369","23091"
"2370","3936"
"2371","2098"
"2372","8803"
"2373","29079"
"2374","5925"
"2375","1102"
"2376","22862"
"2377","81602"
"2378","83852"
"2379","57213"
"2380","145165"
"2381","26512"
"2382","115825"
"2383","79758"
"2384","440138"
"2385","9724"
"2386","341676"
"2387","55901"
"2388","10910"
"2389","81624"
"2390","81550"
"2391","64881"
"2392","1602"
"2393","22894"
"2394","11278"
"2395","170622"
"2396","4008"
"2397","1203"
"2398","26224"
"2399","23077"
"2400","1910"
"2401","64062"
"2402","100505538"
"2403","54602"
"2404","26050"
"2405","693207"
"2406","407975"
"2407","23483"
"2408","10257"
"2409","5611"
"2410","55757"
"2411","5911"
"2412","3843"
"2413","23348"
"2414","9375"
"2415","171425"
"2416","87769"
"2417","283481"
"2418","79070"
"2419","54841"
"2420","2073"
"2421","1948"
"2422","55082"
"2423","728215"
"2424","3981"
"2425","84945"
"2426","10673"
"2427","1282"
"2428","1284"
"2429","55647"
"2430","79587"
"2431","105376684"
"2432","3621"
"2433","104355135"
"2434","8874"
"2435","2159"
"2436","55795"
"2437","8451"
"2438","3916"
"2439","55208"
"2440","55002"
"2441","7027"
"2442","100506394"
"2443","22821"
"2444","8881"
"2445","283489"
"2446","57820"
"2447","85495"
"2448","90809"
"2449","283"
"2450","6038"
"2451","6035"
"2452","64745"
"2453","57447"
"2454","51222"
"2455","11198"
"2456","57680"
"2457","84932"
"2458","9878"
"2459","56339"
"2460","6297"
"2461","1603"
"2462","5018"
"2463","9056"
"2464","122704"
"2465","4323"
"2466","55147"
"2467","10419"
"2468","84962"
"2469","5693"
"2470","64403"
"2471","22985"
"2472","57594"
"2473","90673"
"2474","8106"
"2475","51310"
"2476","10278"
"2477","79178"
"2478","85446"
"2479","8906"
"2480","55449"
"2481","10901"
"2482","317749"
"2483","728635"
"2484","4901"
"2485","5106"
"2486","5720"
"2487","51016"
"2488","55072"
"2489","10379"
"2490","79711"
"2491","10548"
"2492","29082"
"2493","4738"
"2494","7051"
"2495","115817"
"2496","161424"
"2497","4776"
"2498","57523"
"2499","23351"
"2500","643866"
"2501","56948"
"2502","29091"
"2503","4857"
"2504","23256"
"2505","1690"
"2506","29966"
"2507","25938"
"2508","112487"
"2509","80224"
"2510","394"
"2511","101954278"
"2512","171546"
"2513","26865"
"2514","1073"
"2515","280655"
"2516","6729"
"2517","283635"
"2518","55012"
"2519","5687"
"2520","4792"
"2521","100129794"
"2522","6751"
"2523","122553"
"2524","5411"
"2525","4253"
"2526","644919"
"2527","145581"
"2528","54813"
"2529","23116"
"2530","55015"
"2531","2287"
"2532","161357"
"2533","6235"
"2534","6029"
"2535","6166"
"2536","4247"
"2537","122773"
"2538","9147"
"2539","378706"
"2540","382"
"2541","79609"
"2542","6655"
"2543","27109"
"2544","8814"
"2545","11183"
"2546","51062"
"2547","51199"
"2548","114088"
"2549","81542"
"2550","54331"
"2551","51637"
"2552","22795"
"2553","283554"
"2554","30001"
"2555","5706"
"2556","80821"
"2557","652"
"2558","2764"
"2559","93487"
"2560","22863"
"2561","100129075"
"2562","3895"
"2563","645683"
"2564","54916"
"2565","10640"
"2566","55745"
"2567","122830"
"2568","55860"
"2569","5684"
"2570","379025"
"2571","5926"
"2572","9786"
"2573","51339"
"2574","23002"
"2575","51528"
"2576","6252"
"2577","64430"
"2578","51635"
"2579","4331"
"2580","57570"
"2581","145389"
"2582","3091"
"2583","6617"
"2584","5529"
"2585","81537"
"2586","23224"
"2587","9495"
"2588","22890"
"2589","3306"
"2590","145376"
"2591","6710"
"2592","91612"
"2593","376267"
"2594","2342"
"2595","4149"
"2596","2530"
"2597","10243"
"2598","1965"
"2599","26499"
"2600","57475"
"2601","5283"
"2602","384"
"2603","10490"
"2604","23503"
"2605","5890"
"2606","677"
"2607","87"
"2608","8816"
"2609","2079"
"2610","55334"
"2611","8747"
"2612","23508"
"2613","4293"
"2614","22990"
"2615","9628"
"2616","26094"
"2617","58517"
"2618","89932"
"2619","79697"
"2620","641371"
"2621","10965"
"2622","83544"
"2623","9240"
"2624","91748"
"2625","100506476"
"2626","145482"
"2627","57862"
"2628","145483"
"2629","957"
"2630","4329"
"2631","91750"
"2632","5826"
"2633","10577"
"2634","9870"
"2635","51077"
"2636","56252"
"2637","1743"
"2638","27030"
"2639","97"
"2640","79696"
"2641","91754"
"2642","10972"
"2643","101928377"
"2644","55640"
"2645","7043"
"2646","112752"
"2647","55668"
"2648","2103"
"2649","100506603"
"2650","85457"
"2651","57156"
"2652","29954"
"2653","283578"
"2654","161394"
"2655","63894"
"2656","10598"
"2657","145501"
"2658","81892"
"2659","22938"
"2660","57143"
"2661","9369"
"2662","2957"
"2663","6400"
"2664","23768"
"2665","2581"
"2666","79882"
"2667","161436"
"2668","1112"
"2669","55775"
"2670","101927029"
"2671","56659"
"2672","5700"
"2673","55051"
"2674","801"
"2675","9252"
"2676","440193"
"2677","10516"
"2678","9321"
"2679","4287"
"2680","4707"
"2681","53981"
"2682","5641"
"2683","3705"
"2684","84520"
"2685","55148"
"2686","55727"
"2687","57578"
"2688","145270"
"2689","78990"
"2690","122509"
"2691","3429"
"2692","83982"
"2693","5265"
"2694","5104"
"2695","23405"
"2696","79789"
"2697","161176"
"2698","283596"
"2699","51218"
"2700","56967"
"2701","624"
"2702","55102"
"2703","51527"
"2704","122481"
"2705","10914"
"2706","7443"
"2707","64919"
"2708","84193"
"2709","317762"
"2710","84439"
"2711","10858"
"2712","51466"
"2713","123099"
"2714","123096"
"2715","7453"
"2716","79446"
"2717","8788"
"2718","1778"
"2719","3320"
"2720","91833"
"2721","5891"
"2722","7187"
"2723","9578"
"2724","7127"
"2725","4140"
"2726","1152"
"2727","115708"
"2728","9529"
"2729","84334"
"2730","3831"
"2731","7517"
"2732","9556"
"2733","400258"
"2734","122622"
"2735","10572"
"2736","207"
"2737","113146"
"2738","256281"
"2739","2972"
"2740","90135"
"2741","647310"
"2742","100507437"
"2743","9112"
"2744","1396"
"2745","283755"
"2746","646243"
"2747","400322"
"2748","339005"
"2749","123606"
"2750","81614"
"2751","23191"
"2752","114791"
"2753","4692"
"2754","347746"
"2755","8123"
"2756","100033416"
"2757","100033432"
"2758","7337"
"2759","440248"
"2760","653720"
"2761","646278"
"2762","321"
"2763","56160"
"2764","7082"
"2765","653073"
"2766","653075"
"2767","101059918"
"2768","728498"
"2769","22909"
"2770","54893"
"2771","102725022"
"2772","51621"
"2773","1139"
"2774","653125"
"2775","728047"
"2776","100288615"
"2777","100996255"
"2778","643699"
"2779","6447"
"2780","26585"
"2781","6263"
"2782","57099"
"2783","56851"
"2784","161779"
"2785","51234"
"2786","55505"
"2787","254531"
"2788","101928174"
"2789","9716"
"2790","54989"
"2791","89978"
"2792","84529"
"2793","161635"
"2794","161742"
"2795","283742"
"2796","10125"
"2797","7057"
"2798","11245"
"2799","440275"
"2800","6727"
"2801","100131089"
"2802","90427"
"2803","100131244"
"2804","100505573"
"2805","85455"
"2806","3712"
"2807","22893"
"2808","90416"
"2809","27079"
"2810","100505648"
"2811","55177"
"2812","55192"
"2813","643338"
"2814","84936"
"2815","57617"
"2816","54617"
"2817","11261"
"2818","51103"
"2819","3706"
"2820","4058"
"2821","7301"
"2822","23269"
"2823","51332"
"2824","30844"
"2825","25963"
"2826","825"
"2827","64397"
"2828","255252"
"2829","55142"
"2830","57519"
"2831","197131"
"2832","23582"
"2833","9836"
"2834","161823"
"2835","146050"
"2836","27229"
"2837","4130"
"2838","9677"
"2839","1159"
"2840","117155"
"2841","548596"
"2842","440278"
"2843","2923"
"2844","10169"
"2845","4236"
"2846","84978"
"2847","728758"
"2848","113201"
"2849","645212"
"2850","8669"
"2851","80208"
"2852","6652"
"2853","2628"
"2854","79029"
"2855","7782"
"2856","26258"
"2857","58472"
"2858","50804"
"2859","2200"
"2860","22995"
"2861","23741"
"2862","9728"
"2863","9318"
"2864","2585"
"2865","196951"
"2866","56986"
"2867","2553"
"2868","9101"
"2869","54822"
"2870","84888"
"2871","23431"
"2872","388121"
"2873","256586"
"2874","29766"
"2875","123169"
"2876","10681"
"2877","55930"
"2878","4644"
"2879","10776"
"2880","51187"
"2881","5873"
"2882","9236"
"2883","145788"
"2884","283659"
"2885","4734"
"2886","64864"
"2887","54816"
"2888","6938"
"2889","145781"
"2890","81488"
"2891","102"
"2892","79811"
"2893","54778"
"2894","145773"
"2895","9245"
"2896","2958"
"2897","663"
"2898","302"
"2899","6095"
"2900","114294"
"2901","51762"
"2902","83464"
"2903","9960"
"2904","84191"
"2905","6642"
"2906","79856"
"2907","5479"
"2908","9325"
"2909","23060"
"2910","4947"
"2911","348093"
"2912","348094"
"2913","51324"
"2914","123263"
"2915","51285"
"2916","390594"
"2917","10081"
"2918","10845"
"2919","8483"
"2920","54956"
"2921","9543"
"2922","54878"
"2923","51495"
"2924","81556"
"2925","9187"
"2926","10260"
"2927","8766"
"2928","5604"
"2929","10302"
"2930","6124"
"2931","4091"
"2932","100506686"
"2933","145853"
"2934","5607"
"2935","91860"
"2936","10116"
"2937","22801"
"2938","54852"
"2939","6176"
"2940","55075"
"2941","55323"
"2942","56906"
"2943","79875"
"2944","4649"
"2945","123228"
"2946","5315"
"2947","56965"
"2948","3073"
"2949","25820"
"2950","83440"
"2951","4756"
"2952","10021"
"2953","27020"
"2954","101241892"
"2955","100287616"
"2956","9399"
"2957","732265"
"2958","64220"
"2959","1583"
"2960","84993"
"2961","440288"
"2962","10620"
"2963","1198"
"2964","102723750"
"2965","80153"
"2966","1543"
"2967","1445"
"2968","25989"
"2969","10066"
"2970","4351"
"2971","57184"
"2972","9377"
"2973","54913"
"2974","192683"
"2975","56905"
"2976","54939"
"2977","79661"
"2978","4123"
"2979","25942"
"2980","5780"
"2981","10073"
"2982","55272"
"2983","257364"
"2984","92912"
"2985","2108"
"2986","5955"
"2987","10099"
"2988","79834"
"2989","10363"
"2990","440292"
"2991","23102"
"2992","10518"
"2993","80349"
"2994","3658"
"2995","123688"
"2996","1138"
"2997","1136"
"2998","1512"
"2999","23423"
"3000","10588"
"3001","54469"
"3002","2184"
"3003","9915"
"3004","80765"
"3005","79631"
"3006","647042"
"3007","100134869"
"3008","440295"
"3009","80154"
"3010","6218"
"3011","283692"
"3012","100505616"
"3013","123720"
"3014","83640"
"3015","123207"
"3016","53339"
"3017","53346"
"3018","50810"
"3019","646"
"3020","57188"
"3021","648809"
"3022","440299"
"3023","440300"
"3024","388152"
"3025","643707"
"3026","102724135"
"3027","374650"
"3028","54993"
"3029","54581"
"3030","84942"
"3031","23478"
"3032","9640"
"3033","57538"
"3034","9154"
"3035","642423"
"3036","101929479"
"3037","100133220"
"3038","11214"
"3039","4916"
"3040","26589"
"3041","64963"
"3042","55070"
"3043","8800"
"3044","55897"
"3045","10239"
"3046","374655"
"3047","3418"
"3048","10509"
"3049","390637"
"3050","51335"
"3051","23766"
"3052","342132"
"3053","8826"
"3054","2242"
"3055","4122"
"3056","55898"
"3057","9899"
"3058","8128"
"3059","400451"
"3060","100507217"
"3061","1106"
"3062","55784"
"3063","440311"
"3064","7026"
"3065","64927"
"3066","123355"
"3067","7190"
"3068","4205"
"3069","145748"
"3070","55180"
"3071","140460"
"3072","22856"
"3073","55829"
"3074","6627"
"3075","80213"
"3076","123283"
"3077","100128108"
"3078","101927628"
"3079","4350"
"3080","8131"
"3081","55692"
"3082","83986"
"3083","398"
"3084","8312"
"3085","26063"
"3086","9727"
"3087","6650"
"3088","9091"
"3089","57799"
"3090","117166"
"3091","84326"
"3092","84331"
"3093","197335"
"3094","89941"
"3095","9028"
"3096","10273"
"3097","339123"
"3098","84219"
"3099","146330"
"3100","79006"
"3101","124093"
"3102","64428"
"3103","113000"
"3104","63922"
"3105","30812"
"3106","8912"
"3107","7329"
"3108","115939"
"3109","64718"
"3110","283951"
"3111","9894"
"3112","90861"
"3113","23162"
"3114","197342"
"3115","90864"
"3116","10101"
"3117","3483"
"3118","3029"
"3119","81889"
"3120","6187"
"3121","735301"
"3122","10607"
"3123","124056"
"3124","2671"
"3125","9143"
"3126","90850"
"3127","283869"
"3128","9351"
"3129","7249"
"3130","5310"
"3131","25837"
"3132","100507303"
"3133","84231"
"3134","57524"
"3135","64223"
"3136","283870"
"3137","1877"
"3138","10921"
"3139","21"
"3140","4917"
"3141","752014"
"3142","5170"
"3143","652276"
"3144","645644"
"3145","100507321"
"3146","83886"
"3147","23524"
"3148","6923"
"3149","114984"
"3150","9074"
"3151","51330"
"3152","79228"
"3153","9235"
"3154","100507458"
"3155","7760"
"3156","7752"
"3157","10127"
"3158","91151"
"3159","100463285"
"3160","54925"
"3161","7727"
"3162","146434"
"3163","79903"
"3164","197358"
"3165","1387"
"3166","115"
"3167","100507501"
"3168","7023"
"3169","84662"
"3170","51025"
"3171","79585"
"3172","114990"
"3173","9093"
"3174","57407"
"3175","3163"
"3176","342346"
"3177","84309"
"3178","124401"
"3179","146562"
"3180","26048"
"3181","84656"
"3182","29855"
"3183","51172"
"3184","56052"
"3185","196483"
"3186","54715"
"3187","79091"
"3188","25880"
"3189","5373"
"3190","23589"
"3191","7874"
"3192","2903"
"3193","80063"
"3194","4682"
"3195","780776"
"3196","51061"
"3197","29066"
"3198","26156"
"3199","2935"
"3200","55313"
"3201","729993"
"3202","2072"
"3203","57496"
"3204","51283"
"3205","642778"
"3206","642799"
"3207","23420"
"3208","100288162"
"3209","9284"
"3210","23042"
"3211","54700"
"3212","353511"
"3213","105369154"
"3214","100288332"
"3215","255027"
"3216","89927"
"3217","54820"
"3218","4629"
"3219","123811"
"3220","4363"
"3221","408050"
"3222","339044"
"3223","101059938"
"3224","64131"
"3225","101059953"
"3226","105376752"
"3227","102723728"
"3228","283820"
"3229","6210"
"3230","23204"
"3231","23049"
"3232","10229"
"3233","51573"
"3234","57020"
"3235","400506"
"3236","124152"
"3237","51704"
"3238","55623"
"3239","112479"
"3240","81691"
"3241","57146"
"3242","1428"
"3243","23117"
"3244","100271836"
"3245","51108"
"3246","730092"
"3247","440345"
"3248","7385"
"3249","255762"
"3250","730094"
"3251","29904"
"3252","55718"
"3253","1039"
"3254","100131998"
"3255","641298"
"3256","100132247"
"3257","91949"
"3258","23062"
"3259","124454"
"3260","4706"
"3261","79728"
"3262","5579"
"3263","5930"
"3264","27327"
"3265","55114"
"3266","102723510"
"3267","51451"
"3268","342357"
"3269","79831"
"3270","197370"
"3271","2975"
"3272","23247"
"3273","23214"
"3274","388228"
"3275","728689"
"3276","1201"
"3277","26471"
"3278","112869"
"3279","6817"
"3280","8663"
"3281","11273"
"3282","25970"
"3283","487"
"3284","100289092"
"3285","79874"
"3286","84901"
"3287","83985"
"3288","653390"
"3289","728888"
"3290","552900"
"3291","440354"
"3292","81893"
"3293","23475"
"3294","79447"
"3295","9961"
"3296","26470"
"3297","253982"
"3298","8479"
"3299","283899"
"3300","8448"
"3301","226"
"3302","5531"
"3303","11151"
"3304","654483"
"3305","548593"
"3306","100526830"
"3307","613037"
"3308","595101"
"3309","10421"
"3310","105371169"
"3311","197407"
"3312","79724"
"3313","65988"
"3314","92595"
"3315","146542"
"3316","146540"
"3317","115509"
"3318","730183"
"3319","10847"
"3320","100862671"
"3321","5261"
"3322","23361"
"3323","9274"
"3324","1489"
"3325","9739"
"3326","112755"
"3327","6810"
"3328","9726"
"3329","339105"
"3330","79001"
"3331","10295"
"3332","84148"
"3333","5652"
"3334","2521"
"3335","1339"
"3336","283933"
"3337","79798"
"3338","64755"
"3339","100132341"
"3340","124411"
"3341","10308"
"3342","606551"
"3343","55737"
"3344","91807"
"3345","388272"
"3346","84706"
"3347","10294"
"3348","81533"
"3349","83752"
"3350","100507577"
"3351","6477"
"3352","9683"
"3353","869"
"3354","255919"
"3355","55027"
"3356","64282"
"3357","113"
"3358","29117"
"3359","80205"
"3360","64400"
"3361","643911"
"3362","4313"
"3363","54947"
"3364","51716"
"3365","1066"
"3366","2775"
"3367","267"
"3368","55239"
"3369","583"
"3370","4504"
"3371","4495"
"3372","9688"
"3373","1071"
"3374","84166"
"3375","221184"
"3376","80011"
"3377","89970"
"3378","51090"
"3379","6376"
"3380","57019"
"3381","57017"
"3382","5432"
"3383","9289"
"3384","10300"
"3385","3801"
"3386","57567"
"3387","29105"
"3388","1459"
"3389","65009"
"3390","79918"
"3391","23019"
"3392","55238"
"3393","644649"
"3394","1009"
"3395","7084"
"3396","123920"
"3397","1783"
"3398","57546"
"3399","6236"
"3400","51647"
"3401","865"
"3402","80262"
"3403","84752"
"3404","8717"
"3405","55336"
"3406","8996"
"3407","1874"
"3408","79767"
"3409","26231"
"3410","29100"
"3411","29109"
"3412","25894"
"3413","51673"
"3414","29800"
"3415","100505942"
"3416","79567"
"3417","65057"
"3418","50855"
"3419","84080"
"3420","388284"
"3421","81577"
"3422","57610"
"3423","55815"
"3424","10204"
"3425","23644"
"3426","123904"
"3427","5681"
"3428","9057"
"3429","84138"
"3430","999"
"3431","79613"
"3432","84916"
"3433","84342"
"3434","64146"
"3435","51388"
"3436","7014"
"3437","80777"
"3438","28987"
"3439","283970"
"3440","55066"
"3441","100506060"
"3442","118460"
"3443","11269"
"3444","100506083"
"3445","55308"
"3446","6483"
"3447","197258"
"3448","92154"
"3449","55697"
"3450","55783"
"3451","794"
"3452","7571"
"3453","7567"
"3454","91862"
"3455","23035"
"3456","164"
"3457","342371"
"3458","5713"
"3459","283922"
"3460","2734"
"3461","197259"
"3462","79726"
"3463","197257"
"3464","162239"
"3465","9564"
"3466","124491"
"3467","4166"
"3468","23536"
"3469","3735"
"3470","22879"
"3471","170692"
"3472","283927"
"3473","124359"
"3474","23300"
"3475","123775"
"3476","2653"
"3477","114780"
"3478","8139"
"3479","5336"
"3480","1012"
"3481","3281"
"3482","23417"
"3483","105371371"
"3484","29948"
"3485","146167"
"3486","729887"
"3487","83693"
"3488","58189"
"3489","57707"
"3490","23406"
"3491","79786"
"3492","55625"
"3493","9764"
"3494","23199"
"3495","404550"
"3496","10328"
"3497","1327"
"3498","64779"
"3499","2303"
"3500","100506581"
"3501","79791"
"3502","57338"
"3503","105371397"
"3504","8140"
"3505","54971"
"3506","84627"
"3507","124245"
"3508","1535"
"3509","4597"
"3510","197187"
"3511","115992"
"3512","348180"
"3513","9780"
"3514","353"
"3515","2588"
"3516","863"
"3517","197322"
"3518","1013"
"3519","197320"
"3520","29123"
"3521","6687"
"3522","6137"
"3523","27132"
"3524","5119"
"3525","8558"
"3526","124044"
"3527","9605"
"3528","92822"
"3529","22980"
"3530","10381"
"3531","54849"
"3532","92806"
"3533","172"
"3534","2622"
"3535","9501"
"3536","400566"
"3537","79850"
"3538","100131454"
"3539","55178"
"3540","29928"
"3541","29"
"3542","7531"
"3543","100306951"
"3544","8578"
"3545","83547"
"3546","10594"
"3547","5176"
"3548","6117"
"3549","146760"
"3550","1801"
"3551","124641"
"3552","3090"
"3553","63826"
"3554","55720"
"3555","9905"
"3556","4335"
"3557","79066"
"3558","5048"
"3559","23277"
"3560","105371592"
"3561","1497"
"3562","83460"
"3563","5026"
"3564","55421"
"3565","84254"
"3566","5023"
"3567","489"
"3568","23140"
"3569","124936"
"3570","51479"
"3571","7326"
"3572","10514"
"3573","342527"
"3574","246"
"3575","27043"
"3576","409"
"3577","400569"
"3578","5338"
"3579","50488"
"3580","2811"
"3581","26001"
"3582","5216"
"3583","2027"
"3584","9552"
"3585","23125"
"3586","10749"
"3587","124961"
"3588","7775"
"3589","9098"
"3590","84622"
"3591","9135"
"3592","84268"
"3593","56919"
"3594","51009"
"3595","79003"
"3596","23302"
"3597","83394"
"3598","84817"
"3599","51003"
"3600","100506713"
"3601","201232"
"3602","1856"
"3603","79142"
"3604","23399"
"3605","1366"
"3606","51087"
"3607","1984"
"3608","2874"
"3609","9744"
"3610","8711"
"3611","57048"
"3612","254863"
"3613","57555"
"3614","2256"
"3615","1140"
