"","entrezgene_id","ensembl_gene_id","hgnc_symbol"
"2465",222584,"ENSG00000168143","FAM83B"
"2466",149603,"ENSG00000168159","RNF187"
"2467",84376,"ENSG00000168172","HOOK3"
"2468",29063,"ENSG00000168228","ZCCHC4"
"2469",132158,"ENSG00000168237","GLYCTK"
"2470",NA,"ENSG00000168255","POLR2J3"
"2471",64943,"ENSG00000168268","NT5DC2"
"2472",440957,"ENSG00000168273","SMIM4"
"2473",388753,"ENSG00000168275","COA6"
"2474",3800,"ENSG00000168280","KIF5C"
"2475",5162,"ENSG00000168291","PDHB"
"2476",54899,"ENSG00000168297","PXK"
"2477",115294,"ENSG00000168300","PCMTD1"
"2478",8309,"ENSG00000168306","ACOX2"
"2479",11170,"ENSG00000168309","FAM107A"
"2480",378,"ENSG00000168374","ARF4"
"2481",4735,"ENSG00000168385","SEPTIN2"
"2482",1841,"ENSG00000168393","DTYMK"
"2483",6890,"ENSG00000168394","TAP1"
"2484",84289,"ENSG00000168395","ING5"
"2485",23192,"ENSG00000168397","ATG4B"
"2486",NA,"ENSG00000168405","CMAHP"
"2487",377007,"ENSG00000168427","KLHL30"
"2488",203190,"ENSG00000168481","LGI3"
"2489",2339,"ENSG00000168522","FNTA"
"2490",347735,"ENSG00000168528","SERINC2"
"2491",2675,"ENSG00000168546","GFRA2"
"2492",3622,"ENSG00000168556","ING2"
"2493",4725,"ENSG00000168653","NDUFS5"
"2494",157638,"ENSG00000168672","LRATD2"
"2495",9122,"ENSG00000168679","SLC16A4"
"2496",134218,"ENSG00000168724","DNAJC21"
"2497",51252,"ENSG00000168754","FAM178B"
"2498",26505,"ENSG00000168763","CNNM3"
"2499",2948,"ENSG00000168765","GSTM4"
"2500",27065,"ENSG00000168824","NSG1"
"2501",166793,"ENSG00000168826","ZBTB49"
"2502",85476,"ENSG00000168827","GFM1"
"2503",392309,"ENSG00000168828","OR13J1"
"2504",84913,"ENSG00000168874","ATOH8"
"2505",10713,"ENSG00000168883","USP39"
"2506",129303,"ENSG00000168890","TMEM150A"
"2507",10917,"ENSG00000168903","BTNL3"
"2508",92305,"ENSG00000168936","TMEM129"
"2509",5480,"ENSG00000168938","PPIC"
"2510",153241,"ENSG00000168944","CEP120"
"2511",56947,"ENSG00000168958","MFF"
"2512",10815,"ENSG00000168993","CPLX1"
"2513",1876,"ENSG00000169016","E2F6"
"2514",84179,"ENSG00000169026","SLC49A3"
"2515",1285,"ENSG00000169031","COL4A3"
"2516",4920,"ENSG00000169071","ROR2"
"2517",NA,"ENSG00000169075","BRD7P3"
"2518",254778,"ENSG00000169085","VXN"
"2519",23099,"ENSG00000169155","ZBTB43"
"2520",10636,"ENSG00000169220","RGS14"
"2521",53917,"ENSG00000169228","RAB24"
"2522",7059,"ENSG00000169231","THBS3"
"2523",1942,"ENSG00000169242","EFNA1"
"2524",79628,"ENSG00000169247","SH3TC2"
"2525",8988,"ENSG00000169271","HSPB3"
"2526",7881,"ENSG00000169282","KCNAB1"
"2527",55276,"ENSG00000169299","PGM2"
"2528",64805,"ENSG00000169313","P2RY12"
"2529",9197,"ENSG00000169359","SLC33A1"
"2530",1043,"ENSG00000169442","CD52"
"2531",83877,"ENSG00000169490","TM2D2"
"2532",59339,"ENSG00000169499","PLEKHA2"
"2533",25932,"ENSG00000169504","CLIC4"
"2534",151258,"ENSG00000169507","SLC38A11"
"2535",54544,"ENSG00000169509","CRCT1"
"2536",3094,"ENSG00000169567","HINT1"
"2537",285605,"ENSG00000169570","DTWD2"
"2538",9022,"ENSG00000169583","CLIC3"
"2539",1677,"ENSG00000169598","DFFB"
"2540",27247,"ENSG00000169599","NFU1"
"2541",84168,"ENSG00000169604","ANTXR1"
"2542",727851,"ENSG00000169629","RGPD8"
"2543",202018,"ENSG00000169762","TAPT1"
"2544",7360,"ENSG00000169764","UGP2"
"2545",55454,"ENSG00000169826","CSGALNACT2"
"2546",1501,"ENSG00000169862","CTNND2"
"2547",163688,"ENSG00000169885","CALML6"
"2548",8460,"ENSG00000169902","TPST1"
"2549",23252,"ENSG00000169914","OTUD3"
"2550",10746,"ENSG00000169967","MAP3K2"
"2551",126789,"ENSG00000169972","PUSL1"
"2552",4648,"ENSG00000169994","MYO7B"
"2553",285596,"ENSG00000170074","FAM153A"
"2554",NA,"ENSG00000170089",""
"2555",51617,"ENSG00000170091","NSG2"
"2556",442590,"ENSG00000170092","SPDYE5"
"2557",2298,"ENSG00000170122","FOXD4"
"2558",7324,"ENSG00000170142","UBE2E1"
"2559",57484,"ENSG00000170153","RNF150"
"2560",NA,"ENSG00000170161","FAM88B"
"2561",3233,"ENSG00000170166","HOXD4"
"2562",2172,"ENSG00000170231","FABP6"
"2563",7988,"ENSG00000170260","ZNF212"
"2564",10826,"ENSG00000170271","FAXDC2"
"2565",152189,"ENSG00000170293","CMTM8"
"2566",2167,"ENSG00000170323","FABP4"
"2567",10678,"ENSG00000170340","B3GNT2"
"2568",401428,"ENSG00000170356","OR2A20P"
"2569",6419,"ENSG00000170364","SETMAR"
"2570",166614,"ENSG00000170390","DCLK2"
"2571",130827,"ENSG00000170417","TMEM182"
"2572",152518,"ENSG00000170448","NFXL1"
"2573",202052,"ENSG00000170464","DNAJC18"
"2574",202051,"ENSG00000170469","SPATA24"
"2575",9963,"ENSG00000170482","SLC23A1"
"2576",345275,"ENSG00000170509","HSD17B13"
"2577",5209,"ENSG00000170525","PFKFB3"
"2578",5272,"ENSG00000170542","SERPINB9"
"2579",133418,"ENSG00000170571","EMB"
"2580",6444,"ENSG00000170624","SGCD"
"2581",NA,"ENSG00000170629","DPY19L2P2"
"2582",7564,"ENSG00000170631","ZNF16"
"2583",83787,"ENSG00000170632","ARMC10"
"2584",98,"ENSG00000170634","ACYP2"
"2585",10156,"ENSG00000170667","RASA4B"
"2586",100271927,"ENSG00000170667","RASA4B"
"2587",347273,"ENSG00000170681","CAVIN4"
"2588",3790,"ENSG00000170745","KCNS3"
"2589",3799,"ENSG00000170759","KIF5B"
"2590",3344,"ENSG00000170802","FOXN2"
"2591",2850,"ENSG00000170837","GPR27"
"2592",93622,"ENSG00000170846",""
"2593",25948,"ENSG00000170852","KBTBD2"
"2594",9788,"ENSG00000170873","MTSS1"
"2595",54360,"ENSG00000170891","CYTL1"
"2596",2941,"ENSG00000170899","GSTA4"
"2597",85315,"ENSG00000170915","PAQR8"
"2598",203062,"ENSG00000171045","TSNARE1"
"2599",NA,"ENSG00000171084","FAM86JP"
"2600",29989,"ENSG00000171102","OBP2B"
"2601",55006,"ENSG00000171103","TRMT61B"
"2602",55669,"ENSG00000171109","MFN1"
"2603",155038,"ENSG00000171115","GIMAP8"
"2604",155066,"ENSG00000171130","ATP6V0E2"
"2605",10474,"ENSG00000171148","TADA3"
"2606",4589,"ENSG00000171195","MUC7"
"2607",25928,"ENSG00000171243","SOSTDC1"
"2608",541468,"ENSG00000171357","LURAP1"
"2609",11076,"ENSG00000171368","TPPP"
"2610",3752,"ENSG00000171385","KCND3"
"2611",27115,"ENSG00000171408","PDE7B"
"2612",64979,"ENSG00000171421","MRPL36"
"2613",4163,"ENSG00000171444","MCC"
"2614",65989,"ENSG00000171462","DLK2"
"2615",84525,"ENSG00000171476","HOPX"
"2616",84230,"ENSG00000171488","LRRC8C"
"2617",5481,"ENSG00000171497","PPID"
"2618",255631,"ENSG00000171502","COL24A1"
"2619",2110,"ENSG00000171503","ETFDH"
"2620",6902,"ENSG00000171530","TBCA"
"2621",22883,"ENSG00000171603","CLSTN1"
"2622",5293,"ENSG00000171608","PIK3CD"
"2623",151827,"ENSG00000171757","LRRC34"
"2624",1503,"ENSG00000171793","CTPS1"
"2625",92342,"ENSG00000171806","METTL18"
"2626",10218,"ENSG00000171819","ANGPTL7"
"2627",4300,"ENSG00000171843","MLLT3"
"2628",51112,"ENSG00000171853","TRAPPC12"
"2629",246243,"ENSG00000171865","RNASEH1"
"2630",653464,"ENSG00000171943","SRGAP2C"
"2631",2596,"ENSG00000172020","GAP43"
"2632",8462,"ENSG00000172059","KLF11"
"2633",131578,"ENSG00000172061","LRRC15"
"2634",6606,"ENSG00000172062","SMN1"
"2635",10201,"ENSG00000172113","NME6"
"2636",285335,"ENSG00000172139","SLC9C1"
"2637",257019,"ENSG00000172159","FRMD3"
"2638",27085,"ENSG00000172167","MTBP"
"2639",154141,"ENSG00000172197","MBOAT1"
"2640",10663,"ENSG00000172215","CXCR6"
"2641",669,"ENSG00000172331","BPGM"
"2642",8801,"ENSG00000172340","SUCLG2"
"2643",10231,"ENSG00000172348","RCAN2"
"2644",2783,"ENSG00000172354","GNB2"
"2645",55970,"ENSG00000172380","GNG12"
"2646",51778,"ENSG00000172399","MYOZ2"
"2647",55277,"ENSG00000172456","FGGY"
"2648",79694,"ENSG00000172469","MANEA"
"2649",4299,"ENSG00000172493","AFF1"
"2650",54221,"ENSG00000172554","SNTG2"
"2651",89857,"ENSG00000172578","KLHL6"
"2652",253725,"ENSG00000172661","WASHC2C"
"2653",93550,"ENSG00000172671","ZFAND4"
"2654",84750,"ENSG00000172728","FUT10"
"2655",169270,"ENSG00000172748","ZNF596"
"2656",339122,"ENSG00000172780","RAB43"
"2657",55871,"ENSG00000172785","ZNG1A"
"2658",167227,"ENSG00000172795","DCP2"
"2659",254042,"ENSG00000172878","METAP1D"
"2660",51162,"ENSG00000172889","EGFL7"
"2661",206338,"ENSG00000172901","LVRN"
"2662",253558,"ENSG00000172954","LCLAT1"
"2663",541471,"ENSG00000172965","MIR4435-2HG"
"2664",727936,"ENSG00000172986","GXYLT2"
"2665",132884,"ENSG00000173040","EVC2"
"2666",54796,"ENSG00000173068","BNC2"
"2667",203054,"ENSG00000173137","ADCK5"
"2668",111,"ENSG00000173175","ADCY5"
"2669",54625,"ENSG00000173193","PARP14"
"2670",165631,"ENSG00000173200","PARP15"
"2671",130872,"ENSG00000173209","AHSA2P"
"2672",22885,"ENSG00000173210","ABLIM3"
"2673",91749,"ENSG00000173214","MFSD4B"
"2674",81839,"ENSG00000173218","VANGL1"
"2675",9657,"ENSG00000173226","IQCB1"
"2676",2804,"ENSG00000173230","GOLGB1"
"2677",10655,"ENSG00000173253","DMRT2"
"2678",158399,"ENSG00000173258","ZNF483"
"2679",653784,"ENSG00000173272","MZT2A"
"2680",79660,"ENSG00000173281","PPP1R3B"
"2681",286042,"ENSG00000173295","FAM86B3P"
"2682",79625,"ENSG00000173376","NDNF"
"2683",1605,"ENSG00000173402","DAG1"
"2684",1600,"ENSG00000173406","DAB1"
"2685",64801,"ENSG00000173409","ARV1"
"2686",339834,"ENSG00000173421","IHO1"
"2687",440574,"ENSG00000173436","MICOS10"
"2688",8793,"ENSG00000173530","TNFRSF10D"
"2689",4485,"ENSG00000173531","MST1"
"2690",29925,"ENSG00000173540","GMPPB"
"2691",92597,"ENSG00000173542","MOB1B"
"2692",90441,"ENSG00000173545","ZNF622"
"2693",64859,"ENSG00000173559","NABP1"
"2694",27284,"ENSG00000173597","SULT1B1"
"2695",64802,"ENSG00000173614","NMNAT1"
"2696",7388,"ENSG00000173660","UQCRH"
"2697",5707,"ENSG00000173692","PSMD1"
"2698",100874114,"ENSG00000173811","CCDC13-AS1"
"2699",80012,"ENSG00000173889","PHC3"
"2700",115123,"ENSG00000173926","MARCHF3"
"2701",353189,"ENSG00000173930","SLCO4C1"
"2702",128344,"ENSG00000173947","PIFO"
"2703",152002,"ENSG00000173950","XXYLT1"
"2704",84984,"ENSG00000174007","CEP19"
"2705",200933,"ENSG00000174013","FBXO45"
"2706",2787,"ENSG00000174021","GNG5"
"2707",152877,"ENSG00000174137","FAM53A"
"2708",169166,"ENSG00000174226","SNX31"
"2709",54872,"ENSG00000174227","PIGG"
"2710",23612,"ENSG00000174307","PHLDA3"
"2711",389524,"ENSG00000174428","GTF2IRD2B"
"2712",400986,"ENSG00000174501","ANKRD36C"
"2713",115019,"ENSG00000174502","SLC26A9"
"2714",148808,"ENSG00000174514","MFSD4A"
"2715",53833,"ENSG00000174564","IL20RB"
"2716",90806,"ENSG00000174606","ANGEL2"
"2717",285590,"ENSG00000174705","SH3PXD2B"
"2718",132720,"ENSG00000174749","FAM241A"
"2719",151790,"ENSG00000174776","WDR49"
"2720",6731,"ENSG00000174780","SRP72"
"2721",685,"ENSG00000174808","BTC"
"2722",285315,"ENSG00000174928","C3orf33"
"2723",170506,"ENSG00000174953","DHX36"
"2724",6580,"ENSG00000175003","SLC22A1"
"2725",9435,"ENSG00000175040","CHST2"
"2726",79683,"ENSG00000175048","ZDHHC14"
"2727",56945,"ENSG00000175110","MRPS22"
"2728",80851,"ENSG00000175137","SH3BP5L"
"2729",253559,"ENSG00000175161","CADM2"
"2730",28,"ENSG00000175164","ABO"
"2731",5708,"ENSG00000175166","PSMD2"
"2732",4878,"ENSG00000175206","NPPA"
"2733",148345,"ENSG00000175262","C1orf127"
"2734",378708,"ENSG00000175279","CENPS"
"2735",254295,"ENSG00000175287","PHYHD1"
"2736",9134,"ENSG00000175305","CCNE2"
"2737",85007,"ENSG00000175309","PHYKPL"
"2738",219749,"ENSG00000175395","ZNF25"
"2739",285598,"ENSG00000175414","ARL10"
"2740",5122,"ENSG00000175426","PCSK1"
"2741",4023,"ENSG00000175445","LPL"
"2742",64770,"ENSG00000175455","CCDC14"
"2743",79772,"ENSG00000175471","MCTP1"
"2744",100128782,"ENSG00000175611","ERCC6L2-AS1"
"2745",126695,"ENSG00000175707","KDF1"
"2746",NA,"ENSG00000175749","EIF3KP1"
"2747",54998,"ENSG00000175756","AURKAIP1"
"2748",NA,"ENSG00000175772","LINC01106"
"2749",2810,"ENSG00000175793","SFN"
"2750",3234,"ENSG00000175879","HOXD8"
"2751",340481,"ENSG00000175893","ZDHHC21"
"2752",NA,"ENSG00000175967","LINC02880"
"2753",126792,"ENSG00000176022","B3GALT6"
"2754",NA,"ENSG00000176115","AQP7P4"
"2755",402682,"ENSG00000176125","UFSP1"
"2756",55254,"ENSG00000176142","TMEM39A"
"2757",114926,"ENSG00000176209","SMIM19"
"2758",221060,"ENSG00000176236","RPP38-DT"
"2759",246184,"ENSG00000176386","CDC26"
"2760",63951,"ENSG00000176399","DMRTA1"
"2761",84277,"ENSG00000176410","DNAJC30"
"2762",222171,"ENSG00000176532","PRR15"
"2763",9920,"ENSG00000176595","KBTBD11"
"2764",51115,"ENSG00000176623","RMDN1"
"2765",666,"ENSG00000176720","BOK"
"2766",375189,"ENSG00000176732","PFN4"
"2767",344148,"ENSG00000176771","NCKAP5"
"2768",80230,"ENSG00000176783","RUFY1"
"2769",10409,"ENSG00000176788","BASP1"
"2770",6664,"ENSG00000176887","SOX11"
"2771",51301,"ENSG00000176928","GCNT4"
"2772",200958,"ENSG00000176945","MUC20"
"2773",51078,"ENSG00000176946","THAP4"
"2774",29952,"ENSG00000176978","DPP7"
"2775",NA,"ENSG00000176998","HCG4"
"2776",403341,"ENSG00000177125","ZBTB34"
"2777",440556,"ENSG00000177133","PRDM16-DT"
"2778",284716,"ENSG00000177181","RIMKLA"
"2779",11253,"ENSG00000177239","MAN1B1"
"2780",286122,"ENSG00000177335","LINC02904"
"2781",219285,"ENSG00000177409","SAMD9L"
"2782",148581,"ENSG00000177414","UBE2U"
"2783",167359,"ENSG00000177453","NIM1K"
"2784",7182,"ENSG00000177463","NR2C2"
"2785",10425,"ENSG00000177479","ARIH2"
"2786",375316,"ENSG00000177483","RBM44"
"2787",475,"ENSG00000177556","ATOX1"
"2788",401474,"ENSG00000177570","SAMD12"
"2789",2629,"ENSG00000177628","GBA1"
"2790",28976,"ENSG00000177646","ACAD9"
"2791",619373,"ENSG00000177669","MBOAT4"
"2792",57085,"ENSG00000177674","AGTRAP"
"2793",168451,"ENSG00000177683","THAP5"
"2794",83650,"ENSG00000177710","SLC35G5"
"2795",105373159,"ENSG00000177788","RAB4A-AS1"
"2796",56127,"ENSG00000177839","PCDHB9"
"2797",374969,"ENSG00000177868","SVBP"
"2798",285267,"ENSG00000177873","ZNF619"
"2799",55929,"ENSG00000178028","DMAP1"
"2800",92949,"ENSG00000178031","ADAMTSL1"
"2801",259173,"ENSG00000178038","ALS2CL"
"2802",4291,"ENSG00000178053","MLF1"
"2803",339906,"ENSG00000178055","PRSS42P"
"2804",25915,"ENSG00000178057","NDUFAF3"
"2805",205327,"ENSG00000178074","C2orf69"
"2806",54762,"ENSG00000178075","GRAMD1C"
"2807",9659,"ENSG00000178104","PDE4DIP"
"2808",124904395,"ENSG00000178104","PDE4DIP"
"2809",NA,"ENSG00000178162","FAR2P2"
"2810",85460,"ENSG00000178163","ZNF518B"
"2811",285676,"ENSG00000178187","ZNF454"
"2812",5339,"ENSG00000178209","PLEC"
"2813",285498,"ENSG00000178222","RNF212"
"2814",441151,"ENSG00000178233","TMEM151B"
"2815",63917,"ENSG00000178234","GALNT11"
"2816",11180,"ENSG00000178252","WDR6"
"2817",348654,"ENSG00000178295","GEN1"
"2818",117608,"ENSG00000178338","ZNF354B"
"2819",152573,"ENSG00000178343","SHISA3"
"2820",90637,"ENSG00000178381","ZFAND2A"
"2821",389072,"ENSG00000178385","PLEKHM3"
"2822",84792,"ENSG00000178397","FAM220A"
"2823",79861,"ENSG00000178462","TUBAL3"
"2824",940,"ENSG00000178562","CD28"
"2825",56998,"ENSG00000178585","CTNNBIP1"
"2826",2859,"ENSG00000178623","GPR35"
"2827",349075,"ENSG00000178665","ZNF713"
"2828",84875,"ENSG00000178685","PARP10"
"2829",200895,"ENSG00000178700","DHFR2"
"2830",415117,"ENSG00000178750","STX19"
"2831",151176,"ENSG00000178752","ERFE"
"2832",1370,"ENSG00000178772","CPN2"
"2833",389336,"ENSG00000178776","C5orf46"
"2834",284485,"ENSG00000178796","RIIAD1"
"2835",375593,"ENSG00000178809","TRIM73"
"2836",339456,"ENSG00000178821","TMEM52"
"2837",135932,"ENSG00000178826","TMEM139"
"2838",2580,"ENSG00000178950","GAK"
"2839",80010,"ENSG00000178966","RMI1"
"2840",112574,"ENSG00000178996","SNX18"
"2841",23212,"ENSG00000179041","RRS1"
"2842",3355,"ENSG00000179097","HTR1F"
"2843",2517,"ENSG00000179163","FUCA1"
"2844",222659,"ENSG00000179165","PXT1"
"2845",388939,"ENSG00000179270","PCARE"
"2846",79730,"ENSG00000179299","NSUN7"
"2847",3119,"ENSG00000179344","HLA-DQB1"
"2848",257044,"ENSG00000179397","CATSPERE"
"2849",285908,"ENSG00000179406","LINC00174"
"2850",541472,"ENSG00000179428","IL6-AS1"
"2851",81858,"ENSG00000179526","SHARPIN"
"2852",79571,"ENSG00000179562","GCC1"
"2853",132228,"ENSG00000179564","LSMEM2"
"2854",2205,"ENSG00000179639","FCER1A"
"2855",340390,"ENSG00000179698","WDR97"
"2856",729614,"ENSG00000179743","SPEN-AS1"
"2857",NA,"ENSG00000179766","ATP8B5P"
"2858",400960,"ENSG00000179818","PCBP1-AS1"
"2859",NA,"ENSG00000179978","NAIPP2"
"2860",137814,"ENSG00000180053","NKX2-6"
"2861",253650,"ENSG00000180071","ANKRD18A"
"2862",100289137,"ENSG00000180071","ANKRD18A"
"2863",11336,"ENSG00000180104","EXOC3"
"2864",221400,"ENSG00000180113","TDRD6"
"2865",66004,"ENSG00000180155","LYNX1"
"2866",NA,"ENSG00000180211",""
"2867",223082,"ENSG00000180233","ZNRF2"
"2868",3059,"ENSG00000180353","HCLS1"
"2869",222166,"ENSG00000180354","MTURN"
"2870",5062,"ENSG00000180370","PAK2"
"2871",285331,"ENSG00000180376","CCDC66"
"2872",90411,"ENSG00000180398","MCFD2"
"2873",374986,"ENSG00000180488","MIGA1"
"2874",NA,"ENSG00000180525","DIP2C-AS1"
"2875",85453,"ENSG00000180543","TSPYL5"
"2876",169200,"ENSG00000180694","TMEM64"
"2877",NA,"ENSG00000180712","LINC02363"
"2878",80045,"ENSG00000180758","GPR157"
"2879",166012,"ENSG00000180767","CHST13"
"2880",389362,"ENSG00000180822","PSMG4"
"2881",NA,"ENSG00000180867","PDIA3P1"
"2882",728294,"ENSG00000180902","D2HGDH"
"2883",64928,"ENSG00000180992","MRPL14"
"2884",92346,"ENSG00000180999","C1orf105"
"2885",25994,"ENSG00000181061","HIGD1A"
"2886",1129,"ENSG00000181072","CHRM2"
"2887",NA,"ENSG00000181097","LINC02878"
"2888",2149,"ENSG00000181104","F2R"
"2889",NA,"ENSG00000181126","HLA-V"
"2890",5179,"ENSG00000181195","PENK"
"2891",92815,"ENSG00000181218","H2AC25"
"2892",NA,"ENSG00000181227","DLSTP1"
"2893",79692,"ENSG00000181315","ZNF322"
"2894",91351,"ENSG00000181381","DDX60L"
"2895",100287171,"ENSG00000181404","WASHC1"
"2896",124906983,"ENSG00000181404","WASHC1"
"2897",124908094,"ENSG00000181404","WASHC1"
"2898",124908102,"ENSG00000181404","WASHC1"
"2899",53829,"ENSG00000181631","P2RY13"
"2900",54112,"ENSG00000181656","GPR88"
"2901",90355,"ENSG00000181751","MACIR"
"2902",57463,"ENSG00000181754","AMIGO1"
"2903",151477,"ENSG00000181798","LINC00471"
"2904",285195,"ENSG00000181804","SLC9A9"
"2905",200205,"ENSG00000181873","IBA57"
"2906",NA,"ENSG00000181997","AQP7P2"
"2907",375061,"ENSG00000182118","FAM89A"
"2908",11022,"ENSG00000182134","TDRKH"
"2909",375748,"ENSG00000182150","ERCC6L2"
"2910",64975,"ENSG00000182154","MRPL41"
"2911",NA,"ENSG00000182165","TP53TG1"
"2912",8633,"ENSG00000182168","UNC5C"
"2913",2131,"ENSG00000182197","EXT1"
"2914",55137,"ENSG00000182263","FIGN"
"2915",65265,"ENSG00000182307","C8orf33"
"2916",285429,"ENSG00000182308","DCAF4L1"
"2917",26233,"ENSG00000182325","FBXL6"
"2918",2055,"ENSG00000182372","CLN8"
"2919",859,"ENSG00000182533","CAV3"
"2920",55256,"ENSG00000182551","ADI1"
"2921",6304,"ENSG00000182568","SATB1"
"2922",389084,"ENSG00000182600","SNORC"
"2923",22906,"ENSG00000182606","TRAK1"
"2924",100506380,"ENSG00000182648","RNF32-DT"
"2925",164091,"ENSG00000182749","PAQR7"
"2926",389692,"ENSG00000182759","MAFA"
"2927",79098,"ENSG00000182795","C1orf116"
"2928",3932,"ENSG00000182866","LCK"
"2929",100506504,"ENSG00000182873","PRKCZ-AS1"
"2930",170960,"ENSG00000182903","ZNF721"
"2931",80254,"ENSG00000182923","CEP63"
"2932",10473,"ENSG00000182952","HMGN4"
"2933",57118,"ENSG00000183049","CAMK1D"
"2934",4703,"ENSG00000183091","NEB"
"2935",389337,"ENSG00000183111","ARHGEF37"
"2936",5343,"ENSG00000183281","PLGLB1"
"2937",9403,"ENSG00000183291","SELENOF"
"2938",9831,"ENSG00000183309","ZNF623"
"2939",202243,"ENSG00000183323","CCDC125"
"2940",2275,"ENSG00000183386","FHL3"
"2941",345193,"ENSG00000183423","LRIT3"
"2942",10946,"ENSG00000183431","SF3A3"
"2943",391712,"ENSG00000183439","TRIM61"
"2944",NA,"ENSG00000183444","OR7E38P"
"2945",728340,"ENSG00000183474","GTF2H2C"
"2946",54855,"ENSG00000183508","TENT5C"
"2947",23194,"ENSG00000183580","FBXL7"
"2948",441061,"ENSG00000183654","MARCHF11"
"2949",NA,"ENSG00000183666","GUSBP1"
"2950",353500,"ENSG00000183682","BMP8A"
"2951",7378,"ENSG00000183696","UPP1"
"2952",23585,"ENSG00000183726","TMEM50A"
"2953",221303,"ENSG00000183807","FAM162B"
"2954",114781,"ENSG00000183826","BTBD9"
"2955",89876,"ENSG00000183833","CFAP91"
"2956",130502,"ENSG00000183891","TTC32"
"2957",6900,"ENSG00000184144","CNTN2"
"2958",3786,"ENSG00000184156","KCNQ3"
"2959",152,"ENSG00000184160","ADRA2C"
"2960",388581,"ENSG00000184163","C1QTNF12"
"2961",140739,"ENSG00000184182","UBE2F"
"2962",84319,"ENSG00000184220","CMSS1"
"2963",56660,"ENSG00000184261","KCNK12"
"2964",401145,"ENSG00000184305","CCSER1"
"2965",374977,"ENSG00000184313","MROH7"
"2966",1946,"ENSG00000184349","EFNA5"
"2967",10584,"ENSG00000184374","COLEC10"
"2968",116447,"ENSG00000184428","TOP1MT"
"2969",9276,"ENSG00000184432","COPB2"
"2970",400746,"ENSG00000184454","NCMAP"
"2971",253769,"ENSG00000184465","WDR27"
"2972",11156,"ENSG00000184489","PTP4A3"
"2973",5627,"ENSG00000184500","PROS1"
"2974",340061,"ENSG00000184584","STING1"
"2975",83656,"ENSG00000184608","FAM167A-AS1"
"2976",100101268,"ENSG00000184616","SPDYE12"
"2977",138046,"ENSG00000184672","RALYL"
"2978",9923,"ENSG00000184677","ZBTB40"
"2979",54732,"ENSG00000184840","TMED9"
"2980",8971,"ENSG00000184897","H1-10"
"2981",83943,"ENSG00000184903","IMMP2L"
"2982",1188,"ENSG00000184908","CLCNKB"
"2983",286256,"ENSG00000184925","LCN12"
"2984",57537,"ENSG00000184985","SORCS2"
"2985",8694,"ENSG00000185000","DGAT1"
"2986",133491,"ENSG00000185056","C5orf47"
"2987",3297,"ENSG00000185122","HSF1"
"2988",387263,"ENSG00000185127","C6orf120"
"2989",64409,"ENSG00000185274","GALNT17"
"2990",389493,"ENSG00000185290","NUPR2"
"2991",6336,"ENSG00000185313","SCN10A"
"2992",93349,"ENSG00000185404","SP140L"
"2993",163702,"ENSG00000185436","IFNLR1"
"2994",NA,"ENSG00000185485","SDHAP1"
"2995",NA,"ENSG00000185495","SEPTIN7P13"
"2996",4582,"ENSG00000185499","MUC1"
"2997",348487,"ENSG00000185519","FAM131C"
"2998",169611,"ENSG00000185585","OLFML2A"
"2999",10336,"ENSG00000185619","PCGF3"
"3000",NA,"ENSG00000185641",""
"3001",404220,"ENSG00000185689","TEX56P"
"3002",79943,"ENSG00000185730","ZNF696"
"3003",79581,"ENSG00000185803","SLC52A2"
"3004",339512,"ENSG00000185860","CCDC190"
"3005",79896,"ENSG00000185875","THNSL1"
"3006",84856,"ENSG00000185904","LINC00839"
"3007",5727,"ENSG00000185920","PTCH1"
"3008",55599,"ENSG00000185946","RNPC3"
"3009",NA,"ENSG00000185986","SDHAP3"
"3010",64853,"ENSG00000186063","AIDA"
"3011",54103,"ENSG00000186088","GSAP"
"3012",79501,"ENSG00000186092","OR4F5"
"3013",10623,"ENSG00000186141","POLR3C"
"3014",199974,"ENSG00000186160","CYP4Z1"
"3015",NA,"ENSG00000186162","CIDECP1"
"3016",128178,"ENSG00000186197","EDARADD"
"3017",64757,"ENSG00000186205","MTARC1"
"3018",114792,"ENSG00000186231","KLHL32"
"3019",151174,"ENSG00000186235","LINC02610"
"3020",150763,"ENSG00000186281","GPAT2"
"3021",64222,"ENSG00000186283","TOR3A"
"3022",NA,"ENSG00000186301","MST1P2"
"3023",153201,"ENSG00000186335","SLC36A2"
"3024",7058,"ENSG00000186340","THBS2"
"3025",200035,"ENSG00000186364","NUDT17"
"3026",260293,"ENSG00000186377","CYP4X1"
"3027",115560,"ENSG00000186446","ZNF501"
"3028",10168,"ENSG00000186448","ZNF197"
"3029",110354863,"ENSG00000186448","ZNF197"
"3030",653140,"ENSG00000186453","FAM228A"
"3031",NA,"ENSG00000186466","AQP7P1"
"3032",6228,"ENSG00000186468","RPS23"
"3033",11118,"ENSG00000186470","BTN3A2"
"3034",27445,"ENSG00000186472","PCLO"
"3035",401190,"ENSG00000186479","RGS7BP"
"3036",84065,"ENSG00000186501","TMEM222"
"3037",1187,"ENSG00000186510","CLCNKA"
"3038",151011,"ENSG00000186522","SEPTIN10"
"3039",85002,"ENSG00000186523","FAM86B1"
"3040",2306,"ENSG00000186564","FOXD2"
"3041",NA,"ENSG00000186704","DTX2P1"
"3042",NA,"ENSG00000186715","MST1L"
"3043",8372,"ENSG00000186792","HYAL3"
