"","V1","V2","V3","V4"
"2054",0.961184386770032,1.60687447495642e-05,0.00024483240071336,0.038554712084505
"5901",0.00325701632480476,0.000343112764112338,9.63984199219316e-07,0.996398906926884
"283383",0.993963968636309,1.55560459309843e-06,0.00015991540379566,0.00587456035530258
"6433",0.00242612929613666,0.0153211922178389,5.68592677320036e-05,0.982195819218292
"8408",1.00781486053184e-08,0.0461988481970879,1.87503597743795e-08,0.953801122974404
"80324",0.996480458618126,4.11938981455707e-06,0.00266882191610961,0.00084660007594995
"57634",0.996961514421784,4.19294575517283e-06,0.00156234819174508,0.00147194444071543
"347918",0.616539098013394,0.0212525431763615,0.338065829877304,0.0241425289329403
"317781",0.96708285690476,1.01551538677078e-05,0.000186619396259437,0.0327203685451127
"79050",0.971287574039005,0.000269739090809986,0.0198704594510493,0.00857222741913553
"57666",0.00196331358514759,0.000614610298785656,1.22691559885982e-06,0.997420849200468
"100996573",0.899040414384962,0.000202524982563172,0.00244932051183855,0.098307740120636
"5426",0.0286240340929284,0.000201942944015854,1.05345808478342e-05,0.971163488382208
"5827",0.00185430169866273,0.000649899679998292,1.62065140125567e-06,0.997494177969938
"192111",6.22216643662998e-05,0.000404982673643817,4.17109872223464e-08,0.999532753951003
"23141",0.99563985539774,7.73074474557445e-06,0.00181682151924422,0.00253559233827059
"2802",0.234979254629356,0.000243179267638992,5.24295550464043e-05,0.764725136547958
"55743",0.999032819435089,3.05857569557861e-07,0.000264327224356282,0.000702547482984645
"100289635",0.100790917710614,0.312807782101991,0.555680731166901,0.0307205690204946
"7574",0.00621307881465427,0.00548812139600446,0.988280170980344,1.86288089974745e-05
"7637",2.37797128548077e-05,0.00503913165035661,0.994937022564476,6.60723129218792e-08
"7699",0.954820957617877,5.77225818058787e-05,0.0444533663049819,0.000667953495335128
"7556",0.942007935271223,1.78549589783543e-05,0.000180132601544508,0.0577940771682542
"10795",0.99153651240265,1.9874766301761e-05,0.00671146430223577,0.00173214852881232
"284232",0.868363889841415,4.27182000609481e-05,0.000174213991223782,0.1314191779673
"54737",0.936906913247387,0.000196406556922869,0.00173838195147116,0.0611582982442188
"55269",0.995664863220098,1.26553620090734e-06,0.000196814290252088,0.00413705695344929
"9205",0.00708914208809253,0.00251437548361939,1.52454989595141e-05,0.990381236929329
"7750",0.986184333920775,8.13715087172843e-05,0.00761502399778222,0.00611927057272561
"2700",0.987680826590522,3.50014077466467e-06,0.000173661452471554,0.0121420118162316
"2706",0.729347165207844,9.02668409837074e-05,0.000153909364193095,0.270408658586979
"51084",0.960011919060659,1.28318920622215e-05,0.000193230783800525,0.0397820182634787
"8100",0.998495672873773,4.10023427254164e-07,0.000213456115979707,0.0012904609868203
"53342",0.99642191978949,3.72425312572827e-06,0.000716797633378259,0.00285755832400613
"221143",2.44579198179372e-06,0.000623490940225296,6.3841361576112e-09,0.999374056883657
"64328",1.47882594564071e-10,0.0643389527816418,7.08549315044625e-09,0.935661039984983
"26524",5.1851577967002e-05,0.0010968570367205,7.37427477581601e-08,0.998851217642565
"10284",0.00291417572726927,0.000501411291905618,1.09590207545443e-06,0.99658331707875
"221150",1.8376280127695e-12,0.00805688084702388,9.0932434111137e-11,0.991943119060206
"78988",0.437940960375439,0.00033277426852623,0.000162935133446684,0.561563330222588
"650794",0.893588784787691,0.000347827574644991,0.104455786159253,0.00160760147841185
"253832",0.997207066603086,1.02177031023151e-06,0.000229890472110219,0.00256202115449352
"221154",0.994693382480352,2.37089465695781e-06,0.000272954357600292,0.00503129226739036
"2254",0.997181750431437,2.54980535066587e-06,0.00214286007942404,0.000672839683788785
"6445",0.930007554713243,1.95032300801729e-05,0.000161068286419833,0.0698118737702567
"26278",0.996183980297184,4.12187646146805e-06,0.00303634055560248,0.000775557270751765
"55504",0.631648385836104,0.000132763867829437,0.000140685783378759,0.368078164512687
"4285",0.988384487104748,2.01899215056212e-05,0.0104328941375164,0.00116242883623046
"221178",0.999223326645741,1.70877064194694e-07,0.000164354501723414,0.000612147975471952
"143",0.560636589545269,0.000126238146113313,0.00010232722868359,0.439134845079934
"55835",5.66050793426390e-11,0.000262204096380447,5.32209249085184e-12,0.999737795841692
"5042",0.901834498546285,3.30821138713144e-05,0.000191547983531561,0.0979408713563122
"9107",3.29924355143217e-07,0.00111978932743825,4.08132079462558e-09,0.998879876666886
"9818",0.997352272427851,8.28236271066566e-07,0.000201578068596816,0.00244532126728146
"51761",0.000471365241103732,0.000254226997700612,1.11854482620222e-07,0.999274295906713
"387914",2.90965543647296e-05,0.00143772549859109,4.44921631088454e-08,0.998533133454881
"6049",5.79055308724564e-06,0.000284132878069512,7.41244432314636e-09,0.999710069156399
"1024",3.66189499391504e-08,0.124375734243316,6.02052830250316e-08,0.875624168932451
"10810",2.31531334785614e-06,0.0010395390054568,1.11382546897606e-08,0.998958134542941
"219333",3.35375985693402e-05,0.0182076304988287,7.76310313665234e-07,0.981758055592288
"6144",0.994480852957597,1.59314145317004e-06,0.000178155339702231,0.00533939856124795
"387496",9.98319848266002e-19,0.999999827753082,1.71837510166794e-07,4.09408261355908e-10
"2971",0.994984797923454,3.99306571103932e-06,0.000503740521141655,0.00450746848969375
"219402",0.998410930726683,9.57183310773401e-07,0.00109826812110713,0.00048984396889967
"222484",0.992511521650764,8.33071181304406e-06,0.00679555441650649,0.000684593220917003
"51082",0.893441316528811,3.27508918466595e-05,0.000168921314217442,0.106357011265125
"432369",0.995611996411668,1.18105136210787e-06,0.000176189025536426,0.00421063351143352
"255967",0.999236511802272,2.41119398671424e-07,0.00030378540872818,0.000459461669601437
"2321",0.999124082424465,3.30891347050608e-07,0.000491557969544494,0.000384028714643155
"51371",0.997998389762845,4.32900561649028e-07,0.000164540160728466,0.00183663717586445
"283537",1.6454017132584e-06,0.000275130453302815,1.67635243136594e-09,0.999723222468631
"23281",9.44494919497261e-06,0.000814411658935201,1.03546710154501e-08,0.999176133037199
"6541",0.0546510611897205,0.00127229972526382,4.82477672175281e-05,0.944028391317798
"5412",0.000237743238307611,0.00148840799300616,4.87309970692703e-07,0.998273361458715
"84056",0.144019142764914,0.00271255823788573,0.000290426181591224,0.852977872815609
"3146",0.0309082642883991,0.000272210925362817,9.25466960579092e-06,0.968810270116632
"10208",0.716057162758528,0.0256509786165451,0.207509674860759,0.0507821837641679
"10808",0.00142910679839683,0.00163203736748396,1.92719387512073e-06,0.996936928640244
"145173",0.00466228708023771,0.000268365736902496,9.22931491410047e-07,0.995068424251368
"10129",4.28310729967088e-05,0.0411140654461891,1.77600221946491e-06,0.958841327478595
"675",1.00884313483673e-06,0.00054684079709678,5.45401000070411e-09,0.999452144905758
"90634",2.08415441692666e-11,0.011574619385068,6.0386793849524e-10,0.988425379990222
"10443",0.976474688873605,0.000235244656823337,0.0136260570640949,0.00966400940547689
"23047",0.0796585468495728,0.139804442043234,0.00898328756144876,0.771553723545744
"90627",0.0498371216563473,0.0685952848097027,0.879449013397057,0.00211858013689337
"5983",1.57096962422698e-12,0.000526528351222135,6.19474773575892e-12,0.999473471641012
"26960",1.59219996766565e-08,0.00198755903683324,9.11017688324888e-10,0.998012424130149
"9201",0.719128132643684,6.58388361582536e-05,0.00014613908162103,0.280659889438537
"23111",0.998840204150266,5.0017970625872e-07,0.000373736049781879,0.000785559620245649
"8900",3.95696554809569e-10,0.00025403102073544,1.54972908183814e-11,0.999745968568071
"400120",0.0389800138575318,0.000383684753701666,1.32646432623663e-05,0.960623036745504
"4093",0.993046792588154,4.44377392593308e-06,0.000398700879483145,0.00655006275843699
"5994",0.000504975977548598,0.723874506168096,0.0011186768356942,0.274501841018662
"29880",0.997549101438626,1.76827989040583e-06,0.000554577197321578,0.00189455308416202
"11340",6.84614644413059e-11,0.000323150589844039,2.82029405395794e-11,0.999676849313492
"55578",0.520250459469856,0.0038733332823952,0.473604282911022,0.00227192433672683
"122011",0.992153866412351,4.08905868069768e-06,0.00031214877898672,0.00752989574998151
"10631",0.99935311548181,1.30427500458219e-07,0.000153577621981529,0.000493176468708525
"7223",0.999113499184652,3.07684404657432e-07,0.000307396144198208,0.000578796986744819
"51569",0.0012638993647626,0.00159960559830689,1.94659590394139e-06,0.997134548441026
"341640",0.993353193210794,1.61469143270623e-06,0.000251929729585903,0.00639326236818745
"80209",0.998704339788169,3.2819029642513e-07,0.000174712002700964,0.00112062001883417
"387921",1.43001710119178e-10,0.000878206968724488,5.25649655212525e-11,0.999121792835709
"10186",2.32483743584445e-08,0.00043891334902785,2.28052791601577e-10,0.999561063174545
"57511",0.353176239357332,0.00113318739651459,0.000424016040615311,0.645266557205538
"2308",2.37176248966563e-06,0.112979834512974,5.66912953004927e-07,0.887017226811584
"10240",0.870471421246162,4.40865849353764e-05,0.000185656874162784,0.12929883529474
"10166",1.66854154276417e-08,0.000276370822191247,4.37695646495052e-10,0.999723612054698
"1997",0.995080821058926,4.78351318992949e-06,0.000684635903160083,0.00422975952472366
"11193",0.000472264189345415,0.0088350721443171,3.92418106394693e-06,0.990688739485274
"89890",0.951215861619103,0.000135811766884857,0.0471024966011693,0.001545830012843
"84078",2.59421676339866e-07,0.995656961380551,6.0756231489867e-05,0.00428202296628278
"9617",0.986327036281153,5.18129889233992e-06,0.000227961900626752,0.0134398205193278
"79612",4.96253053740728e-05,0.000574263919488619,3.05653546570586e-08,0.999376080209783
"28984",8.66587177054703e-11,0.000878565877678459,8.3034192617339e-11,0.999121433952629
"23078",1.29130176528825e-05,0.000339439411366618,5.77504839654167e-09,0.999647641795932
"160851",0.651928128678222,0.0466938589141888,0.208395435748411,0.0929825766591781
"11215",0.0868571156951875,0.00114479717238831,7.11735213918403e-05,0.911926913611032
"94240",0.970579597446124,7.68503298547962e-06,0.000157503860383871,0.0292552136605071
"29103",0.998840653511204,2.97424382653682e-07,0.000178870854784213,0.000980178209628773
"55068",9.11299292832264e-05,0.00207535420392573,1.93461413261095e-07,0.997833322405378
"160857",1.41034187438013e-07,0.000579439547092636,1.12521436101852e-09,0.999420418293506
"144811",3.92567856083036e-07,0.000421731948751672,3.96739841240885e-09,0.999577871515994
"8848",0.937410802353052,4.17057189024664e-05,0.000372680670754526,0.0621748112572913
"641467",3.46961889175047e-08,0.00372088280049071,3.61063142979267e-09,0.996279078892689
"26747",0.934296616349375,0.000470116153324498,0.0611604219106409,0.00407284558665951
"55425",0.998563925772257,8.50895187568833e-07,0.000583457862610267,0.000851765469945549
"2963",0.992896245753839,2.55144612633847e-06,0.000218586715960642,0.00688261608407406
"7178",0.987231506470765,5.36971786784494e-06,0.000260086720477281,0.0125030370908902
"100190939",0.998814941302019,5.72416411960426e-07,0.000783208463398695,0.000401277818170657
"253512",0.981450628295616,3.73478659126861e-05,0.00124793177341606,0.0172640920650558
"83548",0.312777503651541,0.0342965832829061,0.0120641189779701,0.640861794087582
"23091",0.998791777797063,6.46450689576606e-07,0.000657746150060486,0.000549829602186589
"23143",1.96058210102648e-05,0.722403190782129,4.36827343903251e-05,0.277533520662471
"2098",0.186762435819073,0.000225059947385809,3.46223273209357e-05,0.81297788190622
"8803",0.99932492303788,1.69443996121197e-07,0.000211330409916438,0.000463577108207103
"55270",0.272952853531038,0.00165763987807166,0.000362946211301849,0.725026560379588
"29079",0.998765984240317,4.84493921145819e-07,0.000301646971014552,0.000931884294747759
"9445",0.001901495907198,0.0337434005096243,4.45080121470125e-05,0.964310595571031
"5925",0.712015866217595,9.36756395981065e-05,0.000145555718362736,0.287744902424444
"1102",0.00400882044295419,0.0024629023125704,7.78747187672146e-06,0.993520489772599
"22862",0.00488799377229879,0.00118247270160222,0.993926510757321,3.02276877757852e-06
"81602",0.839394085187435,6.32346632898097e-05,0.000206764531314772,0.160335915617961
"81617",0.000685669214995419,0.000548196854473684,2.99500721531306e-07,0.998765834429809
"83852",0.282447625716469,0.0115049112497372,0.703591037016481,0.00245642601731309
"51131",1.10520918886772e-08,0.000406534921721548,1.64812102141968e-10,0.999593453861375
"55213",0.648492893245929,0.000471811230941507,0.000548088956109815,0.35048720656702
"84650",0.000367581818532136,0.000256550743658244,1.16833268762266e-07,0.999375750604541
"3839",0.000119037511744357,0.00427214617827826,5.69327889360315e-07,0.995608246982088
"57213",0.756730476887271,8.47244188206058e-05,0.00016707669210265,0.243017722001806
"10206",2.29438990256098e-05,0.0825929928779652,3.68469518934812e-06,0.91738037852782
"10301",1.09675131698769e-10,0.00469854298624874,4.16368515943121e-10,0.995301456487708
"145165",0.724483638162617,0.000123377390322622,0.000226920718158075,0.275166063728903
"79621",3.31385574254813e-07,0.000259002577358038,4.47339457136061e-10,0.999740665589728
"220108",0.0688077594445093,0.000471515918736605,2.18615450053215e-05,0.930698863091749
"26512",2.30566216073373e-08,0.0269377880713232,0.973062188293151,5.78903531187801e-10
"115825",0.0851581762955355,0.0296460945755476,0.00173390931172829,0.883461819817189
"79758",0.991188073246255,3.64603811546261e-06,0.000721200179308608,0.00808708053632094
"540",0.000322550096693877,0.000425179593296425,1.24090597154807e-07,0.999252146219412
"440138",0.99901876385264,2.66216119301797e-07,0.000195437685607524,0.000785532245633136
"9724",0.997678531140544,1.04708363821571e-06,0.000309983555202294,0.00201043822061587
"4752",0.00232580800745501,0.000351939274666075,6.2000436371125e-07,0.997321632713515
"100887750",0.188466358626259,0.00027227922292259,4.12237318725346e-05,0.811220138418946
"55901",0.985874038916553,2.52729337257097e-05,0.00161063682704335,0.012490051322678
"51028",2.17526129517345e-08,0.00567651859723652,4.03501310068584e-09,0.994323455615137
"26586",1.0516205125867e-11,0.00270956420975709,8.96477452100435e-11,0.997290435690079
"144983",0.00388642095773299,0.000443063562715137,1.19622828306865e-06,0.995669319251269
"10910",0.998019495716037,1.63073166270759e-06,0.00108720949865104,0.000891664053649689
"5100",3.41633232530132e-05,0.0123263933571164,5.6778986178266e-07,0.987638875529769
"27253",4.89434624393056e-11,0.974221301200102,1.44311292625877e-07,0.0257785544396623
"81624",0.978516696918657,7.59315825048543e-06,0.000214746887389591,0.0212609630357031
"81550",0.996870941451444,2.5217999232926e-06,0.00259949662056115,0.000527040128072021
"64881",0.972899955425284,0.000275498750461612,0.0189181937296482,0.0079063520946058
"5101",9.65485892103035e-05,0.00290696941251055,4.14483516464496e-07,0.996996067514763
"1602",0.000312434704390069,0.000304408723412314,1.05373497344019e-07,0.9993830511987
"440145",4.39461272374149e-07,0.00024732910721447,7.80420697866415e-10,0.999752230651092
"79866",1.34418483860555e-21,0.999999988843112,9.57329426565269e-09,1.58359405710718e-09
"22894",0.992234450711366,2.75476550095146e-05,0.00392934746332321,0.0038086541703019
"10464",0.000537144451422738,0.172557646576817,0.000177589883349932,0.82672761908841
"688",3.95216387244199e-12,0.995591694341552,1.09251548559019e-07,0.00440819640294695
"11278",0.0549419932028206,0.0010921201648819,0.943932315082207,3.35715500907301e-05
"9882",2.96435583828635e-05,0.000620120788709399,3.035078187881e-08,0.999350205302126
"170622",0.998823773548477,2.83444163568772e-07,0.000165487545408949,0.00101045546195044
"7347",0.000120120928873287,0.000274486804493055,4.9797038605618e-08,0.999605342469595
"4008",0.99621891346941,2.05442788601367e-06,0.000356991525100321,0.00342204057760368
"115207",5.49251645018041e-09,0.000542495671963802,4.63286943805658e-10,0.999457498372233
"1203",0.999310400456064,1.40379284200496e-07,0.000167369677387771,0.000522089487263952
"26224",0.444820223106067,0.00147203557481663,0.000761121691419224,0.552946619627697
"23077",0.996827470980848,4.25804554476562e-06,0.002015234086152,0.00115303688745518
"122060",0.000103139476958429,0.000272411119678347,7.24388703899206e-08,0.999624376964493
"1910",0.997454667270121,7.82308971233663e-07,0.000209082402352778,0.00233546801855485
"79596",7.82949372735608e-11,0.0325492818231249,1.00072012696313e-09,0.96745071709786
"64062",0.993551429501799,1.40572947319749e-05,0.00178732881347954,0.00464718438998887
"100505538",0.993385655636722,5.94751534680452e-06,0.00057818185499238,0.0060302149929391
"54602",0.989153591128226,3.20243350321126e-06,0.000226149659532372,0.0106170567787387
"10253",5.82515540320206e-07,0.656268105663696,2.27151373564385e-06,0.343729040307028
"693207",0.162406137477611,0.000287963331278006,3.82005491808684e-05,0.83726769864193
"407975",0.995552476755485,2.95275233024389e-06,0.00056549245648513,0.00387907803569945
"10082",3.84854717395492e-11,0.000267444671279274,7.01373613707619e-12,0.999732555283221
"23483",0.404492416591723,0.0666248431547508,0.496729934827528,0.032152805425998
"160897",1.22173237589796e-08,0.823327001762776,1.24634456925576e-06,0.176671739675331
"10257",0.999326814405325,1.75270413419711e-07,0.000223311703136561,0.000449698621125025
"22873",0.0246129184689984,0.000315783753021775,5.69920133944056e-06,0.97506559857664
"5611",0.97853655900943,7.14809539856339e-06,0.000202357309487104,0.0212539355856846
"55757",0.994743814546485,2.34101370220187e-06,0.000275734762675382,0.00497810967713756
"266722",0.201155875707369,0.000231492377786626,3.790843561281e-05,0.798574723479232
"10150",0.00110542127966898,0.594653814144361,0.00130081406981457,0.402939950506155
"5911",0.998515551434752,8.6712580037181e-07,0.000584525511243151,0.000899055928204794
"3843",0.999070371474784,2.78936763178061e-07,0.000232870800828289,0.000696478787624223
"10160",0.0526773266236646,0.000364509457466364,1.91958763143222e-05,0.946938968042555
"8428",2.49712973049629e-08,0.000275286038662479,1.84456418413317e-10,0.999724688805584
"23348",0.99924110431927,2.36274674560214e-07,0.00031905501959388,0.000439604386461547
"100861541",5.36721233419914e-07,0.00901987193865867,1.6246923276818e-08,0.990979575093185
"100289373",0.0215873334748638,0.000422507423440966,6.324536556422e-06,0.977983834565139
"337867",2.02313502305173e-05,0.000767038668465013,1.28334201237938e-07,0.999212601647103
"1880",5.96952866246814e-09,0.000485208420331565,1.6447379686525e-10,0.999514785445666
"9375",0.998329633108912,1.26379436379407e-06,0.000881336703910329,0.000787766392813501
"171425",0.996889304529281,9.94518186466123e-07,0.000203648078136508,0.00290605287439601
"5095",3.47779495127911e-08,0.0268748881946285,4.93777894740732e-08,0.973125027649633
"87769",0.999281796869844,1.65786697908423e-07,0.000177820575190756,0.000540216768267589
"84899",2.18712873919542e-07,0.000295846983145746,5.50007039092978e-10,0.999703933753973
"283481",0.989960570970179,4.05608607086488e-06,0.000240173696529423,0.0097951992472201
"7174",0.000679397440395509,0.000547345122985601,4.63664650047092e-07,0.998772793771969
"93081",6.56517417791062e-08,0.208096137892475,2.488410854152e-07,0.791903547614698
"79070",0.999322279376532,1.72202488317046e-07,0.000220621997028554,0.000456926423951285
"54841",0.998229254143857,4.69710363538763e-07,0.000174864344569513,0.00159541180120998
"2073",0.000704789027176907,0.000619880586246128,3.85492794874948e-07,0.998674944893782
"1948",0.99223130324233,1.80255613468511e-05,0.00182540718198336,0.00592526401433988
"55082",0.940614308649304,0.000454834131744017,0.00443187045355585,0.0544989867653967
"728215",0.0519037056890549,0.000455505419832705,1.56343646789855e-05,0.947625154526433
"3981",0.00118953755379406,0.0311715607451036,0.967589362530186,4.95391709165473e-05
"84945",0.985041084848978,6.0553553008639e-05,0.0119856273459065,0.00291273425210639
"8660",3.8043300534222e-09,0.00770703792277714,1.46764917626668e-09,0.992292956805244
"1282",0.999393557599707,1.51947509347177e-07,0.00023092787270245,0.000375362580081256
"1284",0.986304566769054,1.25898151308459e-05,0.000578853746439269,0.013103989669376
"55647",0.998027598841555,6.58046915777801e-07,0.000216877641476439,0.00175486547005294
"55739",8.49920596923976e-07,0.00228257451654586,5.7467184467816e-09,0.997716569816139
"79587",0.967560150070974,1.10359223387484e-05,0.000208837252346194,0.0322199767543411
"3621",9.39808585520105e-11,0.924481623008949,0.0755183756320847,1.26498586840138e-09
"283487",1.08557170047208e-07,0.00064164627218258,1.44059172244632e-09,0.999358243730056
"55608",0.0253753751124245,0.00311452599192187,5.24831810633786e-05,0.97145761571459
"8874",0.810438280477884,0.00125188448797405,0.185375525871815,0.00293430916232607
"10426",1.71193067899634e-08,0.0187449935250953,8.25358503631324e-09,0.981254981102013
"23250",0.00088938022127286,0.000627310316385153,4.34135668444583e-07,0.998482875326674
"23263",1.70095721143137e-06,0.000428514105202915,3.31017710947144e-09,0.999569781627409
"100289410",0.18546886471991,0.159056378726208,0.0266487104280989,0.628826046125784
"2159",0.981612507416225,1.37645871096265e-05,0.000462437225030164,0.0179112907716357
"102724474",0.770221254536665,0.000171306797412034,0.000420136698796983,0.229187301967126
"55795",0.917642414198637,1.98299877928799e-05,0.00014377491341587,0.082193980900154
"8451",0.95923616231149,1.24113403714691e-05,0.000182035888552266,0.0405693904595863
"3916",0.569910233239989,0.000339947483115299,0.000288913990216227,0.429460905286679
"79774",6.03561701576075e-05,0.000459313957087816,3.94698484340844e-08,0.999480290402906
"101928841",1.58184870255303e-05,0.000268973932383453,5.24207523067668e-09,0.999715202338516
"113622",3.97459406394299e-05,0.000254387736127549,2.36626617001444e-08,0.999705842660571
"55208",0.998967841723226,3.3759091906472e-07,0.00025552635771993,0.000776294328135193
"55002",0.998239043808381,1.03306452618427e-06,0.00135006659241948,0.000409856534673408
"7027",0.990571963621257,2.30143202057427e-06,0.000153191816499696,0.00927254313022249
"650669",2.88125180221059e-10,0.000837342197421432,7.44170188336076e-11,0.999162657440036
"2621",0.0115420858697111,0.00256860627080033,2.85787551310261e-05,0.985860729104358
"100506394",0.922738906228388,3.94415214935916e-05,0.00029231418365606,0.0769293380664627
"22821",0.98613255742792,2.01949946816735e-05,0.000893437980258293,0.0129538095971403
"8881",0.998756911838718,3.65216362566168e-07,0.000260740352756802,0.000981982592163048
"65110",0.00032495257611269,0.00048089738821713,1.54033958946736e-07,0.999193996001711
"283489",0.944948141310036,0.00123091767562352,0.0315054555496715,0.0223154854646692
"91875",6.95897154840066e-05,0.00164543809987,1.22476056001606e-06,0.998283747424086
"57820",0.458559281636804,0.000171627611102494,0.000108939251133297,0.541160151500961
"85495",0.998402086279206,8.77382772753379e-07,0.000429450931502275,0.00116758540651944
"10038",2.46249008173896e-10,0.00234486124121587,2.59630245544476e-10,0.997655138252905
"7011",4.97614045486997e-10,0.000311897996448756,5.526394419931e-11,0.999688101450673
"55644",8.37655892018677e-05,0.000466697932089811,6.04765243683094e-08,0.999449476002184
"328",7.92021017413682e-07,0.000284555953969046,2.74811477573124e-09,0.999714649276899
"90809",0.974544643102228,5.00931058463546e-05,0.00160863607810044,0.0237966277138248
"4860",0.0340696187306634,0.000402112682629371,9.46451941246388e-06,0.965518804067295
"283",0.997230844308548,7.72116893922333e-07,0.000196229899758602,0.00257215367479911
"6038",0.991050663076324,1.79273695581831e-05,0.00724352395591927,0.00168788559819808
"6035",0.999294874693701,1.76978460739792e-07,0.000207175505062609,0.000497772822776007
"64745",0.979979781222779,1.69187622057202e-05,0.000511444656424324,0.0194918553585913
"57447",0.999179345277119,2.22837717218308e-07,0.00021202544396081,0.000608406441203325
"55701",0.120958492525376,0.000357273245367784,3.47558676102371e-05,0.878649478361646
"51222",0.9958780648646,6.39185002875185e-06,0.00279456346216905,0.00132097982320224
"283624",5.15038015759712e-05,0.00255787435802407,1.32441174675857e-07,0.997390489399225
"3183",8.64641219503799e-05,0.00048819636721938,5.03218896356072e-08,0.999425289188941
"11198",0.998614270697701,7.55081554626479e-07,0.000490662160316305,0.00089431206042844
"57680",0.997370916978187,2.02037943006623e-06,0.00210305571863234,0.000524006923751041
"84932",0.99270559164234,1.61080272823583e-05,0.00331965325600324,0.00395864707437461
"9878",0.0785061209784503,0.000206457640892873,2.15742591839294e-05,0.921265847121473
"56339",0.69503308647578,0.000655456117276552,0.000927945707367971,0.303383511699575
"6297",0.993904202252115,1.58278026093587e-05,0.00343404183094417,0.00264592811433198
"1603",0.916294036290028,2.17061212333788e-05,0.000150169761434865,0.0835340878273037
"63874",2.83428089316956e-07,0.000982064980083258,8.24640831630174e-09,0.999017643345419
"5018",0.996703862695416,2.79410367184321e-06,0.000599875667163121,0.00269346753374944
"9056",0.956235605771818,1.14962191332775e-05,0.00015740582134293,0.0435954921877062
"122704",0.998621910438262,7.57684719534539e-07,0.000642486398543884,0.000734845478474229
"4323",0.997686910326464,7.10208394368699e-07,0.000200706328295627,0.00211167313684655
"26020",0.0834371216748004,0.00161264177329146,9.56519546507419e-05,0.914854584597257
"55147",0.994252769456314,8.57919825237205e-06,0.00341579626711616,0.00232285507831726
"10419",0.921300496320237,3.16961200962475e-05,0.000248161728769984,0.0784196458308964
"54930",4.95149155026139e-10,0.000233032784654556,2.94667913420978e-11,0.99976696669073
"84962",0.535266065342234,0.0982801488295974,0.193350734638762,0.173103051189407
"60686",0.0153193877094898,0.00136440416023537,1.72854794763067e-05,0.983298922650798
"5693",0.992292346423051,1.77829449785331e-05,0.00180234363286816,0.00588752699910277
"64403",0.22100116902736,0.000270360692476274,4.85043560290534e-05,0.778679965924135
"22985",0.983643288057177,5.3647121848946e-05,0.00206255412830965,0.0142405106926644
"55017",4.0141525011642e-09,0.000300352332275814,3.67471268983526e-11,0.999699643616825
"23428",0.0912998937559452,0.000784269060485723,5.40437329913812e-05,0.907861793450578
"57594",0.998748745998992,3.21832177307884e-07,0.000181367854258707,0.00106956431457136
"90673",0.996898477037562,9.61057433353531e-07,0.000193032583588015,0.00290752932141651
"599",0.00048876801026288,0.00305496140538576,1.235113427394e-06,0.996455035470924
"8106",0.997354821258303,2.26354899147944e-06,0.00198005477698198,0.000662860415723304
"51310",0.983739695475137,3.50392526977667e-05,0.00142971290028954,0.0147955523718756
"10278",0.993826913186806,1.52914458147287e-06,0.000153957750897669,0.00601759991771472
"116173",5.19334310285002e-11,0.00559805111677317,4.27451564570863e-10,0.994401948403842
"4624",1.18364293243986e-09,0.000321862978138023,8.47009284819902e-11,0.999678135753518
"4625",1.81772254489679e-09,0.000200777657512485,3.88344593446957e-11,0.999799220485931
"25983",0.0392154777085512,0.000692516525912673,2.98293468947102e-05,0.960062176418641
"79178",0.985460782738501,1.0170388709096e-05,0.000437543195066311,0.0140915036777237
"85446",0.74350913457257,0.0272655082437362,0.159624485423041,0.0696008717606527
"8906",0.238373662900418,0.00690344361058535,0.00171747311274476,0.753005420376252
"10202",1.21097189647708e-10,0.00176092885822562,9.38677019097762e-11,0.99823907092681
"55449",0.0627120987849056,0.0404954288504138,0.00171126263486638,0.895081209729814
"10901",0.161365773576036,0.00169937912227478,0.000211579729082998,0.836723267572606
"317749",0.906912006759698,0.000394781502109736,0.00240389047597641,0.0902893212622156
"728635",0.850656535665531,9.30264485587525e-05,0.000341024378763676,0.148909413507147
"4901",0.892677896109128,0.00038258683856841,0.00178711843292958,0.105152398619374
"5106",0.9920923572149,1.94905532450494e-05,0.0020139718914054,0.00587418034044956
"80344",0.00616098165219588,0.000331884233050674,1.80521832302984e-06,0.993505328896431
"161247",0.000772878335303136,0.000239068159588941,1.56107571778024e-07,0.998987897397536
"5720",0.998689083386897,7.53258708792167e-07,0.000600257011614938,0.000709906342779524
"51016",0.99814836150726,6.65518261304603e-07,0.000259762049623246,0.00159121092485523
"5721",0.377499160972465,0.00109386730387336,0.000405424379880632,0.621001547343781
"55072",0.998536001620726,4.40790714766062e-07,0.000217631027492601,0.00124592656106713
"10379",0.990626578220876,9.30820708627921e-06,0.000642802049646493,0.00872131152239087
"9985",0.0113711518373732,0.00038520501202291,3.27479404613969e-06,0.988240368356558
"79711",0.999115763742773,3.24348905644257e-07,0.000358516248958939,0.000525395659362794
"10548",0.992634879617483,1.10856880780729e-05,0.00103639375638822,0.00631764093805089
"29082",0.257129001424786,0.000180132230952281,8.84251757881071e-05,0.742602441168474
"145553",0.599010273535875,0.000137703875908561,0.000131276228935767,0.400720746359281
"4738",0.993586674805321,2.59565101190242e-06,0.000254379762858906,0.00615634978080806
"51292",4.76641429742269e-05,0.000727668623121953,6.34340000943271e-08,0.999224603799904
"26277",9.44446423423867e-06,0.000817541498586378,2.27008867998547e-08,0.999172991336292
