"","probe","entrez","gene","pval.exp","odds.exp","pval.anthr","odds.exp.1","pval.expAnth","odds.expAnth","adjpval"
"237","204980_at",9575,"CLOCK",0.307356696993147,1.28449131364984,0.00190289132042265,0.32208216093967,0.310394676555729,0.624125498230051,0.678197772913301
"238","208861_s_at",546,"ATRX",0.165133780864786,1.22613485631726,0.00157357895186516,0.311237429413219,0.311586715295251,1.578435373915,0.678674814252469
"239","219126_at",55274,"PHF10",0.452500184563104,0.834505853849133,0.0017497922165115,0.338826450433774,0.313180403637924,1.64210216070722,0.680021001045586
"240","208859_s_at",546,"ATRX",0.582705451490045,1.01487468981752,0.00144479214162985,0.33458811822049,0.315156825527093,0.631276867952328,0.682187290038459
"241","213210_at",10629,"TAF6L",0.610378202186261,1.08700054911426,0.00138929782462471,0.31906590411334,0.320880306521585,0.630056657795917,0.686053906888174
"242","212237_at",171023,"ASXL1",0.612045506012771,1.03116901297642,0.00157094536506464,0.340626028322898,0.328726705018107,0.643498893817753,0.693101893453929
"243","218242_s_at",51111,"SUV420H1",0.492283769258059,1.1845922950305,0.00155314310031129,0.335841744001821,0.332155167393638,0.630570920745864,0.697325758052306
"244","213911_s_at",3015,"H2AFZ",0.0500614541972908,1.50184195059803,0.00180383434843456,0.325033163555513,0.334649170140954,1.66071156091456,0.69846643378509
"245","212234_at",171023,"ASXL1",0.5388016738529,1.16593037358659,0.00135615639906916,0.330071362175419,0.341089420596681,0.694838809272662,0.705953681860421
"246","220928_s_at",63976,"PRDM16",0.504875193535823,0.953450535744087,0.00140792738146023,0.307016268598228,0.341329111602528,0.641787817851643,0.705953681860421
"247","209053_s_at",7468,"WHSC1",0.377832770472708,1.27127361784483,0.00147118170183946,0.319821068404735,0.345336785909365,0.640464979256562,0.710028730910995
"248","221230_s_at",51742,"ARID4B",0.357695240304247,1.10461307128454,0.00139252221592512,0.315637656014664,0.346444802704215,1.44340920593913,0.710211845543641
"249","211022_s_at",546,"ATRX",0.53006230514088,0.953928010367474,0.00160227175780514,0.299622199943607,0.348589610046382,0.607188561849607,0.711996771519557
"250","215337_at",9862,"MED24",0.547070227024789,1.15769461123016,0.0015288024254092,0.322729092097764,0.350380046816654,0.640207103438217,0.711996771519557
"251","212789_at",23310,"NCAPD3",0.64779001729213,0.931421648442136,0.00166125480577439,0.339799123630571,0.353052902049196,1.52380697854581,0.715149899672729
"252","214644_at",8330,"HIST1H2AK",0.534271933844602,1.03410059282054,0.00147761877594732,0.351916723994223,0.354427266907352,1.47855384376505,0.715149899672729
"253","209954_x_at",6760,"SS18",0.424085219321987,0.81805618586737,0.00169982797418167,0.3669628104959,0.355951155946826,1.49877025533028,0.715149899672729
"254","220155_s_at",65980,"BRD9",0.300910438495691,0.856892553796458,0.00177012252175646,0.315942727138639,0.360163732062626,0.636133070300754,0.718326517356118
"255","217069_at",9757,"KMT2B",0.592541027560189,1.14834617426823,0.00166234576267144,0.309632909270619,0.36113720096862,0.636908120785914,0.718326517356118
"256","218878_s_at",23411,"SIRT1",0.0187645650128867,1.65093478830427,0.00197589672445442,0.341262009438627,0.366174684783024,0.635729935108354,0.725067486630022
"257","206160_at",10930,"APOBEC2",0.622058685983487,0.982426748132625,0.00154210368406016,0.308783136764484,0.368673808745359,0.623549078021159,0.726622756161942
"258","216361_s_at",7994,"KAT6A",0.667111988670152,1.07334194804279,0.0015130403023137,0.301683590787066,0.369045130102335,0.662101505685393,0.726622756161942
"259","212614_at",84159,"ARID5B",0.485581256648902,0.832996907692603,0.0014913108813478,0.316852423163799,0.371164820249617,1.51528818331248,0.727743793494303
"260","201292_at",7153,"TOP2A",0.0050316009034026,1.81486946105029,0.000724445293765696,0.297042286053248,0.371702712315598,1.45694173389834,0.727743793494303
